state	year	county	precinct	g2006_GOV_dv	g2006_GOV_rv	g2006_USH_dv	g2006_USH_rv
"CO"	2006	"HUERFANO"	"990"	0	0	0	0
"CO"	2006	"JACKSON"	"3085729001"	76	104	116	74
"CO"	2006	"JACKSON"	"3085729002"	69	82	80	73
"CO"	2006	"JACKSON"	"3085729003"	0	0	0	0
"CO"	2006	"JACKSON"	"3085729004"	0	0	0	0
"CO"	2006	"JACKSON"	"3085729005"	0	0	0	0
"CO"	2006	"JACKSON"	"3085729960"	76	64	86	66
"CO"	2006	"JACKSON"	"3085729970"	81	156	110	136
"CO"	2006	"JACKSON"	"980"	0	0	0	0
"CO"	2006	"JACKSON"	"990"	0	0	0	0
"CO"	2006	"JEFFERSON"	"2162530001"	293	173	299	158
"CO"	2006	"JEFFERSON"	"2162530002"	327	279	339	256
"CO"	2006	"JEFFERSON"	"2162530003"	442	486	453	463
"CO"	2006	"JEFFERSON"	"2162530004"	329	221	334	208
"CO"	2006	"JEFFERSON"	"2162530005"	606	464	591	463
"CO"	2006	"JEFFERSON"	"2162530006"	358	335	357	325
"CO"	2006	"JEFFERSON"	"2192930001"	458	293	469	267
"CO"	2006	"JEFFERSON"	"2192930002"	361	254	376	242
"CO"	2006	"JEFFERSON"	"2192930003"	339	258	348	242
"CO"	2006	"JEFFERSON"	"2192930004"	374	321	379	288
"CO"	2006	"JEFFERSON"	"2192930005"	325	259	337	242
"CO"	2006	"JEFFERSON"	"2192930006"	430	277	431	257
"CO"	2006	"JEFFERSON"	"2192930007"	311	220	316	188
"CO"	2006	"JEFFERSON"	"2192930008"	421	233	428	212
"CO"	2006	"JEFFERSON"	"2192930009"	368	195	360	185
"CO"	2006	"JEFFERSON"	"2192930010"	419	390	440	354
"CO"	2006	"JEFFERSON"	"2192930011"	374	223	365	221
"CO"	2006	"JEFFERSON"	"2192930012"	463	275	463	277
"CO"	2006	"JEFFERSON"	"2192930013"	305	219	300	198
"CO"	2006	"JEFFERSON"	"2192930014"	804	585	802	562
"CO"	2006	"JEFFERSON"	"2192930015"	340	237	343	232
"CO"	2006	"JEFFERSON"	"2192930016"	436	256	443	249
"CO"	2006	"JEFFERSON"	"2192930017"	418	198	424	184
"CO"	2006	"JEFFERSON"	"2192930018"	401	258	409	238
"CO"	2006	"JEFFERSON"	"2192930019"	327	225	335	211
"CO"	2006	"JEFFERSON"	"2192930020"	483	299	469	296
"CO"	2006	"JEFFERSON"	"2192930021"	337	195	355	168
"CO"	2006	"JEFFERSON"	"2192930022"	409	199	412	188
"CO"	2006	"JEFFERSON"	"6162530001"	458	272	366	364
"CO"	2006	"JEFFERSON"	"6162530002"	444	229	366	299
"CO"	2006	"JEFFERSON"	"6162530003"	411	419	334	483
"CO"	2006	"JEFFERSON"	"6162530004"	214	232	168	272
"CO"	2006	"JEFFERSON"	"6162530005"	436	289	357	366
"CO"	2006	"JEFFERSON"	"6162530006"	454	306	370	388
"CO"	2006	"JEFFERSON"	"6162530007"	286	204	239	255
"CO"	2006	"JEFFERSON"	"6162530008"	351	199	305	239
"CO"	2006	"JEFFERSON"	"6162530009"	495	261	426	331
"CO"	2006	"JEFFERSON"	"6162530010"	354	226	304	280
"CO"	2006	"JEFFERSON"	"6162530011"	282	326	213	395
"CO"	2006	"JEFFERSON"	"6162530012"	374	312	329	360
"CO"	2006	"JEFFERSON"	"6162530013"	442	290	381	351
"CO"	2006	"JEFFERSON"	"6162530014"	390	291	312	368
"CO"	2006	"JEFFERSON"	"6162530015"	363	338	295	412
"CO"	2006	"JEFFERSON"	"6162530016"	535	289	444	375
"CO"	2006	"JEFFERSON"	"6162530017"	470	349	387	436
"CO"	2006	"JEFFERSON"	"6162530018"	404	266	334	327
"CO"	2006	"JEFFERSON"	"6162530019"	421	316	354	383
"CO"	2006	"JEFFERSON"	"6162530020"	101	75	93	85
"CO"	2006	"JEFFERSON"	"6162530021"	363	276	287	349
"CO"	2006	"JEFFERSON"	"6162530022"	312	235	267	282
"CO"	2006	"JEFFERSON"	"6162530023"	281	219	231	271
"CO"	2006	"JEFFERSON"	"6162530024"	125	70	104	92
"CO"	2006	"JEFFERSON"	"6222230001"	404	235	299	342
"CO"	2006	"JEFFERSON"	"6222230002"	439	247	363	345
"CO"	2006	"JEFFERSON"	"6222230003"	366	303	279	403
"CO"	2006	"JEFFERSON"	"6222230004"	439	303	361	385
"CO"	2006	"JEFFERSON"	"6222230005"	384	304	302	403
"CO"	2006	"JEFFERSON"	"6222230006"	362	306	234	425
"CO"	2006	"JEFFERSON"	"6222230007"	286	229	214	295
"CO"	2006	"JEFFERSON"	"6222230008"	301	251	222	328
"CO"	2006	"JEFFERSON"	"6222230009"	279	228	227	281
"CO"	2006	"JEFFERSON"	"6222230010"	364	284	267	389
"CO"	2006	"JEFFERSON"	"6222230011"	344	283	284	340
"CO"	2006	"JEFFERSON"	"6222230012"	376	328	237	467
"CO"	2006	"JEFFERSON"	"6222230013"	458	363	339	481
"CO"	2006	"JEFFERSON"	"6222230014"	416	357	314	462
"CO"	2006	"JEFFERSON"	"6222530001"	393	296	309	393
"CO"	2006	"JEFFERSON"	"6222530002"	492	361	402	433
"CO"	2006	"JEFFERSON"	"6222530003"	407	329	347	396
"CO"	2006	"JEFFERSON"	"6222530004"	338	314	270	377
"CO"	2006	"JEFFERSON"	"6222530005"	288	236	193	326
"CO"	2006	"JEFFERSON"	"6222530006"	262	210	207	268
"CO"	2006	"JEFFERSON"	"6222530007"	166	152	137	181
"CO"	2006	"JEFFERSON"	"6222530008"	406	313	358	370
"CO"	2006	"JEFFERSON"	"6222530009"	450	388	368	477
"CO"	2006	"JEFFERSON"	"6222530010"	368	333	306	401
"CO"	2006	"JEFFERSON"	"6222530011"	326	342	234	426
"CO"	2006	"JEFFERSON"	"6222530012"	424	359	351	446
"CO"	2006	"JEFFERSON"	"6222530013"	621	532	484	672
"CO"	2006	"JEFFERSON"	"6222530014"	409	305	330	400
"CO"	2006	"JEFFERSON"	"6222530015"	367	304	277	399
"CO"	2006	"JEFFERSON"	"6222530016"	324	311	255	375
"CO"	2006	"JEFFERSON"	"6222530017"	414	246	335	331
"CO"	2006	"JEFFERSON"	"6222530018"	77	81	61	96
"CO"	2006	"JEFFERSON"	"6222530019"	97	75	74	101
"CO"	2006	"JEFFERSON"	"6222830001"	296	199	213	297
"CO"	2006	"JEFFERSON"	"6222830002"	572	484	408	655
"CO"	2006	"JEFFERSON"	"6222830003"	329	291	258	377
"CO"	2006	"JEFFERSON"	"6222830004"	375	331	284	425
"CO"	2006	"JEFFERSON"	"6222830005"	335	362	229	470
"CO"	2006	"JEFFERSON"	"6222830006"	282	255	215	320
"CO"	2006	"JEFFERSON"	"6222830007"	373	307	275	409
"CO"	2006	"JEFFERSON"	"6222830008"	320	270	265	331
"CO"	2006	"JEFFERSON"	"6222830009"	433	425	319	529
"CO"	2006	"JEFFERSON"	"6222830010"	329	305	230	404
"CO"	2006	"JEFFERSON"	"6222830011"	243	271	187	332
"CO"	2006	"JEFFERSON"	"6222830012"	281	203	222	275
"CO"	2006	"JEFFERSON"	"6222830013"	452	315	351	398
"CO"	2006	"JEFFERSON"	"6222830014"	243	288	176	352
"CO"	2006	"JEFFERSON"	"6222830015"	376	322	280	429
"CO"	2006	"JEFFERSON"	"6222830016"	410	325	325	418
"CO"	2006	"JEFFERSON"	"6222830017"	323	288	243	369
"CO"	2006	"JEFFERSON"	"6222830018"	438	311	329	421
"CO"	2006	"JEFFERSON"	"6222830019"	402	319	329	397
"CO"	2006	"JEFFERSON"	"6222830020"	395	411	282	533
"CO"	2006	"JEFFERSON"	"6222830021"	343	407	248	502
"CO"	2006	"JEFFERSON"	"6222830022"	278	159	228	204
"CO"	2006	"JEFFERSON"	"6222830023"	411	340	334	431
"CO"	2006	"JEFFERSON"	"6222830024"	396	404	273	519
"CO"	2006	"JEFFERSON"	"6222830025"	294	197	235	259
"CO"	2006	"JEFFERSON"	"6222830026"	398	357	306	453
"CO"	2006	"JEFFERSON"	"6222830027"	325	264	247	341
"CO"	2006	"JEFFERSON"	"6222830028"	383	242	312	296
"CO"	2006	"JEFFERSON"	"6222830029"	308	283	232	365
"CO"	2006	"JEFFERSON"	"6222830030"	254	201	174	280
"CO"	2006	"JEFFERSON"	"6222830031"	587	463	388	609
"CO"	2006	"JEFFERSON"	"6222830032"	268	293	190	366
"CO"	2006	"JEFFERSON"	"6222830033"	330	287	249	367
"CO"	2006	"JEFFERSON"	"6222830034"	351	317	232	429
"CO"	2006	"JEFFERSON"	"6222830035"	391	324	275	436
"CO"	2006	"JEFFERSON"	"6222830036"	251	244	177	315
"CO"	2006	"JEFFERSON"	"6222830037"	381	317	279	432
"CO"	2006	"JEFFERSON"	"6222830038"	421	311	316	407
"CO"	2006	"JEFFERSON"	"6222830039"	358	332	266	413
"CO"	2006	"JEFFERSON"	"6222830040"	367	397	276	479
"CO"	2006	"JEFFERSON"	"6222830041"	347	323	255	409
"CO"	2006	"JEFFERSON"	"6263830001"	81	57	60	75
"CO"	2006	"JEFFERSON"	"7162330001"	506	421	470	457
"CO"	2006	"JEFFERSON"	"7162430001"	276	280	252	297
"CO"	2006	"JEFFERSON"	"7162530001"	541	488	500	537
"CO"	2006	"JEFFERSON"	"7162730001"	165	175	138	199
"CO"	2006	"JEFFERSON"	"7192430001"	394	224	352	246
"CO"	2006	"JEFFERSON"	"7192730001"	489	224	432	272
"CO"	2006	"JEFFERSON"	"7192730002"	409	207	378	238
"CO"	2006	"JEFFERSON"	"7192730003"	313	305	268	337
"CO"	2006	"JEFFERSON"	"7192730004"	317	225	294	245
"CO"	2006	"JEFFERSON"	"7192730005"	340	266	321	283
"CO"	2006	"JEFFERSON"	"7192730006"	237	201	215	217
"CO"	2006	"JEFFERSON"	"7192730007"	402	352	370	378
"CO"	2006	"JEFFERSON"	"7192730008"	498	444	434	503
"CO"	2006	"JEFFERSON"	"7192730009"	314	193	271	229
"CO"	2006	"JEFFERSON"	"7192730010"	457	308	393	363
"CO"	2006	"JEFFERSON"	"7192730011"	354	321	322	343
"CO"	2006	"JEFFERSON"	"7192730012"	374	347	326	380
"CO"	2006	"JEFFERSON"	"7192730013"	311	336	270	359
"CO"	2006	"JEFFERSON"	"7192730014"	400	329	351	370
"CO"	2006	"JEFFERSON"	"7192730015"	427	223	399	240
"CO"	2006	"JEFFERSON"	"7192730016"	430	379	388	402
"CO"	2006	"JEFFERSON"	"7192730017"	455	237	410	277
"CO"	2006	"JEFFERSON"	"7192730018"	259	225	227	255
"CO"	2006	"JEFFERSON"	"7192730019"	329	209	297	241
"CO"	2006	"JEFFERSON"	"7192730020"	413	334	378	363
"CO"	2006	"JEFFERSON"	"7192730021"	386	219	367	226
"CO"	2006	"JEFFERSON"	"7192730022"	424	392	394	407
"CO"	2006	"JEFFERSON"	"7192730023"	389	303	373	321
"CO"	2006	"JEFFERSON"	"7192730024"	372	246	324	284
"CO"	2006	"JEFFERSON"	"7192730025"	425	260	378	303
"CO"	2006	"JEFFERSON"	"7192730026"	448	450	406	480
"CO"	2006	"JEFFERSON"	"7192730027"	463	344	406	386
"CO"	2006	"JEFFERSON"	"7192730028"	344	240	302	277
"CO"	2006	"JEFFERSON"	"7192730029"	449	467	394	511
"CO"	2006	"JEFFERSON"	"7192730030"	214	223	190	237
"CO"	2006	"JEFFERSON"	"7192730031"	391	246	348	276
"CO"	2006	"JEFFERSON"	"7192730032"	324	259	279	302
"CO"	2006	"JEFFERSON"	"7192930001"	419	236	376	265
"CO"	2006	"JEFFERSON"	"7192930002"	444	277	385	338
"CO"	2006	"JEFFERSON"	"7192930003"	422	278	391	303
"CO"	2006	"JEFFERSON"	"7192930004"	357	273	322	298
"CO"	2006	"JEFFERSON"	"7192930005"	390	257	355	294
"CO"	2006	"JEFFERSON"	"7192930006"	268	129	211	169
"CO"	2006	"JEFFERSON"	"7192930007"	455	248	423	275
"CO"	2006	"JEFFERSON"	"7192930008"	421	299	380	343
"CO"	2006	"JEFFERSON"	"7192930009"	234	148	209	169
"CO"	2006	"JEFFERSON"	"7192930010"	427	266	367	323
"CO"	2006	"JEFFERSON"	"7192930011"	345	182	293	229
"CO"	2006	"JEFFERSON"	"7192930012"	387	310	335	345
"CO"	2006	"JEFFERSON"	"7192930013"	337	212	301	252
"CO"	2006	"JEFFERSON"	"7202330001"	276	197	272	195
"CO"	2006	"JEFFERSON"	"7202330002"	434	214	394	256
"CO"	2006	"JEFFERSON"	"7202330003"	599	311	557	350
"CO"	2006	"JEFFERSON"	"7202330004"	188	96	174	108
"CO"	2006	"JEFFERSON"	"7202330005"	322	173	296	201
"CO"	2006	"JEFFERSON"	"7202330006"	350	189	317	220
"CO"	2006	"JEFFERSON"	"7202330007"	272	212	258	224
"CO"	2006	"JEFFERSON"	"7202330008"	254	144	239	161
"CO"	2006	"JEFFERSON"	"7202330009"	470	267	422	297
"CO"	2006	"JEFFERSON"	"7202330010"	404	188	366	212
"CO"	2006	"JEFFERSON"	"7202330011"	351	205	341	215
"CO"	2006	"JEFFERSON"	"7202330012"	352	160	341	174
"CO"	2006	"JEFFERSON"	"7202330013"	381	262	373	281
"CO"	2006	"JEFFERSON"	"7202330014"	304	133	286	147
"CO"	2006	"JEFFERSON"	"7202330015"	303	179	281	186
"CO"	2006	"JEFFERSON"	"7202330016"	407	273	360	318
"CO"	2006	"JEFFERSON"	"7202330017"	412	244	386	280
"CO"	2006	"JEFFERSON"	"7202330018"	391	282	402	274
"CO"	2006	"JEFFERSON"	"7202330019"	321	278	297	305
"CO"	2006	"JEFFERSON"	"7202330020"	424	236	392	262
"CO"	2006	"JEFFERSON"	"7202330021"	414	342	396	361
"CO"	2006	"JEFFERSON"	"7202330022"	417	228	379	261
"CO"	2006	"JEFFERSON"	"7202330023"	550	281	515	317
"CO"	2006	"JEFFERSON"	"7202330024"	450	360	398	404
"CO"	2006	"JEFFERSON"	"7202330025"	453	173	418	196
"CO"	2006	"JEFFERSON"	"7202330026"	272	133	273	125
"CO"	2006	"JEFFERSON"	"7202330027"	440	144	391	167
"CO"	2006	"JEFFERSON"	"7202330028"	383	199	367	209
"CO"	2006	"JEFFERSON"	"7202430001"	341	193	309	219
"CO"	2006	"JEFFERSON"	"7202430002"	285	166	272	169
"CO"	2006	"JEFFERSON"	"7202430003"	415	184	385	214
"CO"	2006	"JEFFERSON"	"7202430004"	301	117	279	139
"CO"	2006	"JEFFERSON"	"7202430005"	449	246	425	259
"CO"	2006	"JEFFERSON"	"7202430006"	272	152	246	176
"CO"	2006	"JEFFERSON"	"7202430007"	362	265	341	284
"CO"	2006	"JEFFERSON"	"7202430008"	373	114	359	127
"CO"	2006	"JEFFERSON"	"7202430009"	413	189	363	233
"CO"	2006	"JEFFERSON"	"7202430010"	369	169	347	188
"CO"	2006	"JEFFERSON"	"7202430011"	283	171	246	200
"CO"	2006	"JEFFERSON"	"7202430012"	302	178	283	196
"CO"	2006	"JEFFERSON"	"7202430013"	346	222	316	256
"CO"	2006	"JEFFERSON"	"7202430014"	279	197	261	212
"CO"	2006	"JEFFERSON"	"7202430015"	203	151	175	170
"CO"	2006	"JEFFERSON"	"7202430016"	400	140	379	162
"CO"	2006	"JEFFERSON"	"7202430017"	363	202	340	225
"CO"	2006	"JEFFERSON"	"7202430018"	447	208	414	236
"CO"	2006	"JEFFERSON"	"7202430019"	351	182	321	207
"CO"	2006	"JEFFERSON"	"7202430020"	412	139	390	160
"CO"	2006	"JEFFERSON"	"7202430021"	208	163	188	183
"CO"	2006	"JEFFERSON"	"7202430022"	503	243	482	264
"CO"	2006	"JEFFERSON"	"7202430023"	349	151	321	177
"CO"	2006	"JEFFERSON"	"7202430024"	391	216	369	230
"CO"	2006	"JEFFERSON"	"7202430025"	411	275	384	294
"CO"	2006	"JEFFERSON"	"7202430026"	283	91	256	116
"CO"	2006	"JEFFERSON"	"7202430027"	281	217	294	204
"CO"	2006	"JEFFERSON"	"7202430028"	356	348	325	383
"CO"	2006	"JEFFERSON"	"7202430029"	293	137	281	156
"CO"	2006	"JEFFERSON"	"7202430030"	365	102	353	108
"CO"	2006	"JEFFERSON"	"7202430031"	338	225	314	254
"CO"	2006	"JEFFERSON"	"7202430032"	414	230	387	259
"CO"	2006	"JEFFERSON"	"7202430033"	281	97	244	130
"CO"	2006	"JEFFERSON"	"7202430034"	363	177	337	205
"CO"	2006	"JEFFERSON"	"7202430035"	327	207	302	235
"CO"	2006	"JEFFERSON"	"7202430036"	481	322	438	337
"CO"	2006	"JEFFERSON"	"7202430037"	310	198	300	214
"CO"	2006	"JEFFERSON"	"7202630001"	203	98	179	118
"CO"	2006	"JEFFERSON"	"7202630002"	231	114	208	120
"CO"	2006	"JEFFERSON"	"7202730001"	422	345	380	380
"CO"	2006	"JEFFERSON"	"7202730002"	419	333	389	367
"CO"	2006	"JEFFERSON"	"7202730003"	411	258	387	285
"CO"	2006	"JEFFERSON"	"7202730004"	383	221	348	246
"CO"	2006	"JEFFERSON"	"7202730005"	538	500	504	530
"CO"	2006	"JEFFERSON"	"7202730006"	297	218	276	242
"CO"	2006	"JEFFERSON"	"7202730007"	294	204	267	237
"CO"	2006	"JEFFERSON"	"7212230001"	353	184	318	213
"CO"	2006	"JEFFERSON"	"7212230002"	417	306	356	366
"CO"	2006	"JEFFERSON"	"7212230003"	380	258	335	294
"CO"	2006	"JEFFERSON"	"7212230004"	363	296	323	329
"CO"	2006	"JEFFERSON"	"7212230005"	394	246	342	299
"CO"	2006	"JEFFERSON"	"7212230006"	340	208	314	222
"CO"	2006	"JEFFERSON"	"7212230007"	493	367	424	420
"CO"	2006	"JEFFERSON"	"7212230008"	431	314	381	360
"CO"	2006	"JEFFERSON"	"7212230009"	423	321	375	359
"CO"	2006	"JEFFERSON"	"7212230010"	510	301	460	337
"CO"	2006	"JEFFERSON"	"7212230011"	254	163	235	188
"CO"	2006	"JEFFERSON"	"7212230012"	395	326	340	371
"CO"	2006	"JEFFERSON"	"7212230013"	410	243	372	269
"CO"	2006	"JEFFERSON"	"7212230014"	289	243	266	261
"CO"	2006	"JEFFERSON"	"7212230015"	357	152	316	179
"CO"	2006	"JEFFERSON"	"7212230016"	380	222	332	258
"CO"	2006	"JEFFERSON"	"7212230017"	432	370	380	415
"CO"	2006	"JEFFERSON"	"7212230018"	713	453	615	553
"CO"	2006	"JEFFERSON"	"7212230019"	278	150	251	171
"CO"	2006	"JEFFERSON"	"7212230020"	321	183	290	217
"CO"	2006	"JEFFERSON"	"7212230021"	492	292	423	362
"CO"	2006	"JEFFERSON"	"7212330001"	169	68	156	72
"CO"	2006	"JEFFERSON"	"7212330002"	383	180	343	215
"CO"	2006	"JEFFERSON"	"7212330003"	408	205	387	231
"CO"	2006	"JEFFERSON"	"7212330004"	377	166	357	183
"CO"	2006	"JEFFERSON"	"7212330005"	376	185	348	216
"CO"	2006	"JEFFERSON"	"7212330006"	288	165	259	173
"CO"	2006	"JEFFERSON"	"7212330007"	348	185	323	200
"CO"	2006	"JEFFERSON"	"7212330008"	471	269	419	307
"CO"	2006	"JEFFERSON"	"7212430001"	370	118	361	126
"CO"	2006	"JEFFERSON"	"7212630001"	438	336	383	389
"CO"	2006	"JEFFERSON"	"7212630002"	461	282	421	318
"CO"	2006	"JEFFERSON"	"7212630003"	367	173	319	220
"CO"	2006	"JEFFERSON"	"7212630004"	308	175	269	204
"CO"	2006	"JEFFERSON"	"7212630005"	417	239	359	297
"CO"	2006	"JEFFERSON"	"7212630006"	273	234	238	266
"CO"	2006	"JEFFERSON"	"7212630007"	307	198	273	225
"CO"	2006	"JEFFERSON"	"7212630008"	394	234	351	271
"CO"	2006	"JEFFERSON"	"7212630009"	372	225	333	258
"CO"	2006	"JEFFERSON"	"7212630010"	388	244	359	257
"CO"	2006	"JEFFERSON"	"7212630011"	366	198	327	233
"CO"	2006	"JEFFERSON"	"7212630012"	340	265	318	289
"CO"	2006	"JEFFERSON"	"7212630013"	339	202	319	212
"CO"	2006	"JEFFERSON"	"7212630014"	360	191	340	203
"CO"	2006	"JEFFERSON"	"7212630015"	337	233	300	264
"CO"	2006	"JEFFERSON"	"7212630016"	398	226	372	251
"CO"	2006	"JEFFERSON"	"7212630017"	465	157	429	191
"CO"	2006	"JEFFERSON"	"7212630018"	496	261	434	319
"CO"	2006	"JEFFERSON"	"7212630019"	379	198	348	226
"CO"	2006	"JEFFERSON"	"7212630020"	297	148	272	166
"CO"	2006	"JEFFERSON"	"7212630021"	293	121	273	135
"CO"	2006	"JEFFERSON"	"7212630022"	354	265	317	302
"CO"	2006	"JEFFERSON"	"7212630023"	409	232	376	270
"CO"	2006	"JEFFERSON"	"7212630024"	378	277	338	318
"CO"	2006	"JEFFERSON"	"7212630025"	391	225	349	258
"CO"	2006	"JEFFERSON"	"7212630026"	400	140	353	183
"CO"	2006	"JEFFERSON"	"7212630027"	424	219	378	258
"CO"	2006	"JEFFERSON"	"7212630028"	402	301	353	346
"CO"	2006	"JEFFERSON"	"7212630029"	369	237	321	280
"CO"	2006	"JEFFERSON"	"7212630030"	439	242	391	280
"CO"	2006	"JEFFERSON"	"7212630031"	400	202	385	214
"CO"	2006	"JEFFERSON"	"7212630032"	259	134	242	143
"CO"	2006	"JEFFERSON"	"7212630033"	406	215	374	248
"CO"	2006	"JEFFERSON"	"7212630034"	318	242	279	270
"CO"	2006	"JEFFERSON"	"7212630035"	348	171	321	198
"CO"	2006	"JEFFERSON"	"7212630036"	353	237	324	265
"CO"	2006	"JEFFERSON"	"7212630037"	396	264	355	300
"CO"	2006	"JEFFERSON"	"7212630038"	283	149	258	171
"CO"	2006	"JEFFERSON"	"7222230001"	379	240	333	266
"CO"	2006	"JEFFERSON"	"7222230002"	224	162	209	180
"CO"	2006	"JEFFERSON"	"7222230003"	275	151	230	197
"CO"	2006	"JEFFERSON"	"7222230004"	545	509	453	588
"CO"	2006	"JEFFERSON"	"990"	0	50	0	6
"CO"	2006	"KIOWA"	"4016331001"	23	69	18	72
"CO"	2006	"KIOWA"	"4016331002"	54	55	27	76
"CO"	2006	"KIOWA"	"4016331003"	61	76	50	80
"CO"	2006	"KIOWA"	"4016331004"	12	42	17	37
"CO"	2006	"KIOWA"	"4016331960"	51	86	36	95
"CO"	2006	"KIOWA"	"4016331970"	112	150	66	191
"CO"	2006	"KIOWA"	"980"	0	0	0	0
"CO"	2006	"KIOWA"	"990"	0	0	0	0
"CO"	2006	"KIT CARSON"	"4016332001"	58	84	35	96
"CO"	2006	"KIT CARSON"	"4016332002"	68	58	51	65
"CO"	2006	"KIT CARSON"	"4016332003"	46	78	33	75
"CO"	2006	"KIT CARSON"	"4016332004"	56	77	38	82
"CO"	2006	"KIT CARSON"	"4016332005"	76	123	42	142
"CO"	2006	"KIT CARSON"	"4016332006"	68	59	45	73
"CO"	2006	"KIT CARSON"	"4016332007"	51	84	31	95
"CO"	2006	"KIT CARSON"	"4016332008"	43	67	34	68
"CO"	2006	"KIT CARSON"	"4016332009"	72	98	47	117
"CO"	2006	"KIT CARSON"	"4016332010"	34	40	16	49
"CO"	2006	"KIT CARSON"	"4016332011"	56	77	37	82
"CO"	2006	"KIT CARSON"	"4016332012"	56	79	37	84
"CO"	2006	"KIT CARSON"	"4016332013"	52	112	35	110
"CO"	2006	"KIT CARSON"	"4016332960"	65	94	35	110
"CO"	2006	"KIT CARSON"	"4016332970"	322	426	186	531
"CO"	2006	"KIT CARSON"	"980"	8	26	4	27
"CO"	2006	"KIT CARSON"	"990"	0	0	0	0
"CO"	2006	"LA PLATA"	"3065934001"	207	26	217	28
"CO"	2006	"LA PLATA"	"3065934002"	152	15	159	16
"CO"	2006	"LA PLATA"	"3065934003"	115	23	115	25
"CO"	2006	"LA PLATA"	"3065934004"	224	74	218	83
"CO"	2006	"LA PLATA"	"3065934005"	184	69	191	68
"CO"	2006	"LA PLATA"	"3065934006"	207	59	204	62
"CO"	2006	"LA PLATA"	"3065934007"	217	76	225	80
"CO"	2006	"LA PLATA"	"3065934008"	202	58	206	58
"CO"	2006	"LA PLATA"	"3065934009"	187	41	187	43
"CO"	2006	"LA PLATA"	"3065934010"	130	32	136	32
"CO"	2006	"LA PLATA"	"3065934011"	194	205	236	185
"CO"	2006	"LA PLATA"	"3065934012"	203	118	202	123
"CO"	2006	"LA PLATA"	"3065934013"	264	144	259	160
"CO"	2006	"LA PLATA"	"3065934014"	185	113	193	104
"CO"	2006	"LA PLATA"	"3065934015"	69	104	80	96
"CO"	2006	"LA PLATA"	"3065934016"	123	107	129	105
"CO"	2006	"LA PLATA"	"3065934017"	279	139	278	147
"CO"	2006	"LA PLATA"	"3065934018"	248	224	246	232
"CO"	2006	"LA PLATA"	"3065934019"	181	202	192	195
"CO"	2006	"LA PLATA"	"3065934020"	124	98	145	89
"CO"	2006	"LA PLATA"	"3065934021"	256	176	263	182
"CO"	2006	"LA PLATA"	"3065934022"	224	183	231	182
"CO"	2006	"LA PLATA"	"3065934023"	148	209	183	179
"CO"	2006	"LA PLATA"	"3065934024"	205	134	220	130
"CO"	2006	"LA PLATA"	"3065934025"	62	86	78	75
"CO"	2006	"LA PLATA"	"3065934026"	172	243	185	243
"CO"	2006	"LA PLATA"	"3065934027"	51	20	55	19
"CO"	2006	"LA PLATA"	"3065934028"	196	134	202	137
"CO"	2006	"LA PLATA"	"3065934029"	181	124	181	123
"CO"	2006	"LA PLATA"	"3065934030"	238	127	231	136
"CO"	2006	"LA PLATA"	"960"	2547	1117	2572	1138
"CO"	2006	"LA PLATA"	"970"	3890	2130	3931	2158
"CO"	2006	"LA PLATA"	"980"	97	56	108	57
"CO"	2006	"LA PLATA"	"990"	0	0	0	0
"CO"	2006	"LAKE"	"5045633001"	275	181	259	188
"CO"	2006	"LAKE"	"5045633002"	206	86	196	88
"CO"	2006	"LAKE"	"5045633003"	255	84	248	92
"CO"	2006	"LAKE"	"5045633004"	227	93	206	113
"CO"	2006	"LAKE"	"5045633005"	302	121	287	112
"CO"	2006	"LAKE"	"5045633006"	231	140	214	158
"CO"	2006	"LAKE"	"5045633960"	0	0	0	0
"CO"	2006	"LAKE"	"5045633970"	0	0	0	0
"CO"	2006	"LAKE"	"980"	21	4	17	5
"CO"	2006	"LAKE"	"990"	0	0	0	0
"CO"	2006	"LARIMER"	"1"	943	339	898	316
"CO"	2006	"LARIMER"	"10"	583	441	531	418
"CO"	2006	"LARIMER"	"11"	542	638	481	622
"CO"	2006	"LARIMER"	"12"	250	217	221	199
"CO"	2006	"LARIMER"	"13"	116	100	96	104
"CO"	2006	"LARIMER"	"14"	271	333	206	324
"CO"	2006	"LARIMER"	"15"	495	276	439	273
"CO"	2006	"LARIMER"	"16"	837	272	839	217
"CO"	2006	"LARIMER"	"17"	331	356	279	338
"CO"	2006	"LARIMER"	"18"	796	490	751	429
"CO"	2006	"LARIMER"	"19"	1055	1028	889	954
"CO"	2006	"LARIMER"	"2"	1055	1187	913	1139
"CO"	2006	"LARIMER"	"20"	755	447	675	437
"CO"	2006	"LARIMER"	"21"	942	358	892	308
"CO"	2006	"LARIMER"	"22"	481	629	389	584
"CO"	2006	"LARIMER"	"23"	287	253	251	230
"CO"	2006	"LARIMER"	"24"	546	417	501	375
"CO"	2006	"LARIMER"	"25"	163	140	137	136
"CO"	2006	"LARIMER"	"26"	1783	533	1712	489
"CO"	2006	"LARIMER"	"27"	1286	1125	1147	1071
"CO"	2006	"LARIMER"	"28"	508	407	487	403
"CO"	2006	"LARIMER"	"29"	1719	1295	1581	1187
"CO"	2006	"LARIMER"	"3"	827	945	709	872
"CO"	2006	"LARIMER"	"30"	1656	473	1637	413
"CO"	2006	"LARIMER"	"4"	688	832	563	822
"CO"	2006	"LARIMER"	"41"	3821	1818	3466	1815
"CO"	2006	"LARIMER"	"4144935801"	0	0	0	0
