state	year	county	cd	ld	sd	countyprecinct_code	precinct_code	precinct	g2006_USS_dv	g2006_USS_rv	g2006_USS_tv	g2006_USH_rv	g2006_USH_dv	g2006_USH_tv	cd2	g2006_USH_rv2	g2006_USH_dv2	g2006_USH_tv2
"MS"	2006	"BOLIVAR"	2	29	13	"011-ET"	"ET"	"E Cleveland"	657	98	766	58	734	792				
"MS"	2006	"BOLIVAR"	2	29	12	"011-GN"	"GN"	"Gunnison"	92	61	155	43	122	165				
"MS"	2006	"BOLIVAR"	2	28	22	"011-LS"	"LS"	"Longshot"	13	35	49	30	20	50				
"MS"	2006	"BOLIVAR"	2	29	12	"011-MB"	"MB"	"Mound Bayou"	562	72	647	46	616	662				
"MS"	2006	"BOLIVAR"	2	29	12	"011-MG"	"MG"	"Marigold"	79	127	211	102	112	214				
"MS"	2006	"BOLIVAR"	2	29	12	"011-NC"	"NC"	"N Cleveland"	125	108	235	88	147	235				
"MS"	2006	"BOLIVAR"	2	29	12	"011-NW"	"NW"	"NW Cleveland"	23	312	338	266	56	322				
"MS"	2006	"BOLIVAR"	2	29	12	"011-PC"	"PC"	"Pace"	161	34	195	17	179	196				
"MS"	2006	"BOLIVAR"	2	29	13	"011-RN"	"RN"	"Renova"	96	12	109	6	109	115				
"MS"	2006	"BOLIVAR"	2	30	12	"011-SB"	"SB"	"Shelby"	376	99	487	57	448	505				
"MS"	2006	"BOLIVAR"	2	28	13	"011-SC"	"SC"	"S Cleveland"	285	36	330	22	319	341				
"MS"	2006	"BOLIVAR"	2	29	12	"011-SCT"	"SCT"	"Scott"	41	32	74	27	51	78				
"MS"	2006	"BOLIVAR"	2	28	22	"011-SK"	"SK"	"Skene"	6	110	117	94	19	113				
"MS"	2006	"BOLIVAR"	2	29	22	"011-ST"	"ST"	"Stringtown"	3	22	25	22	7	29				
"MS"	2006	"BOLIVAR"	2	28	13	"011-SW"	"SW"	"Shaw"	463	176	646	118	573	691				
"MS"	2006	"BOLIVAR"	2	28	22	"011-WCC"	"WCC"	"W Cent Cleveland"	19	269	289	236	48	284				
"MS"	2006	"BOLIVAR"	2	29	12	"011-WR"	"WR"	"W Rosedale"	147	95	248	55	219	274				
"MS"	2006	"BOLIVAR"	2	28	22	"011-WTC"	"WTC"	"W Cleveland"	78	821	906	710	178	888				
"MS"	2006	"BOLIVAR"	2	29	12	"011-WV"	"WV"	"Winstonville"	138	15	155	55	105	160				
"MS"	2006	"CARROLL"	2	46	14	"015-430"	"430"	"430 School"	142	63	211	163	160	323				
"MS"	2006	"CARROLL"	2	46	14	"015-BLH"	"BLH"	"Black Hawk"	26	122	148	45	45	90				
"MS"	2006	"CARROLL"	2	46	14	"015-CAL"	"CAL"	"Calvary"	3	46	49	14	13	27				
"MS"	2006	"CARROLL"	2	46	14	"015-CAR"	"CAR"	"Carrollton"	18	164	184	31	31	62				
"MS"	2006	"CARROLL"	2	48	14	"015-EVD"	"EVD"	"E Valden"	146	209	359	187	187	374				
"MS"	2006	"CARROLL"	2	34	14	"015-FTW"	"FTW"	"Fire Tower"	197	171	372	241	241	482				
"MS"	2006	"CARROLL"	2	46	14	"015-GRH"	"GRH"	"Gravel Hill"	27	258	287	59	59	118				
"MS"	2006	"CARROLL"	2	46	14	"015-JEF"	"JEF"	"Jefferson"	14	91	106	34	34	68				
"MS"	2006	"CARROLL"	2	34	14	"015-MCC"	"MCC"	"Mccarley"	73	138	213	88	85	173				
"MS"	2006	"CARROLL"	2	46	14	"015-NCR"	"NCR"	"N Carrollton"	157	243	403	191	189	380				
"MS"	2006	"CARROLL"	2	46	14	"015-RAY"	"RAY"	"Rays Shop"	44	438	486	83	82	165				
"MS"	2006	"CARROLL"	2	34	14	"015-SLA"	"SLA"	"Salem"	63	57	121	71	71	142				
"MS"	2006	"CARROLL"	2	46	14	"015-WCA"	"WCA"	"W Carroll"	22	279	307	49	49	98				
"MS"	2006	"CARROLL"	2	34	14	"015-WVA"	"WVA"	"W Valden"	90	142	236	138	138	276				
"MS"	2006	"CLAIBORNE"	2	85	36	"021-1-A"	"1-A"	"1-a"	65	58	128	46	83	129				
"MS"	2006	"CLAIBORNE"	2	85	36	"021-1-B"	"1-B"	"1-b"	285	57	344	31	314	345				
"MS"	2006	"CLAIBORNE"	2	85	36	"021-1-C"	"1-C"	"1-c"	214	19	233	8	226	234				
"MS"	2006	"CLAIBORNE"	2	85	36	"021-2"	"2"	"2"	524	122	652	56	604	660				
"MS"	2006	"CLAIBORNE"	2	85	36	"021-3-A"	"3-A"	"3-a"	235	253	491	220	272	492				
"MS"	2006	"CLAIBORNE"	2	85	36	"021-3-B"	"3-B"	"3-b"	32	64	96	62	39	101				
"MS"	2006	"CLAIBORNE"	2	85	36	"021-4-A"	"4-A"	"4-a"	177	46	228	23	210	233				
"MS"	2006	"CLAIBORNE"	2	85	36	"021-4-B"	"4-B"	"4-b"	193	66	266	37	236	273				
"MS"	2006	"CLAIBORNE"	2	85	36	"021-4-C"	"4-C"	"4-c"	42	3	45	0	46	46				
"MS"	2006	"CLAIBORNE"	2	76	36	"021-5-A"	"5-A"	"5-a"	302	42	349	21	342	363				
"MS"	2006	"CLAIBORNE"	2	76	36	"021-5-B"	"5-B"	"5-b"	187	68	260	45	229	274				
"MS"	2006	"COAHOMA"	2	25	11	"027-11"	"11"	"Lula"	126	95	231	74	120	194				
"MS"	2006	"COAHOMA"	2	9	11	"027-12"	"12"	"Coahoma"	140	29	174	12	197	209				
"MS"	2006	"COAHOMA"	2	25	11	"027-13"	"13"	"Lyon"	145	519	672	418	245	663				
"MS"	2006	"COAHOMA"	2	26	11	"027-14"	"14"	"Clarksdale Cthouse"	159	258	426	215	218	433				
"MS"	2006	"COAHOMA"	2	9	11	"027-21"	"21"	"Friars Point"	220	77	303	27	284	311				
"MS"	2006	"COAHOMA"	2	25	11	"027-22"	"22"	"Farrell"	74	22	97	19	79	98				
"MS"	2006	"COAHOMA"	2	25	11	"027-23"	"23"	"Sherrard"	12	9	21	7	14	21				
"MS"	2006	"COAHOMA"	2	25	11	"027-24"	"24"	"Clarksdale 2"	168	721	894	560	310	870				
"MS"	2006	"COAHOMA"	2	26	11	"027-31"	"31"	"Jonestown"	267	52	335	26	334	360				
"MS"	2006	"COAHOMA"	2	26	11	"027-32"	"32"	"Dublin"	25	76	103	66	41	107				
"MS"	2006	"COAHOMA"	2	26	11	"027-33"	"33"	"Clarksdale 3"	215	77	300	37	262	299				
"MS"	2006	"COAHOMA"	2	26	11	"027-34"	"34"	"Sasse St Fire"	270	43	315	12	304	316				
"MS"	2006	"COAHOMA"	2	26	11	"027-41"	"41"	"Cagle Crossing"	3	33	36	27	7	34				
"MS"	2006	"COAHOMA"	2	26	11	"027-42"	"42"	"Clarksdale 4"	590	84	692	42	680	722				
"MS"	2006	"COAHOMA"	2	26	11	"027-43"	"43"	"Clarksdale 4 North"	25	87	113	65	42	107				
"MS"	2006	"COAHOMA"	2	25	11	"027-51"	"51"	"Rena Lara"	20	127	148	97	38	135				
"MS"	2006	"COAHOMA"	2	25	11	"027-52"	"52"	"Bobo"	42	25	68	21	46	67				
"MS"	2006	"COAHOMA"	2	26	11	"027-53"	"53"	"Roundaway"	15	28	45	22	24	46				
"MS"	2006	"COAHOMA"	2	26	11	"027-54"	"54"	"Clarksdale 5"	405	323	747	220	544	764				
"MS"	2006	"COPIAH"	2	62	36	"029-BGA"	"BGA"	"Beauregard"	78	352	434	265	164	429				
"MS"	2006	"COPIAH"	2	76	36	"029-CE"	"CE"	"Center Point"	180	329	526	259	267	526				
"MS"	2006	"COPIAH"	2	76	36	"029-CP"	"CP"	"Carpenter"	66	51	118	42	77	119				
"MS"	2006	"COPIAH"	2	62	35	"029-CSE"	"CSE"	"Crystal Sprs E"	296	784	1091	644	435	1079				
"MS"	2006	"COPIAH"	2	76	36	"029-CSN"	"CSN"	"Crystal Sprs N"	139	91	236	65	168	233				
"MS"	2006	"COPIAH"	2	76	36	"029-CSS"	"CSS"	"Crystal Sprs S"	479	315	804	256	545	801				
"MS"	2006	"COPIAH"	2	62	36	"029-CSW"	"CSW"	"Crystal Sprs W"	135	301	440	248	193	441				
"MS"	2006	"COPIAH"	2	76	36	"029-DV"	"DV"	"Dentville"	20	111	131	74	55	129				
"MS"	2006	"COPIAH"	2	76	36	"029-GL"	"GL"	"Gilman"			0			0				
"MS"	2006	"COPIAH"	2	76	36	"029-GTN"	"GTN"	"Georgetown N"	102	63	166	43	125	168				
"MS"	2006	"COPIAH"	2	91	36	"029-GTS"	"GTS"	"Georgetown S"	76	162	240	128	104	232				
"MS"	2006	"COPIAH"	2	76	36	"029-HZE"	"HZE"	"Hazelhurst E"	482	126	612	43	571	614				
"MS"	2006	"COPIAH"	2	76	36	"029-HZN"	"HZN"	"Hazelhurst N"	66	118	184	93	86	179				
"MS"	2006	"COPIAH"	2	76	36	"029-HZS"	"HZS"	"Hazelhurst S"	179	112	299	75	227	302				
"MS"	2006	"COPIAH"	2	76	36	"029-HZW"	"HZW"	"Hazelhurst W"	505	358	877	230	647	877				
"MS"	2006	"COPIAH"	2	76	36	"029-MV"	"MV"	"Martinsville"	112	96	210	66	147	213				
"MS"	2006	"COPIAH"	2	62	36	"029-SGR"	"SGR"	"Shady Grove"	49	220	273	175	97	272				
"MS"	2006	"COPIAH"	2	62	36	"029-SHU"	"SHU"	"Stronghope Union"	19	207	228	156	68	224				
"MS"	2006	"COPIAH"	2	92	36	"029-WES"	"WES"	"Wesson"	37	299	340	222	121	343				
"MS"	2006	"HINDS"	2	66	29	"049-01"	"1"	"City of Jackson 1"	15	21	38	23	16	39				
"MS"	2006	"HINDS"	2	70	28	"049-02"	"2"	"City of Jackson 2"	83	6	89	3	88	91				
"MS"	2006	"HINDS"	2	70	27	"049-04"	"4"	"City of Jackson 4"	181	18	203	7	202	209				
"MS"	2006	"HINDS"	2	70	27	"049-06"	"6"	"City of Jackson 6"	125	40	170	28	147	175				
"MS"	2006	"HINDS"	2	70	27	"049-10"	"10"	"City of Jackson 10"	106	8	116	3	116	119				
"MS"	2006	"HINDS"	2	70	27	"049-11"	"11"	"City of Jackson 11"	213	12	228	9	225	234				
"MS"	2006	"HINDS"	2	65	27	"049-12"	"12"	"City of Jackson 12"	268	15	285	6	283	289				
"MS"	2006	"HINDS"	2	65	27	"049-13"	"13"	"City of Jackson 13"	272	14	290	5	284	289				
"MS"	2006	"HINDS"	2	65	27	"049-16"	"16"	"City of Jackson 16"	269	179	466	164	301	465				
"MS"	2006	"HINDS"	2	70	27	"049-18"	"18"	"City of Jackson 18"	209	18	228	11	220	231				
"MS"	2006	"HINDS"	2	70	28	"049-19"	"19"	"City of Jackson 19"	210	19	229	5	226	231				
"MS"	2006	"HINDS"	2	67	28	"049-20"	"20"	"City of Jackson 20"	271	22	297	15	282	297				
"MS"	2006	"HINDS"	2	67	27	"049-21"	"21"	"City of Jackson 21"	140	19	160	11	153	164				
"MS"	2006	"HINDS"	2	67	27	"049-22"	"22"	"City of Jackson 22"	346	26	378	13	370	383				
"MS"	2006	"HINDS"	2	70	27	"049-23"	"23"	"City of Jackson 23"	466	25	499	17	494	511				
"MS"	2006	"HINDS"	2	67	27	"049-24"	"24"	"City of Jackson 24"	224	42	268	25	244	269				
"MS"	2006	"HINDS"	2	72	28	"049-25"	"25"	"City of Jackson 25"	387	50	444	35	422	457				
"MS"	2006	"HINDS"	2	67	28	"049-26"	"26"	"City of Jackson 26"	219	33	254	26	230	256				
"MS"	2006	"HINDS"	2	67	27	"049-27"	"27"	"City of Jackson 27"	665	55	730	33	709	742				
"MS"	2006	"HINDS"	2	70	27	"049-28"	"28"	"City of Jackson 28"	571	45	623	15	620	635				
"MS"	2006	"HINDS"	2	67	27	"049-29"	"29"	"City of Jackson 29"	340	40	382	10	376	386				
"MS"	2006	"HINDS"	2	65	27	"049-30"	"30"	"City of Jackson 30"	260	15	280	8	274	282				
"MS"	2006	"HINDS"	2	67	27	"049-31"	"31"	"City of Jackson 31"	437	32	479	15	485	500				
"MS"	2006	"HINDS"	2	66	26	"049-38"	"38"	"City of Jackson 38"	135	49	190	48	144	192				
"MS"	2006	"HINDS"	2	65	26	"049-39"	"39"	"City of Jackson 39"	372	44	423	24	402	426				
"MS"	2006	"HINDS"	2	65	27	"049-40"	"40"	"City of Jackson 40"	498	54	559	20	545	565				
"MS"	2006	"HINDS"	2	65	26	"049-41"	"41"	"City of Jackson 41"	709	69	787	26	788	814				
"MS"	2006	"HINDS"	2	66	26	"049-42"	"42"	"City of Jackson 42"	399	100	502	70	431	501				
"MS"	2006	"HINDS"	2	66	26	"049-43"	"43"	"City of Jackson 43"	418	115	542	85	468	553				
"MS"	2006	"HINDS"	2	70	29	"049-47"	"47"	"City of Jackson 47"	167	37	207	27	181	208				
"MS"	2006	"HINDS"	2	69	28	"049-49"	"49"	"Jackson State 49"	165	8	175	8	169	177				
"MS"	2006	"HINDS"	2	69	28	"049-50"	"50"	"City of Jackson 50"	76	6	84	3	81	84				
"MS"	2006	"HINDS"	2	69	28	"049-51"	"51"	"City of Jackson 51"	223	26	252	18	232	250				
"MS"	2006	"HINDS"	2	69	28	"049-52"	"52"	"City of Jackson 52"	260	29	291	18	279	297				
"MS"	2006	"HINDS"	2	68	27	"049-54"	"54"	"City of Jackson 54"	137	16	157	7	153	160				
"MS"	2006	"HINDS"	2	68	27	"049-55"	"55"	"City of Jackson 55"	241	24	272	13	264	277				
"MS"	2006	"HINDS"	2	68	27	"049-56"	"56"	"City of Jackson 56"	131	14	146	9	141	150				
"MS"	2006	"HINDS"	2	68	27	"049-57"	"57"	"City of Jackson 57"	292	23	316	18	304	322				
"MS"	2006	"HINDS"	2	69	28	"049-58"	"58"	"City of Jackson 58"	554	32	592	37	559	596				
"MS"	2006	"HINDS"	2	68	28	"049-59"	"59"	"City of Jackson 59"	417	42	470	22	457	479				
"MS"	2006	"HINDS"	2	68	27	"049-60"	"60"	"City of Jackson 60"	102	18	121	10	113	123				
"MS"	2006	"HINDS"	2	68	27	"049-61"	"61"	"City of Jackson 61"	261	23	288	12	276	288				
"MS"	2006	"HINDS"	2	68	27	"049-62"	"62"	"City of Jackson 62"	337	57	396	39	367	406				
"MS"	2006	"HINDS"	2	67	28	"049-63"	"63"	"City of Jackson 63"	223	14	240	3	241	244				
"MS"	2006	"HINDS"	2	70	28	"049-64"	"64"	"City of Jackson 64"	206	26	239	11	228	239				
"MS"	2006	"HINDS"	2	69	28	"049-67"	"67"	"City of Jackson 67"	156	45	204	32	175	207				
"MS"	2006	"HINDS"	2	70	28	"049-68"	"68"	"City of Jackson 68"	577	194	778	151	633	784				
"MS"	2006	"HINDS"	2	70	28	"049-69"	"69"	"City of Jackson 69"	193	68	267	60	204	264				
"MS"	2006	"HINDS"	2	70	28	"049-70"	"70"	"City of Jackson 70"	69	24	94	17	77	94				
"MS"	2006	"HINDS"	2	71	28	"049-71"	"71"	"City of Jackson 71"	228	141	372	102	269	371				
"MS"	2006	"HINDS"	2	70	28	"049-72"	"72"	"City of Jackson 72"	133	85	221	62	163	225				
"MS"	2006	"HINDS"	2	71	28	"049-73"	"73"	"City of Jackson 73"	152	94	249	70	184	254				
"MS"	2006	"HINDS"	2	71	28	"049-74"	"74"	"City of Jackson 74"	164	117	283	86	199	285				
"MS"	2006	"HINDS"	2	71	28	"049-75"	"75"	"City of Jackson 75"	148	63	213	41	172	213				
"MS"	2006	"HINDS"	2	71	28	"049-76"	"76"	"City of Jackson 76"	139	129	274	105	165	270				
"MS"	2006	"HINDS"	2	71	28	"049-77"	"77"	"City of Jackson 77"	125	142	270	120	150	270				
"MS"	2006	"HINDS"	2	65	26	"049-80"	"80"	"City of Jackson 80"	555	71	634	51	599	650				
"MS"	2006	"HINDS"	2	72	26	"049-81"	"81"	"City of Jackson 81"	922	146	1077	98	997	1095				
"MS"	2006	"HINDS"	2	66	26	"049-82"	"82"	"City of Jackson 82"	582	70	657	25	631	656				
"MS"	2006	"HINDS"	2	72	26	"049-83"	"83"	"City of Jackson 83"	1224	124	1360	65	1306	1371				
"MS"	2006	"HINDS"	2	72	26	"049-84"	"84"	"City of Jackson 84"	113	9	125	6	120	126				
"MS"	2006	"HINDS"	2	72	26	"049-85"	"85"	"City of Jackson 85"	1054	93	1163	51	1121	1172				
"MS"	2006	"HINDS"	2	72	27	"049-86"	"86"	"City of Jackson 86"	464	44	515	36	484	520				
"MS"	2006	"HINDS"	2	67	28	"049-87"	"87"	"City of Jackson 87"	267	69	341	51	291	342				
"MS"	2006	"HINDS"	2	68	28	"049-88"	"88"	"City of Jackson 88"	529	69	609	42	577	619				
"MS"	2006	"HINDS"	2	69	28	"049-89"	"89"	"City of Jackson 89"	103	36	141	26	115	141				
"MS"	2006	"HINDS"	2	69	28	"049-90"	"90"	"City of Jackson 90"	173	93	272	78	197	275				
"MS"	2006	"HINDS"	2	63	29	"049-91"	"91"	"City of Jackson 91"	696	143	847	103	742	845				
"MS"	2006	"HINDS"	2	69	29	"049-92"	"92"	"City of Jackson 92"	465	235	706	200	510	710				
"MS"	2006	"HINDS"	2	69	29	"049-93"	"93"	"City of Jackson 93"	234	157	395	131	263	394				
"MS"	2006	"HINDS"	2	63	29	"049-94"	"94"	"City of Jackson 94"	779	149	942	124	823	947				
"MS"	2006	"HINDS"	2	71	29	"049-95"	"95"	"City of Jackson 95"	113	124	239	108	125	233				
"MS"	2006	"HINDS"	2	73	29	"049-96"	"96"	"City of Jackson 96"	388	366	764	306	452	758				
"MS"	2006	"HINDS"	2	71	29	"049-97"	"97"	"City of Jackson 97"	67	81	148	64	83	147				
"MS"	2006	"HINDS"	2	73	29	"049-B1"	"B1"	"Byram 1"	606	875	1501	789	703	1492				
"MS"	2006	"HINDS"	2	73	29	"049-B2"	"B2"	"Byram 2"	157	690	853	662	189	851				
"MS"	2006	"HINDS"	2	73	29	"049-B3"	"B3"	"Byram 3"			0			0				
"MS"	2006	"HINDS"	2	63	26	"049-BO"	"BO"	"Bolton"	563	149	723	121	608	729				
"MS"	2006	"HINDS"	2	63	26	"049-BR"	"BR"	"Brownsville"	117	141	261	127	145	272				
"MS"	2006	"HINDS"	2	56	26	"049-C1"	"C1"	"Clinton 1"	200	499	707	470	240	710				
"MS"	2006	"HINDS"	2	68	29	"049-C2"	"C2"	"Clinton 2"	370	1435	1837	1401	435	1836				
"MS"	2006	"HINDS"	2	56	27	"049-C3"	"C3"	"Clinton 3"	340	958	1316	906	402	1308				
"MS"	2006	"HINDS"	2	72	27	"049-C4"	"C4"	"Clinton 4"	160	454	624	422	195	617				
"MS"	2006	"HINDS"	2	72	26	"049-C5"	"C5"	"Clinton 5"	83	386	483	343	129	472				
"MS"	2006	"HINDS"	2	67	29	"049-C6"	"C6"	"Clinton 6"	204	454	665	419	243	662				
"MS"	2006	"HINDS"	2	56	29	"049-C7"	"C7"	"Clinton 7"			0			0				
"MS"	2006	"HINDS"	2	63	36	"049-CA"	"CA"	"Cayuga"	131	48	180	42	144	186				
"MS"	2006	"HINDS"	2	63	29	"049-CH"	"CH"	"Chapel Hill"	168	154	330	146	189	335				
"MS"	2006	"HINDS"	2	72	26	"049-CY"	"CY"	"Cynthia"	121	14	137	12	127	139				
"MS"	2006	"HINDS"	2	73	29	"049-DG"	"DG"	"Dry Grove"	140	368	517	343	173	516				
"MS"	2006	"HINDS"	2	63	26	"049-ED"	"ED"	"Edwards"	706	191	901	194	728	922				
"MS"	2006	"HINDS"	2	63	36	"049-LE"	"LE"	"Learned"	66	145	215	143	79	222				
"MS"	2006	"HINDS"	2	73	29	"049-OB"	"OB"	"Old Byram"	167	511	684	469	211	680				
"MS"	2006	"HINDS"	2	56	27	"049-PN"	"PN"	"Pinehaven"	406	614	1033	569	482	1051				
"MS"	2006	"HINDS"	2	72	26	"049-PO"	"PO"	"Pocahontas"	161	125	288	109	183	292				
"MS"	2006	"HINDS"	2	63	26	"049-R1"	"R1"	"Raymond 1"	295	619	923	556	369	925				
"MS"	2006	"HINDS"	2	63	26	"049-R2"	"R2"	"Raymond 2"	286	680	980	624	366	990				
"MS"	2006	"HINDS"	2	73	29	"049-SR"	"SR"	"Springridge"	557	783	1356	718	637	1355				
"MS"	2006	"HINDS"	2	63	26	"049-ST"	"ST"	"St Thomas"	196	20	220	14	216	230				
"MS"	2006	"HINDS"	2	76	29	"049-TE"	"TE"	"Terry"	576	1030	1629	951	705	1656				
"MS"	2006	"HINDS"	2	56	26	"049-TI"	"TI"	"Tinnin"	96	305	405	302	102	404				
"MS"	2006	"HINDS"	2	85	36	"049-U1"	"U1"	"Utica 1"	130	234	375	205	169	374				
"MS"	2006	"HINDS"	2	63	36	"049-U2"	"U2"	"Utica 2"	305	88	402	56	358	414				
"MS"	2006	"HOLMES"	2	34	24	"051-1A"	"1A"	"Acoma 1"	199	48	261	31	237	268				
"MS"	2006	"HOLMES"	2	48	24	"051-1DUR"	"1DUR"	"Durant St Anderson 1"	71	18	91	16	81	97				
"MS"	2006	"HOLMES"	2	47	24	"051-1LG"	"1LG"	"Lexington 1"	400	106	521	90	464	554				
"MS"	2006	"HOLMES"	2	48	24	"051-2DG"	"2DG"	"Durant 2"	135	130	272	111	159	270				
"MS"	2006	"HOLMES"	2	47	24	"051-2LEX"	"2LEX"	"Lexington Sandhill 2"	7	21	28	21	7	28				
"MS"	2006	"HOLMES"	2	47	24	"051-2SD"	"2SD"	"Durant  Sub 2"	258	83	342	56	293	349				
"MS"	2006	"HOLMES"	2	48	24	"051-2WL"	"2WL"	"West 2"	182	100	289	81	207	288				
"MS"	2006	"HOLMES"	2	47	24	"051-3C"	"3C"	"Coburg 3"	27	86	117	67	52	119				
"MS"	2006	"HOLMES"	2	47	21	"051-3E"	"3E"	"Ebenezer 3"	134	60	203	49	157	206				
"MS"	2006	"HOLMES"	2	47	24	"051-3GK"	"3GK"	"Goodman 3"	234	62	302	39	272	311				
"MS"	2006	"HOLMES"	2	47	21	"051-3PL"	"3PL"	"Pickens 3"	302	102	413	80	331	411				
"MS"	2006	"HOLMES"	2	47	24	"051-4LG"	"4LG"	"Lexington 4"	550	176	734	146	602	748				
"MS"	2006	"HOLMES"	2	47	24	"051-4T"	"4T"	"Thornton 4"	171	31	205	23	184	207				
"MS"	2006	"HOLMES"	2	47	24	"051-4WC"	"4WC"	"Walden Chapel 4"	85	8	95	8	86	94				
"MS"	2006	"HOLMES"	2	48	24	"051-5C"	"5C"	"Cruger 5"	70	76	153	56	100	156				
"MS"	2006	"HOLMES"	2	47	24	"051-5L"	"5L"	"Lexington 5"	76	131	210	120	88	208				
"MS"	2006	"HOLMES"	2	48	24	"051-5TJ"	"5TJ"	"Tchula 5"	504	162	683	167	534	701				
"MS"	2006	"HUMPHREYS"	2	34	13	"053-1010"	"1010"	"Fourmile N 1010"	0	18	18	17	0	17				
"MS"	2006	"HUMPHREYS"	2	51	13	"053-1020"	"1020"	"Belzoni N 1020"	347	66	413	41	374	415				
"MS"	2006	"HUMPHREYS"	2	34	13	"053-1021"	"1021"	"Belzoni N 1021"	10	36	46	25	22	47				
"MS"	2006	"HUMPHREYS"	2	34	22	"053-2010"	"2010"	"Isola N 2010"	196	156	363	94	271	365				
"MS"	2006	"HUMPHREYS"	2	51	13	"053-2020"	"2020"	"Belzoni N 2020"	111	8	121	3	119	122				
"MS"	2006	"HUMPHREYS"	2	51	22	"053-2030"	"2030"	"Gooden Lake N 2030"	3	30	33	19	11	30				
"MS"	2006	"HUMPHREYS"	2	51	13	"053-3010"	"3010"	"Belzoni S 3010"	130	11	152	1	147	148				
"MS"	2006	"HUMPHREYS"	2	51	22	"053-3020"	"3020"	"Silver City S 3020"	133	87	225	59	165	224				
"MS"	2006	"HUMPHREYS"	2	51	22	"053-3030"	"3030"	"Lake City S 3030"	9	36	45	29	17	46				
"MS"	2006	"HUMPHREYS"	2	51	13	"053-4010"	"4010"	"Belzoni N 4010"	94	181	276	133	135	268				
"MS"	2006	"HUMPHREYS"	2	51	13	"053-4020"	"4020"	"Belzoni S 4020"	102	127	235	97	134	231				
"MS"	2006	"HUMPHREYS"	2	48	22	"053-4030"	"4030"	"Putnam S 4030"	22	74	96	50	42	92				
"MS"	2006	"HUMPHREYS"	2	51	13	"053-5010"	"5010"	"Belzoni S 5010"	158	8	169	6	166	172				
"MS"	2006	"HUMPHREYS"	2	51	22	"053-5020"	"5020"	"Midnight S 5020"	33	45	80	26	61	87				
"MS"	2006	"HUMPHREYS"	2	51	22	"053-5030"	"5030"	"Louise S 5030"	198	92	292	74	213	287				
"MS"	2006	"ISSAQUENA"	2	54	23	"055-1"	"1"	"Valley Pk Center"	37	55	94	52	42	94				
"MS"	2006	"ISSAQUENA"	2	54	23	"055-2"	"2"	"Tallula Center"	50	66	117	51	64	115				
"MS"	2006	"ISSAQUENA"	2	51	23	"055-3"	"3"	"Mayersville Cthouse"	106	17	124	8	123	131				
"MS"	2006	"ISSAQUENA"	2	54	23	"055-4"	"4"	"Addie"	94	47	142	30	109	139				
"MS"	2006	"ISSAQUENA"	2	54	23	"055-5"	"5"	"Grace"	47	90	138	70	64	134				
"MS"	2006	"JEFFERSON"	2	85	36	"063-1010"	"1010"	"Union Church 1010"	92	83	177	62	112	174				
"MS"	2006	"JEFFERSON"	2	85	36	"063-1020"	"1020"	"Ebenezer 1020"	52	26	81	15	66	81				
"MS"	2006	"JEFFERSON"	2	85	36	"063-1030"	"1030"	"Red Lick 1030"	186	51	243	25	220	245				
"MS"	2006	"JEFFERSON"	2	85	36	"063-1040"	"1040"	"Harriston 1040"	56	13	71	10	64	74				
"MS"	2006	"JEFFERSON"	2	85	36	"063-2010"	"2010"	"Stampley 2010"	153	17	172	5	163	168				
"MS"	2006	"JEFFERSON"	2	85	36	"063-2020"	"2020"	"Circuit Clerk 2020"	143	35	179	10	170	180				
"MS"	2006	"JEFFERSON"	2	85	36	"063-2030"	"2030"	"McNair 2030"	147	61	212	34	176	210				
"MS"	2006	"JEFFERSON"	2	85	36	"063-2040"	"2040"	"Hwy 33"			0			0				
"MS"	2006	"JEFFERSON"	2	85	36	"063-3010"	"3010"	"Chancery Clerk 3010"	139	46	189	22	169	191				
"MS"	2006	"JEFFERSON"	2	85	36	"063-3020"	"3020"	"City Hall 3020"	179	35	217	9	210	219				
"MS"	2006	"JEFFERSON"	2	94	36	"063-4010"	"4010"	"Cannonsburg 4010"	121	24	145	10	132	142				
"MS"	2006	"JEFFERSON"	2	94	36	"063-4020"	"4020"	"Church Hill 4020"	48	56	104	45	58	103				
"MS"	2006	"JEFFERSON"	2	85	36	"063-4030"	"4030"	"Old Hollywood Church"			0			0				
"MS"	2006	"JEFFERSON"	2	85	36	"063-5010"	"5010"	"Lorman 5010"	134	43	178	27	148	175				
"MS"	2006	"JEFFERSON"	2	85	36	"063-5020"	"5020"	"Fayette Manor 5020"	378	70	455	25	425	450				
"MS"	2006	"JEFFERSON"	2	85	36	"063-PVP"	"PVP"				0			0				
"MS"	2006	"LEAKE"	2	45	18	"079-CONWA"	"CONWA"	"Conway"	112	65	181	51	129	180				
"MS"	2006	"LEAKE"	2	45	18	"079-E CAR"	"E CAR"	"Carthage E"	70	315	386	255	120	375				
"MS"	2006	"LEAKE"	2	45	18	"079-N CAR"	"N CAR"	"Carthage N"	103	386	497	288	201	489				
"MS"	2006	"LEAKE"	2	27	18	"079-OFAHO"	"OFAHO"	"Ofahoma"	164	35	201	23	178	201				
"MS"	2006	"LEAKE"	2	27	18	"079-S CAR"	"S CAR"	"Carthage S"	40	110	152	86	69	155				
"MS"	2006	"LEAKE"	2	48	18	"079-SINGL"	"SINGL"	"Singleton"	101	203	311	171	134	305				
"MS"	2006	"LEAKE"	2	27	18	"079-THOMA"	"THOMA"	"Thomastown"	125	111	237	98	142	240				
