state	year	county	ed	precinct	cd	g2004_COM_dv	g2004_COM_tv	g2004_USH_dv	g2004_USH_rv	g2004_USH_tv	g2004_USP_dv	g2004_USP_rv	g2004_USP_tv	g2004_USS_dv	g2004_USS_rv	g2004_USS_tv
"MD"	2004	4	1	7	7		0	683	342	1055	625	434	1086	728	334	1077
"MD"	2004	4	1	8	7		0	1319	923	2353	1267	1115	2439	1453	873	2404
"MD"	2004	4	1	9	7		0	1278	419	1737	1196	573	1800	1316	420	1771
"MD"	2004	4	1	10	7		0	1122	811	1983	1061	939	2041	1222	760	2015
"MD"	2004	4	1	11	7		0	782	829	1658	707	973	1718	867	792	1696
"MD"	2004	4	1	12	7		0	1040	1111	2216	971	1285	2308	1186	1030	2268
"MD"	2004	4	1	13	7		0	903	895	1845	821	1030	1902	1009	841	1874
"MD"	2004	4	1	14	7		0	807	853	1693	732	990	1750	907	792	1726
"MD"	2004	4	1	15	7		0	972	796	1819	915	952	1904	1073	757	1870
"MD"	2004	4	1	16	7		0	802	762	1605	798	933	1761	1061	613	1696
"MD"	2004	4	1	17	7		0	1656	282	1959	1667	300	1987	1697	247	1968
"MD"	2004	4	2	1	7		0	1003	48	1061	986	95	1093	1006	59	1077
"MD"	2004	4	2	2	7		0	1841	90	1942	1829	165	2003	1844	100	1965
"MD"	2004	4	2	3	7		0	1331	159	1503	1263	261	1538	1320	181	1516
"MD"	2004	4	2	4	7		0	1935	98	2052	1884	196	2100	1936	117	2072
"MD"	2004	4	2	5	7		0	1193	60	1261	1172	110	1294	1193	75	1276
"MD"	2004	4	2	6	7		0	1795	124	1945	1763	233	2013	1796	153	1973
"MD"	2004	4	2	7	2		0	1242	93	1356	1305	147	1460	1335	82	1424
"MD"	2004	4	2	8	2		0	1645	128	1811	1596	281	1891	1678	155	1859
"MD"	2004	4	2	9	7		0	972	103	1088	972	144	1121	984	106	1102
"MD"	2004	4	2	10	2		0	1883	186	2101	1874	310	2198	1927	218	2161
"MD"	2004	4	2	11	7		0	2006	368	2401	1975	475	2473	2036	368	2428
"MD"	2004	4	2	12	2		0	1924	296	2273	1935	416	2368	2036	271	2332
"MD"	2004	4	2	13	2		0	1759	227	2028	1761	360	2140	1821	246	2096
"MD"	2004	4	2	14	2		0	2121	172	2332	2099	309	2423	2170	198	2389
"MD"	2004	4	2	15	2		0	1655	294	2007	1670	411	2108	1740	284	2062
"MD"	2004	4	2	16	2		0	758	109	883	740	172	916	785	115	906
"MD"	2004	4	2	17	2		0	1412	154	1617	1433	253	1702	1493	160	1677
"MD"	2004	4	2	18	7		0	740	150	900	716	197	923	752	152	913
"MD"	2004	4	2	19	7		0	345	342	708	324	395	736	374	329	720
"MD"	2004	4	2	20	2		0	358	106	480	344	148	501	375	106	490
"MD"	2004	4	2	21	2		0	303	299	625	260	393	663	318	325	652
"MD"	2004	4	2	22	7		0	14	2	16	13	3	16	14	2	16
"MD"	2004	4	2	23	3		0	302	20	325	271	76	351	304	38	346
"MD"	2004	4	2	24	2		0	1438	137	1608	1434	218	1662	1495	136	1646
"MD"	2004	4	2	25	3		0	268	21	293	244	60	305	256	41	298
"MD"	2004	4	2	26	3		0	1009	344	1384	926	506	1447	1008	390	1420
"MD"	2004	4	2	27	2		0	955	191	1172	968	252	1227	1003	194	1208
"MD"	2004	4	2	28	2		0	109	5	116	110	10	120	108	9	118
"MD"	2004	4	2	29	3		0	1141	370	1552	1146	480	1642	1169	394	1595
"MD"	2004	4	3	1	7		0	2039	165	2229	1981	321	2330	2060	190	2273
"MD"	2004	4	3	2	3		0	1243	181	1442	1059	435	1508	1231	231	1479
"MD"	2004	4	3	3	7		0	1414	150	1593	1394	220	1637	1443	149	1620
"MD"	2004	4	3	4	3		0	888	210	1142	801	361	1187	882	259	1165
"MD"	2004	4	3	5	3		0	1657	237	1926	1464	530	2016	1611	344	1978
"MD"	2004	4	3	6	3		0	1476	201	1691	1056	659	1726	1312	382	1703
"MD"	2004	4	3	7	3		0	1695	324	2047	1092	1020	2126	1547	503	2075
"MD"	2004	4	3	8	3		0	1253	239	1515	946	611	1572	1137	393	1546
"MD"	2004	4	3	9	3		0	2078	418	2540	1645	938	2616	1937	611	2586
"MD"	2004	4	3	10	3		0	2072	275	2359	1469	932	2416	1798	563	2375
"MD"	2004	4	3	11	3		0	2338	501	2870	1709	1220	2950	2177	695	2897
"MD"	2004	4	3	12	3		0	1097	273	1408	968	462	1450	1066	333	1432
"MD"	2004	4	3	13	3		0	1130	384	1544	863	715	1590	1000	540	1560
"MD"	2004	4	4	1	3		0	1470	585	2092	1260	912	2195	1438	690	2152
"MD"	2004	4	4	2	3		0	1303	428	1766	1161	670	1856	1305	475	1808
"MD"	2004	4	4	3	3		0	1878	446	2351	1378	1023	2424	1662	687	2379
"MD"	2004	4	4	4	3		0	1847	536	2409	1406	1062	2496	1677	763	2464
"MD"	2004	4	4	5	3		0	1172	505	1708	918	832	1780	1109	617	1749
"MD"	2004	4	4	6	3		0	1080	530	1649	879	834	1733	1083	592	1695
"MD"	2004	4	4	7	2		0	1363	718	2142	1135	1089	2261	1316	872	2229
"MD"	2004	4	4	8	3		0	1555	900	2500	1173	1377	2591	1448	1079	2556
"MD"	2004	4	4	9	6		0	364	714	1124	440	743	1203	528	648	1189
"MD"	2004	4	4	10	2		0	710	290	1028	622	453	1092	719	340	1077
"MD"	2004	4	4	11	2		0	182	149	343	135	217	354	171	171	347
"MD"	2004	4	4	12	3		0	1157	435	1634	1017	674	1708	1119	531	1679
"MD"	2004	4	4	13	2		0	200	107	320	146	186	337	193	138	335
"MD"	2004	4	4	14	3		0	996	207	1228	974	316	1300	1014	235	1267
"MD"	2004	4	5	1	6		0	540	1530	2165	663	1590	2291	897	1321	2260
"MD"	2004	4	6	1	6		0	605	1802	2522	722	1921	2698	1073	1527	2664
"MD"	2004	4	7	1	6		0	477	1278	1855	553	1362	1963	787	1113	1941
"MD"	2004	4	7	2	6		0	180	413	639	208	457	679	270	379	669
"MD"	2004	4	7	3	6		0	444	1099	1627	551	1147	1737	724	954	1706
"MD"	2004	4	8	1	6		0	790	1586	2505	997	1651	2687	1246	1353	2635
"MD"	2004	4	8	2	1		0	502	1680	2185	753	1554	2334	980	1278	2283
"MD"	2004	4	8	3	1		0	318	731	1051	450	652	1122	580	516	1109
"MD"	2004	4	8	4	2		0	1126	667	1837	643	1207	1882	880	943	1852
"MD"	2004	4	8	5	2		0	1119	481	1663	1004	688	1735	1069	565	1685
"MD"	2004	4	8	6	2		0	594	252	884	547	380	937	599	290	911
"MD"	2004	4	8	7	2		0	660	341	1026	514	553	1082	628	409	1056
"MD"	2004	4	8	8	2		0	915	475	1433	640	833	1485	817	628	1464
"MD"	2004	4	8	9	2		0	1063	789	1891	681	1249	1952	888	1004	1916
"MD"	2004	4	8	10	2		0	939	736	1723	588	1175	1778	739	975	1742
"MD"	2004	4	8	11	2		0	794	485	1339	674	719	1412	796	556	1390
"MD"	2004	4	8	12	2		0	1135	705	1877	703	1214	1950	908	978	1911
"MD"	2004	4	8	13	2		0	980	769	1794	655	1190	1876	862	952	1838
"MD"	2004	4	8	14	2		0	775	511	1339	611	756	1388	727	603	1362
"MD"	2004	4	8	15	2		0	669	515	1227	488	764	1277	627	596	1247
"MD"	2004	4	8	16	2		0	235	148	397	167	230	406	208	189	404
"MD"	2004	4	8	17	3		0	1012	720	1776	700	1119	1846	909	874	1817
"MD"	2004	4	8	18	2		0	428	254	706	276	434	724	366	341	718
"MD"	2004	4	8	19	1		0	436	1192	1629	590	1109	1725	787	893	1700
"MD"	2004	4	8	20	1		0	303	734	1039	448	655	1122	549	537	1103
"MD"	2004	4	8	21	1		0	57	246	303	74	238	315	108	202	313
"MD"	2004	4	8	22	6		0	464	789	1296	584	799	1401	714	644	1371
"MD"	2004	4	8	23	2		0	298	151	458	207	268	479	246	211	469
"MD"	2004	4	8	24	1		0	187	569	756	261	517	788	308	463	780
"MD"	2004	4	9	1	3		0	1107	606	1751	859	938	1816	979	774	1777
"MD"	2004	4	9	2	3		0	677	503	1212	525	723	1270	600	613	1242
"MD"	2004	4	9	3	3		0	1002	475	1553	845	731	1602	959	585	1583
"MD"	2004	4	9	4	3		0	1463	785	2381	1335	1104	2486	1451	909	2435
"MD"	2004	4	9	5	3		0	1175	797	2049	987	1102	2136	1119	927	2097
"MD"	2004	4	9	6	2		0	946	606	1696	893	882	1812	1031	681	1762
"MD"	2004	4	9	7	2		0	899	564	1523	601	934	1570	797	717	1552
"MD"	2004	4	9	8	1		0	275	886	1161	453	767	1246	565	645	1231
"MD"	2004	4	9	9	1		0	332	894	1229	499	771	1290	615	643	1277
"MD"	2004	4	9	10	2		0	1277	628	2000	1044	1004	2083	1244	772	2063
"MD"	2004	4	9	11	2		0	929	411	1419	837	637	1499	948	475	1464
"MD"	2004	4	9	12	3		0	828	396	1294	707	610	1347	804	482	1324
"MD"	2004	4	9	13	3		0	1130	513	1698	912	799	1734	1043	646	1716
"MD"	2004	4	9	14	2		0	1035	376	1546	958	609	1597	1038	499	1576
"MD"	2004	4	9	15	2		0	1149	377	1612	1015	617	1662	1113	491	1636
"MD"	2004	4	9	16	2		0	473	256	763	343	430	784	462	303	781
"MD"	2004	4	9	17	2		0	626	205	863	505	404	922	593	295	902
"MD"	2004	4	9	18	2		0	815	426	1291	595	745	1365	734	570	1338
"MD"	2004	4	9	19	3		0	898	455	1408	738	719	1481	873	541	1460
"MD"	2004	4	9	20	2		0	2340	354	2776	2275	604	2908	2374	430	2844
"MD"	2004	4	9	21	3		0	1253	793	2113	891	1294	2227	1164	982	2187
"MD"	2004	4	9	22	3		0	1320	771	2147	960	1296	2298	1231	974	2251
"MD"	2004	4	9	23	2		0	1144	598	1797	845	1019	1895	1083	749	1860
"MD"	2004	4	9	24	2		0	1303	812	2188	933	1316	2299	1170	1033	2245
"MD"	2004	4	9	25	2		0	857	527	1433	636	819	1478	812	627	1460
"MD"	2004	4	9	26	2		0	405	286	721	302	432	751	372	346	737
"MD"	2004	4	9	27	2		0	8	8	16	4	11	16	6	10	16
"MD"	2004	4	10	1	6		0	580	1412	2102	729	1488	2246	910	1265	2209
"MD"	2004	4	10	2	1		0	252	919	1173	377	823	1221	511	681	1201
"MD"	2004	4	10	3	1		0	209	777	986	315	714	1040	454	563	1029
"MD"	2004	4	10	4	1		0	265	1094	1361	361	1031	1414	536	846	1398
"MD"	2004	4	10	5	1		0	47	168	215	57	166	226	93	130	223
"MD"	2004	4	11	1	1		0	406	1362	1769	645	1204	1889	796	1033	1855
"MD"	2004	4	11	2	1		0	449	1748	2199	636	1646	2315	900	1358	2287
"MD"	2004	4	11	3	1		0	579	2074	2658	769	2047	2853	1161	1619	2805
"MD"	2004	4	11	4	2		0	487	408	927	299	667	983	482	470	966
"MD"	2004	4	11	5	1		0	631	1887	2519	862	1851	2743	1222	1438	2692
"MD"	2004	4	11	6	1		0	311	894	1209	430	863	1322	623	661	1295
"MD"	2004	4	11	7	1		0	407	988	1397	548	936	1503	727	726	1477
"MD"	2004	4	11	8	2		0	915	671	1628	580	1099	1710	841	821	1686
"MD"	2004	4	11	9	2		0	926	520	1484	635	889	1550	834	658	1521
"MD"	2004	4	11	10	2		0	1078	698	1812	824	1055	1896	1064	761	1851
"MD"	2004	4	11	11	2		0	1224	724	1984	807	1233	2063	1091	913	2032
"MD"	2004	4	11	12	1		0	632	1523	2157	825	1492	2359	1132	1139	2310
"MD"	2004	4	11	13	2		0	360	199	578	260	336	601	331	247	585
"MD"	2004	4	11	14	1		0	476	1304	1781	674	1264	1953	947	951	1913
"MD"	2004	4	11	15	2		0	999	411	1435	579	964	1567	888	620	1514
"MD"	2004	4	11	16	2		0	554	336	916	475	487	969	569	369	951
"MD"	2004	4	11	17	1		0	595	1410	2007	808	1328	2163	1116	983	2115
"MD"	2004	4	11	18	1		0	293	816	1109	440	760	1218	591	582	1188
"MD"	2004	4	11	19	2		0	944	573	1548	686	917	1619	867	698	1587
"MD"	2004	4	11	20	1		0	23	68	91	37	67	104	52	46	102
"MD"	2004	4	11	21	2		0	208	129	348	152	197	359	207	140	355
"MD"	2004	4	12	1	2		0	702	473	1202	563	707	1286	756	484	1248
"MD"	2004	4	12	2	2		0	592	526	1138	492	659	1169	668	465	1147
"MD"	2004	4	12	3	2		0	984	688	1715	806	961	1809	1086	666	1769
"MD"	2004	4	12	4	2		0	1054	759	1852	827	1093	1939	1128	754	1906
"MD"	2004	4	12	5	2		0	843	589	1464	646	888	1548	933	559	1509
"MD"	2004	4	12	6	2		0	849	352	1223	651	614	1281	835	399	1255
"MD"	2004	4	12	7	2		0	1043	826	1904	898	1048	1973	1198	707	1940
"MD"	2004	4	12	8	2		0	683	469	1174	530	681	1223	743	441	1203
"MD"	2004	4	12	9	2		0	323	191	530	264	279	554	344	200	548
"MD"	2004	4	12	10	2		0	788	474	1301	632	697	1350	840	468	1330
"MD"	2004	4	12	11	2		0	971	615	1627	820	850	1704	1051	597	1673
"MD"	2004	4	12	12	2		0	625	456	1109	514	626	1156	677	459	1141
"MD"	2004	4	12	13	2		0	828	42	881	887	53	941	892	21	920
"MD"	2004	4	13	1	3		0	812	348	1201	679	565	1267	810	410	1249
"MD"	2004	4	13	2	3		0	791	582	1406	527	925	1478	731	691	1453
"MD"	2004	4	13	3	3		0	936	692	1670	646	1061	1744	889	803	1718
"MD"	2004	4	13	4	3		0	1013	729	1774	723	1095	1841	972	825	1819
"MD"	2004	4	13	5	3		0	865	553	1460	594	899	1520	810	659	1493
"MD"	2004	4	13	6	3		0	290	200	504	208	318	531	277	235	524
"MD"	2004	4	13	7	3		0	615	178	816	561	287	853	618	209	838
"MD"	2004	4	13	8	3		0	522	346	887	314	626	950	517	402	929
"MD"	2004	4	13	9	3		0	1107	564	1727	864	964	1851	1117	650	1800
"MD"	2004	4	14	1	3		0	767	525	1331	511	863	1393	683	669	1373
"MD"	2004	4	14	2	3		0	1001	609	1645	747	980	1754	976	717	1711
"MD"	2004	4	14	3	2		0	793	404	1235	688	590	1293	814	435	1274
"MD"	2004	4	14	4	2		0	135	76	215	88	128	220	117	99	219
"MD"	2004	4	14	5	2		0	213	92	316	186	140	331	228	88	320
"MD"	2004	4	14	6	3		0	1392	784	2237	972	1356	2364	1289	989	2321
"MD"	2004	4	14	7	3		0	948	454	1444	681	814	1523	907	566	1499
"MD"	2004	4	14	8	2		0	1392	406	1842	1248	687	1959	1399	468	1895
"MD"	2004	4	14	9	2		0	1141	439	1632	1042	646	1716	1187	465	1683
"MD"	2004	4	14	10	2		0	889	567	1487	665	882	1571	943	578	1543
"MD"	2004	4	14	11	2		0	838	432	1292	623	703	1348	852	467	1330
"MD"	2004	4	14	12	3		0	713	486	1228	464	813	1305	663	601	1287
"MD"	2004	4	14	13	2		0	1067	695	1805	876	989	1892	1081	762	1861
"MD"	2004	4	15	1	2		0	514	255	792	417	402	837	526	277	821
"MD"	2004	4	15	2	2		0	770	520	1312	565	812	1398	806	549	1366
"MD"	2004	4	15	3	2		0	746	542	1317	513	837	1375	772	570	1357
"MD"	2004	4	15	4	2		0	1209	761	2016	921	1130	2092	1231	779	2053
"MD"	2004	4	15	5	2		0	1127	485	1645	937	759	1708	1151	499	1678
"MD"	2004	4	15	6	2		0	1424	1143	2635	865	1842	2743	1367	1304	2699
"MD"	2004	4	15	7	2		0	991	439	1460	836	690	1537	1017	470	1503
"MD"	2004	4	15	8	2		0	1359	1009	2419	935	1557	2522	1325	1125	2478
"MD"	2004	4	15	9	2		0	489	250	758	298	479	787	438	330	770
"MD"	2004	4	15	10	2		0	834	451	1323	609	765	1387	806	537	1359
"MD"	2004	4	15	11	2		0	792	460	1281	589	717	1333	820	474	1310
"MD"	2004	4	15	12	2		0	625	400	1048	424	651	1092	610	449	1078
"MD"	2004	4	15	13	2		0	593	361	969	388	600	1003	558	419	989
"MD"	2004	4	15	14	2		0	282	212	503	190	328	526	279	226	513
"MD"	2004	4	15	15	2		0	698	387	1109	468	664	1155	679	447	1141
"MD"	2004	4	15	16	2		0	714	387	1132	548	630	1189	746	404	1168
"MD"	2004	4	15	17	2		0	1119	314	1466	1059	473	1544	1151	342	1510
"MD"	2004	4	15	18	2		0	868	503	1398	644	808	1466	864	557	1436
"MD"	2004	4	15	19	2		0	1109	811	1973	686	1323	2035	1033	945	1998
"MD"	2004	4	15	20	2		0	1244	741	2029	992	1104	2121	1347	727	2092
"MD"	2004	4	15	21	2		0	1448	949	2450	1084	1415	2540	1450	1024	2507
"MD"	2004	4	15	22	2		0	838	596	1469	666	837	1524	888	597	1500
"MD"	2004	4	15	23	2		0	1279	311	1622	1234	455	1707	1316	328	1665
"MD"	2004	4	15	24	2		0	90	55	150	83	76	160	107	53	162
"MD"	2004	5	1	1	5		0	895	566	1484	679	819	1510	804	663	1491
"MD"	2004	5	1	2	5		0	929	681	1624	725	929	1667	849	769	1634
"MD"	2004	5	1	3	5		0	868	721	1619	630	1022	1669	777	818	1623
"MD"	2004	5	1	4	5		0	739	649	1411	547	890	1446	668	724	1416
"MD"	2004	5	1	5	5		0	806	802	1643	654	1028	1704	745	878	1660
"MD"	2004	5	1	6	5		0	833	830	1687	641	1053	1722	755	909	1691
"MD"	2004	5	1	7	5		0	736	641	1405	556	862	1438	659	716	1403
"MD"	2004	5	2	1	5		0	1010	652	1686	753	969	1736	891	782	1696
"MD"	2004	5	2	2	5		0	988	644	1651	715	991	1716	923	722	1662
"MD"	2004	5	2	3	5		0	1157	977	2168	840	1381	2239	1064	1088	2188
"MD"	2004	5	2	4	5		0	1326	704	2061	1042	1066	2125	1225	808	2064
"MD"	2004	5	2	5	5		0	1138	1002	2168	821	1397	2233	1038	1131	2195
"MD"	2004	5	2	6	5		0	878	724	1624	637	1038	1689	834	808	1652
"MD"	2004	5	2	7	5		0	531	511	1064	370	703	1085	476	583	1072
"MD"	2004	5	3	1	5		0	1428	964	2459	1105	1389	2524	1369	1078	2488
"MD"	2004	5	3	2	5		0	973	686	1698	777	956	1751	950	745	1722
"MD"	2004	5	3	3	5		0	1168	645	1844	934	960	1914	1107	739	1866
"MD"	2004	5	3	4	5		0	971	735	1737	739	1041	1795	903	834	1761
"MD"	2004	5	3	5	5		0	899	784	1702	661	1081	1753	835	865	1722
"MD"	2004	5	3	6	5		0	765	720	1498	492	1033	1536	701	796	1510
"MD"	2004	5	3	7	5		0	734	724	1476	494	1011	1517	629	831	1479
"MD"	2004	6	1	1	1		0	141	537	680	234	468	712	330	348	692
"MD"	2004	6	2	1	1		0	329	1441	1774	564	1282	1873	813	996	1833
"MD"	2004	6	3	1	1		0	403	1693	2101	813	1350	2197	1165	951	2156
"MD"	2004	6	4	1	1		0	297	1109	1406	483	996	1500	735	717	1469
"MD"	2004	6	5	1	1		0	296	1002	1299	512	854	1382	753	582	1347
"MD"	2004	6	6	1	1		0	165	767	933	311	656	975	454	498	959
"MD"	2004	6	7	1	1		0	277	834	1112	418	738	1171	607	538	1157
"MD"	2004	6	8	1	1		0	118	644	763	203	603	815	339	450	800
"MD"	2004	7	1	1	6		0	455	1539	2044	562	1563	2157	830	1247	2110
"MD"	2004	7	1	2	6		0	170	741	937	252	715	984	377	571	967
"MD"	2004	7	2	1	6		0	223	633	878	278	626	921	368	517	904
"MD"	2004	7	2	2	6		0	226	856	1109	298	840	1147	425	697	1136
"MD"	2004	7	3	1	6		0	550	1792	2437	688	1839	2560	973	1517	2523
"MD"	2004	7	4	1	6		0	618	1729	2425	730	1782	2553	1043	1448	2524
"MD"	2004	7	4	2	6		0	320	1199	1582	442	1183	1647	635	969	1627
"MD"	2004	7	4	3	6		0	272	981	1283	352	990	1359	526	801	1337
"MD"	2004	7	4	4	6		0	472	1697	2235	581	1753	2363	836	1465	2326
"MD"	2004	7	4	5	6		0	171	615	805	210	638	855	327	513	844
"MD"	2004	7	5	1	6		0	619	1487	2189	775	1485	2303	1030	1218	2275
"MD"	2004	7	5	2	6		0	816	2028	2933	970	2098	3104	1404	1624	3060
"MD"	2004	7	5	3	6		0	432	1159	1662	516	1199	1753	793	905	1726
"MD"	2004	7	5	4	6		0	698	2015	2814	894	2046	2982	1304	1610	2952
"MD"	2004	7	5	5	6		0	439	1153	1644	526	1177	1733	720	974	1710
"MD"	2004	7	5	6	6		0	357	921	1324	448	930	1400	612	749	1378
"MD"	2004	7	6	1	6		0	295	953	1291	369	975	1366	508	807	1340
"MD"	2004	7	6	2	6		0	408	1545	2001	478	1619	2119	736	1322	2085
"MD"	2004	7	6	3	6		0	233	815	1097	279	858	1150	428	690	1135
"MD"	2004	7	6	4	6		0	281	1096	1415	356	1093	1475	544	892	1456
"MD"	2004	7	7	1	6		0	230	611	883	309	622	945	429	482	929
"MD"	2004	7	7	2	6		0	485	1517	2054	608	1541	2170	863	1230	2127
"MD"	2004	7	7	3	6		0	565	1135	1761	730	1107	1870	931	878	1840
"MD"	2004	7	7	4	6		0	395	908	1357	508	888	1414	674	710	1406
"MD"	2004	7	7	5	6		0	437	1366	1869	585	1371	1982	780	1122	1935
"MD"	2004	7	7	6	6		0	422	1099	1571	535	1088	1650	752	853	1627
"MD"	2004	7	7	7	6		0	594	1571	2219	732	1597	2352	1000	1294	2314
"MD"	2004	7	7	8	6		0	298	876	1212	367	889	1273	529	695	1243
"MD"	2004	7	7	9	6		0	371	1099	1517	487	1095	1602	673	890	1577
"MD"	2004	7	8	1	6		0	294	1019	1345	350	1060	1425	554	837	1409
"MD"	2004	7	8	2	6		0	459	1476	1993	524	1562	2126	825	1226	2087
"MD"	2004	7	8	3	6		0	343	1171	1567	426	1188	1640	588	1013	1620
"MD"	2004	7	8	4	6		0	388	1077	1506	440	1129	1589	640	907	1570
"MD"	2004	7	9	1	6		0	559	1574	2212	643	1636	2317	934	1317	2283
"MD"	2004	7	9	2	6		0	316	982	1335	377	1003	1398	535	837	1384
"MD"	2004	7	10	1	6		0	87	409	504	115	403	527	179	326	513
"MD"	2004	7	11	1	6		0	227	770	1013	269	781	1058	419	614	1041
"MD"	2004	7	11	2	6		0	159	495	671	196	489	698	282	389	680
"MD"	2004	7	12	1	6		0	156	383	556	201	376	582	274	298	573
"MD"	2004	7	13	1	6		0	530	1374	1960	653	1402	2073	883	1133	2040
"MD"	2004	7	13	2	6		0	481	1386	1929	580	1449	2043	794	1192	2006
"MD"	2004	7	14	1	6		0	494	1342	1915	578	1398	2006	846	1115	1984
"MD"	2004	7	14	2	6		0	521	1660	2272	695	1683	2404	950	1389	2372
"MD"	2004	7	14	3	6		0	391	1216	1660	498	1219	1740	702	992	1720
"MD"	2004	8	1	1	1		0	451	1374	1828	794	1110	1930	940	922	1893
"MD"	2004	8	2	1	1		0	342	819	1170	555	636	1212	576	594	1194
"MD"	2004	8	2	2	1		0	325	794	1122	517	648	1183	570	576	1159
"MD"	2004	8	3	1	1		0	956	1780	2739	1383	1545	2956	1495	1307	2848
"MD"	2004	8	3	2	1		0	809	1995	2807	1284	1726	3039	1448	1462	2959
"MD"	2004	8	3	3	1		0	636	1261	1900	944	1107	2072	999	950	1982
"MD"	2004	8	4	1	1		0	793	2096	2895	1314	1723	3075	1432	1499	2981
"MD"	2004	8	4	2	1		0	277	321	599	369	291	666	355	266	639
"MD"	2004	8	5	1	1		0	494	1440	1935	782	1281	2084	944	1062	2033
"MD"	2004	8	5	2	1		0	530	1497	2030	776	1350	2148	992	1085	2107
"MD"	2004	8	5	3	1		0	621	1893	2518	977	1654	2656	1181	1390	2591
"MD"	2004	8	5	4	1		0	218	562	781	335	483	830	433	374	815
"MD"	2004	8	6	1	1		0	775	3084	3864	1222	2848	4117	1618	2362	4029
"MD"	2004	8	7	1	1		0	326	1002	1332	479	902	1401	651	714	1381
"MD"	2004	8	7	2	1		0	532	1536	2069	870	1306	2203	1180	973	2173
"MD"	2004	8	7	3	1		0	149	380	530	228	335	571	288	265	557
"MD"	2004	8	8	1	1		0	271	1057	1328	325	1064	1402	484	877	1380
"MD"	2004	8	9	1	1		0	428	1544	1976	623	1419	2068	773	1206	2007
"MD"	2004	9	1	1	5		0	1056	547	1620	805	843	1665	965	627	1620
"MD"	2004	9	1	2	5		0	902	675	1598	569	1048	1631	779	799	1597
"MD"	2004	9	1	3	5		0	799	593	1408	550	887	1451	697	696	1411
"MD"	2004	9	1	4	5		0	798	541	1352	530	859	1396	684	667	1361
"MD"	2004	9	2	1	5		0	492	338	845	323	542	873	436	389	845
"MD"	2004	9	3	1	5		0	686	399	1112	512	649	1170	623	480	1124
"MD"	2004	9	4	1	5		0	1135	926	2090	670	1463	2153	986	1092	2101
"MD"	2004	9	5	1	5		0	989	660	1668	664	1057	1729	893	772	1686
"MD"	2004	9	6	1	5		0	817	603	1437	598	864	1474	754	672	1443
"MD"	2004	9	6	2	5		0	1048	597	1673	800	910	1724	986	670	1680
"MD"	2004	9	6	3	5		0	1079	593	1697	911	817	1738	1030	656	1703
"MD"	2004	9	6	4	5		0	1434	698	2185	1256	981	2256	1407	743	2194
"MD"	2004	9	6	5	5		0	1188	288	1504	1118	421	1553	1173	314	1515
"MD"	2004	9	6	6	5		0	1148	672	1868	938	950	1915	1096	735	1877
"MD"	2004	9	6	7	5		0	1167	402	1607	1013	646	1670	1093	491	1620
"MD"	2004	9	6	8	5		0	1467	623	2129	1280	910	2207	1405	703	2141
"MD"	2004	9	6	9	5		0	1288	387	1702	1183	567	1761	1245	429	1709
"MD"	2004	9	6	10	5		0	1190	645	1862	1051	840	1902	1176	676	1869
"MD"	2004	9	6	11	5		0	1437	552	2014	1229	822	2066	1389	612	2025
"MD"	2004	9	6	12	5		0	1358	437	1827	1220	646	1884	1330	476	1835
"MD"	2004	9	6	13	5		0	1263	585	1876	1066	864	1936	1194	652	1879
"MD"	2004	9	6	14	5		0	1154	543	1721	1035	739	1782	1117	597	1731
"MD"	2004	9	6	15	5		0	742	306	1069	690	419	1113	738	313	1069
"MD"	2004	9	7	1	5		0	1502	488	2029	1258	814	2091	1412	588	2036
"MD"	2004	9	7	2	5		0	855	298	1179	715	491	1219	809	354	1190
"MD"	2004	9	7	3	5		0	1311	392	1730	1129	645	1792	1255	458	1740
"MD"	2004	9	8	1	5		0	1081	796	1908	738	1218	1967	966	925	1909
"MD"	2004	9	8	2	5		0	873	566	1456	708	786	1500	820	617	1459
"MD"	2004	9	8	3	5		0	772	404	1183	581	636	1226	710	472	1193
"MD"	2004	9	8	4	5		0	806	569	1393	572	858	1438	735	649	1404
"MD"	2004	9	9	1	5		0	693	498	1211	557	679	1245	654	548	1224
"MD"	2004	9	9	2	5		0	731	510	1261	482	805	1300	628	618	1264
"MD"	2004	9	10	1	5		0	907	401	1332	694	681	1390	869	464	1354
"MD"	2004	10	1	1	1		0	93	582	676	153	541	700	276	406	690
"MD"	2004	10	2	1	1		0	109	615	725	199	565	770	356	398	759
"MD"	2004	10	2	2	1		0	49	126	176	116	88	205	130	64	196
"MD"	2004	10	2	3	1		0	8	52	60	15	50	65	25	37	62
"MD"	2004	10	3	1	1		0	23	157	180	55	137	192	109	77	189
"MD"	2004	10	3	2	1		0	57	95	152	97	71	172	120	46	167
"MD"	2004	10	3	3	1		0	0	17	17	3	13	17	2	12	14
"MD"	2004	10	4	1	1		0	24	104	128	46	85	132	64	67	131
"MD"	2004	10	5	1	1		0	19	129	148	33	119	158	83	68	153
"MD"	2004	10	6	1	1		0	42	208	250	84	184	270	168	96	264
"MD"	2004	10	7	1	1		0	183	604	787	348	523	875	512	335	851
"MD"	2004	10	7	2	1		0	680	555	1236	1175	271	1456	1174	155	1350
"MD"	2004	10	7	3	1		0	61	377	439	125	339	468	213	247	460
"MD"	2004	10	7	4	1		0	60	140	200	114	108	227	145	70	219
"MD"	2004	10	7	5	1		0	33	83	116	53	71	124	79	42	122
