state	year	county_name	town_name	county	town	ward	cd	precinct	g2004_BALL_tv	g2004_USP_dv	g2004_USP_rv	g2004_USP_tv	g2004_USH_dv	g2004_USH_rv	g2004_USH_tv
"MI"	2004	"MASON"	"FREE SOIL TOWNSHIP"	53	10	0	2	1	499	274	210	491	209	247	459
"MI"	2004	"MASON"	"GRANT TOWNSHIP"	53	12	0	2	1	455	245	203	452	195	233	432
"MI"	2004	"MASON"	"HAMLIN TOWNSHIP"	53	14	0	2	1	1761	701	1012	1729	529	1132	1676
"MI"	2004	"MASON"	"HAMLIN TOWNSHIP"	53	14	0	2	2	278	98	174	273	78	189	270
"MI"	2004	"MASON"	"LOGAN TOWNSHIP"	53	16	0	2	1	174	74	90	168	53	104	165
"MI"	2004	"MASON"	"MEADE TOWNSHIP"	53	18	0	2	1	85	37	45	83	27	56	83
"MI"	2004	"MASON"	"PERE MARQUETTE TOWNSHIP"	53	20	0	2	1	418	152	260	415	108	289	402
"MI"	2004	"MASON"	"PERE MARQUETTE TOWNSHIP"	53	20	0	2	2	956	380	554	943	274	629	910
"MI"	2004	"MASON"	"RIVERTON TOWNSHIP"	53	22	0	2	1	637	236	389	630	169	416	599
"MI"	2004	"MASON"	"SHERIDAN TOWNSHIP"	53	24	0	2	1	489	241	234	482	209	251	467
"MI"	2004	"MASON"	"SHERMAN TOWNSHIP"	53	26	0	2	1	586	240	324	572	184	365	562
"MI"	2004	"MASON"	"SUMMIT TOWNSHIP"	53	28	0	2	1	613	234	370	606	178	409	591
"MI"	2004	"MASON"	"VICTORY TOWNSHIP"	53	30	0	2	1	693	271	405	685	201	444	657
"MI"	2004	"MASON"	"LUDINGTON CITY"	53	52	0	2	1	731	297	409	712	235	462	703
"MI"	2004	"MASON"	"LUDINGTON CITY"	53	52	0	2	2	745	325	399	731	222	472	707
"MI"	2004	"MASON"	"LUDINGTON CITY"	53	52	0	2	3	649	290	350	645	211	410	625
"MI"	2004	"MASON"	"LUDINGTON CITY"	53	52	0	2	4	472	236	222	465	176	273	455
"MI"	2004	"MASON"	"LUDINGTON CITY"	53	52	0	2	5	752	342	386	738	261	430	697
"MI"	2004	"MASON"	"LUDINGTON CITY"	53	52	0	2	6	594	296	290	592	217	339	570
"MI"	2004	"MASON"	"SCOTTVILLE CITY"	53	54	0	2	1	286	126	152	279	93	175	274
"MI"	2004	"MASON"	"SCOTTVILLE CITY"	53	54	0	2	2	258	105	146	258	74	171	247
"MI"	2004	"MECOSTA"	"AETNA TOWNSHIP"	54	2	0	4	1	843	340	469	817	275	477	759
"MI"	2004	"MECOSTA"	"AUSTIN TOWNSHIP"	54	4	0	4	1	631	233	385	622	174	394	573
"MI"	2004	"MECOSTA"	"BIG RAPIDS TOWNSHIP"	54	6	0	4	1	1472	603	844	1451	448	935	1387
"MI"	2004	"MECOSTA"	"BIG RAPIDS TOWNSHIP"	54	6	0	4	2	216	90	124	215	64	143	207
"MI"	2004	"MECOSTA"	"CHIPPEWA TOWNSHIP"	54	8	0	4	1	610	299	292	592	227	339	568
"MI"	2004	"MECOSTA"	"COLFAX TOWNSHIP"	54	10	0	4	1	1140	458	648	1113	329	725	1059
"MI"	2004	"MECOSTA"	"DEERFIELD TOWNSHIP"	54	12	0	4	1	588	206	366	575	160	351	513
"MI"	2004	"MECOSTA"	"FORK TOWNSHIP"	54	14	0	4	1	817	349	436	793	249	488	741
"MI"	2004	"MECOSTA"	"GRANT TOWNSHIP"	54	16	0	4	1	386	140	228	371	114	239	358
"MI"	2004	"MECOSTA"	"GREEN TOWNSHIP"	54	18	0	4	1	1617	689	883	1582	504	999	1514
"MI"	2004	"MECOSTA"	"HINTON TOWNSHIP"	54	20	0	4	1	483	167	306	476	150	302	455
"MI"	2004	"MECOSTA"	"MARTINY TOWNSHIP"	54	22	0	4	1	831	424	383	810	339	426	770
"MI"	2004	"MECOSTA"	"MECOSTA TOWNSHIP"	54	24	0	4	1	1193	461	697	1169	359	730	1096
"MI"	2004	"MECOSTA"	"MILLBROOK TOWNSHIP"	54	26	0	4	1	483	194	276	475	148	293	443
"MI"	2004	"MECOSTA"	"MORTON TOWNSHIP"	54	28	0	4	1	2562	1018	1474	2515	781	1610	2402
"MI"	2004	"MECOSTA"	"SHERIDAN TOWNSHIP"	54	30	0	4	1	603	300	286	592	218	340	559
"MI"	2004	"MECOSTA"	"WHEATLAND TOWNSHIP"	54	32	0	4	1	695	280	386	675	195	454	652
"MI"	2004	"MECOSTA"	"BIG RAPIDS CITY"	54	52	0	4	1	326	181	133	319	140	149	295
"MI"	2004	"MECOSTA"	"BIG RAPIDS CITY"	54	52	0	4	2	774	434	316	760	348	355	711
"MI"	2004	"MECOSTA"	"BIG RAPIDS CITY"	54	52	0	4	3	563	286	256	547	215	312	531
"MI"	2004	"MECOSTA"	"BIG RAPIDS CITY"	54	52	0	4	4	695	353	315	674	272	366	646
"MI"	2004	"MECOSTA"	"BIG RAPIDS CITY"	54	52	0	4	5	448	225	207	438	178	230	408
"MI"	2004	"MENOMINEE"	"CEDARVILLE TOWNSHIP"	55	2	0	1	1	173	59	110	171	110	55	168
"MI"	2004	"MENOMINEE"	"DAGGETT TOWNSHIP"	55	4	0	1	1	322	128	185	318	217	92	311
"MI"	2004	"MENOMINEE"	"FAITHORN TOWNSHIP"	55	6	0	1	1	111	47	62	110	76	34	110
"MI"	2004	"MENOMINEE"	"GOURLEY TOWNSHIP"	55	8	0	1	1	220	75	142	219	123	76	202
"MI"	2004	"MENOMINEE"	"HARRIS TOWNSHIP"	55	10	0	1	1	855	419	406	845	625	196	832
"MI"	2004	"MENOMINEE"	"HOLMES TOWNSHIP"	55	12	0	1	1	160	68	91	159	93	59	153
"MI"	2004	"MENOMINEE"	"INGALLSTON TOWNSHIP"	55	14	0	1	1	603	234	359	599	382	201	591
"MI"	2004	"MENOMINEE"	"LAKE TOWNSHIP"	55	16	0	1	1	302	122	178	302	193	92	290
"MI"	2004	"MENOMINEE"	"MELLEN TOWNSHIP"	55	18	0	1	1	525	222	288	516	352	157	510
"MI"	2004	"MENOMINEE"	"MENOMINEE TOWNSHIP"	55	20	0	1	1	576	254	310	575	417	136	562
"MI"	2004	"MENOMINEE"	"MENOMINEE TOWNSHIP"	55	20	0	1	2	1370	670	662	1355	1013	308	1333
"MI"	2004	"MENOMINEE"	"MEYER TOWNSHIP"	55	22	0	1	1	552	272	265	547	384	135	525
"MI"	2004	"MENOMINEE"	"NADEAU TOWNSHIP"	55	24	0	1	1	544	212	313	535	362	159	526
"MI"	2004	"MENOMINEE"	"SPALDING TOWNSHIP"	55	26	0	1	1	747	338	390	737	521	200	724
"MI"	2004	"MENOMINEE"	"STEPHENSON TOWNSHIP"	55	28	0	1	1	329	108	215	325	177	138	317
"MI"	2004	"MENOMINEE"	"MENOMINEE CITY"	55	52	0	1	1	753	403	330	744	575	151	739
"MI"	2004	"MENOMINEE"	"MENOMINEE CITY"	55	52	0	1	2	965	538	406	954	729	213	948
"MI"	2004	"MENOMINEE"	"MENOMINEE CITY"	55	52	0	1	3	1006	478	512	999	744	219	970
"MI"	2004	"MENOMINEE"	"MENOMINEE CITY"	55	52	0	1	4	1027	537	476	1022	772	230	1006
"MI"	2004	"MENOMINEE"	"STEPHENSON CITY"	55	54	0	1	1	399	142	242	387	248	133	383
"MI"	2004	"MIDLAND"	"EDENVILLE TOWNSHIP"	56	2	0	4	1	1331	570	734	1315	417	859	1284
"MI"	2004	"MIDLAND"	"GENEVA TOWNSHIP"	56	4	0	4	1	544	247	282	538	180	348	532
"MI"	2004	"MIDLAND"	"GREENDALE TOWNSHIP"	56	6	0	4	1	736	304	414	727	237	462	708
"MI"	2004	"MIDLAND"	"HOMER TOWNSHIP"	56	8	0	4	1	679	275	387	671	234	428	665
"MI"	2004	"MIDLAND"	"HOMER TOWNSHIP"	56	8	0	4	2	685	274	391	678	236	416	658
"MI"	2004	"MIDLAND"	"HOMER TOWNSHIP"	56	8	0	4	3	26	7	19	26	6	20	26
"MI"	2004	"MIDLAND"	"HOMER TOWNSHIP"	56	8	0	4	4	819	360	432	805	273	515	796
"MI"	2004	"MIDLAND"	"HOPE TOWNSHIP"	56	10	0	4	1	769	323	418	751	242	500	749
"MI"	2004	"MIDLAND"	"INGERSOLL TOWNSHIP"	56	12	0	4	1	918	372	521	908	278	609	891
"MI"	2004	"MIDLAND"	"INGERSOLL TOWNSHIP"	56	12	0	4	2	611	256	332	598	202	379	587
"MI"	2004	"MIDLAND"	"JASPER TOWNSHIP"	56	14	0	4	1	496	231	248	488	181	301	485
"MI"	2004	"MIDLAND"	"JEROME TOWNSHIP"	56	16	0	4	1	477	189	279	474	147	319	468
"MI"	2004	"MIDLAND"	"JEROME TOWNSHIP"	56	16	0	4	2	867	391	455	855	292	550	846
"MI"	2004	"MIDLAND"	"JEROME TOWNSHIP"	56	16	0	4	3	386	192	181	376	138	232	375
"MI"	2004	"MIDLAND"	"JEROME TOWNSHIP"	56	16	0	4	4	813	360	430	804	275	510	788
"MI"	2004	"MIDLAND"	"LARKIN TOWNSHIP"	56	18	0	4	1	1011	328	649	993	248	734	989
"MI"	2004	"MIDLAND"	"LARKIN TOWNSHIP"	56	18	0	4	2	1000	321	661	989	222	750	978
"MI"	2004	"MIDLAND"	"LARKIN TOWNSHIP"	56	18	0	4	3	740	225	510	737	148	570	723
"MI"	2004	"MIDLAND"	"LEE TOWNSHIP"	56	20	0	4	1	1058	488	537	1047	382	650	1047
"MI"	2004	"MIDLAND"	"LEE TOWNSHIP"	56	20	0	4	2	649	283	345	637	220	404	629
"MI"	2004	"MIDLAND"	"LINCOLN TOWNSHIP"	56	22	0	4	1	1330	555	726	1306	441	848	1304
"MI"	2004	"MIDLAND"	"MIDLAND TOWNSHIP"	56	24	0	4	4	1252	516	709	1241	388	827	1225
"MI"	2004	"MIDLAND"	"MILLS TOWNSHIP"	56	26	0	4	1	904	445	429	890	361	517	885
"MI"	2004	"MIDLAND"	"MOUNT HALEY TOWNSHIP"	56	28	0	4	1	952	403	523	942	321	594	924
"MI"	2004	"MIDLAND"	"PORTER TOWNSHIP"	56	30	0	4	1	596	268	317	590	222	357	584
"MI"	2004	"MIDLAND"	"WARREN TOWNSHIP"	56	32	0	4	1	1008	448	535	994	354	612	976
"MI"	2004	"MIDLAND"	"COLEMAN CITY"	56	52	0	4	1	543	263	259	531	177	343	523
"MI"	2004	"MIDLAND"	"MIDLAND CITY"	56	54	1	4	1	1287	621	638	1272	458	776	1246
"MI"	2004	"MIDLAND"	"MIDLAND CITY"	56	54	1	4	2	1002	462	521	996	370	604	980
"MI"	2004	"MIDLAND"	"MIDLAND CITY"	56	54	1	4	3	264	141	120	263	108	151	261
"MI"	2004	"MIDLAND"	"MIDLAND CITY"	56	54	1	4	4	756	352	388	750	255	470	734
"MI"	2004	"MIDLAND"	"MIDLAND CITY"	56	54	1	4	5	647	285	338	633	216	399	619
"MI"	2004	"MIDLAND"	"MIDLAND CITY"	56	54	2	4	1	1116	515	582	1106	349	727	1082
"MI"	2004	"MIDLAND"	"MIDLAND CITY"	56	54	2	4	2	1099	584	490	1087	451	605	1070
"MI"	2004	"MIDLAND"	"MIDLAND CITY"	56	54	2	4	3	818	445	348	814	368	426	803
"MI"	2004	"MIDLAND"	"MIDLAND CITY"	56	54	2	4	4	1126	517	582	1112	385	710	1105
"MI"	2004	"MIDLAND"	"MIDLAND CITY"	56	54	3	4	1	1046	380	651	1040	254	767	1029
"MI"	2004	"MIDLAND"	"MIDLAND CITY"	56	54	3	4	2	749	289	441	741	205	510	727
"MI"	2004	"MIDLAND"	"MIDLAND CITY"	56	54	3	4	3	926	296	608	918	211	685	904
"MI"	2004	"MIDLAND"	"MIDLAND CITY"	56	54	3	4	4	1174	406	745	1166	263	880	1152
"MI"	2004	"MIDLAND"	"MIDLAND CITY"	56	54	4	4	1	835	324	496	827	212	601	817
"MI"	2004	"MIDLAND"	"MIDLAND CITY"	56	54	4	4	2	1025	426	584	1019	325	674	1009
"MI"	2004	"MIDLAND"	"MIDLAND CITY"	56	54	4	4	3	1125	447	658	1115	285	810	1100
"MI"	2004	"MIDLAND"	"MIDLAND CITY"	56	54	4	4	4	1031	381	629	1023	267	732	1005
"MI"	2004	"MIDLAND"	"MIDLAND CITY"	56	54	4	4	5	1263	428	808	1247	261	959	1230
"MI"	2004	"MIDLAND"	"MIDLAND CITY"	56	54	5	4	1	1074	516	538	1062	380	663	1051
"MI"	2004	"MIDLAND"	"MIDLAND CITY"	56	54	5	4	2	927	428	476	921	296	591	896
"MI"	2004	"MIDLAND"	"MIDLAND CITY"	56	54	5	4	3	1059	407	636	1055	312	721	1039
"MI"	2004	"MIDLAND"	"MIDLAND CITY"	56	54	5	4	4	1063	390	664	1060	270	769	1046
"MI"	2004	"MIDLAND"	"MIDLAND CITY"	56	54	5	4	5	1140	421	705	1137	277	837	1119
"MI"	2004	"MISSAUKEE"	"AETNA TOWNSHIP"	57	2	0	4	1	278	60	215	275	38	227	266
"MI"	2004	"MISSAUKEE"	"BLOOMFIELD TOWNSHIP"	57	4	0	4	1	256	101	148	252	77	166	243
"MI"	2004	"MISSAUKEE"	"BUTTERFIELD TOWNSHIP"	57	6	0	4	1	272	107	161	270	61	199	262
"MI"	2004	"MISSAUKEE"	"CALDWELL TOWNSHIP"	57	8	0	4	1	645	219	412	636	164	443	613
"MI"	2004	"MISSAUKEE"	"CLAM UNION TOWNSHIP"	57	10	0	4	1	500	72	416	492	55	424	482
"MI"	2004	"MISSAUKEE"	"ENTERPRISE TOWNSHIP"	57	12	0	4	1	106	37	67	104	24	72	100
"MI"	2004	"MISSAUKEE"	"FOREST TOWNSHIP"	57	14	0	4	1	491	186	291	482	152	312	469
"MI"	2004	"MISSAUKEE"	"HOLLAND TOWNSHIP"	57	16	0	4	1	130	63	62	126	46	76	124
"MI"	2004	"MISSAUKEE"	"LAKE TOWNSHIP"	57	18	0	4	1	237	531	862	1404	399	953	1365
"MI"	2004	"MISSAUKEE"	"LAKE TOWNSHIP"	57	18	0	4	1	1188	0	0	0	0	0	0
"MI"	2004	"MISSAUKEE"	"NORWICH TOWNSHIP"	57	20	0	4	1	327	130	190	321	107	207	316
"MI"	2004	"MISSAUKEE"	"PIONEER TOWNSHIP"	57	22	0	4	1	228	91	131	225	61	144	206
"MI"	2004	"MISSAUKEE"	"REEDER TOWNSHIP"	57	24	0	4	1	537	161	365	529	131	373	505
"MI"	2004	"MISSAUKEE"	"RICHLAND TOWNSHIP"	57	26	0	4	1	778	114	649	766	80	657	742
"MI"	2004	"MISSAUKEE"	"RIVERSIDE TOWNSHIP"	57	28	0	4	1	522	108	405	514	65	430	499
"MI"	2004	"MISSAUKEE"	"WEST BRANCH TOWNSHIP"	57	30	0	4	1	235	91	136	229	64	157	222
"MI"	2004	"MISSAUKEE"	"LAKE CITY"	57	52	0	4	1	459	186	265	454	116	319	440
"MI"	2004	"MISSAUKEE"	"MCBAIN CITY"	57	54	0	4	1	348	62	280	342	39	295	337
"MI"	2004	"MONROE"	"ASH TOWNSHIP"	58	2	0	15	1	1240	625	585	1217	802	321	1148
"MI"	2004	"MONROE"	"ASH TOWNSHIP"	58	2	0	15	2	1301	614	658	1286	804	396	1228
"MI"	2004	"MONROE"	"ASH TOWNSHIP"	58	2	0	15	3	1100	503	555	1069	705	302	1034
"MI"	2004	"MONROE"	"BEDFORD TOWNSHIP"	58	4	0	15	1	627	279	339	622	332	233	582
"MI"	2004	"MONROE"	"BEDFORD TOWNSHIP"	58	4	0	15	2	1074	453	614	1073	553	414	983
"MI"	2004	"MONROE"	"BEDFORD TOWNSHIP"	58	4	0	15	3	848	409	430	843	517	251	782
"MI"	2004	"MONROE"	"BEDFORD TOWNSHIP"	58	4	0	15	4	1235	554	667	1231	670	453	1143
"MI"	2004	"MONROE"	"BEDFORD TOWNSHIP"	58	4	0	15	5	1019	489	523	1018	567	368	947
"MI"	2004	"MONROE"	"BEDFORD TOWNSHIP"	58	4	0	15	6	1139	507	623	1136	618	410	1043
"MI"	2004	"MONROE"	"BEDFORD TOWNSHIP"	58	4	0	15	7	1037	473	558	1036	561	362	947
"MI"	2004	"MONROE"	"BEDFORD TOWNSHIP"	58	4	0	15	8	951	386	552	946	478	379	874
"MI"	2004	"MONROE"	"BEDFORD TOWNSHIP"	58	4	0	15	9	638	268	367	637	337	250	595
"MI"	2004	"MONROE"	"BEDFORD TOWNSHIP"	58	4	0	15	10	768	351	410	767	439	268	722
"MI"	2004	"MONROE"	"BEDFORD TOWNSHIP"	58	4	0	15	11	1241	578	652	1238	683	435	1141
"MI"	2004	"MONROE"	"BEDFORD TOWNSHIP"	58	4	0	15	12	730	301	424	726	364	299	679
"MI"	2004	"MONROE"	"BEDFORD TOWNSHIP"	58	4	0	15	13	823	431	385	822	521	229	772
"MI"	2004	"MONROE"	"BEDFORD TOWNSHIP"	58	4	0	15	14	772	442	325	769	493	220	727
"MI"	2004	"MONROE"	"BEDFORD TOWNSHIP"	58	4	0	15	908	1706	886	802	1693	1078	544	1646
"MI"	2004	"MONROE"	"BEDFORD TOWNSHIP"	58	4	0	15	909	2112	969	1090	2075	1200	784	2012
"MI"	2004	"MONROE"	"BERLIN TOWNSHIP"	58	6	0	15	1	1818	966	829	1809	1220	462	1721
"MI"	2004	"MONROE"	"BERLIN TOWNSHIP"	58	6	0	15	2	1521	704	796	1513	931	468	1436
"MI"	2004	"MONROE"	"BERLIN TOWNSHIP"	58	6	0	15	3	907	422	475	902	608	233	869
"MI"	2004	"MONROE"	"DUNDEE TOWNSHIP"	58	8	0	15	1	1037	440	584	1034	615	345	982
"MI"	2004	"MONROE"	"DUNDEE TOWNSHIP"	58	8	0	15	2	1177	546	611	1165	763	323	1108
"MI"	2004	"MONROE"	"DUNDEE TOWNSHIP"	58	8	0	15	3	823	345	471	820	528	236	779
"MI"	2004	"MONROE"	"ERIE TOWNSHIP"	58	10	0	15	1	974	531	428	969	636	236	894
"MI"	2004	"MONROE"	"ERIE TOWNSHIP"	58	10	0	15	2	874	452	406	865	559	226	811
"MI"	2004	"MONROE"	"ERIE TOWNSHIP"	58	10	0	15	901	331	149	169	322	209	90	303
"MI"	2004	"MONROE"	"ERIE TOWNSHIP"	58	10	0	15	902	229	105	115	224	134	74	213
"MI"	2004	"MONROE"	"EXETER TOWNSHIP"	58	12	0	15	1	992	435	543	984	626	294	936
"MI"	2004	"MONROE"	"EXETER TOWNSHIP"	58	12	0	15	2	971	493	467	966	653	255	924
"MI"	2004	"MONROE"	"FRENCHTOWN TOWNSHIP"	58	14	0	15	1	345	156	183	342	231	84	323
"MI"	2004	"MONROE"	"FRENCHTOWN TOWNSHIP"	58	14	0	15	2	706	410	290	704	511	144	670
"MI"	2004	"MONROE"	"FRENCHTOWN TOWNSHIP"	58	14	0	15	3	683	361	314	681	476	148	637
"MI"	2004	"MONROE"	"FRENCHTOWN TOWNSHIP"	58	14	0	15	4	863	415	428	855	566	237	823
"MI"	2004	"MONROE"	"FRENCHTOWN TOWNSHIP"	58	14	0	15	5	1222	746	461	1218	886	254	1173
"MI"	2004	"MONROE"	"FRENCHTOWN TOWNSHIP"	58	14	0	15	6	1007	546	449	1003	718	214	959
"MI"	2004	"MONROE"	"FRENCHTOWN TOWNSHIP"	58	14	0	15	7	1083	523	549	1079	702	315	1033
"MI"	2004	"MONROE"	"FRENCHTOWN TOWNSHIP"	58	14	0	15	8	892	456	428	890	601	216	838
"MI"	2004	"MONROE"	"FRENCHTOWN TOWNSHIP"	58	14	0	15	9	571	326	241	570	417	121	545
"MI"	2004	"MONROE"	"FRENCHTOWN TOWNSHIP"	58	14	0	15	904	1597	807	738	1551	1123	388	1526
"MI"	2004	"MONROE"	"FRENCHTOWN TOWNSHIP"	58	14	0	15	905	464	222	234	457	293	139	439
"MI"	2004	"MONROE"	"IDA TOWNSHIP"	58	16	0	15	1	1363	569	777	1357	750	495	1272
"MI"	2004	"MONROE"	"IDA TOWNSHIP"	58	16	0	15	2	1314	536	755	1304	809	406	1239
"MI"	2004	"MONROE"	"LA SALLE TOWNSHIP"	58	18	0	15	1	1196	528	649	1189	708	388	1134
"MI"	2004	"MONROE"	"LA SALLE TOWNSHIP"	58	18	0	15	2	1491	664	802	1478	920	468	1415
"MI"	2004	"MONROE"	"LONDON TOWNSHIP"	58	20	0	15	1	1484	805	646	1467	989	373	1402
"MI"	2004	"MONROE"	"MILAN TOWNSHIP"	58	22	0	15	1	915	433	469	914	577	261	856
"MI"	2004	"MONROE"	"MONROE TOWNSHIP"	58	24	0	15	1	628	349	275	628	421	148	582
"MI"	2004	"MONROE"	"MONROE TOWNSHIP"	58	24	0	15	2	666	428	230	665	473	142	629
"MI"	2004	"MONROE"	"MONROE TOWNSHIP"	58	24	0	15	3	626	293	324	623	434	148	595
"MI"	2004	"MONROE"	"MONROE TOWNSHIP"	58	24	0	15	4	1086	580	497	1081	726	293	1036
"MI"	2004	"MONROE"	"MONROE TOWNSHIP"	58	24	0	15	5	956	422	521	950	588	289	899
"MI"	2004	"MONROE"	"MONROE TOWNSHIP"	58	24	0	15	6	942	430	498	937	610	270	894
"MI"	2004	"MONROE"	"MONROE TOWNSHIP"	58	24	0	15	901	618	319	287	609	436	162	601
"MI"	2004	"MONROE"	"MONROE TOWNSHIP"	58	24	0	15	907	1005	515	479	997	691	273	972
"MI"	2004	"MONROE"	"RAISINVILLE TOWNSHIP"	58	26	0	15	1	1119	466	642	1117	729	318	1068
"MI"	2004	"MONROE"	"RAISINVILLE TOWNSHIP"	58	26	0	15	2	1094	488	599	1093	691	340	1055
"MI"	2004	"MONROE"	"RAISINVILLE TOWNSHIP"	58	26	0	15	901	701	276	406	688	451	209	665
"MI"	2004	"MONROE"	"SUMMERFIELD TOWNSHIP"	58	28	0	15	1	1673	712	938	1664	943	585	1556
"MI"	2004	"MONROE"	"WHITEFORD TOWNSHIP"	58	30	0	15	1	1066	448	604	1061	556	404	984
"MI"	2004	"MONROE"	"WHITEFORD TOWNSHIP"	58	30	0	15	2	878	324	543	873	430	350	798
"MI"	2004	"MONROE"	"WHITEFORD TOWNSHIP"	58	30	0	15	901	469	183	269	458	257	179	444
"MI"	2004	"MONROE"	"LUNA PIER CITY"	58	52	0	15	1	716	388	323	716	493	178	681
"MI"	2004	"MONROE"	"MILAN CITY"	58	54	0	15	1	904	458	432	897	524	293	830
"MI"	2004	"MONROE"	"MONROE CITY"	58	56	0	15	1	1204	662	518	1192	838	286	1146
"MI"	2004	"MONROE"	"MONROE CITY"	58	56	0	15	2	1090	567	501	1085	738	274	1043
"MI"	2004	"MONROE"	"MONROE CITY"	58	56	0	15	3	605	326	276	604	404	157	578
"MI"	2004	"MONROE"	"MONROE CITY"	58	56	0	15	3	535	406	120	531	433	69	518
"MI"	2004	"MONROE"	"MONROE CITY"	58	56	0	15	4	1421	688	712	1418	949	391	1373
"MI"	2004	"MONROE"	"MONROE CITY"	58	56	0	15	5	1348	667	666	1341	895	358	1271
"MI"	2004	"MONROE"	"MONROE CITY"	58	56	0	15	6	1258	610	628	1250	851	315	1184
"MI"	2004	"MONROE"	"MONROE CITY"	58	56	0	15	905	1741	889	814	1715	1201	453	1668
"MI"	2004	"MONROE"	"MONROE CITY"	58	56	0	15	906	581	331	227	570	436	119	564
"MI"	2004	"MONROE"	"PETERSBURG CITY"	58	58	0	15	1	533	252	274	529	343	155	509
"MI"	2004	"MONROE"	"{Statistical Adjustments}"	58	9999	0	15	9999	4	3	1	4	4	0	4
"MI"	2004	"MONTCALM"	"BELVIDERE TOWNSHIP"	59	2	0	4	1	1109	580	511	1101	530	535	1071
"MI"	2004	"MONTCALM"	"BLOOMER TOWNSHIP"	59	4	0	4	1	565	173	383	565	184	365	555
"MI"	2004	"MONTCALM"	"BUSHNELL TOWNSHIP"	59	6	0	4	1	686	281	393	680	289	375	666
"MI"	2004	"MONTCALM"	"CATO TOWNSHIP"	59	8	0	4	1	1285	573	696	1278	525	721	1254
"MI"	2004	"MONTCALM"	"CRYSTAL TOWNSHIP"	59	10	0	4	1	1173	507	651	1168	486	639	1138
"MI"	2004	"MONTCALM"	"DAY TOWNSHIP"	59	12	0	4	1	577	214	346	571	202	354	562
"MI"	2004	"MONTCALM"	"DOUGLASS TOWNSHIP"	59	14	0	4	1	1175	466	687	1168	520	625	1153
"MI"	2004	"MONTCALM"	"EUREKA TOWNSHIP"	59	16	0	4	1	1803	770	1018	1800	906	858	1776
"MI"	2004	"MONTCALM"	"EVERGREEN TOWNSHIP"	59	18	0	4	1	1036	483	531	1032	486	515	1011
"MI"	2004	"MONTCALM"	"EVERGREEN TOWNSHIP"	59	18	0	4	2	322	169	150	321	160	145	308
"MI"	2004	"MONTCALM"	"FAIRPLAIN TOWNSHIP"	59	20	0	4	1	807	332	460	804	378	400	785
"MI"	2004	"MONTCALM"	"FERRIS TOWNSHIP"	59	22	0	4	1	603	246	343	599	209	366	579
"MI"	2004	"MONTCALM"	"HOME TOWNSHIP"	59	24	0	4	1	1144	458	652	1129	417	677	1104
"MI"	2004	"MONTCALM"	"MAPLE VALLEY TOWNSHIP"	59	26	0	4	1	440	155	277	437	169	253	424
"MI"	2004	"MONTCALM"	"MAPLE VALLEY TOWNSHIP"	59	26	0	4	2	492	208	276	490	242	237	481
"MI"	2004	"MONTCALM"	"MONTCALM TOWNSHIP"	59	28	0	4	1	1573	657	897	1564	813	725	1548
"MI"	2004	"MONTCALM"	"PIERSON TOWNSHIP"	59	30	0	4	1	1456	511	922	1451	538	848	1404
"MI"	2004	"MONTCALM"	"PINE TOWNSHIP"	59	32	0	4	1	821	354	450	818	416	379	800
"MI"	2004	"MONTCALM"	"REYNOLDS TOWNSHIP"	59	34	0	4	1	1761	663	1074	1756	636	1024	1686
"MI"	2004	"MONTCALM"	"RICHLAND TOWNSHIP"	59	36	0	4	1	1260	513	726	1252	415	788	1211
"MI"	2004	"MONTCALM"	"SIDNEY TOWNSHIP"	59	38	0	4	1	1300	594	688	1296	649	624	1274
"MI"	2004	"MONTCALM"	"WINFIELD TOWNSHIP"	59	40	0	4	1	1073	396	668	1069	386	651	1042
"MI"	2004	"MONTCALM"	"CARSON CITY"	59	52	0	4	1	529	202	316	525	192	323	517
"MI"	2004	"MONTCALM"	"GREENVILLE CITY"	59	54	0	4	1	656	315	330	655	382	258	645
"MI"	2004	"MONTCALM"	"GREENVILLE CITY"	59	54	0	4	2	729	379	340	727	425	292	720
"MI"	2004	"MONTCALM"	"GREENVILLE CITY"	59	54	0	4	3	690	337	342	686	374	295	676
"MI"	2004	"MONTCALM"	"GREENVILLE CITY"	59	54	0	4	4	503	267	223	498	313	173	493
"MI"	2004	"MONTCALM"	"GREENVILLE CITY"	59	54	0	4	5	775	409	357	772	434	318	758
"MI"	2004	"MONTCALM"	"STANTON CITY"	59	56	0	4	1	524	259	261	522	264	238	509
"MI"	2004	"MONTMORENCY"	"ALBERT TOWNSHIP"	60	2	0	1	1	1482	617	823	1458	900	513	1436
"MI"	2004	"MONTMORENCY"	"AVERY TOWNSHIP"	60	4	0	1	1	369	138	226	366	221	125	349
"MI"	2004	"MONTMORENCY"	"BRILEY TOWNSHIP"	60	6	0	1	1	1092	424	645	1084	673	344	1039
"MI"	2004	"MONTMORENCY"	"HILLMAN TOWNSHIP"	60	8	0	1	1	1091	451	618	1082	723	293	1031
"MI"	2004	"MONTMORENCY"	"HILLMAN TOWNSHIP"	60	8	0	1	901	0	0	0	0	0	0	0
"MI"	2004	"MONTMORENCY"	"LOUD TOWNSHIP"	60	10	0	1	1	192	76	107	191	120	54	181
"MI"	2004	"MONTMORENCY"	"MONTMORENCY TOWNSHIP"	60	12	0	1	1	428	149	277	428	260	147	410
