state	year	county	ed	precinct	cd	g2008_USH_dv	g2008_USH_rv	g2008_USH_tv	g2008_USP_dv	g2008_USP_rv	g2008_USP_tv
"MD"	2008	"4"	"9"	"7"	2	881	540	1500	643	892	1583
"MD"	2008	"4"	"9"	"8"	1	554	627	1202	493	715	1239
"MD"	2008	"4"	"9"	"9"	1	551	679	1253	534	723	1284
"MD"	2008	"5"	"1"	"1"	5	1018	516	1561	801	783	1607
"MD"	2008	"5"	"1"	"2"	5	1202	567	1812	1037	833	1900
"MD"	2008	"5"	"1"	"3"	5	1007	652	1713	801	950	1782
"MD"	2008	"5"	"1"	"4"	5	885	582	1503	680	874	1569
"MD"	2008	"5"	"1"	"5"	5	1029	688	1774	909	897	1849
"MD"	2008	"5"	"1"	"6"	5	1113	699	1871	905	971	1918
"MD"	2008	"5"	"1"	"7"	5	872	572	1482	681	808	1520
"MD"	2008	"5"	"2"	"1"	5	1094	642	1783	875	959	1854
"MD"	2008	"5"	"2"	"2"	5	1206	617	1854	945	965	1929
"MD"	2008	"5"	"2"	"3"	5	973	741	1753	701	1095	1825
"MD"	2008	"5"	"2"	"4"	5	828	347	1208	732	521	1271
"MD"	2008	"5"	"2"	"5"	5	1153	785	1988	865	1162	2060
"MD"	2008	"5"	"2"	"6"	5	1004	706	1743	715	1077	1824
"MD"	2008	"5"	"2"	"7"	5	601	521	1154	436	746	1197
"MD"	2008	"5"	"2"	"8"	5	1191	630	1881	903	1036	1964
"MD"	2008	"5"	"3"	"1"	5	797	399	1247	688	613	1325
"MD"	2008	"5"	"3"	"2"	5	1147	664	1863	986	927	1951
"MD"	2008	"5"	"3"	"3"	5	1371	636	2038	1133	972	2127
"MD"	2008	"5"	"3"	"4"	5	1052	687	1792	835	1005	1868
"MD"	2008	"5"	"3"	"5"	5	1026	741	1809	790	1070	1883
"MD"	2008	"5"	"3"	"6"	5	885	729	1653	632	1086	1736
"MD"	2008	"5"	"3"	"7"	5	748	635	1412	548	920	1488
"MD"	2008	"5"	"3"	"8"	5	958	564	1554	784	819	1623
"MD"	2008	"6"	"1"	"1"	1	394	377	801	245	554	818
"MD"	2008	"6"	"2"	"1"	1	978	983	2031	683	1356	2074
"MD"	2008	"6"	"3"	"1"	1	1405	1108	2586	1099	1513	2660
"MD"	2008	"6"	"4"	"1"	1	861	791	1695	647	1065	1738
"MD"	2008	"6"	"5"	"1"	1	900	557	1527	705	851	1579
"MD"	2008	"6"	"6"	"1"	1	504	500	1035	325	700	1049
"MD"	2008	"6"	"7"	"1"	1	787	658	1482	601	885	1510
"MD"	2008	"6"	"8"	"1"	1	346	452	829	233	604	855
"MD"	2008	"7"	"1"	"1"	6	635	1169	1862	678	1228	1960
"MD"	2008	"7"	"1"	"2"	6	549	1086	1674	547	1187	1766
"MD"	2008	"7"	"10"	"1"	6	129	365	512	125	393	533
"MD"	2008	"7"	"11"	"1"	6	316	742	1089	347	762	1142
"MD"	2008	"7"	"11"	"2"	6	222	445	687	259	434	712
"MD"	2008	"7"	"12"	"1"	6	216	346	575	243	345	603
"MD"	2008	"7"	"13"	"1"	6	783	1317	2152	858	1387	2280
"MD"	2008	"7"	"13"	"2"	6	684	1449	2197	748	1552	2340
"MD"	2008	"7"	"14"	"1"	6	634	1238	1947	676	1323	2067
"MD"	2008	"7"	"14"	"2"	6	750	1526	2345	790	1671	2501
"MD"	2008	"7"	"14"	"3"	6	513	1232	1816	561	1325	1938
"MD"	2008	"7"	"2"	"1"	6	307	627	952	296	676	998
"MD"	2008	"7"	"2"	"2"	6	310	773	1123	322	812	1168
"MD"	2008	"7"	"3"	"1"	6	738	1656	2486	741	1778	2599
"MD"	2008	"7"	"4"	"1"	6	802	1586	2479	838	1743	2647
"MD"	2008	"7"	"4"	"2"	6	454	1063	1560	479	1135	1655
"MD"	2008	"7"	"4"	"3"	6	395	867	1302	402	945	1393
"MD"	2008	"7"	"4"	"4"	6	652	1501	2222	693	1605	2354
"MD"	2008	"7"	"4"	"5"	6	282	625	937	289	678	997
"MD"	2008	"7"	"5"	"1"	6	703	1186	1949	789	1232	2084
"MD"	2008	"7"	"5"	"2"	6	1014	1916	3017	1147	1987	3218
"MD"	2008	"7"	"5"	"3"	6	587	1034	1676	609	1128	1801
"MD"	2008	"7"	"5"	"4"	6	796	1376	2244	841	1497	2402
"MD"	2008	"7"	"5"	"5"	6	752	1529	2337	813	1614	2484
"MD"	2008	"7"	"5"	"6"	6	534	915	1504	587	986	1620
"MD"	2008	"7"	"5"	"7"	6	172	225	404	183	240	440
"MD"	2008	"7"	"6"	"1"	6	372	903	1328	379	1000	1419
"MD"	2008	"7"	"6"	"2"	6	627	1478	2173	665	1617	2336
"MD"	2008	"7"	"6"	"3"	6	310	784	1136	332	844	1208
"MD"	2008	"7"	"6"	"4"	6	442	1073	1582	487	1128	1660
"MD"	2008	"7"	"7"	"1"	6	340	574	946	402	589	1022
"MD"	2008	"7"	"7"	"10"	6	204	358	582	227	399	637
"MD"	2008	"7"	"7"	"2"	6	688	1347	2103	749	1430	2247
"MD"	2008	"7"	"7"	"3"	6	751	969	1771	841	1006	1879
"MD"	2008	"7"	"7"	"4"	6	629	794	1461	652	861	1552
"MD"	2008	"7"	"7"	"5"	6	647	1293	2000	689	1395	2143
"MD"	2008	"7"	"7"	"6"	6	575	889	1514	568	980	1586
"MD"	2008	"7"	"7"	"7"	6	674	1113	1846	763	1140	1937
"MD"	2008	"7"	"7"	"8"	6	421	780	1251	401	888	1317
"MD"	2008	"7"	"7"	"9"	6	581	915	1534	614	970	1623
"MD"	2008	"7"	"8"	"1"	6	383	942	1373	405	1026	1481
"MD"	2008	"7"	"8"	"2"	6	632	1340	2061	661	1487	2216
"MD"	2008	"7"	"8"	"3"	6	424	1055	1532	457	1105	1612
"MD"	2008	"7"	"8"	"4"	6	481	993	1529	509	1115	1669
"MD"	2008	"7"	"9"	"1"	6	580	1203	1843	597	1313	1958
"MD"	2008	"7"	"9"	"2"	6	511	1243	1817	539	1352	1935
"MD"	2008	"8"	"1"	"1"	1	1135	827	2030	926	1146	2123
"MD"	2008	"8"	"2"	"1"	1	727	513	1291	627	669	1337
"MD"	2008	"8"	"2"	"2"	1	686	541	1266	613	680	1314
"MD"	2008	"8"	"3"	"1"	1	1706	1216	3006	1637	1468	3164
"MD"	2008	"8"	"3"	"2"	1	1667	1436	3208	1555	1767	3389
"MD"	2008	"8"	"3"	"3"	1	1285	906	2283	1212	1158	2420
"MD"	2008	"8"	"4"	"1"	1	1517	1344	2925	1433	1574	3069
"MD"	2008	"8"	"4"	"2"	1	461	222	709	487	233	743
"MD"	2008	"8"	"5"	"1"	1	1047	1076	2196	844	1373	2274
"MD"	2008	"8"	"5"	"2"	1	1123	1190	2405	923	1520	2503
"MD"	2008	"8"	"5"	"3"	1	1284	1408	2776	1107	1717	2882
"MD"	2008	"8"	"5"	"4"	1	542	380	966	507	473	1009
"MD"	2008	"8"	"6"	"1"	1	1037	1539	2646	809	1898	2761
"MD"	2008	"8"	"6"	"2"	1	780	980	1828	585	1251	1896
"MD"	2008	"8"	"7"	"1"	1	718	833	1614	630	997	1670
"MD"	2008	"8"	"7"	"2"	1	1270	1021	2354	1036	1360	2457
"MD"	2008	"8"	"7"	"3"	1	279	264	562	248	328	590
"MD"	2008	"8"	"8"	"1"	1	566	995	1619	462	1170	1682
"MD"	2008	"8"	"9"	"1"	1	813	1301	2171	690	1533	2275
"MD"	2008	"9"	"1"	"1"	5	1306	664	2015	1143	903	2068
"MD"	2008	"9"	"1"	"2"	5	960	688	1681	714	987	1715
"MD"	2008	"9"	"1"	"3"	5	972	587	1586	758	860	1637
"MD"	2008	"9"	"1"	"4"	5	808	575	1404	594	825	1435
"MD"	2008	"9"	"10"	"1"	5	1292	466	1790	1170	651	1840
"MD"	2008	"9"	"2"	"1"	5	567	387	975	424	563	1002
"MD"	2008	"9"	"3"	"1"	5	885	458	1373	780	626	1425
"MD"	2008	"9"	"4"	"1"	5	746	590	1362	467	910	1398
"MD"	2008	"9"	"4"	"2"	5	546	446	1005	383	650	1042
"MD"	2008	"9"	"5"	"1"	5	1085	763	1882	848	1082	1951
"MD"	2008	"9"	"6"	"1"	5	858	586	1485	699	820	1535
"MD"	2008	"9"	"6"	"10"	5	1759	483	2294	1707	622	2358
"MD"	2008	"9"	"6"	"11"	5	2014	512	2574	1991	632	2641
"MD"	2008	"9"	"6"	"12"	5	1820	357	2213	1823	457	2299
"MD"	2008	"9"	"6"	"13"	5	1624	479	2129	1543	630	2189
"MD"	2008	"9"	"6"	"14"	5	1685	477	2194	1645	593	2249
"MD"	2008	"9"	"6"	"15"	5	1061	233	1318	1045	311	1367
"MD"	2008	"9"	"6"	"16"	5	761	281	1071	731	354	1101
"MD"	2008	"9"	"6"	"17"	5	816	260	1098	757	349	1118
"MD"	2008	"9"	"6"	"2"	5	1339	612	1992	1184	830	2040
"MD"	2008	"9"	"6"	"3"	5	1689	558	2302	1575	768	2361
"MD"	2008	"9"	"6"	"4"	5	1212	268	1508	1184	357	1553
"MD"	2008	"9"	"6"	"5"	5	1573	223	1833	1613	254	1883
"MD"	2008	"9"	"6"	"6"	5	1472	536	2056	1370	703	2111
"MD"	2008	"9"	"6"	"7"	5	1584	354	1982	1625	430	2073
"MD"	2008	"9"	"6"	"8"	5	1026	242	1287	1016	303	1330
"MD"	2008	"9"	"6"	"9"	5	2099	334	2468	2131	399	2548
"MD"	2008	"9"	"7"	"1"	5	1775	489	2317	1590	764	2384
"MD"	2008	"9"	"7"	"2"	5	1257	283	1576	1207	414	1632
"MD"	2008	"9"	"7"	"3"	5	1631	381	2043	1545	536	2101
"MD"	2008	"9"	"8"	"1"	5	1314	877	2233	955	1312	2295
"MD"	2008	"9"	"8"	"2"	5	1013	492	1536	882	672	1573
"MD"	2008	"9"	"8"	"3"	5	890	353	1266	754	515	1287
"MD"	2008	"9"	"8"	"4"	5	900	611	1541	722	843	1588
"MD"	2008	"9"	"9"	"1"	5	985	545	1550	888	699	1603
"MD"	2008	"9"	"9"	"2"	5	891	555	1475	664	817	1509
