state	year	county	ed	precinct	cd	g2000_USH_dv	g2000_USH_rv	g2000_USH_tv	g2000_USP_dv	g2000_USP_rv	g2000_USP_tv	g2000_USS_dv	g2000_USS_rv	g2000_USS_tv
"MD"	2000	16	5	15	8	734	1080	1880	966	893	1921	1092	776	1868
"MD"	2000	16	5	16	4	1440	589	2029	1422	644	2139	1526	571	2097
"MD"	2000	16	5	17	4	1459	603	2062	1415	717	2182	1531	598	2129
"MD"	2000	16	5	18	8	272	456	753	355	375	768	412	336	748
"MD"	2000	16	5	19	8	684	1066	1812	993	794	1843	1133	652	1785
"MD"	2000	16	5	20	8	1309	1004	2354	1574	752	2384	1671	645	2316
"MD"	2000	16	5	21	4	1329	288	1617	1346	313	1700	1383	265	1648
"MD"	2000	16	6	1	8	763	1776	2611	1157	1418	2661	1284	1299	2583
"MD"	2000	16	6	2	8	747	1466	2250	1086	1137	2291	1185	1031	2216
"MD"	2000	16	6	3	8	628	988	1661	928	714	1700	1037	606	1643
"MD"	2000	16	6	4	8	1156	1478	2684	1648	978	2729	1785	855	2640
"MD"	2000	16	6	5	8	909	1429	2397	1353	1015	2436	1449	917	2366
"MD"	2000	16	6	6	8	1737	1702	3489	2370	1081	3547	2485	969	3454
"MD"	2000	16	6	7	8	1462	1794	3357	1980	1313	3388	2109	1188	3297
"MD"	2000	16	7	1	8	568	461	1046	683	311	1055	746	280	1026
"MD"	2000	16	7	2	8	755	831	1598	986	561	1611	1069	500	1569
"MD"	2000	16	7	3	8	1118	923	2062	1415	563	2083	1500	509	2009
"MD"	2000	16	7	4	8	1187	1065	2282	1547	669	2316	1627	614	2241
"MD"	2000	16	7	5	8	960	670	1639	1192	389	1654	1289	346	1635
"MD"	2000	16	7	6	8	902	802	1720	1152	510	1745	1264	448	1712
"MD"	2000	16	7	7	8	634	693	1341	858	436	1366	947	372	1319
"MD"	2000	16	7	8	8	926	789	1744	1205	484	1776	1235	477	1712
"MD"	2000	16	7	9	8	764	812	1604	1044	482	1625	1137	447	1584
"MD"	2000	16	7	10	8	1086	946	2065	1352	638	2102	1464	577	2041
"MD"	2000	16	7	11	8	1017	689	1716	1252	379	1730	1347	352	1699
"MD"	2000	16	7	12	8	1008	973	2000	1380	551	2022	1480	485	1965
"MD"	2000	16	7	13	8	992	1154	2182	1263	892	2220	1366	785	2151
"MD"	2000	16	7	14	8	312	296	617	416	197	628	433	176	609
"MD"	2000	16	7	15	8	1197	1229	2447	1591	808	2485	1710	706	2416
"MD"	2000	16	7	16	8	683	728	1426	928	465	1453	1019	402	1421
"MD"	2000	16	7	17	8	738	646	1428	962	425	1451	1031	383	1414
"MD"	2000	16	7	18	8	986	814	1825	1270	480	1857	1390	405	1795
"MD"	2000	16	7	19	8	797	765	1598	1053	480	1621	1132	434	1566
"MD"	2000	16	7	20	8	683	905	1623	968	616	1645	1051	533	1584
"MD"	2000	16	7	21	8	472	447	933	576	321	942	636	283	919
"MD"	2000	16	7	22	8	981	653	1649	1188	387	1682	1298	340	1638
"MD"	2000	16	7	23	8	1080	1053	2149	1436	643	2170	1546	558	2104
"MD"	2000	16	7	24	8	758	1101	1887	1061	789	1922	1147	698	1845
"MD"	2000	16	7	25	8	738	803	1565	1003	508	1579	1115	426	1541
"MD"	2000	16	7	26	8	1460	1022	2510	1839	620	2561	1907	548	2455
"MD"	2000	16	7	27	8	491	837	1339	726	586	1360	815	496	1311
"MD"	2000	16	7	28	8	606	721	1344	814	486	1368	890	431	1321
"MD"	2000	16	7	30	8	276	496	777	386	383	790	441	322	763
"MD"	2000	16	7	31	8	477	338	822	615	199	834	609	193	802
"MD"	2000	16	7	32	8	474	591	1084	633	455	1114	665	380	1045
"MD"	2000	16	8	1	8	918	1336	2335	1282	1015	2365	1389	910	2299
"MD"	2000	16	8	2	8	959	1394	2418	1346	1017	2446	1547	826	2373
"MD"	2000	16	8	3	8	827	1345	2231	1159	1033	2269	1331	867	2198
"MD"	2000	16	8	4	8	302	599	939	422	496	952	494	427	921
"MD"	2000	16	8	5	8	643	1164	1879	928	911	1908	1058	788	1846
"MD"	2000	16	8	6	8	636	901	1583	867	670	1607	980	568	1548
"MD"	2000	16	8	7	8	334	676	1036	445	580	1055	492	526	1018
"MD"	2000	16	8	8	8	1029	1719	2810	1466	1308	2864	1672	1121	2793
"MD"	2000	16	8	9	8	911	1343	2317	1264	1007	2348	1430	858	2288
"MD"	2000	16	8	10	8	748	1080	1862	1000	829	1888	1105	720	1825
"MD"	2000	16	8	11	8	1101	1313	2457	1508	922	2487	1638	772	2410
"MD"	2000	16	9	1	8	529	667	1251	726	492	1268	792	435	1227
"MD"	2000	16	9	2	8	830	814	1683	1074	582	1711	1156	487	1643
"MD"	2000	16	9	3	8	637	679	1346	893	441	1371	933	387	1320
"MD"	2000	16	9	4	8	762	896	1716	1041	640	1732	1118	581	1699
"MD"	2000	16	9	5	8	432	386	855	565	283	869	590	249	839
"MD"	2000	16	9	6	8	1234	1317	2604	1635	948	2668	1721	836	2557
"MD"	2000	16	9	7	8	1035	844	1924	1301	583	1962	1366	547	1913
"MD"	2000	16	9	8	8	1168	1178	2408	1504	860	2433	1578	774	2352
"MD"	2000	16	9	9	8	555	488	1073	708	337	1091	749	302	1051
"MD"	2000	16	9	10	8	903	957	1929	1215	678	1973	1301	608	1909
"MD"	2000	16	9	11	8	680	951	1776	941	806	1815	1010	751	1761
"MD"	2000	16	9	12	8	849	1039	1928	1176	677	1951	1306	597	1903
"MD"	2000	16	9	13	8	649	930	1614	927	637	1631	1035	548	1583
"MD"	2000	16	9	14	8	630	778	1458	862	577	1492	922	517	1439
"MD"	2000	16	9	15	8	648	617	1286	861	404	1305	900	370	1270
"MD"	2000	16	9	16	8	852	555	1454	1043	394	1488	1100	333	1433
"MD"	2000	16	9	17	8	315	594	933	488	437	952	547	384	931
"MD"	2000	16	9	18	8	592	568	1194	717	440	1198	775	390	1165
"MD"	2000	16	9	19	8	600	670	1305	814	446	1312	862	421	1283
"MD"	2000	16	9	20	8	1005	1027	2084	1301	748	2106	1369	692	2061
"MD"	2000	16	9	21	8	1271	1488	2856	1684	1151	2917	1796	1033	2829
"MD"	2000	16	9	22	8	543	616	1199	713	473	1222	776	409	1185
"MD"	2000	16	9	23	8	343	470	839	480	344	849	529	314	843
"MD"	2000	16	9	24	8	409	353	803	506	273	816	525	271	796
"MD"	2000	16	9	25	8	1166	1410	2712	1564	1092	2755	1713	977	2690
"MD"	2000	16	9	26	8	1028	1008	2153	1308	819	2186	1379	750	2129
"MD"	2000	16	9	27	8	1678	2332	4078	2437	1613	4151	2551	1436	3987
"MD"	2000	16	9	28	8	279	524	813	439	378	839	501	288	789
"MD"	2000	16	9	29	8	648	763	1461	849	574	1476	917	520	1437
"MD"	2000	16	9	30	8	664	810	1504	892	605	1525	950	527	1477
"MD"	2000	16	10	1	8	307	658	986	471	506	1000	535	432	967
"MD"	2000	16	10	2	8	587	1119	1725	832	873	1761	918	802	1720
"MD"	2000	16	10	3	8	446	677	1135	683	434	1158	760	356	1116
"MD"	2000	16	10	4	8	566	671	1249	800	411	1266	862	372	1234
"MD"	2000	16	10	5	8	748	1017	1787	1092	659	1802	1170	579	1749
"MD"	2000	16	10	6	8	725	951	1697	1056	617	1726	1149	531	1680
"MD"	2000	16	10	7	8	777	1106	1904	1061	816	1925	1160	720	1880
"MD"	2000	16	10	8	8	403	416	829	554	275	847	567	240	807
"MD"	2000	16	10	9	8	616	1212	1849	922	908	1886	1048	784	1832
"MD"	2000	16	10	10	8	785	1240	2044	1085	906	2056	1169	845	2014
"MD"	2000	16	10	11	8	713	474	1204	893	293	1226	927	247	1174
"MD"	2000	16	10	12	8	733	806	1556	1025	511	1589	1084	463	1547
"MD"	2000	16	10	13	8	618	567	1188	836	339	1200	880	279	1159
"MD"	2000	16	11	0	8	360	661	1054	489	538	1073	560	470	1030
"MD"	2000	16	12	1	8	876	1791	2837	1196	1619	2906	1418	1403	2821
"MD"	2000	16	12	2	8	370	1107	1547	594	922	1573	704	817	1521
"MD"	2000	16	12	3	8	594	1474	2167	871	1269	2193	1014	1130	2144
"MD"	2000	16	12	4	8	377	1085	1529	611	903	1560	712	795	1507
"MD"	2000	16	13	1	8	700	804	1547	954	549	1564	1057	458	1515
"MD"	2000	16	13	2	8	1598	994	2634	1958	646	2686	2039	559	2598
"MD"	2000	16	13	3	8	623	740	1390	856	517	1420	950	431	1381
"MD"	2000	16	13	4	4	906	99	1005	810	88	1038	942	79	1021
"MD"	2000	16	13	5	4	1172	194	1366	1151	196	1428	1208	194	1402
"MD"	2000	16	13	6	4	978	85	1063	866	80	1110	994	83	1077
"MD"	2000	16	13	7	4	1288	274	1562	1266	289	1639	1332	286	1618
"MD"	2000	16	13	8	4	1616	231	1847	1558	237	1962	1678	238	1916
"MD"	2000	16	13	9	4	729	95	824	648	79	855	752	85	837
"MD"	2000	16	13	10	4	1649	243	1892	1557	245	1951	1676	245	1921
"MD"	2000	16	13	11	8	1291	733	2048	1566	438	2080	1638	387	2025
"MD"	2000	16	13	12	4	703	218	921	699	229	980	736	220	956
"MD"	2000	16	13	13	4	1230	182	1412	1225	178	1493	1279	171	1450
"MD"	2000	16	13	14	4	1099	265	1364	1070	306	1449	1147	277	1424
"MD"	2000	16	13	15	4	1154	198	1352	1144	233	1426	1204	198	1402
"MD"	2000	16	13	16	4	1404	211	1615	1410	208	1688	1459	205	1664
"MD"	2000	16	13	17	8	377	274	669	459	200	686	486	173	659
"MD"	2000	16	13	18	4	1140	259	1399	1070	293	1474	1202	243	1445
"MD"	2000	16	13	19	8	719	641	1400	927	428	1429	1001	386	1387
"MD"	2000	16	13	20	8	748	719	1490	1112	355	1513	1102	365	1467
"MD"	2000	16	13	21	4	1206	124	1330	1141	130	1372	1224	124	1348
"MD"	2000	16	13	22	4	909	137	1046	808	149	1090	942	123	1065
"MD"	2000	16	13	23	4	1101	494	1595	1048	568	1707	1192	485	1677
"MD"	2000	16	13	24	8	822	621	1469	1013	414	1501	1119	341	1460
"MD"	2000	16	13	25	8	888	601	1533	1091	416	1562	1138	361	1499
"MD"	2000	16	13	26	8	298	679	1019	441	557	1042	533	468	1001
"MD"	2000	16	13	27	8	902	729	1670	1139	485	1714	1231	421	1652
"MD"	2000	16	13	28	8	510	448	994	629	337	1007	697	280	977
"MD"	2000	16	13	29	8	808	692	1545	1031	474	1571	1124	390	1514
"MD"	2000	16	13	30	8	795	599	1431	981	424	1440	1047	364	1411
"MD"	2000	16	13	31	8	567	459	1043	709	294	1054	787	243	1030
"MD"	2000	16	13	32	8	745	416	1181	894	246	1185	937	222	1159
"MD"	2000	16	13	33	8	866	457	1344	1100	242	1377	1106	232	1338
"MD"	2000	16	13	34	8	671	699	1403	882	466	1427	994	399	1393
"MD"	2000	16	13	35	8	805	655	1499	981	492	1512	1078	411	1489
"MD"	2000	16	13	36	8	745	748	1524	969	537	1553	1042	463	1505
"MD"	2000	16	13	37	8	633	655	1325	819	490	1349	883	417	1300
"MD"	2000	16	13	38	8	507	659	1193	729	448	1222	821	365	1186
"MD"	2000	16	13	39	8	851	472	1340	1033	245	1343	1097	228	1325
"MD"	2000	16	13	40	8	775	748	1573	1019	495	1589	1096	451	1547
"MD"	2000	16	13	41	4	557	72	629	556	77	648	572	69	641
"MD"	2000	16	13	42	8	449	363	822	566	216	818	623	195	818
"MD"	2000	16	13	43	8	563	543	1165	707	436	1180	770	368	1138
"MD"	2000	16	13	44	8	902	627	1543	1116	396	1568	1176	339	1515
"MD"	2000	16	13	45	8	562	580	1178	731	426	1191	804	360	1164
"MD"	2000	16	13	46	8	558	900	1496	760	700	1511	864	619	1483
"MD"	2000	16	13	47	4	1020	105	1125	1011	102	1171	1039	98	1137
"MD"	2000	16	13	48	8	689	485	1190	870	301	1209	913	260	1173
"MD"	2000	16	13	49	4	1289	384	1673	1326	415	1781	1357	370	1727
"MD"	2000	16	13	50	4	1072	234	1306	1037	239	1373	1123	228	1351
"MD"	2000	16	13	51	8	574	659	1288	784	476	1304	862	398	1260
"MD"	2000	16	13	52	8	713	909	1660	1025	620	1685	1102	536	1638
"MD"	2000	16	13	53	8	529	506	1083	694	353	1103	743	323	1066
"MD"	2000	16	13	54	8	2526	2133	4742	3177	1572	4830	3328	1294	4622
"MD"	2000	16	13	55	4	1609	280	1889	1612	302	1972	1662	265	1927
"MD"	2000	16	13	56	4	749	247	996	742	262	1039	774	242	1016
"MD"	2000	16	13	57	8	529	202	736	639	96	755	640	87	727
"MD"	2000	16	13	58	8	835	556	1421	1034	324	1448	1114	308	1422
"MD"	2000	16	13	59	8	464	432	922	619	274	938	654	253	907
"MD"	2000	16	13	60	8	445	391	859	588	251	870	632	213	845
"MD"	2000	16	13	61	4	1339	629	1968	1334	689	2089	1413	621	2034
"MD"	2000	16	13	62	8	391	385	796	502	277	824	555	228	783
"MD"	2000	16	13	63	8	438	339	789	564	197	796	598	186	784
"MD"	2000	16	13	64	4	360	76	436	352	79	443	364	77	441
"MD"	2000	16	13	65	8	34	28	64	42	12	63	49	10	59
"MD"	2000	16	13	66	4	373	114	487	356	128	523	395	115	510
"MD"	2000	16	13	67	4	1044	105	1149	937	101	1187	1079	92	1171
"MD"	2000	16	13	68	4	854	151	1005	833	156	1073	900	139	1039
"MD"	2000	17	1	1	5	1112	382	1494	1081	552	1675	1094	430	1524
"MD"	2000	17	1	2	5	525	277	802	503	359	900	510	301	811
"MD"	2000	17	1	3	5	1234	216	1450	1321	301	1663	1242	233	1475
"MD"	2000	17	1	4	5	1390	508	1898	1370	689	2113	1352	548	1900
"MD"	2000	17	1	5	5	910	483	1393	809	672	1531	860	531	1391
"MD"	2000	17	2	1	4	563	33	596	628	35	672	542	33	575
"MD"	2000	17	2	2	4	543	99	642	591	119	726	558	90	648
"MD"	2000	17	2	3	4	1006	207	1213	1083	226	1351	1040	182	1222
"MD"	2000	17	2	4	4	532	157	689	619	186	824	559	139	698
"MD"	2000	17	2	5	4	619	139	758	676	162	851	704	137	841
"MD"	2000	17	2	6	4	1075	148	1223	1178	174	1376	1069	137	1206
"MD"	2000	17	2	7	4	776	214	990	812	241	1119	826	187	1013
"MD"	2000	17	2	8	4	1143	142	1285	1273	160	1459	1160	127	1287
"MD"	2000	17	2	9	4	1109	84	1193	1213	107	1336	1101	77	1178
"MD"	2000	17	2	10	4	873	132	1005	931	164	1115	868	133	1001
"MD"	2000	17	3	1	5	339	167	506	338	214	568	333	171	504
"MD"	2000	17	3	2	5	1520	252	1772	1600	261	1879	1485	214	1699
"MD"	2000	17	3	3	4	1539	344	1883	314	449	792	1543	343	1886
"MD"	2000	17	3	4	4	1523	145	1668	1646	186	1852	1464	138	1602
"MD"	2000	17	4	1	5	562	393	955	470	567	1065	505	422	927
"MD"	2000	17	5	1	5	1504	383	1887	1558	485	2075	1462	395	1857
"MD"	2000	17	5	2	4	1018	148	1166	1082	173	1278	1027	140	1167
"MD"	2000	17	5	3	4	1128	145	1273	1209	174	1403	1113	131	1244
"MD"	2000	17	5	4	4	1717	307	2024	1888	379	2311	1721	286	2007
"MD"	2000	17	5	5	4	1545	288	1833	1627	383	2033	1569	280	1849
"MD"	2000	17	5	6	4	2034	219	2253	2174	262	2455	2015	205	2220
"MD"	2000	17	5	7	4	1526	331	1857	1614	399	2041	1535	307	1842
"MD"	2000	17	5	8	5	712	304	1016	648	412	1082	675	335	1010
"MD"	2000	17	6	1	4	1182	129	1311	1303	164	1477	1153	114	1267
"MD"	2000	17	6	2	4	493	83	576	541	92	641	505	68	573
"MD"	2000	17	6	3	4	1469	60	1529	1607	69	1689	1452	53	1505
"MD"	2000	17	6	4	4	1071	67	1138	1218	60	1289	1004	60	1064
"MD"	2000	17	6	5	4	730	49	779	825	60	898	701	41	742
"MD"	2000	17	6	6	4	1063	35	1098	1169	54	1235	1041	32	1073
"MD"	2000	17	6	7	4	1446	230	1676	1620	269	1916	1443	215	1658
"MD"	2000	17	6	8	4	1003	42	1045	1089	43	1143	992	32	1024
"MD"	2000	17	6	9	4	963	49	1012	1032	61	1103	934	45	979
"MD"	2000	17	6	10	4	1096	66	1162	1306	73	1385	1050	56	1106
"MD"	2000	17	6	11	4	1075	76	1151	1133	105	1247	1050	77	1127
"MD"	2000	17	6	12	4	1660	106	1766	1816	109	1946	1620	90	1710
"MD"	2000	17	6	13	4	1111	268	1379	1197	329	1551	1132	253	1385
"MD"	2000	17	6	14	4	827	139	966	881	157	1049	840	126	966
"MD"	2000	17	6	15	4	1295	43	1338	1407	48	1464	1242	41	1283
"MD"	2000	17	6	16	4	1099	61	1160	1178	88	1273	1064	71	1135
"MD"	2000	17	6	17	4	1572	73	1645	1682	86	1773	1542	73	1615
"MD"	2000	17	6	18	4	351	51	402	401	65	471	331	51	382
"MD"	2000	17	6	19	4	705	34	739	765	51	819	660	38	698
"MD"	2000	17	6	20	4	1705	81	1786	1766	90	1871	1698	64	1762
"MD"	2000	17	6	21	4	334	24	358	358	21	384	314	27	341
"MD"	2000	17	6	22	4	1220	61	1281	1328	70	1405	1181	60	1241
"MD"	2000	17	6	23	4	762	56	818	829	71	909	735	52	787
"MD"	2000	17	7	1	5	2141	479	2620	2144	645	2839	2100	496	2596
"MD"	2000	17	7	2	5	516	410	926	450	523	1011	486	421	907
"MD"	2000	17	7	3	5	599	519	1118	545	631	1234	585	519	1104
"MD"	2000	17	7	4	5	753	521	1274	647	706	1409	693	571	1264
"MD"	2000	17	7	5	5	955	600	1555	856	777	1697	895	648	1543
"MD"	2000	17	7	6	5	853	209	1062	853	267	1158	822	218	1040
"MD"	2000	17	7	7	5	923	356	1279	947	476	1467	890	380	1270
"MD"	2000	17	7	8	5	1540	681	2221	1513	881	2465	1495	702	2197
"MD"	2000	17	7	9	5	1157	147	1304	1182	232	1430	1126	174	1300
"MD"	2000	17	7	10	5	1733	617	2350	1746	843	2640	1701	657	2358
"MD"	2000	17	7	11	4	2298	122	2420	2348	174	2544	2280	105	2385
"MD"	2000	17	7	12	4	1114	50	1164	1165	68	1245	1111	38	1149
"MD"	2000	17	8	1	5	355	220	575	340	293	647	348	211	559
"MD"	2000	17	9	1	5	1648	228	1876	1781	302	2113	1635	232	1867
"MD"	2000	17	9	2	5	1456	184	1640	1488	273	1787	1431	203	1634
"MD"	2000	17	9	3	4	123	115	238	137	139	279	125	120	245
"MD"	2000	17	9	4	5	933	136	1069	949	190	1149	892	157	1049
"MD"	2000	17	9	5	4	1397	160	1557	1501	182	1696	1395	141	1536
"MD"	2000	17	9	6	5	2379	366	2745	2457	496	2993	2333	374	2707
"MD"	2000	17	9	7	5	1344	127	1471	1447	172	1637	1314	135	1449
"MD"	2000	17	9	8	5	1703	208	1911	1812	280	2105	1658	216	1874
"MD"	2000	17	9	9	5	486	151	637	476	205	697	468	154	622
"MD"	2000	17	9	10	5	107	27	134	103	40	146	99	29	128
"MD"	2000	17	9	11	5	753	160	913	789	212	1021	727	166	893
"MD"	2000	17	10	1	5	510	109	619	531	137	685	498	115	613
"MD"	2000	17	10	2	5	1168	420	1588	1154	530	1746	1146	459	1605
"MD"	2000	17	10	3	5	549	249	798	531	338	912	509	291	800
"MD"	2000	17	10	4	5	706	218	924	731	284	1043	697	235	932
"MD"	2000	17	10	5	5	1171	691	1862	980	967	2020	1079	804	1883
"MD"	2000	17	10	6	5	988	319	1307	979	414	1421	943	350	1293
"MD"	2000	17	10	7	5	725	261	986	726	324	1092	716	285	1001
"MD"	2000	17	10	8	5	662	228	890	670	295	988	656	238	894
"MD"	2000	17	10	9	5	1161	319	1480	1208	437	1690	1114	371	1485
"MD"	2000	17	10	10	5	658	172	830	626	255	906	615	215	830
"MD"	2000	17	10	11	5	758	206	964	762	263	1059	752	222	974
"MD"	2000	17	10	12	5	1109	352	1461	1157	424	1630	1109	358	1467
"MD"	2000	17	10	13	5	771	310	1081	745	422	1200	731	342	1073
"MD"	2000	17	11	1	5	1185	455	1640	1184	610	1852	1121	473	1594
"MD"	2000	17	11	2	5	2101	516	2617	2136	686	2862	1994	567	2561
"MD"	2000	17	12	1	4	717	164	881	746	215	970	712	169	881
"MD"	2000	17	12	2	4	856	110	966	914	109	1034	850	97	947
"MD"	2000	17	12	3	4	1179	76	1255	1251	80	1341	1155	65	1220
"MD"	2000	17	12	4	4	1494	89	1583	1579	102	1687	1465	73	1538
"MD"	2000	17	12	5	4	1271	220	1491	1366	249	1632	1274	197	1471
"MD"	2000	17	12	6	4	1054	39	1093	1119	57	1185	1013	51	1064
"MD"	2000	17	12	7	4	1795	196	1991	1956	215	2191	1773	180	1953
"MD"	2000	17	12	8	4	1155	83	1238	1203	101	1315	1129	76	1205
"MD"	2000	17	12	9	4	1231	26	1257	1315	24	1348	1197	29	1226
"MD"	2000	17	12	10	4	1273	266	1539	1350	308	1677	1319	230	1549
"MD"	2000	17	12	11	4	1754	148	1902	1856	169	2045	1751	127	1878
"MD"	2000	17	12	12	4	1367	134	1501	1437	156	1611	1357	127	1484
"MD"	2000	17	12	13	4	1699	68	1767	1788	80	1879	1676	64	1740
"MD"	2000	17	12	14	4	1175	193	1368	1209	239	1459	1180	185	1365
"MD"	2000	17	12	15	4	1123	94	1217	1242	90	1340	1119	83	1202
"MD"	2000	17	13	1	4	911	25	936	1012	27	1045	878	29	907
"MD"	2000	17	13	2	4	885	28	913	979	16	1001	847	16	863
"MD"	2000	17	13	3	4	925	45	970	996	42	1040	893	29	922
"MD"	2000	17	13	4	4	1028	91	1119	1114	96	1220	1012	79	1091
"MD"	2000	17	13	5	4	1315	101	1416	1381	126	1516	1327	89	1416
"MD"	2000	17	13	6	4	1407	66	1473	1483	95	1594	1379	54	1433
"MD"	2000	17	13	7	4	1367	67	1434	1489	97	1599	1306	71	1377
"MD"	2000	17	13	8	4	953	26	979	1068	31	1104	926	23	949
"MD"	2000	17	13	9	4	1345	42	1387	1429	68	1507	1330	41	1371
"MD"	2000	17	13	10	4	1323	44	1367	1422	48	1477	1293	37	1330
"MD"	2000	17	13	11	4	1953	112	2065	2097	108	2225	1953	73	2026
"MD"	2000	17	13	12	4	1640	75	1715	1699	86	1800	1628	63	1691
"MD"	2000	17	13	13	4	1080	88	1168	1134	95	1243	1093	73	1166
"MD"	2000	17	13	14	4	573	26	599	608	33	649	558	23	581
"MD"	2000	17	13	15	4	1716	266	1982	1776	347	2145	1747	254	2001
"MD"	2000	17	13	16	4	1155	20	1175	1207	32	1248	1118	24	1142
"MD"	2000	17	13	17	4	838	31	869	895	33	935	803	30	833
"MD"	2000	17	14	1	5	1776	585	2361	1701	757	2531	1731	612	2343
"MD"	2000	17	14	2	5	1548	280	1828	1604	344	1994	1542	285	1827
"MD"	2000	17	14	3	5	791	593	1384	661	753	1477	744	627	1371
"MD"	2000	17	14	4	5	662	500	1162	573	610	1235	614	526	1140
"MD"	2000	17	14	5	5	799	534	1333	666	713	1434	755	580	1335
"MD"	2000	17	14	6	5	507	451	958	448	538	1019	484	465	949
"MD"	2000	17	14	7	5	614	227	841	591	287	906	601	238	839
"MD"	2000	17	14	8	5	1095	216	1311	1082	314	1422	1070	239	1309
"MD"	2000	17	14	9	5	1239	580	1819	1152	755	1959	1201	611	1812
"MD"	2000	17	14	10	5	484	212	696	434	279	741	464	228	692
"MD"	2000	17	15	1	5	1346	429	1775	1352	555	1957	1304	460	1764
"MD"	2000	17	15	2	4	2198	283	2481	2348	339	2740	2177	271	2448
"MD"	2000	17	15	3	5	1162	325	1487	1174	406	1600	1144	336	1480
"MD"	2000	17	15	4	5	949	277	1226	921	375	1319	917	298	1215
"MD"	2000	17	16	1	5	239	50	289	252	79	334	245	55	300
"MD"	2000	17	16	2	5	320	66	386	317	76	417	313	66	379
"MD"	2000	17	16	3	5	874	220	1094	841	286	1217	870	227	1097
"MD"	2000	17	16	4	5	525	122	647	504	163	715	530	127	657
"MD"	2000	17	16	5	5	1128	224	1352	1154	315	1521	1111	241	1352
"MD"	2000	17	17	1	4	826	125	951	817	129	1060	845	110	955
"MD"	2000	17	17	2	4	626	98	724	671	128	825	616	107	723
"MD"	2000	17	17	3	4	252	36	288	275	43	334	256	37	293
"MD"	2000	17	17	4	4	356	47	403	390	61	460	364	42	406
"MD"	2000	17	17	5	4	976	63	1039	1015	86	1121	962	53	1015
"MD"	2000	17	17	6	4	449	72	521	473	82	577	444	73	517
"MD"	2000	17	17	7	4	567	93	660	623	125	756	550	97	647
"MD"	2000	17	17	8	4	1573	87	1660	1728	94	1835	1564	75	1639
"MD"	2000	17	17	9	4	808	166	974	874	192	1119	827	149	976
"MD"	2000	17	17	10	4	479	64	543	531	89	624	488	61	549
"MD"	2000	17	17	11	5	798	175	973	811	229	1073	786	188	974
"MD"	2000	17	17	12	4	1417	184	1601	1554	218	1802	1446	174	1620
"MD"	2000	17	17	13	4	1323	89	1412	1391	115	1519	1324	86	1410
"MD"	2000	17	17	14	4	1020	135	1155	1140	166	1335	1026	125	1151
"MD"	2000	17	18	1	4	1228	46	1274	1373	58	1438	1145	47	1192
"MD"	2000	17	18	2	4	773	35	808	841	30	876	761	28	789
"MD"	2000	17	18	3	4	973	16	989	1034	30	1068	907	16	923
"MD"	2000	17	18	4	4	804	35	839	840	41	884	782	32	814
"MD"	2000	17	18	5	4	775	19	794	814	31	848	745	21	766
"MD"	2000	17	18	6	4	1644	44	1688	1758	47	1813	1580	36	1616
"MD"	2000	17	18	7	4	1175	26	1201	1229	33	1265	1136	26	1162
"MD"	2000	17	18	8	4	928	20	948	987	22	1011	909	11	920
"MD"	2000	17	18	9	4	795	48	843	852	48	911	792	40	832
"MD"	2000	17	18	10	4	544	10	554	562	15	584	534	8	542
"MD"	2000	17	18	11	4	814	38	852	892	31	930	775	32	807
"MD"	2000	17	19	1	5	857	258	1115	860	337	1286	860	255	1115
"MD"	2000	17	19	2	5	692	149	841	748	177	948	694	140	834
"MD"	2000	17	19	3	5	947	271	1218	841	376	1289	931	290	1221
"MD"	2000	17	19	4	5	109	28	137	111	41	158	100	35	135
"MD"	2000	17	19	5	4	607	135	742	674	150	839	623	127	750
"MD"	2000	17	20	1	5	568	174	742	569	209	792	558	182	740
"MD"	2000	17	20	2	5	545	126	671	551	171	745	508	141	649
"MD"	2000	17	20	3	4	1190	105	1295	1316	125	1465	1168	102	1270
"MD"	2000	17	20	4	4	889	29	918	942	26	973	898	17	915
"MD"	2000	17	20	5	4	1936	192	2128	2120	224	2376	1903	173	2076
"MD"	2000	17	20	6	5	875	211	1086	870	305	1211	852	230	1082
"MD"	2000	17	20	7	5	723	164	887	751	242	1015	718	173	891
"MD"	2000	17	20	8	4	932	24	956	1011	23	1041	918	11	929
"MD"	2000	17	20	9	4	862	136	998	924	166	1107	874	130	1004
"MD"	2000	17	20	10	4	584	153	737	659	164	836	617	132	749
"MD"	2000	17	20	11	5	706	246	952	680	347	1056	674	265	939
"MD"	2000	17	21	1	5	948	330	1278	850	482	1437	910	356	1266
"MD"	2000	17	21	2	5	556	180	736	516	228	817	551	199	750
"MD"	2000	17	21	3	5	1334	297	1631	1235	391	1774	1291	337	1628
"MD"	2000	17	21	4	5	605	267	872	564	346	994	595	293	888
"MD"	2000	17	21	5	5	668	167	835	698	234	958	646	189	835
"MD"	2000	17	21	6	5	1050	323	1373	926	423	1491	1027	351	1378
"MD"	2000	17	21	7	5	686	346	1032	642	465	1166	672	368	1040
"MD"	2000	17	21	8	5	836	71	907	946	95	1069	840	83	923
"MD"	2000	17	21	9	5	435	117	552	414	157	601	424	127	551
"MD"	2000	17	21	10	5	633	298	931	600	372	1032	615	326	941
"MD"	2000	17	21	11	5	1036	177	1213	1041	237	1306	1021	187	1208
"MD"	2000	17	21	12	5	190	101	291	151	143	311	178	112	290
"MD"	2000	17	21	13	5	2213	327	2540	2190	448	2719	2189	345	2534
