state	year	county	precinct	g2004_USP_dv	g2004_USP_rv	g2004_USP_tv	g2004_USH_dv	g2004_USH_rv	g2004_USH_tv	g2004_STH_dv	g2004_STH_rv	g2004_STH_tv	g2004_STS_dv	g2004_STS_rv	g2004_STS_tv
"NM"	2004	2	"112"	193	245	444	155	328	483	40	73			148	148
"NM"	2004	2	"112"	193	245	444	155	125	280	3	73			148	148
"NM"	2004	2	"113"	123	175	301	44	99	143	159	55			101	101
"NM"	2004	2	"113"	123	175	301	44	133	177	38	123			236	236
"NM"	2004	2	"113"	62	81	143	94	0	94	30	123			156	156
"NM"	2004	2	"113"	105	122	231	109	1	110	30	123			156	156
"NM"	2004	2	"113"	123	175	301	44	184	228	30	123			156	156
"NM"	2004	2	"113"	123	175	301	44	1	45	67	123			156	156
"NM"	2004	2	"114"	205	348	555	176	376	552	44	132			239	239
"NM"	2004	2	"114"	118	198	318	97	374	471	44	106			414	414
"NM"	2004	2	"114"	185	338	526	151	0	151	53	106			401	401
"NM"	2004	2	"114"	205	348	555	176	2	178	70	106			401	401
"NM"	2004	2	"114"	205	348	555	176	218	394	24	106			401	401
"NM"	2004	2	"114"	205	348	555	176	0	176	44	106			401	401
"NM"	2004	2	"115"	410	680	1098	305	232	537	53	65			632	632
"NM"	2004	2	"115"	272	548	827	368	471	839	39	239			408	408
"NM"	2004	2	"115"	272	548	827	368	471	839	20	239			876	876
"NM"	2004	2	"115"	225	316	545	587	439	1026	16	239			876	876
"NM"	2004	2	"116"	131	184	316	109	0	109	33	17			618	618
"NM"	2004	2	"116"	206	317	525	219	532	751	50	17			230	230
"NM"	2004	2	"116"	131	184	316	109	204	313	24	17			379	379
"NM"	2004	2	"116"	131	184	316	109	335	444	24	17			379	379
"NM"	2004	2	"116"	131	184	316	109	0	109	0	17			379	379
"NM"	2004	2	"116"	280	485	769	185	0	185	24	65			379	379
"NM"	2004	2	"119"	252	264	521	215	250	465	19	29		383		383
"NM"	2004	2	"119"	128	94	224	220	0	220	31	29		172		172
"NM"	2004	2	"119"	128	94	224	220	1	221	40	29		332		332
"NM"	2004	2	"119"	128	94	224	220	0	220	19	29		332		332
"NM"	2004	2	"119"	128	94	224	220	108	328	59	33		332		332
"NM"	2004	2	"119"	233	232	469	114	293	407	19	29		332		332
"NM"	2004	2	"12"	91	29	122	77	0	77	71	82		130		130
"NM"	2004	2	"12"	207	138	350	200	144	344	71	82		98		98
"NM"	2004	2	"12"	90	85	178	88	0	88	71	141		250		250
"NM"	2004	2	"12"	207	138	350	200	90	290	71	82		250		250
"NM"	2004	2	"12"	207	138	350	200	42	242	71	82		250		250
"NM"	2004	2	"12"	207	138	350	200	0	200	71	82		250		250
"NM"	2004	2	"120"	190	206	401	199	118	317	30	204		267		267
"NM"	2004	2	"120"	91	106	200	82	230	312	30	204		340		340
"NM"	2004	2	"120"	91	106	200	82	0	82	78	204		130		130
"NM"	2004	2	"120"	91	106	200	82	0	82	30	57		130		130
"NM"	2004	2	"120"	91	106	200	82	224	306	30	204		130		130
"NM"	2004	2	"120"	228	207	437	174	0	174	10	204		130		130
"NM"	2004	2	"121"	201	89	294	187	53	240	29	131		128	95	223
"NM"	2004	2	"121"	166	90	259	128	102	230	29	77		186	92	278
"NM"	2004	2	"121"	133	47	182	148	0	148	31	77		141	50	191
"NM"	2004	2	"121"	166	90	259	128	0	128	36	77		141	50	191
"NM"	2004	2	"121"	166	90	259	128	105	233	29	77		141	50	191
"NM"	2004	2	"121"	166	90	259	128	1	129	18	77		141	50	191
"NM"	2004	2	"122"	74	26	101	109	0	109	73	23		66	17	83
"NM"	2004	2	"122"	123	31	154	55	31	86	23	23		49	27	76
"NM"	2004	2	"122"	74	26	101	109	43	152	18	23		102	31	133
"NM"	2004	2	"122"	74	26	101	109	13	122	23	111		102	31	133
"NM"	2004	2	"122"	74	26	101	109	0	109	56	23		102	31	133
"NM"	2004	2	"122"	56	12	68	67	0	67	23	23		102	31	133
"NM"	2004	2	"123"	76	17	93	179	0	179	23			124	63	187
"NM"	2004	2	"123"	177	68	252	74	17	91	38			66	27	93
"NM"	2004	2	"123"	125	26	155	123	0	123	60			164	21	185
"NM"	2004	2	"123"	76	17	93	179	29	208	23			164	21	185
"NM"	2004	2	"123"	76	17	93	179	0	179	23			164	21	185
"NM"	2004	2	"123"	76	17	93	179	66	245	23			164	21	185
"NM"	2004	2	"124"	141	28	173	57	0	57	14			43	10	53
"NM"	2004	2	"124"	141	28	173	57	0	57	10			140	31	171
"NM"	2004	2	"124"	59	15	75	136	36	172	10			62	3	65
"NM"	2004	2	"124"	141	28	173	57	5	62	10			62	3	65
"NM"	2004	2	"124"	141	28	173	57	15	72	10			62	3	65
"NM"	2004	2	"124"	40	6	46	40	0	40	49			62	3	65
"NM"	2004	2	"125"	135	22	159	64	27	91	17			138	17	155
"NM"	2004	2	"125"	136	34	178	131	0	131	17			70	23	93
"NM"	2004	2	"125"	136	34	178	131	1	132	22			135	33	168
"NM"	2004	2	"125"	136	34	178	131	23	154	17			135	33	168
"NM"	2004	2	"125"	66	19	90	130	43	173	17			135	33	168
"NM"	2004	2	"125"	136	34	178	131	0	131	79			135	33	168
"NM"	2004	2	"13"	101	90	192	144	0	144	34	56		96	78	174
"NM"	2004	2	"13"	161	148	314	77	0	77	34	56		93	60	153
"NM"	2004	2	"13"	161	148	314	77	0	77	34	97		160	144	304
"NM"	2004	2	"13"	161	148	314	77	76	153	52	56		160	144	304
"NM"	2004	2	"13"	89	63	154	84	106	190	332	56		160	144	304
"NM"	2004	2	"13"	161	148	314	77	167	244	34	118		160	144	304
"NM"	2004	2	"131"	53	6	59	62	0	62	89			64	9	73
"NM"	2004	2	"131"	62	27	91	50	0	50	89			49	21	70
"NM"	2004	2	"131"	50	20	70	46	23	69	89			46	18	64
"NM"	2004	2	"131"	50	20	70	46	0	46	89			46	18	64
"NM"	2004	2	"131"	50	20	70	46	9	55	8			46	18	64
"NM"	2004	2	"131"	50	20	70	46	28	74	21			46	18	64
"NM"	2004	2	"132"	63	18	82	25	18	43	3			101	16	117
"NM"	2004	2	"132"	27	10	38	103	0	103	19			62	11	73
"NM"	2004	2	"132"	27	10	38	103	0	103	19			26	22	48
"NM"	2004	2	"132"	27	10	38	103	34	137	19			26	22	48
"NM"	2004	2	"132"	109	26	137	63	0	63	76			26	22	48
"NM"	2004	2	"132"	27	10	38	103	13	116	19			26	22	48
"NM"	2004	2	"133"	49	10	60	33	0	33	2	85		143	10	153
"NM"	2004	2	"133"	133	27	161	131	0	131	9	16		45	8	53
"NM"	2004	2	"133"	133	27	161	131	7	138	9	16		37	3	40
"NM"	2004	2	"133"	133	27	161	131	0	131	9	16		37	3	40
"NM"	2004	2	"133"	133	27	161	131	29	160	69	16		37	3	40
"NM"	2004	2	"133"	35	4	40	40	15	55	54	16		37	3	40
"NM"	2004	2	"135"	64	16	80	67	19	86	66	35		51	58	111
"NM"	2004	2	"135"	156	52	208	60	0	60	245	35		127	20	158
"NM"	2004	2	"135"	64	16	80	67	0	67	66	89		53	20	82
"NM"	2004	2	"135"	68	14	84	156	51	207	66	35		53	20	73
"NM"	2004	2	"135"	64	16	80	67	14	81	66	35		53	20	79
"NM"	2004	2	"135"	64	16	80	67	0	67	13	19		53	20	76
"NM"	2004	2	"135A"	9	6	15	10	4	14	40	229		6	6	12
"NM"	2004	2	"135A"	9	4	13	8	6	14	7	229		10	6	16
"NM"	2004	2	"135A"	10	6	16	11	0	11	7	229		9	4	14
"NM"	2004	2	"135A"	10	6	16	11	0	11	42	79		9	4	14
"NM"	2004	2	"135A"	10	6	16	11	0	11	7	6		9	4	15
"NM"	2004	2	"135A"	10	6	16	11	3	14	7	229		9	4	13
"NM"	2004	2	"14"	154	113	271	137	128	265	49	25		190		190
"NM"	2004	2	"14"	154	113	271	137	63	200	49	124		160		160
"NM"	2004	2	"14"	65	55	123	109	0	109	49	124		92		92
"NM"	2004	2	"14"	154	113	271	137	0	137	49	124		92		92
"NM"	2004	2	"14"	154	113	271	137	2	139	49	124		92		92
"NM"	2004	2	"14"	115	76	193	56	84	140	49	124		92		92
"NM"	2004	2	"15"	99	109	212	147	143	290	94	71		101		101
"NM"	2004	2	"15"	147	141	291	61	0	61	94	71		221		221
"NM"	2004	2	"15"	147	141	291	61	119	180	94	71		148		148
"NM"	2004	2	"15"	73	95	171	92	0	92	94	31		148		148
"NM"	2004	2	"15"	147	141	291	61	110	171	94	71		148		148
"NM"	2004	2	"15"	147	141	291	61	0	61	94	71		148		148
"NM"	2004	2	"150"	151	79	235	238	210	448	19	134		176		176
"NM"	2004	2	"150"	151	79	235	238	0	238	19	134		341		341
"NM"	2004	2	"150"	151	79	235	238	109	347	19	134		177		177
"NM"	2004	2	"150"	272	177	452	126	0	126	69	134		177		177
"NM"	2004	2	"150"	133	103	237	137	95	232	19	134		177		177
"NM"	2004	2	"150"	151	79	235	238	0	238	19	134		177		177
"NM"	2004	2	"151"	102	26	128	95	0	95	71	52		173		173
"NM"	2004	2	"151"	165	88	261	149	106	255	9	52		213		213
"NM"	2004	2	"151"	153	53	206	145	59	204	9	52		113		113
"NM"	2004	2	"151"	102	26	128	95	0	95	9	52		113		113
"NM"	2004	2	"151"	102	26	128	95	32	127	9	52		113		113
"NM"	2004	2	"151"	102	26	128	95	0	95	9	52		113		113
"NM"	2004	2	"152"	140	51	194	133	0	133	14	55		153		153
"NM"	2004	2	"152"	97	37	136	90	61	151	14	55		115		115
"NM"	2004	2	"152"	97	37	136	90	59	149	14	55		139		139
"NM"	2004	2	"152"	111	57	171	110	46	156	14	55		139		139
"NM"	2004	2	"152"	97	37	136	90	0	90	14	55		139		139
"NM"	2004	2	"152"	97	37	136	90	0	90	167	55		139		139
"NM"	2004	2	"153"	102	52	154	81	24	105	23	161		173		173
"NM"	2004	2	"153"	81	24	105	91	0	91	23	161		81		81
"NM"	2004	2	"153"	123	82	208	122	82	204	7	161		114		114
"NM"	2004	2	"153"	81	24	105	91	58	149	23	161		114		114
"NM"	2004	2	"153"	81	24	105	91	0	91	23	161		114		114
"NM"	2004	2	"153"	81	24	105	91	0	91	23	161		114		114
"NM"	2004	2	"154"	292	143	444	187	1	188	12	107		346		346
"NM"	2004	2	"154"	292	143	444	187	0	187	12	107		209		209
"NM"	2004	2	"154"	196	69	269	188	0	188	12	107		198		198
"NM"	2004	2	"154"	292	143	444	187	75	262	12	107		198		198
"NM"	2004	2	"154"	187	52	241	264	55	319	12	107		198		198
"NM"	2004	2	"154"	292	143	444	187	174	361	81	107		198		198
"NM"	2004	2	"16"	103	95	201	99	71	170	113	29		122	45	167
"NM"	2004	2	"16"	55	44	99	70	98	168	113	29		71	68	139
"NM"	2004	2	"16"	55	44	99	70	0	70	113	29		50	71	121
"NM"	2004	2	"16"	79	67	146	49	0	49	113	29		50	71	121
"NM"	2004	2	"16"	55	44	99	70	0	70	113	77		50	71	121
"NM"	2004	2	"16"	55	44	99	70	48	118	113	29		50	71	121
"NM"	2004	2	"161"	54	25	80	50	19	69	3	222		57		57
"NM"	2004	2	"161"	49	21	70	50	0	50	3	222		186		186
"NM"	2004	2	"161"	157	64	223	148	27	175	3	222		66		66
"NM"	2004	2	"161"	54	25	80	50	0	50	3	222		66		66
"NM"	2004	2	"161"	54	25	80	50	72	122	3	222		66		66
"NM"	2004	2	"161"	54	25	80	50	0	50	64	222		66		66
"NM"	2004	2	"162"	82	21	103	104	0	104	31	59		88		88
"NM"	2004	2	"162"	150	58	211	73	33	106	31	59		115		115
"NM"	2004	2	"162"	106	30	138	144	65	209	31	59		184		184
"NM"	2004	2	"162"	150	58	211	73	0	73	31	59		184		184
"NM"	2004	2	"162"	150	58	211	73	26	99	31	59		184		184
"NM"	2004	2	"162"	150	58	211	73	1	74	10	59		184		184
"NM"	2004	2	"163"	113	59	173	111	15	126	5	85		136		136
"NM"	2004	2	"163"	60	18	78	65	19	84	64	85		73		73
"NM"	2004	2	"163"	113	59	173	111	0	111	5	85		63		63
"NM"	2004	2	"163"	113	59	173	111	0	111	5	85		63		63
"NM"	2004	2	"163"	68	11	80	58	0	58	5	85		63		63
"NM"	2004	2	"163"	113	59	173	111	60	171	5	85		63		63
"NM"	2004	2	"164"	74	13	90	63	20	83	26	76		79		79
"NM"	2004	2	"164"	74	13	90	63	0	63	26	76		161		161
"NM"	2004	2	"164"	74	13	90	63	0	63	66	76		70		70
"NM"	2004	2	"164"	64	19	85	136	62	198	26	76		70		70
"NM"	2004	2	"164"	143	55	201	76	0	76	26	76		70		70
"NM"	2004	2	"164"	74	13	90	63	14	77	26	76		70		70
"NM"	2004	2	"165"	121	28	155	72	0	72	3	312		121	8	129
"NM"	2004	2	"165"	71	16	87	118	0	118	3	312		75	16	91
"NM"	2004	2	"165"	119	16	137	113	0	113	3	312		114	25	139
"NM"	2004	2	"165"	119	16	137	113	15	128	77	312		114	25	139
"NM"	2004	2	"165"	119	16	137	113	35	148	3	312		114	25	139
"NM"	2004	2	"165"	119	16	137	113	24	137	3	312		114	25	139
"NM"	2004	2	"166"	105	32	141	76	0	76	63	78		76	25	101
"NM"	2004	2	"166"	78	24	103	103	27	130	4	78		52	24	76
"NM"	2004	2	"166"	52	10	62	53	9	62	4	78		107	9	116
"NM"	2004	2	"166"	78	24	103	103	37	140	4	78		107	9	116
"NM"	2004	2	"166"	78	24	103	103	0	103	4	78		107	9	116
"NM"	2004	2	"166"	78	24	103	103	0	103	4	78		107	9	116
"NM"	2004	2	"17"	177	150	336	169	1	170	105	27		200	84	284
"NM"	2004	2	"17"	177	150	336	169	0	169	105	27		196	132	328
"NM"	2004	2	"17"	177	150	336	169	0	169	105	27		95	134	229
"NM"	2004	2	"17"	177	150	336	169	177	346	105	84		95	134	229
"NM"	2004	2	"17"	97	86	185	79	104	183	105	27		95	134	229
"NM"	2004	2	"17"	213	141	358	156	183	339	105	27		95	134	229
"NM"	2004	2	"18"	381	415	810	340	476	816	79	97		209	183	392
"NM"	2004	2	"18"	379	362	745	321	0	321	79	37		374	329	703
"NM"	2004	2	"18"	381	415	810	340	398	738	79	97		388	379	767
"NM"	2004	2	"18"	381	415	810	340	233	573	79	97		388	379	767
"NM"	2004	2	"18"	216	194	413	178	0	178	79	97		388	379	767
"NM"	2004	2	"18"	381	415	810	340	0	340	79	97		388	379	767
"NM"	2004	2	"180"	50	36	86	80	39	119	3	232		74		74
"NM"	2004	2	"180"	85	54	143	42	0	42	3	232		99		99
"NM"	2004	2	"180"	50	36	86	80	0	80	85	232		67		67
"NM"	2004	2	"180"	50	36	86	80	44	124	3	232		67		67
"NM"	2004	2	"180"	50	36	86	80	0	80	3	232		67		67
"NM"	2004	2	"180"	60	31	92	53	62	115	3	232		67		67
"NM"	2004	2	"181"	180	100	283	169	0	169	90	237		241		241
"NM"	2004	2	"181"	180	100	283	169	108	277	90	237		234		234
"NM"	2004	2	"181"	180	100	283	169	0	169	90	237		169		169
"NM"	2004	2	"181"	221	79	302	203	53	256	10	237		169		169
"NM"	2004	2	"181"	180	100	283	169	0	169	90	237		169		169
"NM"	2004	2	"181"	154	41	195	144	94	238	90	237		169		169
"NM"	2004	2	"182"	106	69	179	101	0	101	19	127		118		118
"NM"	2004	2	"182"	69	23	93	63	0	63	19	127		82		82
"NM"	2004	2	"182"	106	69	179	101	74	175	19	127		143		143
"NM"	2004	2	"182"	106	69	179	101	28	129	55	127		143		143
"NM"	2004	2	"182"	106	69	179	101	0	101	19	127		143		143
"NM"	2004	2	"182"	101	53	154	99	52	151	19	127		143		143
"NM"	2004	2	"183"	210	138	352	195	151	346	38	98		150		150
"NM"	2004	2	"183"	125	65	191	118	99	217	38	98		268		268
"NM"	2004	2	"183"	158	87	247	144	71	215	100	98		202		202
"NM"	2004	2	"183"	158	87	247	144	0	144	38	98		202		202
"NM"	2004	2	"183"	158	87	247	144	0	144	38	98		202		202
"NM"	2004	2	"183"	158	87	247	144	0	144	38	98		202		202
"NM"	2004	2	"184"	80	32	113	82	40	122	94	232		157		157
"NM"	2004	2	"184"	143	51	196	136	0	136	59	232		93		93
"NM"	2004	2	"184"	143	51	196	136	0	136	94	232		108		108
"NM"	2004	2	"184"	143	51	196	136	53	189	94	232		108		108
"NM"	2004	2	"184"	143	51	196	136	0	136	94	232		108		108
"NM"	2004	2	"184"	89	48	138	72	54	126	94	232		108		108
"NM"	2004	2	"185"	241	137	384	224	0	224	44	175		193		193
"NM"	2004	2	"185"	162	85	249	141	0	141	44	175		298		298
"NM"	2004	2	"185"	161	73	236	140	108	248	54	175		189		189
"NM"	2004	2	"185"	162	85	249	141	92	233	44	175		189		189
"NM"	2004	2	"185"	162	85	249	141	1	142	44	175		189		189
"NM"	2004	2	"185"	162	85	249	141	155	296	44	175		189		189
"NM"	2004	2	"186"	124	46	172	199	1	200	67	119		279		279
"NM"	2004	2	"186"	208	119	333	122	127	249	67	119		189		189
"NM"	2004	2	"186"	179	58	237	166	49	215	67	119		154		154
"NM"	2004	2	"186"	124	46	172	199	69	268	67	119		154		154
"NM"	2004	2	"186"	124	46	172	199	0	199	13	119		154		154
"NM"	2004	2	"186"	124	46	172	199	0	199	67	119		154		154
"NM"	2004	2	"187"	117	26	144	108	0	108	0	159		174		174
"NM"	2004	2	"187"	117	26	144	108	63	171	0	159		159		159
"NM"	2004	2	"187"	147	61	210	116	0	116	0	159		129		129
"NM"	2004	2	"187"	117	26	144	108	101	209	0	159		129		129
"NM"	2004	2	"187"	117	26	144	108	0	108	17	159		129		129
"NM"	2004	2	"187"	140	84	226	143	36	179	0	159		129		129
"NM"	2004	2	"19"	143	243	391	156	0	156	85	40			301	301
"NM"	2004	2	"19"	165	268	440	142	300	442	85	78			400	400
"NM"	2004	2	"19"	143	243	391	156	0	156	229	40			322	322
"NM"	2004	2	"19"	199	292	494	113	1	114	85	40			322	322
"NM"	2004	2	"19"	143	243	391	156	278	434	108	40			322	322
"NM"	2004	2	"19"	143	243	391	156	320	476	85	256			322	322
"NM"	2004	2	"191"	91	49	140	104	25	129	93	114		142		142
"NM"	2004	2	"191"	46	21	67	42	0	42	93	114		102		102
"NM"	2004	2	"191"	46	21	67	42	64	106	93	114		55		55
"NM"	2004	2	"191"	46	21	67	42	0	42	93	114		55		55
"NM"	2004	2	"191"	46	21	67	42	55	97	93	114		55		55
"NM"	2004	2	"191"	123	43	171	80	0	80	19	114		55		55
"NM"	2004	2	"192"	127	51	183	50	0	50	49	135		171		171
"NM"	2004	2	"192"	137	65	207	128	20	148	0	135		140		140
"NM"	2004	2	"192"	137	65	207	128	0	128	0	135		60		60
"NM"	2004	2	"192"	137	65	207	128	77	205	0	135		60		60
"NM"	2004	2	"192"	137	65	207	128	0	128	0	135		60		60
"NM"	2004	2	"192"	54	15	70	112	69	181	0	135		60		60
"NM"	2004	2	"193"	104	80	191	53	0	53	33	158		141		141
"NM"	2004	2	"193"	85	55	142	84	26	110	33	158		104		104
"NM"	2004	2	"193"	55	23	78	108	56	164	33	158		62		62
"NM"	2004	2	"193"	104	80	191	53	81	134	33	158		62		62
"NM"	2004	2	"193"	104	80	191	53	0	53	33	158		62		62
"NM"	2004	2	"193"	104	80	191	53	1	54	40	158		62		62
"NM"	2004	2	"194"	101	48	150	104	37	141	43	140		158		158
"NM"	2004	2	"194"	101	48	150	104	1	105	43	140		93		93
"NM"	2004	2	"194"	126	89	216	75	0	75	55	140		115		115
"NM"	2004	2	"194"	101	48	150	104	0	104	43	140		115		115
"NM"	2004	2	"194"	83	29	113	93	106	199	43	140		115		115
"NM"	2004	2	"194"	101	48	150	104	50	154	43	140		115		115
"NM"	2004	2	"195"	76	19	96	72	45	117	32	47		77		77
"NM"	2004	2	"195"	76	19	96	72	0	72	32	47		85		85
"NM"	2004	2	"195"	76	19	96	72	21	93	32	47		85		85
"NM"	2004	2	"195"	63	43	110	75	35	110	32	47		85		85
"NM"	2004	2	"195"	80	27	108	63	0	63	32	47		85		85
"NM"	2004	2	"195"	76	19	96	72	0	72	29	47		85		85
"NM"	2004	2	"196"	80	50	134	46	56	102	64	31		83	34	117
"NM"	2004	2	"196"	80	50	134	46	0	46	64	31		57	12	69
"NM"	2004	2	"196"	80	50	134	46	0	46	64	31		35	11	46
"NM"	2004	2	"196"	55	14	71	73	0	73	2	31		35	11	46
"NM"	2004	2	"196"	34	10	46	32	14	46	64	31		35	11	46
"NM"	2004	2	"196"	80	50	134	46	23	69	64	31		35	11	46
"NM"	2004	2	"197"	32	17	49	32	23	55	84	89		57	25	82
"NM"	2004	2	"197"	32	17	49	32	69	101	84	89		104	15	119
"NM"	2004	2	"197"	32	17	49	32	0	32	84	89		32	33	65
"NM"	2004	2	"197"	32	17	49	32	0	32	24	89		32	33	65
"NM"	2004	2	"197"	89	55	147	61	17	78	84	89		32	33	65
"NM"	2004	2	"197"	62	25	88	75	0	75	84	89		32	33	65
"NM"	2004	2	"2"	365	481	858	292	0	292	80	308			235	235
"NM"	2004	2	"2"	231	319	558	191	365	556	141	308			626	626
"NM"	2004	2	"2"	365	481	858	292	547	839	161	24			403	403
"NM"	2004	2	"2"	118	193	313	96	0	96	161	51			403	403
"NM"	2004	2	"2"	365	481	858	292	1	293	161	308			403	403
"NM"	2004	2	"2"	365	481	858	292	214	506	161	308			403	403
"NM"	2004	2	"20"	161	170	336	69	85	154	109	31			104	104
"NM"	2004	2	"20"	161	170	336	69	0	69	109	200			267	267
"NM"	2004	2	"20"	161	170	336	69	174	243	67	31			210	210
"NM"	2004	2	"20"	161	170	336	69	190	259	109	31			210	210
"NM"	2004	2	"20"	86	67	155	124	0	124	109	31			210	210
"NM"	2004	2	"20"	133	168	303	145	1	146	230	49			210	210
"NM"	2004	2	"21"	270	251	524	238	191	429	74	146		370		370
"NM"	2004	2	"21"	235	263	506	102	295	397	74	8		170		170
"NM"	2004	2	"21"	235	263	506	102	278	380	123	146		335		335
"NM"	2004	2	"21"	235	263	506	102	0	102	74	146		335		335
"NM"	2004	2	"21"	129	165	296	203	0	203	74	23		335		335
"NM"	2004	2	"21"	235	263	506	102	0	102	180	146		335		335
"NM"	2004	2	"211"	64	33	99	33	0	33	91	226		62	20	82
"NM"	2004	2	"211"	64	33	99	33	0	33	91	226		41	22	63
"NM"	2004	2	"211"	44	19	64	55	28	83	91	226		47	12	59
"NM"	2004	2	"211"	39	21	61	44	0	44	91	226		47	12	59
"NM"	2004	2	"211"	64	33	99	33	38	71	91	226		47	12	59
"NM"	2004	2	"211"	64	33	99	33	20	53	55	226		47	12	59
"NM"	2004	2	"212"	53	17	71	46	58	104	90	154		50	19	69
"NM"	2004	2	"212"	52	12	65	170	17	187	90	154		53	31	84
"NM"	2004	2	"212"	53	17	71	46	0	46	90	154		189	9	198
"NM"	2004	2	"212"	53	17	71	46	0	46	90	154		189	9	198
"NM"	2004	2	"212"	53	17	71	46	23	69	32	154		189	9	198
"NM"	2004	2	"212"	185	42	232	48	1	49	90	154		189	9	198
"NM"	2004	2	"214"	160	42	206	78	0	78	21	137		94	15	109
"NM"	2004	2	"214"	160	42	206	78	31	109	21	137		81	43	124
"NM"	2004	2	"214"	81	16	98	153	19	172	21	137		142	28	170
"NM"	2004	2	"214"	160	42	206	78	48	126	55	137		142	28	170
"NM"	2004	2	"214"	101	28	132	97	0	97	21	137		142	28	170
"NM"	2004	2	"214"	160	42	206	78	0	78	21	137		142	28	170
"NM"	2004	2	"215"	130	35	172	62	15	77	59	123		114	37	151
"NM"	2004	2	"215"	130	35	172	62	0	62	59	123		88	20	108
"NM"	2004	2	"215"	93	17	111	89	0	89	59	123		58	17	75
"NM"	2004	2	"215"	130	35	172	62	22	84	59	123		58	17	75
"NM"	2004	2	"215"	64	14	78	119	0	119	59	123		58	17	75
"NM"	2004	2	"215"	130	35	172	62	45	107	27	123		58	17	75
"NM"	2004	2	"216"	120	38	161	125	0	125	8	80		117	52	169
"NM"	2004	2	"216"	102	47	151	96	44	140	8	80		91	40	131
"NM"	2004	2	"216"	120	38	161	125	0	125	8	80		120	83	203
"NM"	2004	2	"216"	127	93	222	116	91	207	17	80		120	83	203
"NM"	2004	2	"216"	120	38	161	125	56	181	8	80		120	83	203
"NM"	2004	2	"216"	120	38	161	125	0	125	8	80		120	83	203
"NM"	2004	2	"217"	10	1	11	10	1	11	12	112		10	23	33
"NM"	2004	2	"217"	10	1	11	10	0	10	12	112		50	1	51
"NM"	2004	2	"217"	10	1	11	10	5	15	51	112		3	4	7
"NM"	2004	2	"217"	10	1	11	10	0	10	12	112		3	4	7
"NM"	2004	2	"217"	3	5	8	47	28	75	12	112		3	4	7
"NM"	2004	2	"217"	51	24	76	2	0	2	12	112		3	4	7
"NM"	2004	2	"22"	89	84	176	106	190	296	261	11		190		190
"NM"	2004	2	"22"	89	84	176	106	0	106	17	11		228		228
"NM"	2004	2	"22"	89	84	176	106	0	106	187	11		125		125
"NM"	2004	2	"22"	89	84	176	106	102	208	17	9		125		125
"NM"	2004	2	"22"	135	162	301	71	173	244	17	11		125		125
"NM"	2004	2	"22"	134	169	307	130	0	130	17	83		125		125
"NM"	2004	2	"221"	210	87	303	110	96	206	63	65		113	25	138
"NM"	2004	2	"221"	210	87	303	110	0	110	63	65		105	16	121
"NM"	2004	2	"221"	110	14	125	202	14	216	63	65		202	70	272
"NM"	2004	2	"221"	118	27	146	117	0	117	63	65		202	70	272
"NM"	2004	2	"221"	210	87	303	110	28	138	9	65		202	70	272
"NM"	2004	2	"221"	210	87	303	110	0	110	63	65		202	70	272
"NM"	2004	2	"223"	60	8	69	85	2	87	11	60		56	17	73
"NM"	2004	2	"223"	170	30	212	167	0	167	11	60		159	12	171
"NM"	2004	2	"223"	90	17	110	56	12	68	11	60		86	32	118
"NM"	2004	2	"223"	60	8	69	85	39	124	11	60		86	32	118
"NM"	2004	2	"223"	60	8	69	85	22	107	38	60		86	32	118
"NM"	2004	2	"223"	60	8	69	85	0	85	11	60		86	32	118
"NM"	2004	2	"224"	135	30	167	123	0	123	18	36		45	23	68
"NM"	2004	2	"224"	135	30	167	123	39	162	18	36		130	2	132
"NM"	2004	2	"224"	38	3	42	32	0	32	18	36		36	6	42
"NM"	2004	2	"224"	135	30	167	123	8	131	18	36		36	6	42
"NM"	2004	2	"224"	135	30	167	123	0	123	18	36		36	6	42
"NM"	2004	2	"224"	46	5	51	46	4	50	19	36		36	6	42
"NM"	2004	2	"225"	12	6	18	15	22	37	29	98		14	3	17
"NM"	2004	2	"225"	55	24	80	15	3	18	29	98		16	4	20
"NM"	2004	2	"225"	55	24	80	15	0	15	29	98		59	16	75
"NM"	2004	2	"225"	14	4	18	56	0	56	29	98		59	16	75
"NM"	2004	2	"225"	55	24	80	15	4	19	29	98		59	16	75
"NM"	2004	2	"225"	55	24	80	15	0	15	18	98		59	16	75
"NM"	2004	2	"226"	23	4	27	81	7	88	12	126		36	21	57
"NM"	2004	2	"226"	34	8	42	35	0	35	12	126		24	6	30
"NM"	2004	2	"226"	23	4	27	81	3	84	12	126		88	3	91
"NM"	2004	2	"226"	23	4	27	81	35	116	28	126		88	3	91
"NM"	2004	2	"226"	23	4	27	81	0	81	12	126		88	3	91
"NM"	2004	2	"226"	91	24	117	24	0	24	12	126		88	3	91
"NM"	2004	2	"23"	212	213	428	60	0	60	19	62		278		278
"NM"	2004	2	"23"	212	213	428	60	91	151	19	62		276		276
"NM"	2004	2	"23"	212	213	428	60	231	291	90	62		103		103
"NM"	2004	2	"23"	192	172	368	159	0	159	19	62		103		103
"NM"	2004	2	"23"	72	78	152	188	0	188	19	249		103		103
"NM"	2004	2	"23"	212	213	428	60	207	267	184	16		103		103
"NM"	2004	2	"24"	97	126	227	214	137	351	40	133			146	146
"NM"	2004	2	"24"	97	126	227	214	1	215	40	29			378	378
"NM"	2004	2	"24"	252	242	497	89	277	366	54	29			300	300
