state	year	county	town	ward	precinct	cd	sd	ld	g2008_USP_dv	g2008_USP_rv	g2008_USP_tv	g2008_USS_dv	g2008_USS_rv	g2008_USS_tv	g2008_USH_dv	g2008_USH_rv	g2008_USH_tv
"MI"	2008	81	40	0	6	15		54	304	119	437	308	86	422	301	87	420
"MI"	2008	81	40	0	7	15		54	751	167	932	724	126	898	708	128	894
"MI"	2008	81	40	0	8	15		54	663	262	946	665	186	914	634	203	901
"MI"	2008	81	40	0	9	15		54	768	368	1155	791	290	1120	750	322	1120
"MI"	2008	81	40	0	10	15		54	655	145	814	652	105	792	631	115	792
"MI"	2008	81	40	0	11	15		54	873	135	1013	843	111	980	820	117	971
"MI"	2008	81	40	0	12	15		54	750	185	944	729	147	913	709	156	904
"MI"	2008	81	40	0	13	15		54	829	230	1074	815	174	1045	783	184	1038
"MI"	2008	81	40	0	14	15		54	795	305	1110	795	253	1085	786	252	1075
"MI"	2008	81	40	0	15	15		54	336	133	480	338	104	462	318	118	461
"MI"	2008	81	40	0	16	15		54	179	127	310	178	117	304	171	119	302
"MI"	2008	81	40	0	17	15		54	1223	508	1748	1207	425	1681	1184	428	1665
"MI"	2008	81	40	0	18	15		54	662	336	1020	661	298	993	629	312	979
"MI"	2008	81	40	0	19	15		54	911	360	1281	882	319	1239	857	335	1236
"MI"	2008	81	40	0	20	15		54	949	420	1384	974	324	1343	947	321	1332
"MI"	2008	81	40	0	918	15		54	2115	896	3056	2268	692	3020	2216	694	2996
"MI"	2008	81	40	0	920	15		54	2483	875	3386	2565	698	3337	2500	711	3307
"MI"	2008	81	52	1	1	15		53	908	172	1094	807	150	1011	727	174	968
"MI"	2008	81	52	1	2	15		53	747	130	890	673	122	824	602	139	785
"MI"	2008	81	52	1	3	15		53	699	79	787	628	72	737	584	76	715
"MI"	2008	81	52	1	4	15		53	1346	132	1503	1256	126	1457	1194	134	1435
"MI"	2008	81	52	1	5	15		53	957	116	1087	918	102	1075	880	114	1064
"MI"	2008	81	52	1	6	15		53	841	131	984	783	117	938	728	130	919
"MI"	2008	81	52	1	7	15		53	981	253	1255	893	222	1161	787	254	1103
"MI"	2008	81	52	1	8	15		52	1029	171	1217	1012	154	1201	966	170	1179
"MI"	2008	81	52	1	9	15		52	1337	306	1669	1263	272	1581	1213	294	1573
"MI"	2008	81	52	1	10	15		52	1192	186	1398	1127	178	1361	1105	182	1353
"MI"	2008	81	52	2	1	15		52	758	170	941	700	154	897	654	175	885
"MI"	2008	81	52	2	2	15		53	1080	289	1384	974	265	1282	847	312	1218
"MI"	2008	81	52	2	3	15		53	792	167	968	744	130	908	679	162	881
"MI"	2008	81	52	2	4	15		53	972	272	1256	942	264	1230	912	266	1221
"MI"	2008	81	52	2	5	15		52	1023	314	1348	975	290	1302	932	307	1292
"MI"	2008	81	52	2	6	15		52	1047	324	1389	1015	318	1361	966	328	1347
"MI"	2008	81	52	2	7	15		52	1214	339	1574	1177	324	1549	1110	340	1541
"MI"	2008	81	52	2	8	15		52	914	310	1235	886	283	1201	849	299	1187
"MI"	2008	81	52	2	9	15		52	1201	460	1675	1165	412	1633	1125	419	1613
"MI"	2008	81	52	3	1	15		53	982	178	1176	874	157	1084	811	178	1052
"MI"	2008	81	52	3	2	15		53	1189	203	1406	1101	159	1305	998	194	1251
"MI"	2008	81	52	3	3	15		53	1579	239	1829	1536	206	1786	1467	231	1763
"MI"	2008	81	52	3	4	15		53	1144	220	1383	1101	209	1362	1071	207	1341
"MI"	2008	81	52	3	5	15		53	1184	195	1406	1144	165	1362	1104	175	1352
"MI"	2008	81	52	3	6	15		53	1029	206	1251	996	173	1224	961	179	1211
"MI"	2008	81	52	3	7	15		53	1044	278	1344	1050	222	1329	1004	236	1315
"MI"	2008	81	52	3	8	15		52	1106	250	1380	1065	225	1353	1019	236	1344
"MI"	2008	81	52	3	9	15		53	1175	243	1433	1152	201	1395	1111	203	1376
"MI"	2008	81	52	4	1	15		53	908	184	1108	811	174	1022	737	200	983
"MI"	2008	81	52	4	2	15		53	587	97	699	526	89	661	484	97	635
"MI"	2008	81	52	4	3	15		53	1231	199	1452	1123	185	1383	1057	202	1351
"MI"	2008	81	52	4	4	15		53	1210	283	1515	1171	242	1482	1145	251	1473
"MI"	2008	81	52	4	5	15		53	977	175	1167	927	164	1131	886	164	1113
"MI"	2008	81	52	4	6	15		53	1288	413	1727	1260	352	1684	1211	369	1668
"MI"	2008	81	52	4	7	15		53	1175	349	1534	1168	305	1518	1126	305	1500
"MI"	2008	81	52	4	8	15		53	1052	318	1397	1024	290	1372	981	317	1359
"MI"	2008	81	52	4	9	15		53	1416	486	1913	1363	453	1864	1310	481	1852
"MI"	2008	81	52	5	1	15		53	661	69	746	600	70	716	570	76	700
"MI"	2008	81	52	5	2	15		53	1534	139	1695	1441	130	1654	1359	140	1625
"MI"	2008	81	52	5	3	15		53	832	58	906	786	53	891	764	48	884
"MI"	2008	81	52	5	4	15		53	1474	155	1655	1410	143	1620	1336	150	1592
"MI"	2008	81	52	5	5	15		53	1113	170	1297	1061	155	1278	1001	170	1265
"MI"	2008	81	52	5	6	15		53	1017	163	1198	979	142	1170	946	149	1159
"MI"	2008	81	52	5	7	15		53	775	117	903	743	96	879	702	113	874
"MI"	2008	81	52	5	8	15		52	677	175	865	646	159	837	601	178	829
"MI"	2008	81	52	5	9	15		53	1302	236	1561	1273	198	1534	1214	219	1523
"MI"	2008	81	52	5	10	15		52	1223	349	1596	1189	316	1555	1131	328	1534
"MI"	2008	81	52	5	11	15		53	1665	244	1939	1620	220	1906	1553	229	1882
"MI"	2008	81	53	0	1	7		52	658	504	1173	678	421	1141	587	498	1133
"MI"	2008	81	53	0	2	7		52	457	248	718	474	208	708	406	247	699
"MI"	2008	81	53	0	901	7		52	633	462	1111	668	378	1079	574	411	1045
"MI"	2008	81	54	0	1	15		55	914	616	1560	919	491	1494	878	513	1479
"MI"	2008	81	54	0	901	15		55	237	186	424	243	171	421	240	165	417
"MI"	2008	81	56	0	1	7		52	703	525	1242	687	439	1182	580	516	1165
"MI"	2008	81	56	0	2	7		52	552	421	990	560	370	968	468	441	952
"MI"	2008	81	56	0	3	7		52	861	612	1488	861	539	1448	711	633	1418
"MI"	2008	81	56	0	901	7		52	790	663	1492	852	549	1443	725	645	1421
"MI"	2008	81	58	0	901	15		54	1441	341	1802	1440	274	1768	1395	276	1746
"MI"	2008	81	58	1	1	15		54	785	12	799	747	11	771	720	18	768
"MI"	2008	81	58	1	2	15		54	752	68	832	694	54	805	682	61	800
"MI"	2008	81	58	1	3	15		54	530	67	603	510	60	586	496	55	580
"MI"	2008	81	58	2	1	15		54	438	144	590	444	109	577	424	120	573
"MI"	2008	81	58	2	2	15		54	539	131	683	535	103	669	509	120	665
"MI"	2008	81	58	2	3	15		54	481	112	614	452	111	598	448	103	594
"MI"	2008	81	58	2	4	15		54	935	80	1030	869	81	992	837	97	990
"MI"	2008	81	58	3	1	15		54	588	95	703	534	72	678	501	85	675
"MI"	2008	81	58	3	2	15		54	583	142	742	552	114	727	523	128	722
"MI"	2008	81	58	3	3	15		54	756	114	906	694	97	885	650	107	880
"MI"	2008	81	9999	0	9999			52	0	0	11	0	0	0	0	0	0
"MI"	2008	82	2	0	1	15		23	668	460	1146	713	320	1080	717	321	1071
"MI"	2008	82	2	0	2	15		23	780	308	1101	808	219	1062	806	219	1057
"MI"	2008	82	2	0	3	15		23	521	297	824	553	207	790	550	206	785
"MI"	2008	82	2	0	4	15		23	618	427	1058	676	304	1007	686	299	1010
"MI"	2008	82	2	0	5	15		23	510	236	760	533	174	732	525	176	728
"MI"	2008	82	2	0	6	15		23	589	361	972	667	235	936	662	235	927
"MI"	2008	82	2	0	7	15		23	523	376	922	581	266	876	596	259	884
"MI"	2008	82	2	0	8	15		23	542	357	914	601	246	874	606	240	872
"MI"	2008	82	2	0	9	15		23	597	296	905	622	207	871	634	208	868
"MI"	2008	82	2	0	10	15		23	679	382	1078	729	271	1023	725	270	1028
"MI"	2008	82	2	0	11	15		23	437	267	718	479	179	682	483	178	688
"MI"	2008	82	2	0	912	15		23	2204	1606	3881	2565	1074	3762	2590	1047	3761
"MI"	2008	82	4	0	1	11		21	553	330	900	557	271	862	448	366	842
"MI"	2008	82	4	0	2	11		21	590	437	1042	624	331	997	487	443	965
"MI"	2008	82	4	0	3	11		20	410	246	668	409	191	629	312	270	610
"MI"	2008	82	4	0	4	11		21	400	302	716	413	238	686	314	330	669
"MI"	2008	82	4	0	5	11		20	712	428	1157	750	329	1118	560	476	1076
"MI"	2008	82	4	0	6	11		20	69	89	160	81	63	152	57	86	149
"MI"	2008	82	4	0	7	11		21	273	295	581	299	229	548	190	328	532
"MI"	2008	82	4	0	8	11		21	494	518	1025	518	432	982	352	570	950
"MI"	2008	82	4	0	9	11		21	629	429	1073	633	342	1016	483	467	987
"MI"	2008	82	4	0	10	11		21	431	317	762	431	255	718	309	365	697
"MI"	2008	82	4	0	11	11		21	511	452	970	541	363	926	379	501	902
"MI"	2008	82	4	0	12	11		21	368	292	678	394	231	651	284	325	637
"MI"	2008	82	4	0	13	11		21	626	385	1022	628	318	985	482	432	946
"MI"	2008	82	4	0	14	11		21	361	241	610	386	184	585	286	260	561
"MI"	2008	82	4	0	15	11		20	365	124	504	365	82	483	325	119	477
"MI"	2008	82	4	0	16	11		21	596	436	1043	613	343	989	469	466	962
"MI"	2008	82	4	0	17	11		21	636	427	1086	660	329	1036	482	490	1009
"MI"	2008	82	4	0	18	11		21	570	392	978	603	309	942	433	447	912
"MI"	2008	82	4	0	19	11		21	497	455	963	544	345	912	362	500	879
"MI"	2008	82	4	0	20	11		21	733	409	1159	738	330	1110	603	433	1075
"MI"	2008	82	4	0	21	11		21	460	348	822	502	262	789	343	396	758
"MI"	2008	82	4	0	22	11		21	431	327	768	436	268	730	333	352	710
"MI"	2008	82	4	0	23	11		21	433	289	732	456	220	699	340	310	674
"MI"	2008	82	4	0	24	11		21	304	258	576	329	196	548	229	291	537
"MI"	2008	82	4	0	25	11		21	614	494	1126	642	400	1077	473	551	1049
"MI"	2008	82	4	0	26	11		21	661	480	1147	688	388	1100	501	550	1077
"MI"	2008	82	4	0	27	11		21	273	178	458	283	142	438	233	189	430
"MI"	2008	82	4	0	28	11		21	581	284	875	594	229	849	483	305	819
"MI"	2008	82	4	0	29	11		21	719	281	1008	706	228	966	619	300	940
"MI"	2008	82	4	0	30	11		20	392	135	532	396	104	519	338	142	504
"MI"	2008	82	4	0	31	11		20	458	184	649	443	158	620	359	233	603
"MI"	2008	82	4	0	32	11		20	627	105	742	598	88	715	546	120	698
"MI"	2008	82	4	0	33	11		21	518	361	893	550	293	866	447	372	831
"MI"	2008	82	4	0	34	11		21	470	248	734	482	186	699	407	257	690
"MI"	2008	82	4	0	35	11		21	635	504	1155	673	398	1105	533	517	1079
"MI"	2008	82	4	0	36	11		21	452	291	748	479	227	723	357	317	693
"MI"	2008	82	4	0	37	11		21	458	454	923	507	365	899	349	504	867
"MI"	2008	82	4	0	38	11		21	683	553	1249	698	463	1192	521	617	1161
"MI"	2008	82	4	0	39	11		21	260	233	497	262	205	481	197	270	477
"MI"	2008	82	4	0	940	11		20	699	448	1168	750	353	1128	600	487	1103
"MI"	2008	82	4	0	941	11		21	951	701	1671	1035	562	1629	770	787	1582
"MI"	2008	82	4	0	942	11		21	719	791	1538	802	657	1494	544	891	1466
"MI"	2008	82	4	0	943	11		21	782	754	1559	884	598	1522	613	871	1507
"MI"	2008	82	4	0	944	11		21	819	734	1573	922	575	1529	658	831	1508
"MI"	2008	82	4	0	945	11		21	889	840	1753	983	671	1695	698	949	1675
"MI"	2008	82	4	0	946	11		21	928	898	1851	1054	676	1770	726	977	1738
"MI"	2008	82	4	0	947	11		21	995	877	1894	1092	700	1839	815	963	1810
"MI"	2008	82	4	0	948	11		20	57	24	82	61	17	80	54	24	80
"MI"	2008	82	6	0	1	14		23	249	318	574	290	234	543	274	0	397
"MI"	2008	82	6	0	2	14		23	282	306	598	297	239	561	280	0	407
"MI"	2008	82	6	0	3	14		23	342	445	795	397	348	767	373	0	556
"MI"	2008	82	6	0	4	14		23	328	491	831	402	366	790	386	0	573
"MI"	2008	82	6	0	5	14		23	300	398	704	340	289	654	343	0	478
"MI"	2008	82	6	0	6	14		23	178	292	477	247	197	464	228	0	333
"MI"	2008	82	6	0	907	14		23	1180	1773	2993	1431	1357	2866	1314	0	1984
"MI"	2008	82	8	0	1	13		1	268	829	1102	317	737	1073	121	899	1067
"MI"	2008	82	8	0	2	13		1	231	509	741	254	446	716	93	572	708
"MI"	2008	82	10	0	1	15		23	249	289	548	294	213	527	306	199	525
"MI"	2008	82	10	0	2	15		23	507	393	915	562	263	872	550	273	862
"MI"	2008	82	10	0	3	15		23	530	613	1165	612	440	1102	619	433	1096
"MI"	2008	82	10	0	4	15		23	440	428	893	518	289	853	512	296	851
"MI"	2008	82	10	0	5	15		23	328	417	770	417	290	735	399	286	730
"MI"	2008	82	10	0	6	15		23	207	223	441	238	161	422	243	152	419
"MI"	2008	82	10	0	8	15		23	346	163	522	377	99	502	370	111	502
"MI"	2008	82	10	0	9	15		23	282	163	462	303	101	438	305	103	447
"MI"	2008	82	10	0	910	15		23	963	980	1981	1164	700	1923	1200	653	1925
"MI"	2008	82	12	0	1	11		20	255	311	579	273	262	562	179	356	558
"MI"	2008	82	12	0	2	11		20	309	219	536	303	175	503	237	219	487
"MI"	2008	82	12	0	3	11		20	425	599	1033	479	494	991	279	679	972
"MI"	2008	82	12	0	4	11		20	530	751	1297	586	645	1251	369	825	1223
"MI"	2008	82	12	0	5	11		20	132	99	235	150	71	231	104	109	221
"MI"	2008	82	12	0	6	11		20	276	369	652	298	317	634	162	437	618
"MI"	2008	82	12	0	7	11		20	440	402	863	468	323	832	336	434	810
"MI"	2008	82	12	0	8	11		20	283	215	504	295	180	496	231	238	486
"MI"	2008	82	12	0	9	11		20	387	243	644	389	198	606	304	255	573
"MI"	2008	82	12	0	10	11		20	119	152	272	133	124	265	85	168	258
"MI"	2008	82	12	0	11	11		20	230	273	508	249	220	482	149	308	468
"MI"	2008	82	12	0	12	11		20	514	662	1190	557	528	1126	345	727	1105
"MI"	2008	82	12	0	13	11		20	265	229	498	269	193	482	208	252	473
"MI"	2008	82	12	0	14	11		20	418	463	885	450	370	838	319	472	811
"MI"	2008	82	12	0	15	11		20	247	317	567	266	263	547	181	340	543
"MI"	2008	82	12	0	916	11		20	1084	1541	2648	1247	1269	2559	807	1704	2541
"MI"	2008	82	12	0	917	11		20	727	910	1650	780	775	1586	499	1054	1575
"MI"	2008	82	12	0	918	11		20	856	1270	2145	939	1078	2057	606	1390	2032
"MI"	2008	82	14	0	1	11		20	207	195	416	214	167	397	130	249	388
"MI"	2008	82	14	0	2	11		20	285	328	629	332	232	608	209	350	597
"MI"	2008	82	14	0	3	11		20	282	223	512	317	153	489	213	243	478
"MI"	2008	82	14	0	4	11		20	329	291	628	369	216	604	240	331	594
"MI"	2008	82	14	0	5	11		20	222	208	440	225	162	411	168	220	408
"MI"	2008	82	14	0	6	11		20	163	144	309	162	133	301	110	183	297
"MI"	2008	82	14	0	7	11		20	382	324	721	410	256	699	298	358	677
"MI"	2008	82	14	0	8	11		20	298	218	526	306	174	501	217	255	496
"MI"	2008	82	14	0	9	11		20	218	190	418	233	153	408	172	205	392
"MI"	2008	82	14	0	10	11		20	332	274	623	350	212	595	232	316	571
"MI"	2008	82	14	0	11	11		20	366	409	784	397	332	761	245	475	744
"MI"	2008	82	14	0	12	11		20	346	418	773	373	353	743	251	456	727
"MI"	2008	82	14	0	13	11		20	218	315	538	249	256	515	145	355	512
"MI"	2008	82	14	0	14	11		20	316	301	633	352	236	618	250	325	606
"MI"	2008	82	14	0	15	11		20	397	535	941	439	453	910	286	591	892
"MI"	2008	82	14	0	16	11		20	185	189	383	203	159	372	137	223	366
"MI"	2008	82	14	0	17	11		20	486	636	1139	557	515	1104	343	712	1078
"MI"	2008	82	14	0	918	11		20	1202	1160	2398	1370	898	2326	900	1359	2305
"MI"	2008	82	14	0	919	11		20	990	1309	2327	1110	1104	2257	700	1492	2232
"MI"	2008	82	14	0	920	11		20	891	1336	2256	1017	1126	2189	666	1468	2171
"MI"	2008	82	16	0	1	11		17	471	262	752	508	173	725	396	278	713
"MI"	2008	82	16	0	2	11		17	522	206	761	542	145	738	425	238	709
"MI"	2008	82	16	0	3	11		17	685	299	1012	693	209	961	535	330	933
"MI"	2008	82	16	0	4	11		17	120	79	203	120	63	196	90	92	192
"MI"	2008	82	16	0	5	11		17	533	345	897	578	235	855	440	350	836
"MI"	2008	82	16	0	6	11		17	476	287	784	538	185	752	387	316	730
"MI"	2008	82	16	0	7	11		17	407	202	623	434	146	606	346	226	593
"MI"	2008	82	16	0	8	11		17	405	213	643	436	148	622	347	224	602
"MI"	2008	82	16	0	9	11		17	568	280	870	615	179	836	439	333	818
"MI"	2008	82	16	0	10	11		17	460	380	862	548	237	820	367	394	799
"MI"	2008	82	16	0	11	11		17	364	241	625	383	185	603	304	258	596
"MI"	2008	82	16	0	12	11		17	445	160	617	439	119	600	374	178	585
"MI"	2008	82	16	0	13	11		17	248	210	463	277	155	441	197	231	438
"MI"	2008	82	16	0	14	11		17	219	89	314	230	55	302	180	98	297
"MI"	2008	82	16	0	15	11		17	461	98	566	467	70	556	394	127	532
"MI"	2008	82	16	0	16	11		17	535	330	883	561	245	844	445	343	832
"MI"	2008	82	16	0	17	11		17	714	184	906	726	122	881	617	210	853
"MI"	2008	82	16	0	18	11		17	606	327	951	675	195	913	522	329	898
"MI"	2008	82	16	0	19	11		17	420	248	683	457	163	655	342	262	636
"MI"	2008	82	16	0	20	11		17	594	325	945	606	234	887	462	357	855
"MI"	2008	82	16	0	21	11		17	356	155	524	363	116	502	287	179	485
"MI"	2008	82	16	0	22	11		17	819	254	1101	836	175	1062	704	303	1039
"MI"	2008	82	16	0	23	11		17	1076	131	1213	1057	105	1188	979	150	1163
"MI"	2008	82	16	0	24	11		17	718	358	1095	758	250	1059	597	385	1024
"MI"	2008	82	16	0	25	11		17	928	227	1178	920	177	1145	821	265	1125
"MI"	2008	82	16	0	926	11		17	820	529	1371	939	370	1352	699	612	1334
"MI"	2008	82	16	0	927	11		17	694	492	1212	807	346	1184	572	582	1173
"MI"	2008	82	16	0	928	11		17	827	529	1380	962	340	1334	724	577	1322
"MI"	2008	82	16	0	929	11		17	1049	451	1523	1152	309	1496	933	523	1474
"MI"	2008	82	20	0	1	15		23	455	184	650	465	133	626	452	135	615
"MI"	2008	82	20	0	2	15		23	394	245	655	432	160	630	421	159	626
"MI"	2008	82	20	0	3	15		23	384	184	577	406	127	558	397	130	558
"MI"	2008	82	20	0	4	15		23	215	173	396	239	117	378	237	114	373
"MI"	2008	82	20	0	5	15		23	317	139	464	331	94	450	325	104	449
"MI"	2008	82	20	0	6	15		23	458	323	797	499	218	766	468	231	754
"MI"	2008	82	20	0	907	15		23	738	448	1202	816	311	1165	786	321	1154
"MI"	2008	82	22	0	1	11		21	550	261	825	591	174	802	504	239	775
"MI"	2008	82	22	0	2	11		21	770	327	1113	797	252	1083	691	334	1062
"MI"	2008	82	22	0	3	11		21	708	173	887	695	140	858	623	196	836
"MI"	2008	82	22	0	4	11		21	837	209	1054	828	173	1022	750	217	987
"MI"	2008	82	22	0	5	11		21	623	314	955	636	231	921	547	303	896
"MI"	2008	82	22	0	6	11		21	875	208	1089	846	173	1061	770	216	1033
"MI"	2008	82	22	0	7	11		21	648	409	1079	672	293	1020	552	375	974
"MI"	2008	82	22	0	8	11		21	723	366	1108	743	267	1063	634	362	1037
"MI"	2008	82	22	0	9	11		21	613	254	879	630	195	846	535	248	812
"MI"	2008	82	22	0	10	11		21	446	249	717	469	183	687	386	246	664
"MI"	2008	82	22	0	911	11		21	2910	1605	4577	3134	1183	4448	2586	1657	4348
"MI"	2008	82	52	0	1	14		16	387	271	666	422	192	645	408	0	518
"MI"	2008	82	52	0	2	14		16	420	324	763	450	226	720	447	0	573
"MI"	2008	82	52	0	3	14		16	456	314	779	484	217	735	487	0	599
"MI"	2008	82	52	0	4	14		16	364	279	655	407	192	623	383	0	508
"MI"	2008	82	52	0	5	14		14	287	244	546	345	165	529	341	0	438
"MI"	2008	82	52	0	6	14		14	317	207	535	345	137	507	320	0	414
"MI"	2008	82	52	0	7	14		14	477	367	872	539	239	827	528	0	670
"MI"	2008	82	52	0	8	14		14	368	299	681	408	196	642	375	0	495
"MI"	2008	82	52	0	9	14		14	550	410	975	584	282	916	566	0	752
"MI"	2008	82	52	0	10	14		14	277	227	519	328	152	504	309	0	413
"MI"	2008	82	52	0	11	14		14	446	395	854	518	258	805	482	0	637
"MI"	2008	82	52	0	12	14		14	310	252	567	364	158	542	338	0	440
"MI"	2008	82	52	0	13	14		14	312	320	642	390	192	607	351	0	470
"MI"	2008	82	52	0	14	14		14	432	323	765	477	226	729	467	0	591
"MI"	2008	82	52	0	15	14		14	365	271	646	414	170	614	396	0	505
"MI"	2008	82	52	0	16	14		14	282	273	562	320	180	527	303	0	417
"MI"	2008	82	52	0	917	14		16	685	518	1225	786	373	1197	738	0	912
"MI"	2008	82	52	0	918	14		14	1970	1647	3675	2262	1185	3544	2102	0	2704
"MI"	2008	82	53	0	1	11		21	520	298	828	532	249	806	444	300	776
"MI"	2008	82	53	0	2	11		21	454	203	664	468	144	638	401	196	615
"MI"	2008	82	53	0	903	11		21	341	232	578	392	163	566	302	246	554
"MI"	2008	82	54	0	1	14		11	592	43	644	539	39	600	545	0	587
"MI"	2008	82	54	0	2	14		11	628	67	708	600	47	667	599	0	636
"MI"	2008	82	54	0	3	14		11	818	103	948	807	86	919	816	0	881
"MI"	2008	82	54	0	4	14		15	404	36	444	372	27	413	387	0	408
"MI"	2008	82	54	0	5	14		15	520	41	570	502	25	547	504	0	534
"MI"	2008	82	54	0	6	14		15	650	52	715	605	41	674	620	0	653
"MI"	2008	82	54	0	7	14		15	767	80	869	733	58	832	741	0	803
"MI"	2008	82	54	0	8	14		15	468	58	534	455	41	513	433	0	472
"MI"	2008	82	54	0	9	14		15	524	55	593	497	39	562	496	0	541
"MI"	2008	82	54	0	10	14		15	448	53	510	427	34	478	421	0	457
"MI"	2008	82	54	0	11	14		15	412	68	486	395	53	467	397	0	429
"MI"	2008	82	54	0	12	14		15	507	75	589	493	47	569	494	0	540
"MI"	2008	82	54	0	13	14		15	217	177	398	263	126	395	248	0	272
"MI"	2008	82	54	0	14	14		15	345	70	423	326	57	401	333	0	368
"MI"	2008	82	54	0	15	14		15	531	72	612	511	44	576	497	0	550
"MI"	2008	82	54	0	16	14		15	515	98	621	502	77	593	496	0	551
"MI"	2008	82	54	0	17	14		15	682	155	851	671	123	824	666	0	753
"MI"	2008	82	54	0	18	14		15	378	68	460	359	46	435	358	0	414
"MI"	2008	82	54	0	19	14		15	460	77	543	452	58	527	453	0	493
"MI"	2008	82	54	0	20	14		15	470	17	489	451	16	474	443	0	460
"MI"	2008	82	54	0	21	14		15	666	15	691	631	15	658	626	0	649
"MI"	2008	82	54	0	22	14		15	411	85	502	415	68	494	410	0	448
"MI"	2008	82	54	0	23	14		15	350	148	508	353	118	490	348	0	423
"MI"	2008	82	54	0	24	14		15	371	218	608	400	144	575	365	0	484
"MI"	2008	82	54	0	25	14		15	456	340	814	509	236	778	493	0	633
"MI"	2008	82	54	0	26	14		15	498	397	917	577	268	890	538	0	723
"MI"	2008	82	54	0	27	14		15	523	336	876	570	239	843	542	0	701
"MI"	2008	82	54	0	28	14		15	328	231	574	364	166	549	342	0	450
"MI"	2008	82	54	0	29	14		15	318	233	558	354	165	538	355	0	438
"MI"	2008	82	54	0	30	14		15	283	206	511	332	138	493	311	0	402
"MI"	2008	82	54	0	31	15		15	423	212	643	432	160	613	435	154	618
"MI"	2008	82	54	0	32	15		15	389	280	683	407	236	667	430	206	663
"MI"	2008	82	54	0	33	15		15	350	230	590	366	172	560	387	152	558
"MI"	2008	82	54	0	34	15		15	581	402	1005	651	287	969	662	263	962
"MI"	2008	82	54	0	35	15		15	351	261	622	402	184	599	402	178	600
"MI"	2008	82	54	0	36	15		15	370	269	655	400	200	632	414	181	630
"MI"	2008	82	54	0	37	15		15	306	250	568	361	162	543	363	154	537
"MI"	2008	82	54	0	38	15		15	301	300	612	339	229	591	341	215	583
"MI"	2008	82	54	0	39	15		15	360	316	685	414	230	669	428	216	663
"MI"	2008	82	54	0	40	15		15	302	286	596	359	204	577	364	193	575
"MI"	2008	82	54	0	41	15		15	381	415	805	428	317	771	462	276	764
"MI"	2008	82	54	0	42	15		15	344	276	630	377	213	612	369	209	605
"MI"	2008	82	54	0	43	15		15	387	365	772	446	266	745	453	248	738
"MI"	2008	82	54	0	44	15		15	471	441	936	538	323	903	547	302	899
"MI"	2008	82	54	0	45	15		15	598	373	998	659	242	957	661	239	957
"MI"	2008	82	54	0	46	15		15	540	355	921	595	227	880	595	217	870
"MI"	2008	82	54	0	47	15		15	390	269	676	459	162	650	459	156	647
"MI"	2008	82	54	0	48	15		15	373	281	663	420	186	631	418	180	630
"MI"	2008	82	54	0	49	15		15	574	380	985	651	250	947	647	243	938
"MI"	2008	82	54	0	50	15		15	490	277	785	538	183	758	538	175	758
"MI"	2008	82	54	0	951	14		11	171	89	264	182	68	255	180	0	212
"MI"	2008	82	54	0	952	14		15	581	426	1027	683	289	995	654	0	757
"MI"	2008	82	54	0	953	14		15	801	499	1335	903	358	1302	830	0	1025
"MI"	2008	82	54	0	954	14		15	621	623	1280	790	427	1253	727	0	968
"MI"	2008	82	54	0	955	15		15	580	630	1226	706	461	1194	749	418	1197
"MI"	2008	82	54	0	956	15		15	532	544	1088	648	372	1056	691	332	1057
"MI"	2008	82	54	0	957	15		15	655	573	1255	751	432	1218	776	399	1214
"MI"	2008	82	54	0	958	15		15	491	465	975	627	305	956	651	275	951
"MI"	2008	82	56	0	1	15		17	334	203	551	369	132	530	365	135	528
"MI"	2008	82	56	0	2	15		17	400	175	585	409	131	561	417	130	565
"MI"	2008	82	56	0	3	15		17	410	66	480	398	47	456	407	40	458
"MI"	2008	82	56	0	4	15		17	447	116	578	447	73	556	444	75	551
"MI"	2008	82	56	0	6	11		17	313	96	414	318	65	402	281	91	389
"MI"	2008	82	56	0	7	11		17	413	242	664	460	154	647	361	238	627
"MI"	2008	82	56	0	8	11		17	281	196	484	327	115	460	244	188	449
"MI"	2008	82	56	0	9	11		17	282	145	435	306	97	421	241	147	404
"MI"	2008	82	56	0	10	11		17	216	126	352	235	75	329	184	105	315
"MI"	2008	82	56	0	11	11		17	321	185	516	338	137	492	255	217	487
"MI"	2008	82	56	0	12	11		17	331	180	524	361	118	505	297	169	490
"MI"	2008	82	56	0	13	11		17	280	199	487	317	135	465	227	206	447
"MI"	2008	82	56	0	14	15		17	270	169	451	313	100	434	315	97	433
"MI"	2008	82	56	0	15	15		17	326	140	471	345	97	453	349	90	453
"MI"	2008	82	56	0	16	15		17	327	171	504	362	104	480	350	112	476
"MI"	2008	82	56	0	17	15		17	307	169	483	333	114	463	321	114	452
"MI"	2008	82	56	0	18	15		16	336	184	527	356	130	508	351	134	509
"MI"	2008	82	56	0	19	15		16	364	190	565	398	127	539	385	137	541
"MI"	2008	82	56	0	20	15		16	398	179	602	415	131	579	415	121	577
"MI"	2008	82	56	0	21	15		16	335	199	554	353	151	536	352	143	531
"MI"	2008	82	56	0	22	15		16	289	168	471	292	122	445	296	121	444
"MI"	2008	82	56	0	23	15		16	489	327	832	559	192	800	544	202	796
"MI"	2008	82	56	0	24	15		16	313	295	619	391	179	602	377	175	590
"MI"	2008	82	56	0	25	15		16	403	281	694	451	188	675	462	172	663
