state	year	county	precinct	g2008_USP_dv	g2008_USP_rv	g2008_USS_dv	g2008_USS_rv	g2008_USH_dv	g2008_USH_rv	g2008_STS_dv	g2008_STS_rv	g2008_STH_dv	g2008_STH_rv	g2008_USP_tv	g2008_USS_tv	g2008_USH_tv	g2008_STS_tv	g2008_STH_tv
"NM"	2008	2	"404"	337	266	529	299	414	408	330	266	303	287	613	828	822	596	590
"NM"	2008	2	"404"	337	266	529	299	414	408	330	266	303	287	613	828	822	596	590
"NM"	2008	2	"404"	337	266	529	299	414	408	330	266	303	287	613	828	822	596	590
"NM"	2008	2	"404"	337	266	529	299	414	408	330	266	303	287	613	828	822	596	590
"NM"	2008	2	"404"	337	266	529	299	414	408	330	266	303	287	613	828	822	596	590
"NM"	2008	2	"405"	329	148	514	804	431	355	307	157	291	160	485	1318	786	464	451
"NM"	2008	2	"405"	329	148	514	804	431	355	307	157	291	160	485	1318	786	464	451
"NM"	2008	2	"405"	329	148	514	804	431	355	307	157	291	160	485	1318	786	464	451
"NM"	2008	2	"405"	329	148	514	804	431	355	307	157	291	160	485	1318	786	464	451
"NM"	2008	2	"405"	329	148	514	804	431	355	307	157	291	160	485	1318	786	464	451
"NM"	2008	2	"406"	235	139	450	334	391	389	254		222	139	377	784	780		361
"NM"	2008	2	"406"	235	139	450	334	391	389	254		222	139	377	784	780		361
"NM"	2008	2	"406"	235	139	450	334	391	389	254		222	139	377	784	780		361
"NM"	2008	2	"406"	235	139	450	334	391	389	254		222	139	377	784	780		361
"NM"	2008	2	"406"	235	139	450	334	391	389	254		222	139	377	784	780		361
"NM"	2008	2	"407"	391	356	272	139	238	167	395	343		471	760	411	405	738	
"NM"	2008	2	"407"	391	356	272	139	238	167	395	343		471	760	411	405	738	
"NM"	2008	2	"407"	391	356	272	139	238	167	395	343		471	760	411	405	738	
"NM"	2008	2	"407"	391	356	272	139	238	167	395	343		471	760	411	405	738	
"NM"	2008	2	"407"	391	356	272	139	238	167	395	343		471	760	411	405	738	
"NM"	2008	2	"408"	221	279	313	291	259	337	299		197	296	514	604	596		493
"NM"	2008	2	"408"	221	279	313	291	259	337	299		197	296	514	604	596		493
"NM"	2008	2	"408"	221	279	313	291	259	337	299		197	296	514	604	596		493
"NM"	2008	2	"408"	221	279	313	291	259	337	299		197	296	514	604	596		493
"NM"	2008	2	"408"	221	279	313	291	259	337	299		197	296	514	604	596		493
"NM"	2008	2	"409"	572	373	692	280	593	886	534	382	523	381	956	972	1479	916	904
"NM"	2008	2	"409"	572	373	692	280	593	886	534	382	523	381	956	972	1479	916	904
"NM"	2008	2	"409"	572	373	692	280	593	886	534	382	523	381	956	972	1479	916	904
"NM"	2008	2	"409"	572	373	692	280	593	886	534	382	523	381	956	972	1479	916	904
"NM"	2008	2	"409"	572	373	692	280	593	886	534	382	523	381	956	972	1479	916	904
"NM"	2008	2	"41"	584	235	299	266	227	165	646		637		823	565	392		
"NM"	2008	2	"41"	584	235	299	266	227	165	646		637		823	565	392		
"NM"	2008	2	"41"	584	235	299	266	227	165	646		637		823	565	392		
"NM"	2008	2	"41"	584	235	299	266	227	165	646		637		823	565	392		
"NM"	2008	2	"41"	584	235	299	266	227	165	646		637		823	565	392		
"NM"	2008	2	"410"	316	261	226	199	182	237	276	272	293	252	579	425	419	548	545
"NM"	2008	2	"410"	316	261	226	199	182	237	276	272	293	252	579	425	419	548	545
"NM"	2008	2	"410"	316	261	226	199	182	237	276	272	293	252	579	425	419	548	545
"NM"	2008	2	"410"	316	261	226	199	182	237	276	272	293	252	579	425	419	548	545
"NM"	2008	2	"410"	316	261	226	199	182	237	276	272	293	252	579	425	419	548	545
"NM"	2008	2	"411"	344	198	413	178	368	220	347	194	366	171	555	591	588	541	537
"NM"	2008	2	"411"	344	198	413	178	368	220	347	194	366	171	555	591	588	541	537
"NM"	2008	2	"411"	344	198	413	178	368	220	347	194	366	171	555	591	588	541	537
"NM"	2008	2	"411"	344	198	413	178	368	220	347	194	366	171	555	591	588	541	537
"NM"	2008	2	"411"	344	198	413	178	368	220	347	194	366	171	555	591	588	541	537
"NM"	2008	2	"412"	142	73	234	147	187	190	145		152	54	217	381	377		206
"NM"	2008	2	"412"	142	73	234	147	187	190	145		152	54	217	381	377		206
"NM"	2008	2	"412"	142	73	234	147	187	190	145		152	54	217	381	377		206
"NM"	2008	2	"412"	142	73	234	147	187	190	145		152	54	217	381	377		206
"NM"	2008	2	"412"	142	73	234	147	187	190	145		152	54	217	381	377		206
"NM"	2008	2	"413"	425	227	258	140	244	318	429	215	471	164	668	398	562	644	635
"NM"	2008	2	"413"	425	227	258	140	244	318	429	215	471	164	668	398	562	644	635
"NM"	2008	2	"413"	425	227	258	140	244	318	429	215	471	164	668	398	562	644	635
"NM"	2008	2	"413"	425	227	258	140	244	318	429	215	471	164	668	398	562	644	635
"NM"	2008	2	"413"	425	227	258	140	244	318	429	215	471	164	668	398	562	644	635
"NM"	2008	2	"414"	161	131	205	250	161	294	164	126		177	297	455	455	290	
"NM"	2008	2	"414"	161	131	205	250	161	294	164	126		177	297	455	455	290	
"NM"	2008	2	"414"	161	131	205	250	161	294	164	126		177	297	455	455	290	
"NM"	2008	2	"414"	161	131	205	250	161	294	164	126		177	297	455	455	290	
"NM"	2008	2	"414"	161	131	205	250	161	294	164	126		177	297	455	455	290	
"NM"	2008	2	"415"	161	137	370	117	341	141		173		169	301	487	482		
"NM"	2008	2	"415"	161	137	370	117	341	141		173		169	301	487	482		
"NM"	2008	2	"415"	161	137	370	117	341	141		173		169	301	487	482		
"NM"	2008	2	"415"	161	137	370	117	341	141		173		169	301	487	482		
"NM"	2008	2	"415"	161	137	370	117	341	141		173		169	301	487	482		
"NM"	2008	2	"416"	251	140	389	112	351	147		219	284	96	393	501	498		380
"NM"	2008	2	"416"	251	140	389	112	351	147		219	284	96	393	501	498		380
"NM"	2008	2	"416"	251	140	389	112	351	147		219	284	96	393	501	498		380
"NM"	2008	2	"416"	251	140	389	112	351	147		219	284	96	393	501	498		380
"NM"	2008	2	"416"	251	140	389	112	351	147		219	284	96	393	501	498		380
"NM"	2008	2	"417"	322	180	211	77	186	96		275	343	149	511	288	282		492
"NM"	2008	2	"417"	322	180	211	77	186	96		275	343	149	511	288	282		492
"NM"	2008	2	"417"	322	180	211	77	186	96		275	343	149	511	288	282		492
"NM"	2008	2	"417"	322	180	211	77	186	96		275	343	149	511	288	282		492
"NM"	2008	2	"417"	322	180	211	77	186	96		275	343	149	511	288	282		492
"NM"	2008	2	"418"	214	171	316	207	263	251	207	165	193	179	388	523	514	372	372
"NM"	2008	2	"418"	214	171	316	207	263	251	207	165	193	179	388	523	514	372	372
"NM"	2008	2	"418"	214	171	316	207	263	251	207	165	193	179	388	523	514	372	372
"NM"	2008	2	"418"	214	171	316	207	263	251	207	165	193	179	388	523	514	372	372
"NM"	2008	2	"418"	214	171	316	207	263	251	207	165	193	179	388	523	514	372	372
"NM"	2008	2	"419"	489	427	293	159	252	196	456	440	414	463	927	452	448	896	877
"NM"	2008	2	"419"	489	427	293	159	252	196	456	440	414	463	927	452	448	896	877
"NM"	2008	2	"419"	489	427	293	159	252	196	456	440	414	463	927	452	448	896	877
"NM"	2008	2	"419"	489	427	293	159	252	196	456	440	414	463	927	452	448	896	877
"NM"	2008	2	"419"	489	427	293	159	252	196	456	440	414	463	927	452	448	896	877
"NM"	2008	2	"42"	386	145	405	229	352	278	438		437		540	634	630		
"NM"	2008	2	"42"	386	145	405	229	352	278	438		437		540	634	630		
"NM"	2008	2	"42"	386	145	405	229	352	278	438		437		540	634	630		
"NM"	2008	2	"42"	386	145	405	229	352	278	438		437		540	634	630		
"NM"	2008	2	"42"	386	145	405	229	352	278	438		437		540	634	630		
"NM"	2008	2	"420"	569	386	222	135	187	168	583	362	540	389	970	357	355	945	929
"NM"	2008	2	"420"	569	386	222	135	187	168	583	362	540	389	970	357	355	945	929
"NM"	2008	2	"420"	569	386	222	135	187	168	583	362	540	389	970	357	355	945	929
"NM"	2008	2	"420"	569	386	222	135	187	168	583	362	540	389	970	357	355	945	929
"NM"	2008	2	"420"	569	386	222	135	187	168	583	362	540	389	970	357	355	945	929
"NM"	2008	2	"421"	382	337	368	76	350	91	380	334	361	338	729	444	441	714	699
"NM"	2008	2	"421"	382	337	368	76	350	91	380	334	361	338	729	444	441	714	699
"NM"	2008	2	"421"	382	337	368	76	350	91	380	334	361	338	729	444	441	714	699
"NM"	2008	2	"421"	382	337	368	76	350	91	380	334	361	338	729	444	441	714	699
"NM"	2008	2	"421"	382	337	368	76	350	91	380	334	361	338	729	444	441	714	699
"NM"	2008	2	"422"	751	667	285	105	252	134	640	696	657	704	1429	390	386	1336	1361
"NM"	2008	2	"422"	751	667	285	105	252	134	640	696	657	704	1429	390	386	1336	1361
"NM"	2008	2	"422"	751	667	285	105	252	134	640	696	657	704	1429	390	386	1336	1361
"NM"	2008	2	"422"	751	667	285	105	252	134	640	696	657	704	1429	390	386	1336	1361
"NM"	2008	2	"422"	751	667	285	105	252	134	640	696	657	704	1429	390	386	1336	1361
"NM"	2008	2	"423"	648	821	201	78	169	106	492	898	577	831	1478	279	275	1390	1408
"NM"	2008	2	"423"	648	821	201	78	169	106	492	898	577	831	1478	279	275	1390	1408
"NM"	2008	2	"423"	648	821	201	78	169	106	492	898	577	831	1478	279	275	1390	1408
"NM"	2008	2	"423"	648	821	201	78	169	106	492	898	577	831	1478	279	275	1390	1408
"NM"	2008	2	"423"	648	821	201	78	169	106	492	898	577	831	1478	279	275	1390	1408
"NM"	2008	2	"424"	746	962	381	117	350	143	552	1047		1187	1720	498	493	1599	
"NM"	2008	2	"424"	746	962	381	117	350	143	552	1047		1187	1720	498	493	1599	
"NM"	2008	2	"424"	746	962	381	117	350	143	552	1047		1187	1720	498	493	1599	
"NM"	2008	2	"424"	746	962	381	117	350	143	552	1047		1187	1720	498	493	1599	
"NM"	2008	2	"424"	746	962	381	117	350	143	552	1047		1187	1720	498	493	1599	
"NM"	2008	2	"425"	914	1108	706	491	602	585	769	1161		1375	2044	1197	1187	1930	
"NM"	2008	2	"425"	914	1108	706	491	602	585	769	1161		1375	2044	1197	1187	1930	
"NM"	2008	2	"425"	914	1108	706	491	602	585	769	1161		1375	2044	1197	1187	1930	
"NM"	2008	2	"425"	914	1108	706	491	602	585	769	1161		1375	2044	1197	1187	1930	
"NM"	2008	2	"425"	914	1108	706	491	602	585	769	1161		1375	2044	1197	1187	1930	
"NM"	2008	2	"426"	418	481	335	89	312	113	322	524		598	906	424	425	846	
"NM"	2008	2	"426"	418	481	335	89	312	113	322	524		598	906	424	425	846	
"NM"	2008	2	"426"	418	481	335	89	312	113	322	524		598	906	424	425	846	
"NM"	2008	2	"426"	418	481	335	89	312	113	322	524		598	906	424	425	846	
"NM"	2008	2	"426"	418	481	335	89	312	113	322	524		598	906	424	425	846	
"NM"	2008	2	"427"	766	911	398	179	361	211	602	989		1149	1692	577	572	1591	
"NM"	2008	2	"427"	766	911	398	179	361	211	602	989		1149	1692	577	572	1591	
"NM"	2008	2	"427"	766	911	398	179	361	211	602	989		1149	1692	577	572	1591	
"NM"	2008	2	"427"	766	911	398	179	361	211	602	989		1149	1692	577	572	1591	
"NM"	2008	2	"427"	766	911	398	179	361	211	602	989		1149	1692	577	572	1591	
"NM"	2008	2	"428"	367	274	565	456	464	548	318	295		370	653	1021	1012	613	
"NM"	2008	2	"428"	367	274	565	456	464	548	318	295		370	653	1021	1012	613	
"NM"	2008	2	"428"	367	274	565	456	464	548	318	295		370	653	1021	1012	613	
"NM"	2008	2	"428"	367	274	565	456	464	548	318	295		370	653	1021	1012	613	
"NM"	2008	2	"428"	367	274	565	456	464	548	318	295		370	653	1021	1012	613	
"NM"	2008	2	"429"	454	509	320	105	293	148	381	535		607	982	425	441	916	
"NM"	2008	2	"429"	454	509	320	105	293	148	381	535		607	982	425	441	916	
"NM"	2008	2	"429"	454	509	320	105	293	148	381	535		607	982	425	441	916	
"NM"	2008	2	"429"	454	509	320	105	293	148	381	535		607	982	425	441	916	
"NM"	2008	2	"429"	454	509	320	105	293	148	381	535		607	982	425	441	916	
"NM"	2008	2	"43"	722	258	260	102	243	121	827		713	264	991	362	364		977
"NM"	2008	2	"43"	722	258	260	102	243	121	827		713	264	991	362	364		977
"NM"	2008	2	"43"	722	258	260	102	243	121	827		713	264	991	362	364		977
"NM"	2008	2	"43"	722	258	260	102	243	121	827		713	264	991	362	364		977
"NM"	2008	2	"43"	722	258	260	102	243	121	827		713	264	991	362	364		977
"NM"	2008	2	"430"	305	330	225	239	195	128	273	330		395	643	464	323	603	
"NM"	2008	2	"430"	305	330	225	239	195	128	273	330		395	643	464	323	603	
"NM"	2008	2	"430"	305	330	225	239	195	128	273	330		395	643	464	323	603	
"NM"	2008	2	"430"	305	330	225	239	195	128	273	330		395	643	464	323	603	
"NM"	2008	2	"430"	305	330	225	239	195	128	273	330		395	643	464	323	603	
"NM"	2008	2	"431"	311	172	344	522	263	319	343		363		488	866	582		
"NM"	2008	2	"431"	311	172	344	522	263	319	343		363		488	866	582		
"NM"	2008	2	"431"	311	172	344	522	263	319	343		363		488	866	582		
"NM"	2008	2	"431"	311	172	344	522	263	319	343		363		488	866	582		
"NM"	2008	2	"431"	311	172	344	522	263	319	343		363		488	866	582		
"NM"	2008	2	"432"	429	195	401	123	351	565	423	191	503		633	524	916	614	
"NM"	2008	2	"432"	429	195	401	123	351	565	423	191	503		633	524	916	614	
"NM"	2008	2	"432"	429	195	401	123	351	565	423	191	503		633	524	916	614	
"NM"	2008	2	"432"	429	195	401	123	351	565	423	191	503		633	524	916	614	
"NM"	2008	2	"432"	429	195	401	123	351	565	423	191	503		633	524	916	614	
"NM"	2008	2	"433"	303	141	326	90	289	121	297	143	353		449	416	410	440	
"NM"	2008	2	"433"	303	141	326	90	289	121	297	143	353		449	416	410	440	
"NM"	2008	2	"433"	303	141	326	90	289	121	297	143	353		449	416	410	440	
"NM"	2008	2	"433"	303	141	326	90	289	121	297	143	353		449	416	410	440	
"NM"	2008	2	"433"	303	141	326	90	289	121	297	143	353		449	416	410	440	
"NM"	2008	2	"434"	218	101	259	30	251	36	215	100	242		324	289	287	315	
"NM"	2008	2	"434"	218	101	259	30	251	36	215	100	242		324	289	287	315	
"NM"	2008	2	"434"	218	101	259	30	251	36	215	100	242		324	289	287	315	
"NM"	2008	2	"434"	218	101	259	30	251	36	215	100	242		324	289	287	315	
"NM"	2008	2	"434"	218	101	259	30	251	36	215	100	242		324	289	287	315	
"NM"	2008	2	"435"	366	259	437	90	405	119	353	264	446		638	527	524	617	
"NM"	2008	2	"435"	366	259	437	90	405	119	353	264	446		638	527	524	617	
"NM"	2008	2	"435"	366	259	437	90	405	119	353	264	446		638	527	524	617	
"NM"	2008	2	"435"	366	259	437	90	405	119	353	264	446		638	527	524	617	
"NM"	2008	2	"435"	366	259	437	90	405	119	353	264	446		638	527	524	617	
"NM"	2008	2	"436"	303	159	496	172	453	211	288	165	356		470	668	664	453	
"NM"	2008	2	"436"	303	159	496	172	453	211	288	165	356		470	668	664	453	
"NM"	2008	2	"436"	303	159	496	172	453	211	288	165	356		470	668	664	453	
"NM"	2008	2	"436"	303	159	496	172	453	211	288	165	356		470	668	664	453	
"NM"	2008	2	"436"	303	159	496	172	453	211	288	165	356		470	668	664	453	
"NM"	2008	2	"437"	233	96	731	235	670	287	254		259		337	966	957		
"NM"	2008	2	"437"	233	96	731	235	670	287	254		259		337	966	957		
"NM"	2008	2	"437"	233	96	731	235	670	287	254		259		337	966	957		
"NM"	2008	2	"437"	233	96	731	235	670	287	254		259		337	966	957		
"NM"	2008	2	"437"	233	96	731	235	670	287	254		259		337	966	957		
"NM"	2008	2	"438"	534	209	318	127	307	134	578		515	197	753	445	441		712
"NM"	2008	2	"438"	534	209	318	127	307	134	578		515	197	753	445	441		712
"NM"	2008	2	"438"	534	209	318	127	307	134	578		515	197	753	445	441		712
"NM"	2008	2	"438"	534	209	318	127	307	134	578		515	197	753	445	441		712
"NM"	2008	2	"438"	534	209	318	127	307	134	578		515	197	753	445	441		712
"NM"	2008	2	"439"	487	248	336	156	306	187	542		458	244	746	492	493		702
"NM"	2008	2	"439"	487	248	336	156	306	187	542		458	244	746	492	493		702
"NM"	2008	2	"439"	487	248	336	156	306	187	542		458	244	746	492	493		702
"NM"	2008	2	"439"	487	248	336	156	306	187	542		458	244	746	492	493		702
"NM"	2008	2	"439"	487	248	336	156	306	187	542		458	244	746	492	493		702
"NM"	2008	2	"44"	630	201	305	51	288	67	668		624	180	838	356	355		804
"NM"	2008	2	"44"	630	201	305	51	288	67	668		624	180	838	356	355		804
"NM"	2008	2	"44"	630	201	305	51	288	67	668		624	180	838	356	355		804
"NM"	2008	2	"44"	630	201	305	51	288	67	668		624	180	838	356	355		804
"NM"	2008	2	"44"	630	201	305	51	288	67	668		624	180	838	356	355		804
"NM"	2008	2	"440"	180	127	383	68	364	80	213		151	139	308	451	444		290
"NM"	2008	2	"440"	180	127	383	68	364	80	213		151	139	308	451	444		290
"NM"	2008	2	"440"	180	127	383	68	364	80	213		151	139	308	451	444		290
"NM"	2008	2	"440"	180	127	383	68	364	80	213		151	139	308	451	444		290
"NM"	2008	2	"440"	180	127	383	68	364	80	213		151	139	308	451	444		290
"NM"	2008	2	"441"	288	153	282	34	275	37	286	144	314	114	448	316	312	430	428
"NM"	2008	2	"441"	288	153	282	34	275	37	286	144	314	114	448	316	312	430	428
"NM"	2008	2	"441"	288	153	282	34	275	37	286	144	314	114	448	316	312	430	428
"NM"	2008	2	"441"	288	153	282	34	275	37	286	144	314	114	448	316	312	430	428
"NM"	2008	2	"441"	288	153	282	34	275	37	286	144	314	114	448	316	312	430	428
"NM"	2008	2	"442"	341	145	332	113	325	118	370		383		493	445	443		
"NM"	2008	2	"442"	341	145	332	113	325	118	370		383		493	445	443		
"NM"	2008	2	"442"	341	145	332	113	325	118	370		383		493	445	443		
"NM"	2008	2	"442"	341	145	332	113	325	118	370		383		493	445	443		
"NM"	2008	2	"442"	341	145	332	113	325	118	370		383		493	445	443		
"NM"	2008	2	"443"	257	102	417	63	397	79	242	114	287		365	480	476	356	
"NM"	2008	2	"443"	257	102	417	63	397	79	242	114	287		365	480	476	356	
"NM"	2008	2	"443"	257	102	417	63	397	79	242	114	287		365	480	476	356	
"NM"	2008	2	"443"	257	102	417	63	397	79	242	114	287		365	480	476	356	
"NM"	2008	2	"443"	257	102	417	63	397	79	242	114	287		365	480	476	356	
"NM"	2008	2	"444"	266	105	338	56	315	77	249	108	290		376	394	392	357	
"NM"	2008	2	"444"	266	105	338	56	315	77	249	108	290		376	394	392	357	
"NM"	2008	2	"444"	266	105	338	56	315	77	249	108	290		376	394	392	357	
"NM"	2008	2	"444"	266	105	338	56	315	77	249	108	290		376	394	392	357	
"NM"	2008	2	"444"	266	105	338	56	315	77	249	108	290		376	394	392	357	
"NM"	2008	2	"445"	201	186	253	44	233	60	195	186	252		392	297	293	381	
"NM"	2008	2	"445"	201	186	253	44	233	60	195	186	252		392	297	293	381	
"NM"	2008	2	"445"	201	186	253	44	233	60	195	186	252		392	297	293	381	
"NM"	2008	2	"445"	201	186	253	44	233	60	195	186	252		392	297	293	381	
"NM"	2008	2	"445"	201	186	253	44	233	60	195	186	252		392	297	293	381	
"NM"	2008	2	"446"	280	159	720	219	672	248	266	171	327		442	939	920	437	
"NM"	2008	2	"446"	280	159	720	219	672	248	266	171	327		442	939	920	437	
"NM"	2008	2	"446"	280	159	720	219	672	248	266	171	327		442	939	920	437	
"NM"	2008	2	"446"	280	159	720	219	672	248	266	171	327		442	939	920	437	
"NM"	2008	2	"446"	280	159	720	219	672	248	266	171	327		442	939	920	437	
"NM"	2008	2	"447"	596	1012	447	210	401	250	484	1040		1131	1621	657	651	1524	
"NM"	2008	2	"447"	596	1012	447	210	401	250	484	1040		1131	1621	657	651	1524	
"NM"	2008	2	"447"	596	1012	447	210	401	250	484	1040		1131	1621	657	651	1524	
"NM"	2008	2	"447"	596	1012	447	210	401	250	484	1040		1131	1621	657	651	1524	
"NM"	2008	2	"447"	596	1012	447	210	401	250	484	1040		1131	1621	657	651	1524	
"NM"	2008	2	"448"	548	539	246	75	217	98	475	575	517	545	1102	321	315	1050	1062
"NM"	2008	2	"448"	548	539	246	75	217	98	475	575	517	545	1102	321	315	1050	1062
"NM"	2008	2	"448"	548	539	246	75	217	98	475	575	517	545	1102	321	315	1050	1062
"NM"	2008	2	"448"	548	539	246	75	217	98	475	575	517	545	1102	321	315	1050	1062
"NM"	2008	2	"448"	548	539	246	75	217	98	475	575	517	545	1102	321	315	1050	1062
"NM"	2008	2	"449"	516	303	251	121	222	146	452	317		464	829	372	368	769	
"NM"	2008	2	"449"	516	303	251	121	222	146	452	317		464	829	372	368	769	
"NM"	2008	2	"449"	516	303	251	121	222	146	452	317		464	829	372	368	769	
"NM"	2008	2	"449"	516	303	251	121	222	146	452	317		464	829	372	368	769	
"NM"	2008	2	"449"	516	303	251	121	222	146	452	317		464	829	372	368	769	
"NM"	2008	2	"45"	337	111	315	115	289	135	363		342	104	457	430	424		446
"NM"	2008	2	"45"	337	111	315	115	289	135	363		342	104	457	430	424		446
"NM"	2008	2	"45"	337	111	315	115	289	135	363		342	104	457	430	424		446
"NM"	2008	2	"45"	337	111	315	115	289	135	363		342	104	457	430	424		446
"NM"	2008	2	"45"	337	111	315	115	289	135	363		342	104	457	430	424		446
"NM"	2008	2	"450"	188	281	600	261	555	295		333		324	472	861	850		
"NM"	2008	2	"450"	188	281	600	261	555	295		333		324	472	861	850		
"NM"	2008	2	"450"	188	281	600	261	555	295		333		324	472	861	850		
"NM"	2008	2	"450"	188	281	600	261	555	295		333		324	472	861	850		
"NM"	2008	2	"450"	188	281	600	261	555	295		333		324	472	861	850		
"NM"	2008	2	"451"	268	188	350	83	345	71	245	194		264	469	433	416	439	
"NM"	2008	2	"451"	268	188	350	83	345	71	245	194		264	469	433	416	439	
"NM"	2008	2	"451"	268	188	350	83	345	71	245	194		264	469	433	416	439	
"NM"	2008	2	"451"	268	188	350	83	345	71	245	194		264	469	433	416	439	
"NM"	2008	2	"451"	268	188	350	83	345	71	245	194		264	469	433	416	439	
"NM"	2008	2	"452"	253	206	292	58	264	109	222	215		281	460	350	373	437	
"NM"	2008	2	"452"	253	206	292	58	264	109	222	215		281	460	350	373	437	
"NM"	2008	2	"452"	253	206	292	58	264	109	222	215		281	460	350	373	437	
"NM"	2008	2	"452"	253	206	292	58	264	109	222	215		281	460	350	373	437	
"NM"	2008	2	"452"	253	206	292	58	264	109	222	215		281	460	350	373	437	
"NM"	2008	2	"453"	632	351	419	71	390	83		535		521	994	490	473		
"NM"	2008	2	"453"	632	351	419	71	390	83		535		521	994	490	473		
"NM"	2008	2	"453"	632	351	419	71	390	83		535		521	994	490	473		
"NM"	2008	2	"453"	632	351	419	71	390	83		535		521	994	490	473		
"NM"	2008	2	"453"	632	351	419	71	390	83		535		521	994	490	473		
"NM"	2008	2	"454"	383	412	421	111	392	137		521		507	802	532	529		
"NM"	2008	2	"454"	383	412	421	111	392	137		521		507	802	532	529		
"NM"	2008	2	"454"	383	412	421	111	392	137		521		507	802	532	529		
"NM"	2008	2	"454"	383	412	421	111	392	137		521		507	802	532	529		
"NM"	2008	2	"454"	383	412	421	111	392	137		521		507	802	532	529		
"NM"	2008	2	"455"	1091	814	368	101	334	127	1022	827	976	848	1921	469	461	1849	1824
"NM"	2008	2	"455"	1091	814	368	101	334	127	1022	827	976	848	1921	469	461	1849	1824
"NM"	2008	2	"455"	1091	814	368	101	334	127	1022	827	976	848	1921	469	461	1849	1824
"NM"	2008	2	"455"	1091	814	368	101	334	127	1022	827	976	848	1921	469	461	1849	1824
"NM"	2008	2	"455"	1091	814	368	101	334	127	1022	827	976	848	1921	469	461	1849	1824
"NM"	2008	2	"46"	565	149	278	77	254	95	610	93	564	144	718	355	349	703	708
"NM"	2008	2	"46"	565	149	278	77	254	95	610	93	564	144	718	355	349	703	708
"NM"	2008	2	"46"	565	149	278	77	254	95	610	93	564	144	718	355	349	703	708
"NM"	2008	2	"46"	565	149	278	77	254	95	610	93	564	144	718	355	349	703	708
"NM"	2008	2	"46"	565	149	278	77	254	95	610	93	564	144	718	355	349	703	708
