state	year	county	precinct	g2008_REG_tv	g2008_USS_rv	g2008_USS_dv	g2008_USS_tv	g2008_USP_rv	g2008_USP_dv	g2008_USP_tv	cd	g2008_USH_rv	g2008_USH_dv	g2008_USH_tv	cd2	g2008_USH_rv2	g2008_USH_dv2	g2008_USH_tv2
"SC"	2008	"Oconee"	"Walhalla"	2549	953	315	1270	896	347	1274	3	925	335	1261				
"SC"	2008	"Oconee"	"Walhalla No. 2"	2794	1023	321	1344	996	347	1364	3	997	328	1325				
"SC"	2008	"Oconee"	"West Union"	1388	633	185	818	619	184	824	3	630	186	816				
"SC"	2008	"Oconee"	"Westminster"	1808	770	243	1014	738	282	1032	3	756	254	1010				
"SC"	2008	"Oconee"	"Westminster 2"	2127	933	289	1223	931	284	1230	3	930	288	1218				
"SC"	2008	"Orangeburg"	"Absentee"	0	709	4626	5338	517	4922	5480	6	273	3705	3979	2	216	1175	1392
"SC"	2008	"Orangeburg"	"Bethel"	627	115	180	295	103	197	301	6	92	203	295				
"SC"	2008	"Orangeburg"	"Bolentown"	1049	435	265	700	430	278	711	2	244	258	502	6	133	68	201
"SC"	2008	"Orangeburg"	"Bowman 1"	1293	225	569	794	222	580	803	6	199	599	798				
"SC"	2008	"Orangeburg"	"Bowman 2"	786	210	288	498	200	316	522	6	172	335	507				
"SC"	2008	"Orangeburg"	"Branchville 1"	960	329	296	626	319	308	638	6	273	349	622				
"SC"	2008	"Orangeburg"	"Branchville 2"	467	183	111	294	181	115	300	6	151	141	292				
"SC"	2008	"Orangeburg"	"Brookdale"	1365	110	502	614	18	615	642	6	26	602	628				
"SC"	2008	"Orangeburg"	"Cope"	567	231	170	402	218	183	408	2	187	212	399	6	0	0	0
"SC"	2008	"Orangeburg"	"Cordova 1"	1313	495	382	877	474	416	895	6	442	433	875				
"SC"	2008	"Orangeburg"	"Cordova 2"	1468	374	477	852	323	536	867	6	306	543	849				
"SC"	2008	"Orangeburg"	"Edisto"	923	459	202	661	454	209	668	6	422	240	662				
"SC"	2008	"Orangeburg"	"Elloree 1"	924	287	262	549	285	269	563	6	262	288	550				
"SC"	2008	"Orangeburg"	"Elloree 2"	677	95	270	365	89	279	374	6	83	280	363				
"SC"	2008	"Orangeburg"	"Emergency"	0	42	50	92	33	61	94	6	33	59	92	2	0	1	1
"SC"	2008	"Orangeburg"	"Eutawville 1"	1397	467	428	897	463	438	914	6	407	484	892				
"SC"	2008	"Orangeburg"	"Eutawville 2"	1724	156	780	937	133	818	966	6	121	822	944				
"SC"	2008	"Orangeburg"	"Failsafe"	0	23	159	182	12	175	188	6	7	138	145	2	4	33	37
"SC"	2008	"Orangeburg"	"Failsafe Provisional"	0	8	14	22	7	26	33	6	3	12	15	2	3	4	7
"SC"	2008	"Orangeburg"	"Four Holes"	534	284	99	384	285	103	390	6	266	117	384				
"SC"	2008	"Orangeburg"	"Holly Hill 1"	1639	494	628	1122	439	681	1137	6	396	725	1121				
"SC"	2008	"Orangeburg"	"Holly Hill 2"	1675	213	867	1082	154	936	1097	6	149	934	1083				
"SC"	2008	"Orangeburg"	"Jamison"	1656	356	545	903	301	627	935	6	254	603	860	2	35	22	57
"SC"	2008	"Orangeburg"	"Limestone 1"	1847	1	628	629	338	692	1039	2	321	698	1019				
"SC"	2008	"Orangeburg"	"Limestone 2"	1363	394	454	848	330	522	858	2	314	533	847				
"SC"	2008	"Orangeburg"	"Neeses-Livingston"	897	378	240	620	376	251	633	2	324	295	620				
"SC"	2008	"Orangeburg"	"Nix"	1224	44	634	678	3	688	693	6	10	670	680				
"SC"	2008	"Orangeburg"	"North 1"	1162	318	452	770	283	500	796	2	276	493	769				
"SC"	2008	"Orangeburg"	"North 2"	1092	410	336	747	396	367	775	2	349	396	746				
"SC"	2008	"Orangeburg"	"Norway"	1251	327	491	818	306	515	835	6	256	507	763	2	23	32	55
"SC"	2008	"Orangeburg"	"Orangeburg Wd 1"	648	168	131	299	139	163	307	6	131	157	289	2	6	7	13
"SC"	2008	"Orangeburg"	"Orangeburg Wd 10"	766	249	211	460	208	262	470	2	192	268	460				
"SC"	2008	"Orangeburg"	"Orangeburg Wd 2"	598	45	236	281	25	262	290	6	24	261	285				
"SC"	2008	"Orangeburg"	"Orangeburg Wd 3"	885	74	385	459	39	433	475	6	41	420	461				
"SC"	2008	"Orangeburg"	"Orangeburg Wd 4"	1896	92	888	980	4	990	997	6	7	974	981				
"SC"	2008	"Orangeburg"	"Orangeburg Wd 5"	564	53	203	256	35	227	262	6	31	227	258				
"SC"	2008	"Orangeburg"	"Orangeburg Wd 6"	790	140	247	387	103	286	393	6	102	282	386				
"SC"	2008	"Orangeburg"	"Orangeburg Wd 7"	755	296	151	447	280	168	455	2	234	203	437	6	7	4	11
"SC"	2008	"Orangeburg"	"Orangeburg Wd 8"	588	202	142	345	176	168	351	2	112	113	226	6	35	85	120
"SC"	2008	"Orangeburg"	"Orangeburg Wd 9"	551	143	161	304	114	190	307	6	107	198	305				
"SC"	2008	"Orangeburg"	"Pinehill"	957	286	346	633	270	371	645	2	221	409	631				
"SC"	2008	"Orangeburg"	"Providence"	1101	203	492	695	179	516	700	6	165	528	693				
"SC"	2008	"Orangeburg"	"Provisional"	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0
"SC"	2008	"Orangeburg"	"Rowesville"	542	160	207	369	144	223	376	6	121	242	363				
"SC"	2008	"Orangeburg"	"Santee 1"	1452	491	330	821	477	357	847	6	442	385	827				
"SC"	2008	"Orangeburg"	"Santee 2"	1153	83	568	651	57	597	664	6	48	606	654				
"SC"	2008	"Orangeburg"	"Springfield"	1151	352	430	783	348	445	801	2	312	471	785				
"SC"	2008	"Orangeburg"	"Suburban 1"	1166	33	603	637	6	631	640	6	8	629	637				
"SC"	2008	"Orangeburg"	"Suburban 2"	764	29	368	397	7	394	402	6	9	388	397				
"SC"	2008	"Orangeburg"	"Suburban 3"	1313	122	559	681	88	616	712	6	85	602	688				
"SC"	2008	"Orangeburg"	"Suburban 4"	566	110	172	282	90	194	292	6	89	193	282				
"SC"	2008	"Orangeburg"	"Suburban 5"	1244	184	521	706	171	542	719	6	138	566	704				
"SC"	2008	"Orangeburg"	"Suburban 6"	818	188	270	458	173	283	460	6	169	288	457	2	0	1	1
"SC"	2008	"Orangeburg"	"Suburban 7"	1385	637	213	851	596	268	870	2	543	308	852				
"SC"	2008	"Orangeburg"	"Suburban 8"	828	345	180	525	300	224	527	2	289	235	524				
"SC"	2008	"Orangeburg"	"Suburban 9"	1281	221	458	679	173	527	704	6	161	523	685				
"SC"	2008	"Orangeburg"	"Vance"	1351	185	717	902	162	738	908	6	142	759	901				
"SC"	2008	"Orangeburg"	"Whittaker"	1216	83	535	618	59	565	625	6	54	568	622				
"SC"	2008	"Pickens"	"Abel"	875	206	230	437	142	293	449	3	164	268	432				
"SC"	2008	"Pickens"	"Absentee"	0	3229	1779	5020	3206	1859	5136	3	3226	1760	4988				
"SC"	2008	"Pickens"	"Albert R Lewis"	1303	635	172	809	674	123	816	3	652	151	803				
"SC"	2008	"Pickens"	"Arial Mill"	1040	426	134	561	448	103	568	3	426	129	556				
"SC"	2008	"Pickens"	"Brushy Creek"	1934	850	300	1153	876	269	1164	3	855	295	1152				
"SC"	2008	"Pickens"	"Calhoun"	1387	289	195	485	232	255	495	3	236	240	476				
"SC"	2008	"Pickens"	"Cedar Rock"	1475	714	193	911	787	122	925	3	754	151	905				
"SC"	2008	"Pickens"	"Central I"	1873	441	306	752	364	389	777	3	358	375	736				
"SC"	2008	"Pickens"	"Central II"	1576	595	227	827	535	281	836	3	556	254	815				
"SC"	2008	"Pickens"	"Clemson I"	1035	352	184	537	275	263	543	3	295	233	529				
"SC"	2008	"Pickens"	"Clemson II"	1301	530	191	724	447	278	737	3	465	260	726				
"SC"	2008	"Pickens"	"Crossroads"	1270	583	180	771	645	119	785	3	609	158	769				
"SC"	2008	"Pickens"	"Crosswell I"	1619	697	270	972	791	175	985	3	739	230	969				
"SC"	2008	"Pickens"	"Crosswell II"	855	332	124	462	361	96	469	3	364	96	461				
"SC"	2008	"Pickens"	"Dacusville I"	980	443	144	587	486	95	594	3	474	108	583				
"SC"	2008	"Pickens"	"Dacusville II"	1129	541	176	722	593	101	728	3	566	136	715				
"SC"	2008	"Pickens"	"Easley"	1365	494	182	677	489	177	686	3	487	186	673				
"SC"	2008	"Pickens"	"Emergency"	0	0	0	0	0	0	0	3	0	0	0				
"SC"	2008	"Pickens"	"Failsafe"	0	129	47	176	129	49	182	3	120	53	174				
"SC"	2008	"Pickens"	"Failsafe Provisional"	0	92	37	129	97	32	131	3	90	35	127				
"SC"	2008	"Pickens"	"Flat Rock"	1528	655	207	866	683	175	879	3	650	195	847				
"SC"	2008	"Pickens"	"Forest Acres"	1458	648	210	862	673	188	873	3	630	218	849				
"SC"	2008	"Pickens"	"Georges Creek"	1831	805	246	1057	850	190	1065	3	834	212	1046				
"SC"	2008	"Pickens"	"Glassy Mountain"	874	369	112	481	398	71	485	3	379	98	477				
"SC"	2008	"Pickens"	"Griffin"	1470	695	222	923	762	153	944	3	730	189	922				
"SC"	2008	"Pickens"	"Holly Springs"	1671	747	211	960	780	176	974	3	769	185	955				
"SC"	2008	"Pickens"	"Lawrence Chapel"	1051	520	143	665	493	173	669	3	481	181	663				
"SC"	2008	"Pickens"	"Liberty I"	1440	657	168	830	678	139	829	3	657	162	821				
"SC"	2008	"Pickens"	"Liberty II"	1825	724	273	999	746	249	1010	3	729	258	987				
"SC"	2008	"Pickens"	"McKissick"	1736	594	286	882	585	290	896	3	580	300	881				
"SC"	2008	"Pickens"	"Morrison"	1470	476	193	670	377	293	685	3	398	269	668				
"SC"	2008	"Pickens"	"Mountain View"	1163	490	148	641	490	141	649	3	478	161	639				
"SC"	2008	"Pickens"	"Norris"	1298	544	214	758	562	197	769	3	527	230	757				
"SC"	2008	"Pickens"	"Park Street"	1058	325	171	498	329	161	500	3	318	160	478				
"SC"	2008	"Pickens"	"Pickens I"	1848	813	205	1019	840	171	1034	3	817	196	1013				
"SC"	2008	"Pickens"	"Pickens II"	1676	618	223	842	620	222	854	3	619	209	829				
"SC"	2008	"Pickens"	"Pickens III"	1301	498	178	679	522	157	693	3	505	172	678				
"SC"	2008	"Pickens"	"Pickens IV"	947	415	93	511	424	72	514	3	420	85	505				
"SC"	2008	"Pickens"	"Pickensville"	1386	516	188	707	551	153	716	3	529	174	703				
"SC"	2008	"Pickens"	"Pike"	906	334	165	500	288	219	512	3	308	193	502				
"SC"	2008	"Pickens"	"Powdersville I"	1890	893	240	1136	921	218	1153	3	900	238	1139				
"SC"	2008	"Pickens"	"Powdersville II"	2217	1040	310	1356	1097	263	1387	3	1067	285	1354				
"SC"	2008	"Pickens"	"Praters Creek I"	636	337	58	398	355	42	399	3	335	57	393				
"SC"	2008	"Pickens"	"Praters Creek II"	1344	686	152	840	696	147	858	3	675	165	840				
"SC"	2008	"Pickens"	"Provisional"	0	21	19	40	22	19	43	3	17	21	38				
"SC"	2008	"Pickens"	"Pumpkintown"	1454	681	240	926	728	201	946	3	709	213	922				
"SC"	2008	"Pickens"	"Rice Creek"	1244	516	153	670	520	149	679	3	503	157	661				
"SC"	2008	"Pickens"	"Rock Springs"	1220	484	169	656	495	159	665	3	484	164	648				
"SC"	2008	"Pickens"	"Saluda"	1171	452	196	649	502	143	656	3	475	167	643				
"SC"	2008	"Pickens"	"Simpson"	894	137	250	388	123	263	390	3	120	270	390				
"SC"	2008	"Pickens"	"Six Mile"	1440	739	166	907	726	171	915	3	718	186	906				
"SC"	2008	"Pickens"	"Skelton"	1499	672	168	844	696	148	856	3	685	149	836				
"SC"	2008	"Pickens"	"Smith Grove"	1688	612	269	887	667	212	900	3	639	246	886				
"SC"	2008	"Pickens"	"Stone Church"	1262	444	242	695	345	348	705	3	369	322	693				
"SC"	2008	"Pickens"	"University"	812	225	105	331	176	152	341	3	183	145	328				
"SC"	2008	"Pickens"	"Woodside"	1546	585	233	821	604	204	826	3	582	230	813				
"SC"	2008	"Pickens"	"Zion"	1546	613	224	840	651	183	853	3	620	217	838				
"SC"	2008	"Richland"	"Absentee"	0	11049	19898	31001	9139	22518	31830	2	7831	13455	21302	6	1129	8690	9820
"SC"	2008	"Richland"	"Arcadia"	1718	548	364	912	462	459	934	2	452	465	917				
"SC"	2008	"Richland"	"Ardincaple"	436	45	188	233	5	241	249	6	5	234	239				
"SC"	2008	"Richland"	"Ballentine"	2668	1307	369	1678	1264	442	1714	2	1199	472	1675				
"SC"	2008	"Richland"	"Beatty Road"	1594	145	425	570	87	497	588	2	94	472	567				
"SC"	2008	"Richland"	"Bluff"	2465	147	1116	1263	31	1243	1281	6	34	1235	1269				
"SC"	2008	"Richland"	"Blythewood #3"	1338	554	219	774	540	245	791	2	487	288	775				
"SC"	2008	"Richland"	"Blythewood 1"	1080	533	114	649	494	163	663	2	468	179	647				
"SC"	2008	"Richland"	"Blythewood 2"	1637	656	323	979	593	388	995	2	558	422	981				
"SC"	2008	"Richland"	"Brandon"	3704	605	1091	1697	436	1290	1742	6	359	1185	1545	2	86	64	150
"SC"	2008	"Richland"	"Briarwood"	2739	640	759	1401	477	940	1439	2	490	901	1393				
"SC"	2008	"Richland"	"Caughman Road"	2013	453	577	1031	343	701	1048	6	333	702	1036				
"SC"	2008	"Richland"	"College Place"	1973	160	806	968	47	955	1005	6	50	929	979				
"SC"	2008	"Richland"	"Cooper"	1310	590	166	757	484	279	768	2	480	280	760				
"SC"	2008	"Richland"	"Dennyside"	932	225	257	482	197	295	495	6	191	294	485				
"SC"	2008	"Richland"	"Dentsville"	2583	205	1008	1215	101	1151	1267	6	95	1137	1234				
"SC"	2008	"Richland"	"Dutch Fork"	2038	1104	233	1342	1034	315	1364	2	1002	338	1341				
"SC"	2008	"Richland"	"Dutch Fork #2"	3060	1404	479	1883	1255	631	1921	2	1253	628	1881				
"SC"	2008	"Richland"	"East Forest Acres"	1307	538	130	670	466	211	685	2	447	218	667				
"SC"	2008	"Richland"	"Eastover"	2846	384	1170	1556	268	1326	1606	6	268	1304	1573				
"SC"	2008	"Richland"	"Edgewood"	2220	112	913	1027	35	1008	1053	6	41	994	1036				
"SC"	2008	"Richland"	"Emergency"	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0
"SC"	2008	"Richland"	"Estates"	4343	1461	948	2411	1216	1222	2461	2	1217	1188	2408				
"SC"	2008	"Richland"	"Failsafe"	0	73	272	345	45	315	363	2	43	155	198	6	12	134	146
"SC"	2008	"Richland"	"Failsafe Provisional"	0	126	142	268	99	175	275	2	87	101	188	6	16	63	79
"SC"	2008	"Richland"	"Fairlawn"	2846	466	975	1442	307	1157	1477	6	146	685	831	2	181	444	625
"SC"	2008	"Richland"	"Fairwold"	1052	56	452	508	7	523	539	6	12	513	525				
"SC"	2008	"Richland"	"Friarsgate #1"	2165	672	517	1191	568	624	1208	2	575	589	1165				
"SC"	2008	"Richland"	"Friarsgate #2"	1857	619	412	1032	568	481	1057	2	558	478	1036				
"SC"	2008	"Richland"	"Gadsden"	2045	207	1046	1253	67	1224	1300	6	66	1190	1257				
"SC"	2008	"Richland"	"Garners"	1015	215	334	549	169	396	571	6	166	385	551				
"SC"	2008	"Richland"	"Greenview"	2038	117	905	1022	9	1051	1065	6	19	1019	1038				
"SC"	2008	"Richland"	"Gregg Park"	2211	561	369	931	458	469	941	2	468	458	926				
"SC"	2008	"Richland"	"Hampton"	2074	561	481	1044	428	622	1075	2	441	605	1051				
"SC"	2008	"Richland"	"Harbison"	2742	539	652	1200	416	808	1234	2	436	766	1204				
"SC"	2008	"Richland"	"Harbison #2"	1365	351	357	709	282	435	724	2	275	437	712				
"SC"	2008	"Richland"	"Hopkins"	2924	276	1189	1466	143	1370	1532	6	137	1345	1482				
"SC"	2008	"Richland"	"Horrell Hill"	2432	687	620	1310	613	707	1331	6	577	722	1300				
"SC"	2008	"Richland"	"Hunting Creek"	511	204	120	324	184	149	333	6	170	156	327				
"SC"	2008	"Richland"	"Keels"	3710	356	1182	1540	227	1353	1595	6	140	1113	1255	2	71	219	290
"SC"	2008	"Richland"	"Keenan"	1899	479	499	979	358	650	1010	2	331	298	629	6	35	327	362
"SC"	2008	"Richland"	"Kelly Mill"	789	279	175	454	259	204	470	2	241	207	448				
"SC"	2008	"Richland"	"Killian"	1124	316	361	681	260	438	703	2	258	422	682				
"SC"	2008	"Richland"	"Kingswood"	3129	402	1128	1531	235	1331	1577	2	276	1247	1524				
"SC"	2008	"Richland"	"Lake Carolina"	2038	806	478	1285	699	613	1319	2	679	598	1279				
"SC"	2008	"Richland"	"Lincolnshire"	2440	108	1147	1256	21	1259	1290	6	19	1252	1271				
"SC"	2008	"Richland"	"Longcreek"	3254	1401	498	1901	1258	656	1933	2	1231	670	1904				
"SC"	2008	"Richland"	"Lykesland"	2418	649	653	1303	558	785	1360	6	478	761	1240	2	26	35	61
"SC"	2008	"Richland"	"McEntire"	982	281	226	507	258	257	517	6	243	261	504				
"SC"	2008	"Richland"	"Meadowfield"	1880	749	346	1097	663	440	1115	2	641	459	1101				
"SC"	2008	"Richland"	"Meadowlake"	2500	148	1069	1218	30	1237	1276	6	29	1220	1249				
"SC"	2008	"Richland"	"Midway"	3183	400	1044	1444	278	1211	1494	2	271	1094	1365	6	6	69	75
"SC"	2008	"Richland"	"Mill Creek"	1726	432	555	988	349	657	1019	6	331	640	972				
"SC"	2008	"Richland"	"Monticello"	2606	621	624	1246	541	722	1274	2	384	478	863	6	137	241	378
"SC"	2008	"Richland"	"North Forest Acres"	1509	466	317	784	380	415	808	2	399	392	792				
"SC"	2008	"Richland"	"North Springs 1"	3362	794	909	1704	595	1139	1750	2	617	1074	1692				
"SC"	2008	"Richland"	"North Springs 2"	3112	851	679	1530	720	825	1555	2	736	775	1511				
"SC"	2008	"Richland"	"Oak Point"	3159	1172	684	1858	989	875	1887	2	1018	838	1856				
"SC"	2008	"Richland"	"Oakwood"	1073	332	237	572	290	282	586	2	274	303	577				
"SC"	2008	"Richland"	"Old Friarsgate"	1423	483	294	779	420	366	795	2	410	370	780				
"SC"	2008	"Richland"	"Olympia"	2099	390	585	981	277	721	1015	6	284	694	978				
"SC"	2008	"Richland"	"Parkridge"	1234	234	238	474	209	268	483	2	206	268	474				
"SC"	2008	"Richland"	"Parkway"	5460	1045	1714	2761	692	2112	2826	2	749	2011	2762				
"SC"	2008	"Richland"	"Parkway #2"	2624	639	801	1441	467	1002	1473	2	484	957	1441				
"SC"	2008	"Richland"	"Pennington"	2611	1103	355	1464	975	508	1490	2	958	508	1467				
"SC"	2008	"Richland"	"Pine Grove"	1921	207	663	872	116	788	905	2	142	733	875				
"SC"	2008	"Richland"	"Pine Lakes"	2562	278	1034	1313	116	1235	1354	6	104	1218	1322				
"SC"	2008	"Richland"	"Pinewood"	1499	264	546	810	158	669	830	6	150	662	812				
"SC"	2008	"Richland"	"Polo Road"	4636	1172	1071	2246	921	1359	2292	2	948	1282	2235				
"SC"	2008	"Richland"	"Pontiac"	2322	850	495	1346	757	598	1369	2	708	560	1268	6	42	40	82
"SC"	2008	"Richland"	"Provisional"	0	8	23	32	4	29	33	2	4	18	22	6	0	10	10
"SC"	2008	"Richland"	"Rice Creek"	4363	723	1346	2069	516	1580	2114	2	569	1501	2071				
"SC"	2008	"Richland"	"Ridge View"	3963	907	1222	2135	725	1459	2199	2	743	1382	2126				
"SC"	2008	"Richland"	"Ridgewood"	795	38	396	434	13	424	442	6	13	424	437				
"SC"	2008	"Richland"	"River Springs"	3715	1567	661	2230	1391	879	2291	2	1354	867	2223				
"SC"	2008	"Richland"	"Riverside"	1741	257	377	635	192	448	655	2	210	421	632				
"SC"	2008	"Richland"	"Riverwalk"	3088	931	760	1691	732	977	1725	2	782	907	1691				
"SC"	2008	"Richland"	"Round Top"	648	163	237	402	133	274	407	2	138	260	398				
"SC"	2008	"Richland"	"Sandlapper"	1913	387	836	1223	260	991	1257	2	287	928	1216				
"SC"	2008	"Richland"	"Satchelford"	1507	657	204	862	565	304	878	2	552	312	864				
"SC"	2008	"Richland"	"Skyland"	1464	299	274	573	227	350	586	2	238	334	572				
"SC"	2008	"Richland"	"South Beltline"	1932	364	427	791	273	539	819	2	288	497	785				
"SC"	2008	"Richland"	"South Forest Acres"	1681	633	219	856	534	321	865	2	525	331	859				
"SC"	2008	"Richland"	"Spring Hill"	1181	638	154	794	600	198	805	2	578	217	796				
"SC"	2008	"Richland"	"Spring Valley"	2558	872	443	1317	728	595	1338	2	750	567	1318				
"SC"	2008	"Richland"	"Spring Valley West"	2735	515	898	1413	370	1084	1464	2	404	1015	1420				
"SC"	2008	"Richland"	"Springville"	3174	1718	337	2056	1680	369	2071	2	1554	501	2055				
"SC"	2008	"Richland"	"St Andrews"	1496	246	400	650	201	464	673	2	204	449	654				
"SC"	2008	"Richland"	"Trenholm Road"	983	440	128	568	383	185	574	2	355	208	563				
"SC"	2008	"Richland"	"Valhalla"	2826	834	562	1401	711	722	1441	2	697	703	1401				
"SC"	2008	"Richland"	"Valley State Park"	1749	265	642	909	162	772	939	2	181	727	910				
"SC"	2008	"Richland"	"Walden"	1337	135	431	567	68	506	583	2	98	465	564				
"SC"	2008	"Richland"	"Ward 1"	2722	494	389	890	343	564	931	6	298	460	760	2	53	67	120
"SC"	2008	"Richland"	"Ward 10"	1755	565	321	890	349	546	907	6	245	350	596	2	123	161	284
"SC"	2008	"Richland"	"Ward 11"	1482	272	428	701	184	535	725	2	170	307	477	6	25	193	218
"SC"	2008	"Richland"	"Ward 12"	1750	523	284	810	368	454	833	2	376	440	816				
"SC"	2008	"Richland"	"Ward 13"	2145	705	440	1153	513	643	1179	2	528	626	1156				
"SC"	2008	"Richland"	"Ward 14"	1723	623	350	980	429	557	999	2	454	526	982				
"SC"	2008	"Richland"	"Ward 15"	1068	472	151	625	366	269	639	2	318	241	559	6	40	24	65
"SC"	2008	"Richland"	"Ward 16"	1378	628	146	777	512	263	780	2	523	254	777				
"SC"	2008	"Richland"	"Ward 17"	1628	710	223	936	566	379	955	2	572	370	945				
"SC"	2008	"Richland"	"Ward 18"	1545	173	512	688	111	603	720	2	98	266	364	6	26	303	329
"SC"	2008	"Richland"	"Ward 19"	1596	64	622	687	7	700	717	6	9	679	689				
"SC"	2008	"Richland"	"Ward 2"	960	73	219	292	52	247	303	6	57	231	289				
"SC"	2008	"Richland"	"Ward 20"	1897	333	591	927	209	746	961	6	216	706	922				
"SC"	2008	"Richland"	"Ward 21"	1972	107	780	887	29	881	913	6	27	855	882				
"SC"	2008	"Richland"	"Ward 22"	1763	125	710	837	37	836	879	6	45	803	848				
"SC"	2008	"Richland"	"Ward 23"	1116	337	237	577	224	363	596	2	247	335	583				
"SC"	2008	"Richland"	"Ward 24"	959	522	78	602	434	169	611	2	414	189	603				
"SC"	2008	"Richland"	"Ward 25"	1593	780	156	937	685	262	957	2	675	260	935				
"SC"	2008	"Richland"	"Ward 26"	1760	295	329	625	254	389	653	2	242	383	626				
"SC"	2008	"Richland"	"Ward 29"	1761	164	608	772	71	716	792	6	70	702	772				
"SC"	2008	"Richland"	"Ward 3"	1498	360	436	798	250	552	822	6	250	541	796				
"SC"	2008	"Richland"	"Ward 30"	748	164	156	320	120	204	329	6	111	209	320				
"SC"	2008	"Richland"	"Ward 31"	1207	104	403	509	30	489	525	6	38	478	516				
"SC"	2008	"Richland"	"Ward 32"	1029	44	398	442	11	434	450	6	9	435	444				
"SC"	2008	"Richland"	"Ward 33"	1274	145	381	531	85	456	551	2	93	237	333	6	6	201	208
"SC"	2008	"Richland"	"Ward 34"	1346	373	256	632	293	346	644	2	276	351	627				
"SC"	2008	"Richland"	"Ward 4"	1600	355	413	768	248	530	786	6	254	510	765				
"SC"	2008	"Richland"	"Ward 5"	1229	198	230	431	158	288	456	6	154	275	432				
"SC"	2008	"Richland"	"Ward 6"	1474	413	318	731	329	398	739	2	321	411	733				
"SC"	2008	"Richland"	"Ward 7"	1424	68	584	654	7	657	668	6	11	647	659				
"SC"	2008	"Richland"	"Ward 8"	3879	89	1218	1308	4	1386	1394	6	27	1279	1306				
"SC"	2008	"Richland"	"Ward 9"	1714	59	558	617	5	624	640	6	13	610	623				
"SC"	2008	"Richland"	"Westminster"	2405	359	671	1031	276	764	1055	2	281	750	1032				
"SC"	2008	"Richland"	"Whitewell"	2421	216	734	950	130	833	972	2	160	792	953				
"SC"	2008	"Richland"	"Wildewood"	3045	1128	442	1572	959	624	1593	2	960	611	1572				
"SC"	2008	"Richland"	"Woodfield"	3024	511	904	1418	400	1042	1454	2	386	1019	1408				
"SC"	2008	"Richland"	"Woodlands"	2304	1204	235	1443	1012	436	1456	2	1007	431	1441				
"SC"	2008	"Saluda"	"Absentee"	0	708	665	1375	681	712	1405	3	663	686	1351				
"SC"	2008	"Saluda"	"Centennial"	530	165	49	214	166	49	216	3	147	60	207				
"SC"	2008	"Saluda"	"Clyde"	275	155	33	188	164	23	190	3	146	42	188				
"SC"	2008	"Saluda"	"Delmar"	395	215	30	245	220	25	249	3	207	35	242				
"SC"	2008	"Saluda"	"Emergency"	0	58	22	80	58	23	81	3	55	24	79				
"SC"	2008	"Saluda"	"Failsafe"	0	0	1	1	0	1	1	3	0	1	1				
"SC"	2008	"Saluda"	"Failsafe Provisional"	0	0	0	0	0	0	0	3	0	0	0				
"SC"	2008	"Saluda"	"Fruit Hill"	865	150	256	407	149	258	411	3	144	259	404				
"SC"	2008	"Saluda"	"Higgins - Zoar"	743	183	168	351	166	188	360	3	158	188	346				
"SC"	2008	"Saluda"	"Holly"	930	456	96	554	467	86	561	3	443	104	547				
"SC"	2008	"Saluda"	"Hollywood"	1248	585	135	720	603	123	733	3	563	150	713				
"SC"	2008	"Saluda"	"Holstons"	915	357	222	579	343	240	585	3	328	238	566				
"SC"	2008	"Saluda"	"Mayson"	458	191	79	271	185	91	277	3	185	81	266				
"SC"	2008	"Saluda"	"Mt Willing"	264	104	30	134	93	40	134	3	82	50	132				
"SC"	2008	"Saluda"	"Pleasant Cross"	284	77	82	159	75	81	158	3	75	82	157				
"SC"	2008	"Saluda"	"Pleasant Grove"	642	316	69	385	303	81	384	3	302	80	382				
"SC"	2008	"Saluda"	"Provisional"	0	9	10	19	11	11	22	3	7	12	19				
"SC"	2008	"Saluda"	"Richland"	572	266	92	358	274	85	362	3	268	89	357				
"SC"	2008	"Saluda"	"Ridge Spring - Monetta"	1032	232	319	551	213	354	572	3	214	330	544				
"SC"	2008	"Saluda"	"Saluda No 1"	1552	218	461	680	202	495	714	3	195	479	674				
"SC"	2008	"Saluda"	"Saluda No 2"	1169	384	151	536	361	171	536	3	361	170	531				
"SC"	2008	"Saluda"	"Sardis"	548	314	61	376	323	48	376	3	304	66	370				
"SC"	2008	"Saluda"	"Ward"	443	139	132	271	134	138	276	3	131	137	268				
"SC"	2008	"Spartanburg"	"Absentee"	0	5538	6855	12428	5828	6877	12829	4	5629	6584	12439				
"SC"	2008	"Spartanburg"	"Arcadia-Johnson City"	766	228	181	412	246	175	430	4	226	179	416				
"SC"	2008	"Spartanburg"	"Arkwright"	811	189	237	426	191	243	437	4	178	241	424				
"SC"	2008	"Spartanburg"	"Arlington"	3044	1046	503	1554	1163	402	1586	4	1124	388	1561				
"SC"	2008	"Spartanburg"	"Arrowood"	506	207	99	309	232	80	325	4	220	83	311				
"SC"	2008	"Spartanburg"	"Ballenger"	3251	1170	524	1703	1248	456	1738	4	1192	455	1698				
"SC"	2008	"Spartanburg"	"Beaumont Methodist Church"	760	162	168	330	155	175	336	4	148	166	329				
"SC"	2008	"Spartanburg"	"Ben Avon"	3677	1376	562	1944	1378	589	1980	4	1346	572	1952				
