state	year	county	precinct	g2004_USP_dv	g2004_USP_rv	g2004_USS_dv	g2004_USS_rv	g2004_USH_dv	g2004_USH_rv	g2004_STS_dv	g2004_STS_rv	g2004_STH_dv	g2004_STH_rv	ld	sd	cd	g2004_USP_tv	g2004_USS_tv	g2004_USH_tv	g2004_STS_tv	g2004_STH_tv
"IA"	2004	"Dubuque"	"Dubuque 15"	480	231	317	371	391	302	560	0	554	0	27	14	1	721.0	708.0	711.0	572.0	578.0
"IA"	2004	"Dubuque"	"Dubuque 16"	575	303	354	486	466	387	728	0	728	0	27	14	1	887.0	865.0	867.0	732.0	732.0
"IA"	2004	"Dubuque"	"Dubuque 17"	191	79	134	121	160	98	216	0	194	69	28	14	1	275.0	266.0	264.0	218.0	263.0
"IA"	2004	"Dubuque"	"Dubuque 18"	513	284	335	424	430	348	627	0	548	240	28	14	1	814.0	796.0	796.0	636.0	788.0
"IA"	2004	"Dubuque"	"Dubuque 19"	386	237	235	357	308	288	456	0	392	207	28	14	1	630.0	614.0	611.0	464.0	599.0
"IA"	2004	"Dubuque"	"Dubuque 2"	464	501	248	688	358	585	658	0	534	404	28	14	1	977.0	960.0	962.0	669.0	939.0
"IA"	2004	"Dubuque"	"Dubuque 20"	576	468	348	664	460	559	759	0	638	381	28	14	1	1067.0	1042.0	1031.0	765.0	1019.0
"IA"	2004	"Dubuque"	"Dubuque 21"	645	485	366	726	529	570	824	0	702	397	28	14	1	1141.0	1117.0	1111.0	833.0	1099.0
"IA"	2004	"Dubuque"	"Dubuque 3"	645	461	380	664	504	553	798	0	681	378	28	14	1	1111.0	1067.0	1073.0	806.0	1059.0
"IA"	2004	"Dubuque"	"Dubuque 4"	500	412	283	591	374	504	647	0	527	338	28	14	1	918.0	892.0	887.0	653.0	867.0
"IA"	2004	"Dubuque"	"Dubuque 5"	528	626	262	857	405	713	801	0	633	478	28	14	1	1160.0	1137.0	1128.0	810.0	1111.0
"IA"	2004	"Dubuque"	"Dubuque 6"	479	383	250	587	352	484	679	0	668	0	28	14	1	871.0	852.0	849.0	684.0	674.0
"IA"	2004	"Dubuque"	"Dubuque 7"	396	397	223	542	312	453	543	0	541	0	27	14	1	797.0	776.0	779.0	549.0	544.0
"IA"	2004	"Dubuque"	"Dubuque 8"	603	495	343	718	487	582	779	0	780	0	27	14	1	1109.0	1086.0	1081.0	787.0	788.0
"IA"	2004	"Dubuque"	"Dubuque 9"	523	475	310	659	404	558	687	0	683	0	27	14	1	1005.0	979.0	970.0	691.0	688.0
"IA"	2004	"Dubuque"	"Dyersville 1"	202	340	76	452	142	385	238	296	106	431	32	16	1	546.0	537.0	533.0	534.0	538.0
"IA"	2004	"Dubuque"	"Dyersville 2"	191	292	66	412	130	340	235	248	105	376	32	16	1	488.0	482.0	474.0	483.0	481.0
"IA"	2004	"Dubuque"	"Dyersville 3"	245	326	93	462	187	370	274	290	137	430	32	16	1	576.0	562.0	562.0	564.0	568.0
"IA"	2004	"Dubuque"	"Farley"	335	247	158	401	235	320	429	148	311	245	31	16	1	583.0	564.0	560.0	577.0	557.0
"IA"	2004	"Dubuque"	"Jefferson Peru"	509	527	237	774	379	645	569	435	358	648	32	16	1	1044.0	1024.0	1031.0	1004.0	1006.0
"IA"	2004	"Dubuque"	"Liberty"	132	162	34	249	91	193	111	175	39	251	32	16	1	295.0	286.0	286.0	286.0	290.0
"IA"	2004	"Dubuque"	"Mosalem Table Mound"	703	619	382	912	555	740			740	455	25		1	1332.0	1306.0	1310.0	0.0	1199.0
"IA"	2004	"Dubuque"	"New Wine"	190	276	63	382	122	328	165	298	40	428	32	16	1	471.0	453.0	455.0	463.0	468.0
"IA"	2004	"Dubuque"	"Part Dubuque Twp"	415	502	223	673	323	564	420	444	364	492	32	16	1	925.0	905.0	892.0	866.0	858.0
"IA"	2004	"Dubuque"	"Prairie Creek"	189	104	99	186	146	135	177	107	149	136	31	16	1	294.0	291.0	282.0	284.0	285.0
"IA"	2004	"Dubuque"	"Table Mound"	276	382	133	512	211	433			287	304	25		1	661.0	651.0	650.0	0.0	591.0
"IA"	2004	"Dubuque"	"Taylor"	455	389	198	617	332	486	585	253	444	373	31	16	1	845.0	828.0	825.0	838.0	817.0
"IA"	2004	"Dubuque"	"Vernon"	409	523	177	725	286	618	499	415	367	524	31	16	1	939.0	918.0	916.0	914.0	893.0
"IA"	2004	"Dubuque Total"		26561	20100	15837	29250	21470	23883	19280	4946	17547	10524				47043.0	45934.0	45865.0	24380.0	28176.0
"IA"	2004	"Emmet"	"Absentee and Special Ballots"	611	461	368	681	490	569	731	339	608	447	7	4	4	1086.0	1065.0	1060.0	1070.0	1056.0
"IA"	2004	"Emmet"	"Precinct 1"	246	343	112	455	163	409	370	213	263	308	7	4	4	593.0	576.0	572.0	583.0	571.0
"IA"	2004	"Emmet"	"Precinct 10"	173	212	90	288	139	242	241	143	179	207	7	4	4	388.0	385.0	381.0	384.0	386.0
"IA"	2004	"Emmet"	"Precinct 11"	124	158	58	217	90	173	191	84	155	122	7	4	4	284.0	276.0	263.0	275.0	277.0
"IA"	2004	"Emmet"	"Precinct 2"	76	129	25	176	49	154	133	68	105	99	7	4	4	207.0	202.0	203.0	201.0	204.0
"IA"	2004	"Emmet"	"Precinct 3"	161	164	74	246	117	206	231	100	199	126	7	4	4	330.0	325.0	323.0	331.0	325.0
"IA"	2004	"Emmet"	"Precinct 4"	82	93	38	136	48	126	120	54	91	86	7	4	4	178.0	175.0	174.0	174.0	177.0
"IA"	2004	"Emmet"	"Precinct 5"	93	165	43	208	68	185	160	92	137	118	7	4	4	259.0	254.0	254.0	252.0	255.0
"IA"	2004	"Emmet"	"Precinct 6"	243	298	118	418	169	367	349	196	279	262	7	4	4	549.0	545.0	536.0	546.0	542.0
"IA"	2004	"Emmet"	"Precinct 7"	209	245	97	341	165	272	277	165	219	227	7	4	4	455.0	447.0	437.0	442.0	446.0
"IA"	2004	"Emmet"	"Precinct 8"	199	210	88	314	137	266	265	141	202	208	7	4	4	416.0	410.0	403.0	406.0	410.0
"IA"	2004	"Emmet"	"Precinct 9"	188	219	87	303	129	273	268	140	209	200	7	4	4	411.0	402.0	402.0	408.0	409.0
"IA"	2004	"Emmet Total"		2405	2697	1198	3783	1764	3242	3336	1735	2646	2410				5156.0	5062.0	5008.0	5072.0	5058.0
"IA"	2004	"Fayette"	"Absentee and Special Ballots"	1557	1217	999	1752	1348	1500	293	247				12	1	2790.0	2773.0	2874.0	540.0	0.0
"IA"	2004	"Fayette"	"Absentee and Special Ballots HD 18"									1159	1051	18			0.0	0.0	0.0	0.0	2210.0
"IA"	2004	"Fayette"	"Absentee and Special Ballots HD 23"									44	20	23			0.0	0.0	0.0	0.0	64.0
"IA"	2004	"Fayette"	"Absentee and Special Ballots HD 24"									262	209	24			0.0	0.0	0.0	0.0	471.0
"IA"	2004	"Fayette"	"Auburn Twp"	122	99	53	165	86	122	0	0	102	110	18	12	1	222.0	219.0	215.0	0.0	212.0
"IA"	2004	"Fayette"	"Banks Twp"	62	94	17	132	41	106	0	0	64	89	18	12	1	156.0	152.0	150.0	0.0	153.0
"IA"	2004	"Fayette"	"Bethel Twp"	61	58	24	90	36	75	0	0	47	66	18	12	1	120.0	116.0	116.0	0.0	113.0
"IA"	2004	"Fayette"	"Center Twp"	59	81	28	107	41	263	0	0	67	69	18	12	1	140.0	137.0	328.0	0.0	136.0
"IA"	2004	"Fayette"	"Clermont Twp"	143	239	58	309	86	92	0	0	128	228	18	12	1	386.0	375.0	180.0	0.0	356.0
"IA"	2004	"Fayette"	"Dover Twp"	72	112	23	157	40	141	0	0	54	129	18	12	1	186.0	182.0	184.0	0.0	183.0
"IA"	2004	"Fayette"	"Eden Twp"	120	87	48	140	65	121	0	0	80	106	18	12	1	209.0	192.0	193.0	0.0	186.0
"IA"	2004	"Fayette"	"Fairbank Inc"	55	29	26	54	40	42	52	27	48	30	23	12	1	84.0	81.0	82.0	79.0	78.0
"IA"	2004	"Fayette"	"Fairfield Twp"	123	165	61	217	81	193	163	117	132	143	24	12	1	291.0	280.0	276.0	280.0	275.0
"IA"	2004	"Fayette"	"Fremont Twp"	115	113	53	164	77	139	0	0	115	110	18	12	1	230.0	221.0	222.0	0.0	225.0
"IA"	2004	"Fayette"	"Harlan Twp"	148	165	56	250	97	203	0	0	178	131	18	12	1	313.0	310.0	303.0	0.0	309.0
"IA"	2004	"Fayette"	"Illyria Twp"	87	112	40	140	54	129	102	92	119	79	24	12	1	200.0	183.0	191.0	194.0	198.0
"IA"	2004	"Fayette"	"Jefferson Twp"	106	94	57	133	77	112	0	0	97	95	18	12	1	201.0	193.0	193.0	0.0	192.0
"IA"	2004	"Fayette"	"Oelwein Ward 1"	309	255	141	388	195	339	0	0	276	261	18	12	1	568.0	536.0	537.0	0.0	537.0
"IA"	2004	"Fayette"	"Oelwein Ward 2"	261	153	163	235	200	199	0	0	235	161	18	12	1	415.0	405.0	404.0	0.0	396.0
"IA"	2004	"Fayette"	"Oelwein Ward 3"	286	176	170	272	215	224	0	0	280	166	18	12	1	463.0	449.0	451.0	0.0	446.0
"IA"	2004	"Fayette"	"Oelwein Ward 4"	270	302	145	410	213	349	0	0	249	312	18	12	1	576.0	557.0	565.0	0.0	561.0
"IA"	2004	"Fayette"	"Oran Twp"	94	90	32	147	61	118	0	0	61	118	18	12	1	188.0	181.0	181.0	0.0	179.0
"IA"	2004	"Fayette"	"Pleasant Valley Twp"	185	219	62	327	102	271	173	211	220	166	24	12	1	408.0	396.0	391.0	384.0	386.0
"IA"	2004	"Fayette"	"Putnam Twp"	41	100	20	119	39	96	68	75	54	88	24	12	1	142.0	141.0	138.0	143.0	142.0
"IA"	2004	"Fayette"	"Scott Twp"	23	69	11	80	17	72	36	55	23	66	24	12	1	94.0	92.0	90.0	91.0	89.0
"IA"	2004	"Fayette"	"Smithfield Twp"	49	62	16	92	25	86	47	64	51	58	24	12	1	112.0	109.0	111.0	111.0	109.0
"IA"	2004	"Fayette"	"Union Twp"	70	110	29	145	46	122	0	0	65	105	18	12	1	182.0	177.0	172.0	0.0	170.0
"IA"	2004	"Fayette"	"West Union Ward 1"	157	197	54	280	103	228	0	0	135	190	18	12	1	355.0	338.0	338.0	0.0	325.0
"IA"	2004	"Fayette"	"West Union Ward 2"	110	141	39	203	66	180	0	0	97	145	18	12	1	254.0	246.0	249.0	0.0	242.0
"IA"	2004	"Fayette"	"West Union Ward 3"	138	159	45	235	82	202	0	0	125	160	18	12	1	299.0	283.0	287.0	0.0	285.0
"IA"	2004	"Fayette"	"Westfield Twp"	219	259	120	323	156	285	233	216	249	189	24	12	1	486.0	454.0	449.0	449.0	438.0
"IA"	2004	"Fayette"	"Windsor Twp"	143	171	53	249	80	218	0	0	109	200	18	12	1	316.0	307.0	303.0	0.0	309.0
"IA"	2004	"Fayette Total"		5185	5128	2643	7315	3769	6227	1167	1104	4925	5050				10386.0	10085.0	10173.0	2271.0	9975.0
"IA"	2004	"Floyd"	"Absentee and Special Ballots"	1538	1132	807	1827	1417	1226			2147	0	14	7	4	2692.0	2678.0	2643.0	0.0	2168.0
"IA"	2004	"Floyd"	"Cedar Niles"	148	143	59	232	166	122			242	0	14	7	4	292.0	292.0	288.0	0.0	244.0
"IA"	2004	"Floyd"	"Charles City 1"	276	244	114	406	299	220			450	0	14	7	4	528.0	531.0	519.0	0.0	455.0
"IA"	2004	"Floyd"	"Charles City 2"	321	243	128	441	330	244			501	0	14	7	4	569.0	577.0	574.0	0.0	505.0
"IA"	2004	"Floyd"	"Charles City 3"	306	211	140	372	267	243			462	0	14	7	4	522.0	520.0	510.0	0.0	462.0
"IA"	2004	"Floyd"	"Charles City 4"	220	238	84	369	266	191			390	0	14	7	4	460.0	461.0	457.0	0.0	400.0
"IA"	2004	"Floyd"	"Floyd"	176	231	72	334	262	141			343	0	14	7	4	411.0	413.0	404.0	0.0	349.0
"IA"	2004	"Floyd"	"Pleasant Grove Riverton"	84	123	29	176	136	69			160	0	14	7	4	210.0	209.0	205.0	0.0	165.0
"IA"	2004	"Floyd"	"Rock Grove Nora Springs"	428	269	186	494	394	292			558	0	14	7	4	703.0	695.0	686.0	0.0	562.0
"IA"	2004	"Floyd"	"Rockford/Ulster"	352	291	125	519	378	263			528	0	14	7	4	649.0	653.0	641.0	0.0	535.0
"IA"	2004	"Floyd"	"Rudd"	119	154	43	224	189	82			210	0	14	7	4	273.0	273.0	271.0	0.0	215.0
"IA"	2004	"Floyd"	"Scott Union"	180	167	69	271	207	134			277	0	14	7	4	352.0	345.0	341.0	0.0	280.0
"IA"	2004	"Floyd"	"St Charles"	201	299	77	401	322	161			406	0	14	7	4	500.0	489.0	484.0	0.0	409.0
"IA"	2004	"Floyd Total"		4349	3745	1933	6066	4633	3388	0	0	6674	0				8161.0	8136.0	8023.0	0.0	6749.0
"IA"	2004	"Franklin"	"Absentee and Special Ballots"	570	770	266	1050	401	927	490	764	411	875	12	6	4	1354.0	1327.0	1328.0	1254.0	1287.0
"IA"	2004	"Franklin"	"Dows"	12	11	6	17	7	17	0	0	10	14	12	6	4	23.0	24.0	24.0	0.0	24.0
"IA"	2004	"Franklin"	"Geneva"	60	63	21	105	36	86	39	75	46	73	12	6	4	126.0	126.0	122.0	114.0	119.0
"IA"	2004	"Franklin"	"Grant Lee"	101	134	48	186	67	167	72	145	71	149	12	6	4	235.0	236.0	234.0	217.0	220.0
"IA"	2004	"Franklin"	"Hamilton"	55	94	13	135	23	129	39	101	30	114	12	6	4	154.0	149.0	153.0	140.0	144.0
"IA"	2004	"Franklin"	"Hampton 1"	125	144	49	218	85	184	105	152	88	176	12	6	4	271.0	271.0	270.0	258.0	265.0
"IA"	2004	"Franklin"	"Hampton 2"	175	239	69	344	118	298	160	247	138	271	12	6	4	420.0	420.0	416.0	407.0	409.0
"IA"	2004	"Franklin"	"Hampton 3"	166	223	69	317	108	276	156	222	127	254	12	6	4	393.0	392.0	384.0	378.0	381.0
"IA"	2004	"Franklin"	"Hampton 4"	156	172	68	249	104	221	143	172	120	195	12	6	4	331.0	326.0	325.0	315.0	315.0
"IA"	2004	"Franklin"	"Ingham"	78	67	33	112	51	96	66	69	74	71	12	6	4	150.0	150.0	148.0	136.0	146.0
"IA"	2004	"Franklin"	"Marion South Richland"	124	232	34	324	60	303	89	262	72	282	12	6	4	357.0	360.0	363.0	351.0	354.0
"IA"	2004	"Franklin"	"Morgan"	46	65	12	96	32	74	27	75	18	84	12	6	4	111.0	109.0	106.0	102.0	102.0
"IA"	2004	"Franklin"	"Mott"	95	134	32	197	55	174	75	144	59	164	12	6	4	231.0	231.0	229.0	219.0	223.0
"IA"	2004	"Franklin"	"Oakland"	41	64	20	86	34	72	33	67	30	71	12	6	4	106.0	106.0	106.0	100.0	101.0
"IA"	2004	"Franklin"	"Osceola"	39	80	16	102	29	89	37	73	34	73	12	6	4	119.0	120.0	118.0	112.0	112.0
"IA"	2004	"Franklin"	"Reeve"	48	95	20	121	28	111	47	90	30	106	12	6	4	145.0	144.0	139.0	137.0	136.0
"IA"	2004	"Franklin"	"Ross West Fork"	355	375	136	592	211	521	316	391	207	502	12	6	4	733.0	734.0	732.0	707.0	709.0
"IA"	2004	"Franklin"	"Scott"	53	105	21	138	39	124	52	106	34	125	12	6	4	160.0	161.0	163.0	158.0	159.0
"IA"	2004	"Franklin"	"Wisner North Richland"	41	61	20	82	32	70	38	62	25	75	12	6	4	102.0	104.0	102.0	100.0	100.0
"IA"	2004	"Franklin Total"		2340	3128	953	4471	1520	3939	1984	3217	1624	3674				5521.0	5490.0	5462.0	5205.0	5306.0
"IA"	2004	"Fremont"	"Absentee and Special Ballots"	325	425	191	530	305	417			330	397	97		5	754.0	742.0	722.0	0.0	727.0
"IA"	2004	"Fremont"	"Benton Pct"	39	65	17	88	33	66			44	57	97		5	106.0	107.0	99.0	0.0	101.0
"IA"	2004	"Fremont"	"Farragut Pct"	201	302	89	409	168	326			270	235	97		5	512.0	513.0	494.0	0.0	505.0
"IA"	2004	"Fremont"	"Green Pct"	152	308	67	383	139	297			163	276	97		5	462.0	460.0	437.0	0.0	440.0
"IA"	2004	"Fremont"	"Hamburg Ward 1"	84	112	30	159	59	119			83	104	97		5	196.0	192.0	178.0	0.0	187.0
"IA"	2004	"Fremont"	"Hamburg Ward 2"	62	78	36	102	55	77			68	64	97		5	142.0	141.0	132.0	0.0	132.0
"IA"	2004	"Fremont"	"Hamburg Ward 3"	54	59	27	86	53	59			60	53	97		5	113.0	115.0	112.0	0.0	113.0
"IA"	2004	"Fremont"	"Monroe Pct"	46	57	17	89	42	65			62	43	97		5	105.0	109.0	107.0	0.0	105.0
"IA"	2004	"Fremont"	"Riverside Pct"	55	100	17	133	44	99			58	91	97		5	157.0	153.0	143.0	0.0	149.0
"IA"	2004	"Fremont"	"Riverton Pct"	91	157	35	209	77	159			99	138	97		5	252.0	249.0	236.0	0.0	237.0
"IA"	2004	"Fremont"	"Scott Pct"	77	102	48	133	73	104			85	94	97		5	183.0	183.0	177.0	0.0	179.0
"IA"	2004	"Fremont"	"Sidney Pct"	252	507	126	611	240	472			338	385	97		5	766.0	751.0	712.0	0.0	723.0
"IA"	2004	"Fremont"	"Washington Pct"	72	90	43	115	58	93			76	76	97		5	163.0	161.0	151.0	0.0	152.0
"IA"	2004	"Fremont Total"		1510	2362	743	3047	1346	2353	0	0	1736	2013				3911.0	3876.0	3700.0	0.0	3750.0
"IA"	2004	"Greene"	"Absentee and Special Ballots"	607	525	365	737	492	619			0	739	50		4	1133.0	1102.0	1111.0	0.0	739.0
"IA"	2004	"Greene"	"Bristol Jackson"	93	106	44	154	75	120			0	142	50		4	199.0	198.0	195.0	0.0	142.0
"IA"	2004	"Greene"	"Cedar"	43	38	22	56	36	40			0	49	50		4	81.0	78.0	76.0	0.0	49.0
"IA"	2004	"Greene"	"Greenbrier Franklin"	53	88	22	116	36	104			0	117	50		4	141.0	138.0	140.0	0.0	117.0
"IA"	2004	"Greene"	"Hardin Grant"	91	118	19	185	52	154			0	167	50		4	209.0	204.0	206.0	0.0	167.0
"IA"	2004	"Greene"	"Highland"	131	132	77	183	95	170			0	181	50		4	264.0	260.0	265.0	0.0	181.0
"IA"	2004	"Greene"	"Jefferson 1"	248	284	105	418	178	350			0	420	50		4	533.0	523.0	528.0	0.0	420.0
"IA"	2004	"Greene"	"Jefferson 2"	234	287	101	415	155	351			0	397	50		4	522.0	516.0	506.0	0.0	397.0
"IA"	2004	"Greene"	"Jefferson 3"	285	330	94	512	182	413			0	501	50		4	615.0	606.0	595.0	0.0	501.0
"IA"	2004	"Greene"	"Junction"	223	231	78	368	135	310			0	346	50		4	455.0	446.0	445.0	0.0	346.0
"IA"	2004	"Greene"	"Kendrick"	43	55	23	71	29	63			0	63	50		4	98.0	94.0	92.0	0.0	63.0
"IA"	2004	"Greene"	"Paton Dawson"	127	146	51	219	88	179			0	221	50		4	274.0	270.0	267.0	0.0	221.0
"IA"	2004	"Greene"	"Scranton"	146	135	74	200	103	174			0	207	50		4	281.0	274.0	277.0	0.0	207.0
"IA"	2004	"Greene"	"Washington"	99	105	54	144	73	129			0	136	50		4	205.0	198.0	202.0	0.0	136.0
"IA"	2004	"Greene"	"Willow"	36	34	14	55	25	45			0	51	50		4	71.0	69.0	70.0	0.0	51.0
"IA"	2004	"Greene Total"		2459	2614	1143	3833	1754	3221	0	0	0	3737				5081.0	4976.0	4975.0	0.0	3737.0
"IA"	2004	"Grundy"	"Absentee and Special Ballots"	588	983	324	1223	584	953	0	1212	465	1039	40	20	3	1577.0	1567.0	1538.0	1216.0	1504.0
"IA"	2004	"Grundy"	"Precinct 1"	272	474	121	617	329	407	0	598	216	494	40	20	3	753.0	745.0	736.0	598.0	710.0
"IA"	2004	"Grundy"	"Precinct 2"	72	171	25	220	88	153	0	198	37	196	40	20	3	244.0	245.0	241.0	198.0	233.0
"IA"	2004	"Grundy"	"Precinct 3"	159	476	66	563	185	441	0	540	121	491	40	20	3	640.0	633.0	626.0	540.0	612.0
"IA"	2004	"Grundy"	"Precinct 4"	80	306	25	358	83	290	0	318	57	309	40	20	3	387.0	384.0	373.0	319.0	366.0
"IA"	2004	"Grundy"	"Precinct 5"	425	656	138	936	392	627	0	833	338	658	40	20	3	1086.0	1080.0	1019.0	837.0	996.0
"IA"	2004	"Grundy"	"Precinct 6"	420	682	163	922	410	640	0	861	319	716	40	20	3	1106.0	1094.0	1050.0	863.0	1035.0
"IA"	2004	"Grundy"	"Precinct 7"	370	681	132	908	356	661	0	820	227	770	40	20	3	1056.0	1050.0	1017.0	825.0	997.0
"IA"	2004	"Grundy Total"		2386	4429	994	5747	2427	4172	0	5380	1780	4673				6849.0	6798.0	6600.0	5396.0	6453.0
"IA"	2004	"Guthrie"	"Absentee and Special Ballots"	623	772	372	1000	592	746			570	786	58		5	1405.0	1388.0	1339.0	0.0	1356.0
"IA"	2004	"Guthrie"	"Baker"	50	48	16	79	38	55			34	58	58		5	99.0	98.0	93.0	0.0	92.0
"IA"	2004	"Guthrie"	"Bear Grove"	22	44	7	59	16	49			16	50	58		5	68.0	68.0	65.0	0.0	66.0
"IA"	2004	"Guthrie"	"Beaver"	141	148	65	220	141	129			174	117	58		5	292.0	291.0	270.0	0.0	291.0
"IA"	2004	"Guthrie"	"Cass"	314	486	137	629	286	469			285	472	58		5	805.0	789.0	756.0	0.0	758.0
"IA"	2004	"Guthrie"	"Dodge"	101	118	35	170	87	119			76	132	58		5	220.0	216.0	207.0	0.0	209.0
"IA"	2004	"Guthrie"	"Grant"	41	60	17	85	33	60			22	79	58		5	103.0	103.0	93.0	0.0	101.0
"IA"	2004	"Guthrie"	"Highland"	114	159	57	214	105	154			100	158	58		5	275.0	274.0	259.0	0.0	258.0
"IA"	2004	"Guthrie"	"Jackson"	57	68	27	96	59	53			56	65	58		5	125.0	124.0	112.0	0.0	121.0
"IA"	2004	"Guthrie"	"Orange"	34	26	15	44	32	27			29	28	58		5	61.0	61.0	59.0	0.0	57.0
"IA"	2004	"Guthrie"	"Penn"	87	124	44	159	82	116			93	111	58		5	214.0	210.0	198.0	0.0	204.0
"IA"	2004	"Guthrie"	"Richland-jamaica"	89	69	47	108	78	73			67	84	58		5	160.0	158.0	151.0	0.0	151.0
"IA"	2004	"Guthrie"	"Richland-yale"	74	74	37	106	71	68			67	77	58		5	150.0	147.0	139.0	0.0	144.0
"IA"	2004	"Guthrie"	"Seeley"	44	58	27	76	42	60			46	58	58		5	105.0	104.0	102.0	0.0	104.0
"IA"	2004	"Guthrie"	"Stuart"	239	249	104	381	220	227			314	171	58		5	491.0	487.0	447.0	0.0	485.0
"IA"	2004	"Guthrie"	"Thompson"	129	128	72	183	115	131			106	151	58		5	258.0	257.0	247.0	0.0	257.0
"IA"	2004	"Guthrie"	"Union"	17	40	5	52	13	43			12	43	58		5	57.0	57.0	56.0	0.0	55.0
"IA"	2004	"Guthrie"	"Valley"	333	426	145	600	279	450			293	443	58		5	765.0	755.0	729.0	0.0	736.0
"IA"	2004	"Guthrie"	"Victory"	105	228	61	267	106	219			100	226	58		5	340.0	335.0	325.0	0.0	326.0
"IA"	2004	"Guthrie Total"		2614	3325	1290	4528	2395	3248	0	0	2460	3309				5993.0	5922.0	5647.0	0.0	5771.0
"IA"	2004	"Hamilton"	"Absentee and Special Ballots"	1084	1023	649	1418	891	1181							4	2115.0	2093.0	2072.0	0.0	0.0
"IA"	2004	"Hamilton"	"Absentee and Special Ballots HD 10"									134	207	10			0.0	0.0	0.0	0.0	341.0
"IA"	2004	"Hamilton"	"Absentee and Special Ballots HD 9"									781	870	9			0.0	0.0	0.0	0.0	1653.0
"IA"	2004	"Hamilton"	"Blairsburg"	66	119	20	166	49	140			56	121	9		4	187.0	189.0	189.0	0.0	177.0
"IA"	2004	"Hamilton"	"Cass Freedom Fremont"	158	181	43	293	79	252			109	217	9		4	342.0	340.0	331.0	0.0	326.0
"IA"	2004	"Hamilton"	"Clear Lake Hamilton"	159	241	71	331	102	300			110	287	9		4	406.0	405.0	403.0	0.0	397.0
"IA"	2004	"Hamilton"	"Ellsworth Scott"	145	238	55	322	102	279			157	220	10		4	392.0	386.0	381.0	0.0	378.0
"IA"	2004	"Hamilton"	"Independence"	113	114	43	178	68	156			86	129	9		4	227.0	226.0	224.0	0.0	215.0
"IA"	2004	"Hamilton"	"Liberty Rose Grove"	54	135	15	173	28	163			47	132	10		4	190.0	190.0	191.0	0.0	179.0
"IA"	2004	"Hamilton"	"Lincoln"	99	224	48	272	61	260			96	220	10		4	328.0	327.0	321.0	0.0	316.0
"IA"	2004	"Hamilton"	"Lyon"	226	343	102	460	153	410			211	333	10		4	575.0	569.0	563.0	0.0	544.0
"IA"	2004	"Hamilton"	"Marion Webster"	246	272	111	400	168	348			168	348	9		4	527.0	521.0	516.0	0.0	516.0
"IA"	2004	"Hamilton"	"Webster City 1"	518	472	221	742	345	614			345	614	9		4	995.0	978.0	959.0	0.0	959.0
"IA"	2004	"Hamilton"	"Webster City 2"	517	569	220	840	340	723			340	723	9		4	1094.0	1075.0	1065.0	0.0	1065.0
"IA"	2004	"Hamilton"	"Webster City 3"	399	319	197	515	303	414			303	414	9		4	729.0	729.0	717.0	0.0	717.0
"IA"	2004	"Hamilton"	"Williams"	111	117	44	177	69	147			69	147	9		4	228.0	224.0	216.0	0.0	216.0
"IA"	2004	"Hamilton Total"		3895	4367	1839	6287	2758	5387	0	0	3012	4982				8335.0	8252.0	8148.0	0.0	7999.0
"IA"	2004	"Hancock"	"Absentee and Special Ballots"	478	589	253	411	353	699	392	664						1080.0	688.0	1052.0	1057.0	0.0
"IA"	2004	"Hancock"	"Absentee and Special Ballots HD 11"									0	653	11	6	4	0.0	0.0	0.0	0.0	664.0
"IA"	2004	"Hancock"	"Absentee and Special Ballots HD 12"									49	158	12			0.0	0.0	0.0	0.0	207.0
"IA"	2004	"Hancock"	"Amsterdam Twin Lake Kanawha"	177	249	83	135	113	305	118	301	90	322	12	6	4	428.0	220.0	418.0	419.0	412.0
"IA"	2004	"Hancock"	"Avery Goodell"	93	84	40	782	61	118	81	97	54	123	12	6	4	180.0	825.0	179.0	178.0	177.0
"IA"	2004	"Hancock"	"Bingham Woden"	75	127	33	887	53	150	58	148	0	181	11	6	4	205.0	924.0	203.0	206.0	184.0
"IA"	2004	"Hancock"	"Boone Magor Corwith"	104	152	50	335	75	184	77	185	0	213	11	6	4	261.0	392.0	259.0	262.0	216.0
"IA"	2004	"Hancock"	"Concord Garner"	556	780	211	333	362	946	469	834	0	1116	11	6	4	1345.0	557.0	1309.0	1303.0	1119.0
"IA"	2004	"Hancock"	"Crystal Crystal Lake"	123	90	58	170	85	126	100	113	0	162	11	6	4	215.0	233.0	211.0	213.0	164.0
"IA"	2004	"Hancock"	"Ell Liberty Klemme"	185	227	72	204	124	286	156	247	106	303	12	6	4	421.0	282.0	410.0	404.0	409.0
"IA"	2004	"Hancock"	"Ellington Madison Forest City"	214	288	85	153	155	347	167	327	0	424	11	6	4	506.0	244.0	502.0	494.0	429.0
"IA"	2004	"Hancock"	"Garfield"	77	81	32	1108	55	104	52	105	0	134	11	6	4	159.0	1144.0	159.0	157.0	134.0
"IA"	2004	"Hancock"	"Orthel Britt Erin Britt City"	402	701	199	123	313	775	350	747	0	906	11	6	4	1105.0	339.0	1088.0	1097.0	914.0
"IA"	2004	"Hancock Total"		2484	3368	1116	4641	1749	4040	2020	3768	299	4695				5905.0	5848.0	5790.0	5790.0	5029.0
"IA"	2004	"Hardin"	"Absentee and Special Ballots"	1363	1159	813	1649	1054	1387	1248	1187	0	1690	44	22	4	2536.0	2491.0	2441.0	2437.0	1744.0
