state	year	precinct	ward	cd	ld_name	ld_code	sd	mcd	mcd_code	vtd	fips	g2004_BALL_tv	g2004_USP_rv	g2004_USP_dv	g2004_USP_tv	g2004_USH_rv	g2004_USH_dv	g2004_USH_tv	g2004_STH_rv	g2004_STH_dv	g2004_STH_tv
"MN"	2004	"FARMINGTON P-3"		2	"36B"	72	36	"Farmington city"	40	2230	20618	2511	1503	977	2532	1542	823	2443	1632	713	2347
"MN"	2004	"FARMINGTON P-4"		2	"36B"	72	36	"Farmington city"	40	2240	20618	2564	1550	997	2584	1590	840	2507	1614	784	2401
"MN"	2004	"GREENVALE TWP"		2	"36B"	72	36	"Greenvale township"	45	2310	25802	464	260	195	472	261	178	453	263	166	429
"MN"	2004	"HAMPTON CITY"		2	"36B"	72	36	"Hampton city"	49	2410	26864	334	176	155	339	191	119	328	185	124	309
"MN"	2004	"HAMPTON TWP"		2	"36B"	72	36	"Hampton township"	50	2510	26882	561	318	231	563	333	193	551	322	191	513
"MN"	2004	"HASTINGS W-1 P-2"	1	2	"57B"	114	57	"Hastings city"	600	2610	27530	1119	419	674	1139	450	564	1077	561	466	1079
"MN"	2004	"HASTINGS W-1 P-3"	1	2	"57B"	114	57	"Hastings city"	600	2620	27530	1524	735	774	1538	747	666	1466	834	601	1478
"MN"	2004	"HASTINGS W-2"	2	2	"57B"	114	57	"Hastings city"	600	2630	27530	2595	1232	1318	2623	1272	1161	2520	1527	933	2529
"MN"	2004	"HASTINGS W-3"	3	2	"57B"	114	57	"Hastings city"	600	2640	27530	2875	1332	1497	2914	1445	1252	2791	1694	1052	2802
"MN"	2004	"HASTINGS W-4 P-1"	4	2	"57B"	114	57	"Hastings city"	600	2650	27530	1834	1018	799	1839	1040	711	1792	1177	594	1795
"MN"	2004	"HASTINGS W-4 P-2"	4	2	"57B"	114	57	"Hastings city"	600	2660	27530	1499	754	732	1512	789	640	1458	924	518	1468
"MN"	2004	"INVER GROVE HTS P-01"		2	"39B"	78	39	"Inver Grove Heights city"	71	2710	31076	1080	594	465	1096	615	383	1056	403	655	1059
"MN"	2004	"INVER GROVE HTS P-02"		2	"39B"	78	39	"Inver Grove Heights city"	71	2720	31076	2231	1272	936	2240	1337	776	2169	942	1182	2126
"MN"	2004	"INVER GROVE HTS P-03"		2	"39B"	78	39	"Inver Grove Heights city"	71	2730	31076	1864	965	879	1870	1010	747	1820	645	1166	1815
"MN"	2004	"INVER GROVE HTS P-04"		2	"39B"	78	39	"Inver Grove Heights city"	71	2740	31076	2360	1151	1183	2372	1201	1007	2281	684	1587	2272
"MN"	2004	"INVER GROVE HTS P-05"		2	"39B"	78	39	"Inver Grove Heights city"	71	2750	31076	2004	885	1094	2015	928	949	1935	488	1455	1945
"MN"	2004	"INVER GROVE HTS P-06"		2	"39B"	78	39	"Inver Grove Heights city"	71	2760	31076	1915	778	1106	1931	826	940	1857	465	1381	1847
"MN"	2004	"INVER GROVE HTS P-07"		2	"39B"	78	39	"Inver Grove Heights city"	71	2770	31076	1788	750	1001	1807	816	821	1728	458	1259	1717
"MN"	2004	"INVER GROVE HTS P-08"		4	"39B"	78	39	"Inver Grove Heights city"	71	2780	31076	2331	1010	1288	2330	832	1114	2174	607	1567	2175
"MN"	2004	"INVER GROVE HTS P-09"		4	"39B"	78	39	"Inver Grove Heights city"	71	2790	31076	1333	530	785	1348	458	682	1259	371	879	1250
"MN"	2004	"INVER GROVE HTS P-10"		4	"39B"	78	39	"Inver Grove Heights city"	71	2800	31076	1391	580	794	1403	490	693	1307	394	921	1315
"MN"	2004	"LAKEVILLE P-01"		2	"36B"	72	36	"Lakeville city"	80	2910	35180	1620	835	762	1634	869	638	1569	820	662	1487
"MN"	2004	"LAKEVILLE P-02"		2	"36A"	71	36	"Lakeville city"	80	2920	35180	1618	976	631	1625	1010	540	1584	964	562	1527
"MN"	2004	"LAKEVILLE P-03"		2	"36A"	71	36	"Lakeville city"	80	2930	35180	1846	1105	723	1862	1110	649	1807	1136	621	1759
"MN"	2004	"LAKEVILLE P-04"		2	"36A"	71	36	"Lakeville city"	80	2940	35180	2632	1643	971	2642	1694	814	2563	1596	893	2492
"MN"	2004	"LAKEVILLE P-05"		2	"36A"	71	36	"Lakeville city"	80	2950	35180	2064	1303	743	2082	1351	646	2028	1293	689	1984
"MN"	2004	"LAKEVILLE P-06"		2	"36A"	71	36	"Lakeville city"	80	2960	35180	2157	1125	1004	2173	1130	895	2103	1082	947	2030
"MN"	2004	"LAKEVILLE P-07"		2	"36A"	71	36	"Lakeville city"	80	2970	35180	916	486	424	920	506	363	897	455	408	863
"MN"	2004	"LAKEVILLE P-08"		2	"36A"	71	36	"Lakeville city"	80	2980	35180	2410	1396	993	2421	1415	854	2344	1304	926	2234
"MN"	2004	"LAKEVILLE P-09"		2	"36A"	71	36	"Lakeville city"	80	2990	35180	1975	1180	773	1992	1172	690	1914	1057	805	1864
"MN"	2004	"LAKEVILLE P-10"		2	"36A"	71	36	"Lakeville city"	80	3000	35180	2268	1475	773	2283	1483	662	2191	1402	737	2141
"MN"	2004	"LAKEVILLE P-11"		2	"36A"	71	36	"Lakeville city"	80	3010	35180	1442	866	559	1453	910	449	1409	870	498	1368
"MN"	2004	"LAKEVILLE P-12"		2	"36B"	72	36	"Lakeville city"	80	3020	35180	2724	1668	1029	2749	1665	906	2636	1655	844	2502
"MN"	2004	"LAKEVILLE P-13"		2	"36A"	71	36	"Lakeville city"	80	3030	35180	1066	633	427	1070	632	371	1027	572	382	956
"MN"	2004	"LAKEVILLE P-14"		2	"36A"	71	36	"Lakeville city"	80	3040	35180	2312	1441	855	2327	1495	722	2273	1474	734	2209
"MN"	2004	"LILYDALE"		4	"39A"	77	39	"Lilydale city"	90	3110	37016	586	277	303	588	273	263	565	267	279	546
"MN"	2004	"MARSHAN TWP"		2	"36B"	72	36	"Marshan township"	95	3210	40724	756	413	333	764	431	284	735	402	283	686
"MN"	2004	"MENDOTA CITY"		4	"39A"	77	39	"Mendota city"	102	3310	41678	116	26	86	117	26	65	106	26	75	101
"MN"	2004	"MENDOTA HTS P-1"		4	"39A"	77	39	"Mendota Heights city"	105	3410	41696	1998	903	1077	2009	914	930	1959	946	972	1919
"MN"	2004	"MENDOTA HTS P-2"		4	"39A"	77	39	"Mendota Heights city"	105	3420	41696	1473	681	777	1475	667	699	1435	674	719	1393
"MN"	2004	"MENDOTA HTS P-3"		4	"39A"	77	39	"Mendota Heights city"	105	3430	41696	1240	586	640	1248	561	562	1192	557	602	1159
"MN"	2004	"MENDOTA HTS P-4"		4	"39A"	77	39	"Mendota Heights city"	105	3440	41696	1540	726	800	1540	692	696	1495	712	740	1453
"MN"	2004	"MENDOTA HTS P-5"		4	"39A"	77	39	"Mendota Heights city"	105	3450	41696	1627	804	811	1631	790	719	1584	812	722	1535
"MN"	2004	"MIESVILLE"		2	"36B"	72	36	"Miesville city"	110	3510	42092	81	45	36	81	41	32	74	39	33	72
"MN"	2004	"NEW TRIER"		2	"36B"	72	36	"New Trier city"	115	3610	46024	66	33	33	66	30	29	63	25	32	57
"MN"	2004	"NININGER TWP"		2	"57B"	114	57	"Nininger township"	120	3710	46330	540	301	235	542	304	205	524	335	184	530
"MN"	2004	"NORTHFIELD W-3 P-3"	3	2	"36B"	72	36	"Northfield city"	46924	3810	49624	588	240	340	596	238	318	570	255	280	538
"MN"	2004	"RANDOLPH CITY"		2	"36B"	72	36	"Randolph city"	124	3910	53098	206	105	101	206	101	88	198	109	83	192
"MN"	2004	"RANDOLPH TWP"		2	"36B"	72	36	"Randolph township"	125	4010	53116	385	227	148	382	223	128	367	221	128	350
"MN"	2004	"RAVENNA TWP"		2	"36B"	72	36	"Ravenna township"	135	4110	53260	1422	754	652	1436	752	585	1393	748	584	1334
"MN"	2004	"ROSEMOUNT P-1"		2	"37B"	74	37	"Rosemount city"	145	4210	55726	1799	951	834	1805	1001	705	1762	1163	537	1704
"MN"	2004	"ROSEMOUNT P-2"		2	"37B"	74	37	"Rosemount city"	145	4220	55726	1862	1070	768	1879	1068	692	1824	1207	582	1790
"MN"	2004	"ROSEMOUNT P-3"		2	"37B"	74	37	"Rosemount city"	145	4230	55726	2267	1305	941	2283	1325	820	2210	1481	661	2144
"MN"	2004	"ROSEMOUNT P-4"		2	"37B"	74	37	"Rosemount city"	145	4240	55726	1327	636	676	1332	652	580	1275	776	448	1226
"MN"	2004	"ROSEMOUNT P-5A"		2	"37B"	74	37	"Rosemount city"	145	4250	55726	668	367	291	668	373	259	650	425	213	639
"MN"	2004	"ROSEMOUNT P-5B"		2	"37B"	74	37	"Rosemount city"	145	4255	55726	684	395	280	689	398	248	666	445	204	650
"MN"	2004	"ROSEMOUNT P-6"		2	"37B"	74	37	"Rosemount city"	145	4260	55726	1564	836	717	1571	866	600	1514	925	540	1467
"MN"	2004	"SCIOTA TWP"		2	"36B"	72	36	"Sciota township"	150	4310	59008	213	123	86	217	123	76	211	123	74	198
"MN"	2004	"SOUTH ST PAUL P-1 W-1"	1	4	"39A"	77	39	"South St. Paul city"	155	4410	61492	2108	779	1279	2136	654	1145	2025	717	1269	1992
"MN"	2004	"SOUTH ST PAUL P-2 W-1"	1	4	"39B"	78	39	"South St. Paul city"	155	4420	61492	1783	732	1027	1793	594	954	1709	519	1159	1680
"MN"	2004	"SOUTH ST PAUL P-3 W-2"	2	4	"39B"	78	39	"South St. Paul city"	155	4430	61492	1928	784	1116	1945	655	967	1847	591	1227	1821
"MN"	2004	"SOUTH ST PAUL P-4 W-2"	2	4	"57A"	113	57	"South St. Paul city"	155	4440	61492	1583	554	992	1609	476	850	1489	418	1031	1453
"MN"	2004	"SOUTH ST PAUL P-5 W-3"	3	4	"57A"	113	57	"South St. Paul city"	155	4450	61492	3430	1322	2055	3469	1034	1775	3255	911	2270	3188
"MN"	2004	"SUNFISH LAKE"		2	"39B"	78	39	"Sunfish Lake city"	160	4510	63544	375	225	146	377	243	119	369	200	156	356
"MN"	2004	"VERMILLION CITY"		2	"36B"	72	36	"Vermillion city"	164	4610	66802	290	141	146	293	147	112	278	130	128	258
"MN"	2004	"VERMILLION TWP"		2	"36B"	72	36	"Vermillion township"	165	4710	66820	713	399	305	715	392	273	687	380	261	641
"MN"	2004	"WATERFORD TWP"		2	"36B"	72	36	"Waterford township"	175	4810	68530	302	162	133	306	169	118	297	168	118	287
"MN"	2004	"WEST ST PAUL W-1 P-1"	1	4	"39A"	77	39	"West St. Paul city"	180	4910	69700	1236	432	782	1256	383	644	1182	442	720	1163
"MN"	2004	"WEST ST PAUL W-1 P-2"	1	4	"39A"	77	39	"West St. Paul city"	180	4920	69700	1256	488	743	1277	426	636	1198	495	678	1174
"MN"	2004	"WEST ST PAUL W-1 P-3"	1	4	"39A"	77	39	"West St. Paul city"	180	4930	69700	680	216	444	697	170	363	612	215	383	599
"MN"	2004	"WEST ST PAUL W-2 P-1"	2	4	"39A"	77	39	"West St. Paul city"	180	4940	69700	1071	421	638	1080	365	544	1022	429	580	1009
"MN"	2004	"WEST ST PAUL W-2 P-2"	2	4	"39A"	77	39	"West St. Paul city"	180	4950	69700	1257	494	745	1265	459	643	1218	525	679	1204
"MN"	2004	"WEST ST PAUL W-2 P-3"	2	4	"39A"	77	39	"West St. Paul city"	180	4960	69700	1300	456	824	1314	391	715	1240	474	730	1205
"MN"	2004	"WEST ST PAUL W-3 P-1"	3	4	"39A"	77	39	"West St. Paul city"	180	4970	69700	1264	504	748	1274	461	669	1231	521	680	1201
"MN"	2004	"WEST ST PAUL W-3 P-2"	3	4	"39A"	77	39	"West St. Paul city"	180	4980	69700	1341	586	740	1349	552	643	1305	612	678	1291
"MN"	2004	"WEST ST PAUL W-3 P-3"	3	4	"39A"	77	39	"West St. Paul city"	180	4990	69700	1476	608	846	1490	597	722	1434	637	772	1409
"MN"	2004	"ARDEN HILLS P-1"		4	"50B"	100	50	"Arden Hills city"	10	10	2026	851	422	416	848	385	391	829	463	353	816
"MN"	2004	"ARDEN HILLS P-2"		4	"50B"	100	50	"Arden Hills city"	10	20	2026	1389	648	720	1398	585	629	1311	692	604	1297
"MN"	2004	"ARDEN HILLS P-3"		4	"50B"	100	50	"Arden Hills city"	10	30	2026	1689	1104	555	1710	945	495	1544	1046	475	1522
"MN"	2004	"ARDEN HILLS P-4"		4	"50B"	100	50	"Arden Hills city"	10	40	2026	1973	954	992	1990	818	927	1903	965	898	1865
"MN"	2004	"BLAINE D-1 P-2"	1	6	"51B"	102	51	"Blaine city"	20	50	6382	0	0	0	0	0	0	0	0	0	0
"MN"	2004	"FALCON HEIGHTS P-1"		4	"66B"	132	66	"Falcon Heights city"	30	60	20420	1582	463	1094	1601	421	1016	1509	421	1026	1454
"MN"	2004	"FALCON HEIGHTS P-2"		4	"66B"	132	66	"Falcon Heights city"	30	70	20420	1401	490	887	1416	463	835	1369	481	843	1325
"MN"	2004	"GEM LAKE P-1"		4	"54B"	108	54	"Gem Lake city"	40	80	23318	261	132	128	262	109	122	251	121	124	246
"MN"	2004	"LAUDERDALE P-1"		4	"54A"	107	54	"Lauderdale city"	50	90	35738	1427	394	995	1454	356	905	1369	381	969	1355
"MN"	2004	"LITTLE CANADA P-1"		4	"54B"	108	54	"Little Canada city"	60	100	37502	1487	601	859	1500	501	762	1420	600	813	1416
"MN"	2004	"LITTLE CANADA P-2"		4	"54B"	108	54	"Little Canada city"	60	110	37502	2090	917	1140	2118	741	1005	1979	948	1043	1991
"MN"	2004	"LITTLE CANADA P-3"		4	"54B"	108	54	"Little Canada city"	60	120	37502	1997	833	1131	2018	661	993	1867	804	1067	1871
"MN"	2004	"MAPLEWOOD P-01"		4	"55A"	109	55	"Maplewood City"	70	130	40382	783	256	515	793	209	454	746	268	427	730
"MN"	2004	"MAPLEWOOD P-02"		4	"55A"	109	55	"Maplewood City"	70	140	40382	1238	521	701	1242	423	642	1175	462	610	1137
"MN"	2004	"MAPLEWOOD P-03"		4	"55A"	109	55	"Maplewood City"	70	150	40382	1194	509	661	1210	428	604	1135	476	564	1109
"MN"	2004	"MAPLEWOOD P-04"		4	"55A"	109	55	"Maplewood City"	70	160	40382	1576	619	928	1596	529	803	1514	623	766	1498
"MN"	2004	"MAPLEWOOD P-05"		4	"55A"	109	55	"Maplewood City"	70	170	40382	1250	475	764	1248	387	636	1183	459	637	1174
"MN"	2004	"MAPLEWOOD P-06"		4	"55A"	109	55	"Maplewood City"	70	180	40382	1592	615	961	1602	495	843	1526	550	844	1484
"MN"	2004	"MAPLEWOOD P-07"		4	"55A"	109	55	"Maplewood City"	70	190	40382	1395	694	683	1407	589	605	1340	617	626	1320
"MN"	2004	"MAPLEWOOD P-08"		4	"55A"	109	55	"Maplewood City"	70	200	40382	1611	723	860	1634	599	810	1561	658	788	1542
"MN"	2004	"MAPLEWOOD P-09"		4	"55A"	109	55	"Maplewood City"	70	210	40382	695	293	394	699	231	343	651	251	328	641
"MN"	2004	"MAPLEWOOD P-10"		4	"55A"	109	55	"Maplewood City"	70	220	40382	655	271	369	660	221	344	627	251	330	617
"MN"	2004	"MAPLEWOOD P-11"		4	"55A"	109	55	"Maplewood City"	70	230	40382	2350	978	1344	2364	794	1200	2258	836	1212	2228
"MN"	2004	"MAPLEWOOD P-12"		4	"55B"	110	55	"Maplewood City"	70	240	40382	918	376	528	927	302	466	882	349	513	863
"MN"	2004	"MAPLEWOOD P-13"		4	"55B"	110	55	"Maplewood City"	70	250	40382	1072	393	669	1081	313	565	1008	342	646	988
"MN"	2004	"MAPLEWOOD P-14"		4	"55B"	110	55	"Maplewood City"	70	260	40382	611	281	318	620	233	293	591	245	336	581
"MN"	2004	"MAPLEWOOD P-15"		4	"55B"	110	55	"Maplewood City"	70	270	40382	1774	717	1036	1791	640	915	1685	701	970	1671
"MN"	2004	"MAPLEWOOD P-16"		4	"55B"	110	55	"Maplewood City"	70	280	40382	1949	918	1012	1962	783	933	1866	880	980	1861
"MN"	2004	"MOUNDS VIEW P-1"		4	"51B"	102	51	"Mounds View city"	80	290	44530	1929	892	1005	1951	748	949	1846	878	912	1840
"MN"	2004	"MOUNDS VIEW P-2"		4	"51B"	102	51	"Mounds View city"	80	300	44530	1338	607	716	1350	485	640	1273	568	624	1265
"MN"	2004	"MOUNDS VIEW P-3"		4	"51B"	102	51	"Mounds View city"	80	310	44530	2098	937	1134	2116	777	1030	2002	885	1029	1990
"MN"	2004	"MOUNDS VIEW P-4"		4	"51B"	102	51	"Mounds View city"	80	320	44530	1232	457	759	1247	354	665	1150	431	639	1135
"MN"	2004	"NEW BRIGHTON P-1"		4	"50B"	100	50	"New Brighton city"	90	330	45430	3454	1636	1755	3502	1353	1625	3235	1617	1593	3217
"MN"	2004	"NEW BRIGHTON P-2"		4	"50B"	100	50	"New Brighton city"	90	340	45430	2996	1258	1692	3031	1108	1538	2872	1337	1533	2877
"MN"	2004	"NEW BRIGHTON P-3"		4	"50B"	100	50	"New Brighton city"	90	350	45430	3510	1532	1935	3540	1296	1764	3309	1595	1706	3306
"MN"	2004	"NEW BRIGHTON P-4"		4	"50B"	100	50	"New Brighton city"	90	360	45430	2932	1382	1523	2947	1173	1413	2778	1410	1377	2787
"MN"	2004	"NORTH OAKS P-1"		4	"53A"	105	53	"North Oaks city"	100	370	47104	1713	976	712	1709	925	633	1639	1009	609	1620
"MN"	2004	"NORTH OAKS P-2"		4	"53B"	106	53	"North Oaks city"	100	380	47104	1273	774	485	1283	739	404	1214	810	370	1181
"MN"	2004	"NORTH ST. PAUL P-1"		4	"55A"	109	55	"North St. Paul city"	110	390	47221	1686	665	1004	1699	546	890	1623	538	979	1611
"MN"	2004	"NORTH ST. PAUL P-2"		4	"55A"	109	55	"North St. Paul city"	110	400	47221	1519	614	883	1537	493	817	1459	513	849	1455
"MN"	2004	"NORTH ST. PAUL P-3"		4	"55A"	109	55	"North St. Paul city"	110	410	47221	1706	732	951	1719	603	835	1637	564	957	1624
"MN"	2004	"NORTH ST. PAUL P-4"		4	"55A"	109	55	"North St. Paul city"	110	420	47221	1689	772	890	1708	647	828	1647	607	932	1630
"MN"	2004	"ROSEVILLE P-01"		4	"54A"	107	54	"Roseville city"	120	430	55852	2975	1542	1389	2998	1357	1283	2812	1433	1355	2791
"MN"	2004	"ROSEVILLE P-02"		4	"54A"	107	54	"Roseville city"	120	440	55852	2441	1063	1335	2476	914	1247	2333	967	1357	2326
"MN"	2004	"ROSEVILLE P-03"		4	"54B"	108	54	"Roseville city"	120	450	55852	1858	869	973	1866	754	917	1805	864	926	1790
"MN"	2004	"ROSEVILLE P-04"		4	"54B"	108	54	"Roseville city"	120	460	55852	1491	650	828	1502	521	797	1446	625	806	1433
"MN"	2004	"ROSEVILLE P-05"		4	"54A"	107	54	"Roseville city"	120	470	55852	2199	866	1303	2222	761	1252	2130	785	1318	2104
"MN"	2004	"ROSEVILLE P-06"		4	"54A"	107	54	"Roseville city"	120	480	55852	1994	858	1105	2005	731	1032	1908	783	1099	1882
"MN"	2004	"ROSEVILLE P-07"		4	"54A"	107	54	"Roseville city"	120	490	55852	2087	878	1184	2103	748	1107	2007	771	1229	2002
"MN"	2004	"ROSEVILLE P-08"		4	"54A"	107	54	"Roseville city"	120	500	55852	2070	843	1190	2095	744	1073	1969	758	1208	1966
"MN"	2004	"ROSEVILLE P-09"		4	"54A"	107	54	"Roseville city"	120	510	55852	2236	909	1288	2262	776	1222	2145	829	1298	2130
"MN"	2004	"ROSEVILLE P-10"		4	"54A"	107	54	"Roseville city"	120	520	55852	2051	802	1213	2078	707	1120	1984	728	1231	1962
"MN"	2004	"ST ANTHONY P-1"		5	"50A"	99	50	"St. Anthony city"	130	530	56680	1380	547	803	1389	466	741	1254	490	747	1238
"MN"	2004	"ST. PAUL W-1 P-01"	1	4	"64A"	127	64	"St. Paul city"	140	540	58000	1225	237	969	1237	216	891	1188	236	934	1171
"MN"	2004	"ST. PAUL W-1 P-02"	1	4	"64A"	127	64	"St. Paul city"	140	550	58000	1672	398	1248	1695	345	1109	1556	359	1124	1490
"MN"	2004	"ST. PAUL W-1 P-03"	1	4	"65A"	129	65	"St. Paul city"	140	560	58000	1738	372	1332	1747	286	1149	1605	399	1168	1573
"MN"	2004	"ST. PAUL W-1 P-04"	1	4	"65A"	129	65	"St. Paul city"	140	570	58000	1056	214	824	1058	195	673	964	194	757	953
"MN"	2004	"ST. PAUL W-1 P-05"	1	4	"65A"	129	65	"St. Paul city"	140	580	58000	1463	139	1306	1472	112	1087	1308	150	1103	1257
"MN"	2004	"ST. PAUL W-1 P-06"	1	4	"65A"	129	65	"St. Paul city"	140	590	58000	1296	188	1085	1298	164	961	1207	193	945	1145
"MN"	2004	"ST. PAUL W-1 P-07"	1	4	"64A"	127	64	"St. Paul city"	140	600	58000	1381	309	1054	1396	284	968	1321	281	994	1278
"MN"	2004	"ST. PAUL W-1 P-08"	1	4	"65A"	129	65	"St. Paul city"	140	610	58000	1044	171	861	1048	153	739	958	181	734	919
"MN"	2004	"ST. PAUL W-1 P-09"	1	4	"65A"	129	65	"St. Paul city"	140	620	58000	1057	210	835	1057	165	647	944	209	732	946
"MN"	2004	"ST. PAUL W-1 P-10"	1	4	"65A"	129	65	"St. Paul city"	140	630	58000	979	136	818	981	115	609	830	162	655	820
"MN"	2004	"ST. PAUL W-1 P-11"	1	4	"65B"	130	65	"St. Paul city"	140	640	58000	965	225	720	974	178	611	859	181	560	805
"MN"	2004	"ST. PAUL W-1 P-12"	1	4	"65B"	130	65	"St. Paul city"	140	650	58000	1412	242	1150	1423	210	1061	1355	228	975	1278
"MN"	2004	"ST. PAUL W-1 P-13"	1	4	"64A"	127	64	"St. Paul city"	140	660	58000	1119	220	881	1131	206	801	1077	235	807	1045
"MN"	2004	"ST. PAUL W-1 P-14"	1	4	"65A"	129	65	"St. Paul city"	140	670	58000	650	157	487	652	105	310	462	108	335	443
"MN"	2004	"ST. PAUL W-2 P-01"	2	4	"64A"	127	64	"St. Paul city"	140	680	58000	1499	311	1162	1518	275	1085	1457	304	1107	1414
"MN"	2004	"ST. PAUL W-2 P-02"	2	4	"64A"	127	64	"St. Paul city"	140	690	58000	1583	374	1193	1597	359	1094	1534	372	1124	1496
"MN"	2004	"ST. PAUL W-2 P-03"	2	4	"65B"	130	65	"St. Paul city"	140	700	58000	1313	388	909	1320	339	770	1254	303	784	1194
"MN"	2004	"ST. PAUL W-2 P-04"	2	4	"64A"	127	64	"St. Paul city"	140	710	58000	1388	303	1065	1404	293	963	1339	304	994	1305
"MN"	2004	"ST. PAUL W-2 P-05"	2	4	"65B"	130	65	"St. Paul city"	140	720	58000	1504	373	1108	1518	313	966	1437	293	960	1382
"MN"	2004	"ST. PAUL W-2 P-06"	2	4	"65B"	130	65	"St. Paul city"	140	730	58000	1022	283	716	1033	217	637	967	211	637	930
"MN"	2004	"ST. PAUL W-2 P-07"	2	4	"65B"	130	65	"St. Paul city"	140	740	58000	1316	278	1007	1339	236	870	1242	265	824	1189
"MN"	2004	"ST. PAUL W-2 P-08"	2	4	"65B"	130	65	"St. Paul city"	140	750	58000	1006	195	775	1012	174	661	939	189	622	894
"MN"	2004	"ST. PAUL W-2 P-09"	2	4	"65B"	130	65	"St. Paul city"	140	760	58000	1285	308	938	1313	268	801	1191	290	753	1137
"MN"	2004	"ST. PAUL W-2 P-10"	2	4	"66A"	131	66	"St. Paul city"	140	770	58000	580	111	461	585	90	351	511	101	379	480
"MN"	2004	"ST. PAUL W-2 P-11"	2	4	"65B"	130	65	"St. Paul city"	140	780	58000	1527	364	1134	1555	321	1008	1458	335	965	1410
"MN"	2004	"ST. PAUL W-2 P-12"	2	4	"65B"	130	65	"St. Paul city"	140	790	58000	1578	441	1103	1605	412	983	1532	385	996	1489
"MN"	2004	"ST. PAUL W-2 P-13"	2	4	"65B"	130	65	"St. Paul city"	140	800	58000	1313	328	961	1325	262	825	1244	252	859	1205
"MN"	2004	"ST. PAUL W-2 P-14"	2	4	"65B"	130	65	"St. Paul city"	140	810	58000	1276	316	930	1298	275	767	1205	257	824	1176
"MN"	2004	"ST. PAUL W-2 P-15"	2	4	"65B"	130	65	"St. Paul city"	140	820	58000	877	156	710	883	115	537	757	98	578	744
"MN"	2004	"ST. PAUL W-2 P-16"	2	4	"65B"	130	65	"St. Paul city"	140	830	58000	1280	295	964	1297	252	826	1223	227	881	1197
"MN"	2004	"ST. PAUL W-3 P-01"	3	4	"64B"	128	64	"St. Paul city"	140	840	58000	2091	608	1457	2104	574	1352	2043	554	1448	2003
"MN"	2004	"ST. PAUL W-3 P-02"	3	4	"64B"	128	64	"St. Paul city"	140	850	58000	2156	653	1477	2175	619	1376	2084	600	1393	1999
"MN"	2004	"ST. PAUL W-3 P-03"	3	4	"64B"	128	64	"St. Paul city"	140	860	58000	1600	455	1115	1619	418	995	1516	408	1070	1480
"MN"	2004	"ST. PAUL W-3 P-04"	3	4	"64B"	128	64	"St. Paul city"	140	870	58000	1769	569	1174	1781	504	1102	1687	497	1118	1617
"MN"	2004	"ST. PAUL W-3 P-05"	3	4	"64B"	128	64	"St. Paul city"	140	880	58000	1601	581	982	1619	508	874	1516	487	972	1459
"MN"	2004	"ST. PAUL W-3 P-06"	3	4	"64B"	128	64	"St. Paul city"	140	890	58000	1645	480	1122	1676	474	1014	1591	434	1111	1549
"MN"	2004	"ST. PAUL W-3 P-07"	3	4	"64A"	127	64	"St. Paul city"	140	900	58000	1509	148	1345	1521	140	1254	1457	150	1288	1442
"MN"	2004	"ST. PAUL W-3 P-08"	3	4	"64B"	128	64	"St. Paul city"	140	910	58000	1489	378	1088	1509	350	1032	1460	337	1084	1421
"MN"	2004	"ST. PAUL W-3 P-09"	3	4	"64B"	128	64	"St. Paul city"	140	920	58000	1688	512	1153	1706	459	1068	1643	467	1118	1588
"MN"	2004	"ST. PAUL W-3 P-10"	3	4	"64B"	128	64	"St. Paul city"	140	930	58000	1460	487	953	1471	448	893	1424	433	957	1392
"MN"	2004	"ST. PAUL W-3 P-11"	3	4	"64B"	128	64	"St. Paul city"	140	940	58000	1262	409	822	1265	320	689	1093	325	715	1041
"MN"	2004	"ST. PAUL W-3 P-12"	3	4	"64B"	128	64	"St. Paul city"	140	950	58000	1123	321	778	1130	274	695	1063	282	728	1011
"MN"	2004	"ST. PAUL W-3 P-13"	3	4	"64A"	127	64	"St. Paul city"	140	960	58000	2028	430	1568	2045	382	1492	1976	386	1528	1916
"MN"	2004	"ST. PAUL W-3 P-14"	3	4	"64A"	127	64	"St. Paul city"	140	970	58000	1437	365	1046	1453	320	947	1374	329	1002	1336
"MN"	2004	"ST. PAUL W-3 P-15"	3	4	"64B"	128	64	"St. Paul city"	140	980	58000	1428	382	1022	1447	332	943	1380	329	1011	1342
"MN"	2004	"ST. PAUL W-3 P-16"	3	4	"64B"	128	64	"St. Paul city"	140	990	58000	2020	742	1247	2042	663	1165	1958	649	1259	1909
"MN"	2004	"ST. PAUL W-4 P-01"	4	4	"66B"	132	66	"St. Paul city"	140	1000	58000	1305	253	1022	1323	210	979	1255	211	1007	1220
"MN"	2004	"ST. PAUL W-4 P-02"	4	4	"66B"	132	66	"St. Paul city"	140	1010	58000	1549	256	1272	1568	242	1209	1507	247	1229	1478
"MN"	2004	"ST. PAUL W-4 P-03"	4	4	"66B"	132	66	"St. Paul city"	140	1020	58000	1906	419	1456	1926	370	1273	1784	379	1330	1717
"MN"	2004	"ST. PAUL W-4 P-04"	4	4	"64A"	127	64	"St. Paul city"	140	1030	58000	1720	435	1248	1742	427	1154	1662	429	1172	1603
"MN"	2004	"ST. PAUL W-4 P-05"	4	4	"64A"	127	64	"St. Paul city"	140	1040	58000	1325	346	948	1347	315	842	1267	319	902	1222
