state	year	parish	ward	precinct	sd	ld	g2009_STS_dv	g2009_STS_rv	g2009_STS_tv	g2009_STH_dv	g2009_STH_rv	g2009_STH_tv	g2009_CCA_dv	g2009_CCA_rv	g2009_CCA_tv	g2009_PSC4_dv	g2009_PSC4_rv	g2009_PSC4_tv	g2009_SC4_rv	g2009_SC4_dv	g2009_SC4_tv	r2009_STS_dv	r2009_STS_rv	r2009_STS_tv	r2009_STH_dv	r2009_STH_rv	r2009_STH_tv	jud_circ	jud_dist	jud_elec_sec	jud_div
"LA"	2009	"Vermilion"	"0"	"1"												34	69	103													
"LA"	2009	"Vermilion"	"0"	"10A"												11	23	34													
"LA"	2009	"Vermilion"	"0"	"11"												12	20	32													
"LA"	2009	"Vermilion"	"0"	"12"												30	7	37													
"LA"	2009	"Vermilion"	"0"	"14"												18	10	28													
"LA"	2009	"Vermilion"	"0"	"15"												17	9	26													
"LA"	2009	"Vermilion"	"0"	"16"												7	21	28													
"LA"	2009	"Vermilion"	"0"	"18"												17	45	62													
"LA"	2009	"Vermilion"	"0"	"19A"												13	35	48													
"LA"	2009	"Vermilion"	"0"	"19B"												0	5	5													
"LA"	2009	"Vermilion"	"0"	"2"												21	24	45													
"LA"	2009	"Vermilion"	"0"	"20A-1"												7	5	12													
"LA"	2009	"Vermilion"	"0"	"20A-2"												1	2	3													
"LA"	2009	"Vermilion"	"0"	"20B-1"												4	13	17													
"LA"	2009	"Vermilion"	"0"	"21"												6	32	38													
"LA"	2009	"Vermilion"	"0"	"23"												17	32	49													
"LA"	2009	"Vermilion"	"0"	"24"												10	17	27													
"LA"	2009	"Vermilion"	"0"	"25"												19	29	48													
"LA"	2009	"Vermilion"	"0"	"26"												10	30	40													
"LA"	2009	"Vermilion"	"0"	"27A-2"												4	1	5													
"LA"	2009	"Vermilion"	"0"	"28"												5	27	32													
"LA"	2009	"Vermilion"	"0"	"29"												14	42	56													
"LA"	2009	"Vermilion"	"0"	"3"												20	30	50													
"LA"	2009	"Vermilion"	"0"	"32B"												16	3	19													
"LA"	2009	"Vermilion"	"0"	"34"												17	18	35													
"LA"	2009	"Vermilion"	"0"	"35"												11	31	42													
"LA"	2009	"Vermilion"	"0"	"36A-1"												9	16	25													
"LA"	2009	"Vermilion"	"0"	"37"												25	5	30													
"LA"	2009	"Vermilion"	"0"	"38"												23	7	30													
"LA"	2009	"Vermilion"	"0"	"39"												15	3	18													
"LA"	2009	"Vermilion"	"0"	"40"												21	40	61													
"LA"	2009	"Vermilion"	"0"	"41"												1	6	7													
"LA"	2009	"Vermilion"	"0"	"42A"												7	18	25													
"LA"	2009	"Vermilion"	"0"	"42B"												2	3	5													
"LA"	2009	"Vermilion"	"0"	"44"												12	14	26													
"LA"	2009	"Vermilion"	"0"	"45A"												15	10	25													
"LA"	2009	"Vermilion"	"0"	"46A"												11	17	28													
"LA"	2009	"Vermilion"	"0"	"46B-1"												16	27	43													
"LA"	2009	"Vermilion"	"0"	"46B-2"												7	7	14													
"LA"	2009	"Vermilion"	"0"	"46B-3"												1	11	12													
"LA"	2009	"Vermilion"	"0"	"49B-1"												9	33	42													
"LA"	2009	"Vermilion"	"0"	"49B-3"												4	0	4													
"LA"	2009	"Vermilion"	"0"	"50A"												10	8	18													
"LA"	2009	"Vermilion"	"0"	"50B"												10	21	31													
"LA"	2009	"Vermilion"	"0"	"51"												17	32	49													
"LA"	2009	"Vermilion"	"0"	"53"												3	7	10													
"LA"	2009	"Vermilion"	"0"	"54"												4	9	13													
"LA"	2009	"Vermilion"	"0"	"55"												4	9	13													
"LA"	2009	"Vermilion"	"0"	"56"												8	7	15													
"LA"	2009	"Vermilion"	"0"	"57A"												6	9	15													
"LA"	2009	"Vermilion"	"0"	"57B"												7	3	10													
"LA"	2009	"Vermilion"	"0"	"5A"												2	9	11													
"LA"	2009	"Vermilion"	"0"	"5B"												4	9	13													
"LA"	2009	"Vermilion"	"0"	"6"												10	18	28													
"LA"	2009	"Vermilion"	"0"	"7A"												3	4	7													
"LA"	2009	"Vermilion"	"0"	"7B"												14	27	41													
"LA"	2009	"Vermilion"	"0"	"8"												5	10	15													
"LA"	2009	"Vermilion"	"0"	"9"												19	30	49													
"LA"	2009	"Vermilion"	"Early Voting"													49	145	194													
"LA"	2009	"Vernon"	"1"	"1"												35	69	104													
"LA"	2009	"Vernon"	"1"	"1B"												2	3	5													
"LA"	2009	"Vernon"	"1"	"2"												69	17	86													
"LA"	2009	"Vernon"	"1"	"2A"												0	0	0													
"LA"	2009	"Vernon"	"1"	"3"												78	73	151													
"LA"	2009	"Vernon"	"1"	"3B"												1	0	1													
"LA"	2009	"Vernon"	"1"	"3C"												0	2	2													
"LA"	2009	"Vernon"	"1"	"3D"												2	0	2													
"LA"	2009	"Vernon"	"1"	"4"												4	7	11													
"LA"	2009	"Vernon"	"1"	"4A"												2	7	9													
"LA"	2009	"Vernon"	"1"	"4B"												3	7	10													
"LA"	2009	"Vernon"	"1"	"4C"												0	0	0													
"LA"	2009	"Vernon"	"1"	"4D"												2	1	3													
"LA"	2009	"Vernon"	"1"	"5"												19	91	110													
"LA"	2009	"Vernon"	"1"	"5A"												7	9	16													
"LA"	2009	"Vernon"	"1"	"6"												40	15	55													
"LA"	2009	"Vernon"	"1"	"6A"												3	3	6													
"LA"	2009	"Vernon"	"1"	"6B"												4	4	8													
"LA"	2009	"Vernon"	"1"	"7"												23	56	79													
"LA"	2009	"Vernon"	"1"	"7A"												0	0	0													
"LA"	2009	"Vernon"	"1"	"7B"												0	0	0													
"LA"	2009	"Vernon"	"1"	"8"												4	11	15													
"LA"	2009	"Vernon"	"1"	"8A"												17	18	35													
"LA"	2009	"Vernon"	"1"	"8C"												0	1	1													
"LA"	2009	"Vernon"	"1"	"8E"												0	0	0													
"LA"	2009	"Vernon"	"1"	"8F"												0	0	0													
"LA"	2009	"Vernon"	"1"	"9"												5	15	20													
"LA"	2009	"Vernon"	"2"	"1"												74	142	216													
"LA"	2009	"Vernon"	"2"	"1A"												10	16	26													
"LA"	2009	"Vernon"	"2"	"2"												5	9	14													
"LA"	2009	"Vernon"	"2"	"2A"												8	33	41													
"LA"	2009	"Vernon"	"2"	"3"												17	72	89													
"LA"	2009	"Vernon"	"2"	"3A"												9	11	20													
"LA"	2009	"Vernon"	"2"	"4"												17	46	63													
"LA"	2009	"Vernon"	"2"	"4E"												9	15	24													
"LA"	2009	"Vernon"	"3"	"1"												13	34	47													
"LA"	2009	"Vernon"	"3"	"2"												15	16	31													
"LA"	2009	"Vernon"	"3"	"3"												7	17	24													
"LA"	2009	"Vernon"	"3"	"4"												22	73	95													
"LA"	2009	"Vernon"	"3"	"5"												40	29	69													
"LA"	2009	"Vernon"	"4"	"1"												11	39	50													
"LA"	2009	"Vernon"	"4"	"2"												12	18	30													
"LA"	2009	"Vernon"	"4"	"3"												4	8	12													
"LA"	2009	"Vernon"	"4"	"3A"												12	23	35													
"LA"	2009	"Vernon"	"4"	"3C"												1	0	1													
"LA"	2009	"Vernon"	"4"	"3E"												0	0	0													
"LA"	2009	"Vernon"	"4"	"3F"												0	0	0													
"LA"	2009	"Vernon"	"4"	"3G"												11	10	21													
"LA"	2009	"Vernon"	"4"	"3J"												5	4	9													
"LA"	2009	"Vernon"	"4"	"3K"												3	5	8													
"LA"	2009	"Vernon"	"4"	"3L"												0	0	0													
"LA"	2009	"Vernon"	"4"	"3M"												0	0	0													
"LA"	2009	"Vernon"	"4"	"3N"												0	0	0													
"LA"	2009	"Vernon"	"5"	"1"												75	115	190													
"LA"	2009	"Vernon"	"5"	"1A"												1	4	5													
"LA"	2009	"Vernon"	"5"	"2"												24	39	63													
"LA"	2009	"Vernon"	"5"	"2A"												0	0	0													
"LA"	2009	"Vernon"	"6"	"1"												5	7	12													
"LA"	2009	"Vernon"	"6"	"2"												17	24	41													
"LA"	2009	"Vernon"	"6"	"3"												11	24	35													
"LA"	2009	"Vernon"	"6"	"4"												49	51	100													
"LA"	2009	"Vernon"	"7"	"1"												13	37	50													
"LA"	2009	"Vernon"	"7"	"2"												9	22	31													
"LA"	2009	"Vernon"	"7"	"2A"												18	28	46													
"LA"	2009	"Vernon"	"7"	"3"												12	14	26													
"LA"	2009	"Vernon"	"7"	"4"												0	1	1													
"LA"	2009	"Vernon"	"7"	"4A"												17	23	40													
"LA"	2009	"Vernon"	"7"	"5"												5	24	29													
"LA"	2009	"Vernon"	"7"	"5A"												3	4	7													
"LA"	2009	"Vernon"	"7"	"5C"												4	6	10													
"LA"	2009	"Vernon"	"8"	"1"												22	33	55													
"LA"	2009	"Vernon"	"8"	"2"												23	68	91													
"LA"	2009	"Vernon"	"8"	"3"												43	56	99													
"LA"	2009	"Vernon"	"Early Voting"													268	279	547													
"LA"	2009	"West Carroll"	"0"	"1"															33		33										
"LA"	2009	"West Carroll"	"0"	"10"															35		35										
"LA"	2009	"West Carroll"	"0"	"11"															13		13										
"LA"	2009	"West Carroll"	"0"	"12"															25		25										
"LA"	2009	"West Carroll"	"0"	"13"															3		3										
"LA"	2009	"West Carroll"	"0"	"14"															13		13										
"LA"	2009	"West Carroll"	"0"	"15"															6		6										
"LA"	2009	"West Carroll"	"0"	"16"															49		49										
"LA"	2009	"West Carroll"	"0"	"18"															20		20										
"LA"	2009	"West Carroll"	"0"	"2"															48		48										
"LA"	2009	"West Carroll"	"0"	"3"															35		35										
"LA"	2009	"West Carroll"	"0"	"4"															22		22										
"LA"	2009	"West Carroll"	"0"	"5"															50		50										
"LA"	2009	"West Carroll"	"0"	"6"															41		41										
"LA"	2009	"West Carroll"	"0"	"7"															16		16										
"LA"	2009	"West Carroll"	"0"	"8"															54		54										
"LA"	2009	"West Carroll"	"0"	"9"															21		21										
"LA"	2009	"West Carroll"	"Early Voting"																88		88										
"LA"	2009	"Winn"	"1"	"1"															79		79										
"LA"	2009	"Winn"	"1"	"3"															50		50										
"LA"	2009	"Winn"	"1"	"4"															17		17										
"LA"	2009	"Winn"	"1"	"5"															35		35										
"LA"	2009	"Winn"	"2"	"1"															25		25										
"LA"	2009	"Winn"	"2"	"2"															20		20										
"LA"	2009	"Winn"	"2"	"3"															106		106										
"LA"	2009	"Winn"	"3"	"1"															27		27										
"LA"	2009	"Winn"	"3"	"1A"															63		63										
"LA"	2009	"Winn"	"3"	"1B"															77		77										
"LA"	2009	"Winn"	"3"	"1C"															6		6										
"LA"	2009	"Winn"	"3"	"2"															131		131										
"LA"	2009	"Winn"	"3"	"2A"															5		5										
"LA"	2009	"Winn"	"3"	"3"															76		76										
"LA"	2009	"Winn"	"4"	"1"															79		79										
"LA"	2009	"Winn"	"4"	"2"															24		24										
"LA"	2009	"Winn"	"4"	"2A"															16		16										
"LA"	2009	"Winn"	"4"	"3"															217		217										
"LA"	2009	"Winn"	"4"	"4"															73		73										
"LA"	2009	"Winn"	"4"	"5"															68		68										
"LA"	2009	"Winn"	"5"	"1"															68		68										
"LA"	2009	"Winn"	"5"	"2"															54		54										
"LA"	2009	"Winn"	"5"	"3"															76		76										
"LA"	2009	"Winn"	"5"	"4"															95		95										
"LA"	2009	"Winn"	"5"	"5"															71		71										
"LA"	2009	"Winn"	"6"	"1"															149		149										
"LA"	2009	"Winn"	"6"	"1A"															62		62										
"LA"	2009	"Winn"	"6"	"3"															127		127										
"LA"	2009	"Winn"	"6"	"4"															5		5										
"LA"	2009	"Winn"	"6"	"5"															6		6										
"LA"	2009	"Winn"	"6"	"6"															38		38										
"LA"	2009	"Winn"	"7"	"1"															38		38										
"LA"	2009	"Winn"	"7"	"1A"															68		68										
"LA"	2009	"Winn"	"7"	"2"															123		123										
"LA"	2009	"Winn"	"7"	"2A"															55		55										
"LA"	2009	"Winn"	"7"	"5"															80		80										
"LA"	2009	"Winn"	"7"	"7"															71		71										
"LA"	2009	"Winn"	"7"	"7A"															3		3										
"LA"	2009	"Winn"	"Early Voting"																749		749										
