state	year	county	precinct	cd	g2008_USH_dv	g2008_USH_rv	g2008_USH_tv	cd2	g2008_USH_dv2	g2008_USH_rv2	g2008_USH_tv2	g2008_USP_dv	g2008_USP_rv	g2008_USS_dv	g2008_USS_rv	g2008_USP_tv	g2008_USS_tv
"NE"	2008	"Hamilton"	"EV-Absente"	3	190	594	784.0					276	529	326	481	810.0	815.0
"NE"	2008	"Hamilton"	"NP-Party"	3			0.0					0	1			1.0	0.0
"NE"	2008	"Hamilton"	"Provisiona"	3	5	32	37.0					10	26	13	23	36.0	36.0
"NE"	2008	"Harlan"	"01"	3	29	141	170.0					36	133	77	96	172.0	174.0
"NE"	2008	"Harlan"	"02"	3	36	138	174.0					43	126	77	93	174.0	175.0
"NE"	2008	"Harlan"	"03"	3	28	131	159.0					39	124	71	90	163.0	163.0
"NE"	2008	"Harlan"	"04"	3	40	176	216.0					59	167	78	143	226.0	224.0
"NE"	2008	"Harlan"	"05"	3	37	167	204.0					50	157	88	118	209.0	208.0
"NE"	2008	"Harlan"	"06"	3	47	194	241.0					63	173	115	125	239.0	246.0
"NE"	2008	"Harlan"	"07"	3	25	112	137.0					32	108	66	71	140.0	138.0
"NE"	2008	"Harlan"	"08"	3	17	147	164.0					27	134	59	104	162.0	168.0
"NE"	2008	"Harlan"	"EV-Absente"	3	41	214	255.0					50	205	88	167	256.0	260.0
"NE"	2008	"Harlan"	"NP-Party"	3			0.0									0.0	0.0
"NE"	2008	"Harlan"	"Provisiona"	3	2	3	5.0					3	2	5	0	5.0	5.0
"NE"	2008	"Hayes"	"01"	3	19	121	140.0					19	120	43	97	143.0	142.0
"NE"	2008	"Hayes"	"02"	3	22	117	139.0					26	118	56	82	144.0	144.0
"NE"	2008	"Hayes"	"03"	3	17	112	129.0					21	109	40	86	131.0	129.0
"NE"	2008	"Hayes"	"EV-Absente"	3	12	119	131.0					19	113	43	87	134.0	135.0
"NE"	2008	"Hayes"	"NP-Party"	3			0.0									0.0	0.0
"NE"	2008	"Hayes"	"Provisiona"	3	0	1	1.0					0	1	0	1	1.0	1.0
"NE"	2008	"Hitchcock"	"01"	3	75	355	430.0					107	324	184	244	435.0	440.0
"NE"	2008	"Hitchcock"	"02"	3	25	121	146.0					39	109	56	89	149.0	150.0
"NE"	2008	"Hitchcock"	"03"	3	42	226	268.0					54	217	76	196	275.0	276.0
"NE"	2008	"Hitchcock"	"04"	3	65	226	291.0					86	215	115	177	306.0	302.0
"NE"	2008	"Hitchcock"	"EV-Absente"	3	55	133	188.0					60	133	71	116	196.0	191.0
"NE"	2008	"Hitchcock"	"NP-Party"	3			0.0									0.0	0.0
"NE"	2008	"Hitchcock"	"Provisiona"	3	0	3	3.0					0	3	0	3	3.0	3.0
"NE"	2008	"Holt"	"002"	3	65	357	422.0					81	336	144	272	426.0	429.0
"NE"	2008	"Holt"	"003"	3	40	317	357.0					50	319	115	239	371.0	362.0
"NE"	2008	"Holt"	"004"	3	19	108	127.0					31	99	55	73	131.0	130.0
"NE"	2008	"Holt"	"005"	3	35	202	237.0					48	198	83	159	250.0	251.0
"NE"	2008	"Holt"	"006"	3	30	88	118.0					34	76	43	69	117.0	117.0
"NE"	2008	"Holt"	"007"	3	69	290	359.0					104	254	135	223	365.0	365.0
"NE"	2008	"Holt"	"008"	3	44	297	341.0					66	281	101	248	351.0	351.0
"NE"	2008	"Holt"	"009"	3	76	358	434.0					118	324	170	275	448.0	450.0
"NE"	2008	"Holt"	"01"	3	32	137	169.0					52	122	54	115	175.0	177.0
"NE"	2008	"Holt"	"010"	3	62	325	387.0					88	297	126	265	391.0	399.0
"NE"	2008	"Holt"	"011"	3	33	268	301.0					49	261	88	221	313.0	314.0
"NE"	2008	"Holt"	"012"	3	40	170	210.0					43	166	63	152	214.0	219.0
"NE"	2008	"Holt"	"013"	3	41	156	197.0					53	146	63	138	202.0	206.0
"NE"	2008	"Holt"	"EV-Absente"	3	181	898	1079.0					259	828	319	790	1113.0	1135.0
"NE"	2008	"Holt"	"NP-Party"	3			0.0									0.0	0.0
"NE"	2008	"Holt"	"Provisiona"	3	8	36	44.0					13	39	11	32	52.0	45.0
"NE"	2008	"Hooker"	"01"	3	35	320	355.0					59	303	101	253	366.0	361.0
"NE"	2008	"Hooker"	"EV-Absente"	3	15	55	70.0					16	52	29	40	71.0	70.0
"NE"	2008	"Hooker"	"NP-Party"	3	0	0	0.0					0	0	0	0	0.0	0.0
"NE"	2008	"Hooker"	"Provisiona"	3	0	0	0.0					0	0	0	0	0.0	0.0
"NE"	2008	"Howard"	"01"	3	126	308	434.0					178	266	220	222	446.0	446.0
"NE"	2008	"Howard"	"02"	3	136	372	508.0					168	349	231	289	524.0	531.0
"NE"	2008	"Howard"	"03"	3	20	87	107.0					28	78	38	74	108.0	113.0
"NE"	2008	"Howard"	"04"	3	58	142	200.0					66	139	108	99	212.0	212.0
"NE"	2008	"Howard"	"05"	3	59	151	210.0					84	120	119	91	208.0	217.0
"NE"	2008	"Howard"	"06"	3	80	243	323.0					109	210	151	167	326.0	328.0
"NE"	2008	"Howard"	"07"	3	41	136	177.0					55	125	75	104	180.0	183.0
"NE"	2008	"Howard"	"08"	3	75	212	287.0					86	206	129	165	294.0	296.0
"NE"	2008	"Howard"	"EV-Absente"	3	235	410	645.0					309	354	348	312	667.0	671.0
"NE"	2008	"Howard"	"NP-Party"	3			0.0									0.0	0.0
"NE"	2008	"Howard"	"Provisiona"	3			0.0									0.0	0.0
"NE"	2008	"Jefferson"	"01"	3	96	275	371.0					151	215	198	176	370.0	384.0
"NE"	2008	"Jefferson"	"02"	3	36	133	169.0					65	109	77	99	175.0	177.0
"NE"	2008	"Jefferson"	"03"	3	51	205	256.0					96	164	98	159	260.0	260.0
"NE"	2008	"Jefferson"	"04"	3	38	142	180.0					62	114	92	89	180.0	187.0
"NE"	2008	"Jefferson"	"05"	3	105	247	352.0					170	188	185	174	361.0	367.0
"NE"	2008	"Jefferson"	"06"	3	76	237	313.0					127	204	142	186	332.0	330.0
"NE"	2008	"Jefferson"	"07"	3	92	241	333.0					148	194	167	175	347.0	348.0
"NE"	2008	"Jefferson"	"08"	3	72	157	229.0					120	116	130	108	238.0	243.0
"NE"	2008	"Jefferson"	"09"	3	90	296	386.0					143	251	167	234	401.0	408.0
"NE"	2008	"Jefferson"	"10"	3	98	269	367.0					154	229	166	217	385.0	393.0
"NE"	2008	"Jefferson"	"EV-Absente"	3	202	343	545.0					268	307	262	301	578.0	574.0
"NE"	2008	"Jefferson"	"NP-Party"	3			0.0									0.0	0.0
"NE"	2008	"Jefferson"	"Provisiona"	3	8	19	27.0					16	12	10	17	28.0	27.0
"NE"	2008	"Johnson"	"01"	1	61	187	248.0					126	127	123	128	254.0	257.0
"NE"	2008	"Johnson"	"02"	1	67	171	238.0					118	121	127	114	244.0	245.0
"NE"	2008	"Johnson"	"03"	1	65	211	276.0					108	172	141	137	281.0	284.0
"NE"	2008	"Johnson"	"04"	1	98	292	390.0					180	219	202	199	402.0	410.0
"NE"	2008	"Johnson"	"05"	1	27	81	108.0					47	57	63	50	107.0	114.0
"NE"	2008	"Johnson"	"06"	1	46	191	237.0					99	143	91	151	245.0	246.0
"NE"	2008	"Johnson"	"07"	1	32	102	134.0					45	91	60	80	136.0	144.0
"NE"	2008	"Johnson"	"08"	1	21	75	96.0					48	52	54	46	101.0	102.0
"NE"	2008	"Johnson"	"EV-Absente"	1	80	207	287.0					143	157	153	148	302.0	306.0
"NE"	2008	"Johnson"	"NP-Party"	1			0.0									0.0	0.0
"NE"	2008	"Johnson"	"Provisiona"	1	0	3	3.0					0	3	0	2	3.0	3.0
"NE"	2008	"Kearney"	"01"	3	12	77	89.0					18	69	24	62	87.0	88.0
"NE"	2008	"Kearney"	"02"	3	17	93	110.0					23	85	38	73	109.0	111.0
"NE"	2008	"Kearney"	"03"	3	59	184	243.0					75	166	92	152	242.0	246.0
"NE"	2008	"Kearney"	"04"	3	23	153	176.0					22	157	54	125	182.0	183.0
"NE"	2008	"Kearney"	"05"	3	33	159	192.0					45	146	66	124	192.0	193.0
"NE"	2008	"Kearney"	"06"	3	12	69	81.0					18	63	35	44	81.0	80.0
"NE"	2008	"Kearney"	"07"	3	56	317	373.0					84	287	122	245	374.0	373.0
"NE"	2008	"Kearney"	"08"	3	44	177	221.0					50	166	76	143	219.0	221.0
"NE"	2008	"Kearney"	"09"	3	18	52	70.0					20	51	29	42	71.0	72.0
"NE"	2008	"Kearney"	"10"	3	58	267	325.0					103	220	146	176	326.0	328.0
"NE"	2008	"Kearney"	"11"	3	75	368	443.0					121	312	183	256	437.0	445.0
"NE"	2008	"Kearney"	"12"	3	77	295	372.0					136	238	184	192	377.0	381.0
"NE"	2008	"Kearney"	"EV-Absente"	3	108	317	425.0					161	264	169	254	425.0	428.0
"NE"	2008	"Kearney"	"NP-Party"	3			0.0									0.0	0.0
"NE"	2008	"Kearney"	"Provisiona"	3			0.0									0.0	0.0
"NE"	2008	"Keith"	"01"	3	38	185	223.0					59	166	71	151	227.0	227.0
"NE"	2008	"Keith"	"02"	3	58	260	318.0					96	226	103	218	325.0	327.0
"NE"	2008	"Keith"	"03"	3	44	245	289.0					67	223	77	200	293.0	290.0
"NE"	2008	"Keith"	"04"	3	60	305	365.0					86	279	101	263	369.0	371.0
"NE"	2008	"Keith"	"05"	3	68	436	504.0					119	382	128	370	505.0	510.0
"NE"	2008	"Keith"	"06"	3	35	273	308.0					66	247	70	235	316.0	312.0
"NE"	2008	"Keith"	"07"	3	7	98	105.0					14	93	22	85	107.0	107.0
"NE"	2008	"Keith"	"08"	3	38	105	143.0					38	106	47	95	146.0	147.0
"NE"	2008	"Keith"	"09"	3	41	357	398.0					80	311	111	286	395.0	404.0
"NE"	2008	"Keith"	"10"	3	58	304	362.0					80	290	96	264	372.0	368.0
"NE"	2008	"Keith"	"11"	3	25	113	138.0					31	107	45	90	139.0	140.0
"NE"	2008	"Keith"	"EV-Absente"	3	170	563	733.0					238	512	214	506	751.0	739.0
"NE"	2008	"Keith"	"NP-Party"	3			0.0									0.0	0.0
"NE"	2008	"Keith"	"Provisiona"	3			0.0									0.0	0.0
"NE"	2008	"Keya Paha"	"01"	3	15	44	59.0					14	52	24	37	67.0	63.0
"NE"	2008	"Keya Paha"	"02"	3	12	90	102.0					20	86	34	74	109.0	110.0
"NE"	2008	"Keya Paha"	"03"	3	20	121	141.0					40	116	58	89	156.0	149.0
"NE"	2008	"Keya Paha"	"04"	3	14	97	111.0					22	98	45	73	124.0	121.0
"NE"	2008	"Keya Paha"	"EV-Absente"	3	12	59	71.0					19	57	19	54	77.0	76.0
"NE"	2008	"Keya Paha"	"NP-Party"	3			0.0									0.0	0.0
"NE"	2008	"Keya Paha"	"Provisiona"	3			0.0									0.0	0.0
"NE"	2008	"Kimball"	"01"	3	106	414	520.0					129	402	144	361	532.0	527.0
"NE"	2008	"Kimball"	"02"	3	68	234	302.0					69	237	83	215	310.0	309.0
"NE"	2008	"Kimball"	"03"	3	45	219	264.0					55	212	57	202	268.0	267.0
"NE"	2008	"Kimball"	"04"	3	30	92	122.0					25	101	25	91	127.0	123.0
"NE"	2008	"Kimball"	"05"	3	32	134	166.0					34	133	40	119	168.0	167.0
"NE"	2008	"Kimball"	"EV-Absente"	3	103	272	375.0					127	261	114	255	388.0	378.0
"NE"	2008	"Kimball"	"NP-Party"	3			0.0									0.0	0.0
"NE"	2008	"Kimball"	"Provisiona"	3			0.0									0.0	0.0
"NE"	2008	"Knox"	"01"	3	125	408	533.0					178	386	201	363	571.0	578.0
"NE"	2008	"Knox"	"02"	3	165	369	534.0					170	421	166	406	598.0	589.0
"NE"	2008	"Knox"	"03"	3	128	476	604.0					143	479	178	449	631.0	641.0
"NE"	2008	"Knox"	"04"	3	47	107	154.0					64	112	82	87	182.0	182.0
"NE"	2008	"Knox"	"05"	3	89	100	189.0					116	97	93	92	213.0	207.0
"NE"	2008	"Knox"	"06"	3	89	187	276.0					103	188	111	178	294.0	297.0
"NE"	2008	"Knox"	"07"	3	103	302	405.0					152	313	158	284	472.0	461.0
"NE"	2008	"Knox"	"08"	3	61	335	396.0					107	328	148	273	437.0	434.0
"NE"	2008	"Knox"	"EV-Absente"	3	176	405	581.0					215	400	205	385	623.0	617.0
"NE"	2008	"Knox"	"NP-Party"	3			0.0					0	0			0.0	0.0
"NE"	2008	"Knox"	"Provisiona"	3	6	5	11.0					7	4	3	7	11.0	11.0
"NE"	2008	"Lancaster"	"001"	1	45625	76117	121742.0					65734	59398	62421	60805	126084.0	126314.0
"NE"	2008	"Lancaster"	"002"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"012"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"022"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"032"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"033"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"034"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"035"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"036"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"037"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"038"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"039"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"040"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"041"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"051"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"052"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"053"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"054"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"055"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"056"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"057"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"058"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"068"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"069"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"070"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"080"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"090"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"091"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"092"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"101"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"102"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"103"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"104"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"114"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"124"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"134"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"144"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"154"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"164"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"174"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"175"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"185"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"186"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"187"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"188"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"189"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"190"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"191"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"192"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"201"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"211"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"212"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"222"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"232"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"233"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"234"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"244"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"254"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"264"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"274"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"284"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"285"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"295"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"305"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"315"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"325"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"335"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"345"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"346"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"356"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"366"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"367"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"368"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"369"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"370"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"380"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"381"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"382"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"383"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"384"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"385"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"386"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"387"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"388"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"389"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"399"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"400"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"401"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"402"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"403"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"404"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"405"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"406"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"407"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"417"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"418"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"419"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"420"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"421"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"422"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"432"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"442"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"443"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"444"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"445"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"446"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"456"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"457"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"458"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"459"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"460"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"461"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"462"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"463"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"473"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"474"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"475"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"476"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"477"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"487"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"488"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"489"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"490"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"491"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"492"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"493"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"494"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"495"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"496"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"497"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"498"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"499"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"508"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"509"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"510"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"511"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"512"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"513"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"514"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"515"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"516"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"517"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"518"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"519"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"520"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"521"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"531"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"532"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"533"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"534"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"535"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"536"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"537"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"547"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"548"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"549"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"550"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"551"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"552"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"561"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"562"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"572"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"582"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"592"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"602"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"603"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"604"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"605"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"606"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"607"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"608"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"617"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"618"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"619"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"620"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"621"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"622"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"623"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"633"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"634"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"635"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"636"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"637"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"638"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"648"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"649"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"650"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"651"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"661"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"671"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"681"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"691"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"692"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"702"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"703"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"704"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"705"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"706"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"707"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"708"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"709"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"710"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"711"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"712"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"713"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"714"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"715"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"716"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"717"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"718"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"719"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"720"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"721"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"722"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"723"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"724"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"725"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"727"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"728"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"729"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"730"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"731"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"741"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"751"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"EV-Absente"	1			0.0									0.0	0.0
"NE"	2008	"Lancaster"	"NP-Party"	1			0.0									0.0	0.0
