state	year	county	precinct	g2008_USP_dv	g2008_USP_rv	g2008_USP_tv	g2008_USS_dv	g2008_USS_rv	g2008_USS_tv	g2008_USH_dv	g2008_USH_rv	g2008_USH_tv
"SD"	2008	"Minnehaha"	"VP-9"	564	655	1219	789	446	1235	888	346	1234
"SD"	2008	"Minnehaha"	"VP-10"	550	558	1108	785	356	1141	822	316	1138
"SD"	2008	"Minnehaha"	"VP-11"	429	570	999	622	380	1002	671	325	996
"SD"	2008	"Minnehaha"	"VP-12"	57	92	149	98	54	152	105	47	152
"SD"	2008	"Minnehaha"	"VP-13"	387	504	891	595	321	916	639	272	911
"SD"	2008	"Minnehaha"	"VP-15"	653	804	1457	923	548	1471	992	475	1467
"SD"	2008	"Minnehaha"	"VP-16"	443	572	1015	667	371	1038	765	269	1034
"SD"	2008	"Minnehaha"	"VP-17"	259	386	645	376	283	659	415	241	656
"SD"	2008	"Minnehaha"	"VP-21"	442	623	1065	693	390	1083	740	340	1080
"SD"	2008	"Moody"	"1 - Extension"	393	250	643	492	162	654	525	125	650
"SD"	2008	"Moody"	"2 - Ct House"	431	286	717	584	167	751	621	128	749
"SD"	2008	"Moody"	"3 - Trent"	266	374	640	414	244	658	465	188	653
"SD"	2008	"Moody"	"4A - Egan"	142	152	294	204	104	308	209	94	303
"SD"	2008	"Moody"	"4B - Extension"	134	129	263	199	77	276	213	59	272
"SD"	2008	"Moody"	"5 - Colman"	297	317	614	444	193	637	476	158	634
"SD"	2008	"Pennington"	"1-1"	785	1401	2186	1053	1145	2198	1094	1095	2189
"SD"	2008	"Pennington"	"1-2"	715	1048	1763	1031	764	1795	1073	715	1788
"SD"	2008	"Pennington"	"1-3"	863	1536	2399	1261	1171	2432	1344	1093	2437
"SD"	2008	"Pennington"	"1-4"	154	260	414	223	199	422	251	170	421
"SD"	2008	"Pennington"	"2-1"	591	492	1083	711	380	1091	720	368	1088
"SD"	2008	"Pennington"	"2-2"									
"SD"	2008	"Pennington"	"2-2(Including:2-5)(08)"	264	417	681	380	306	686	392	300	692
"SD"	2008	"Pennington"	"2-3"	527	467	994	671	354	1025	663	357	1020
"SD"	2008	"Pennington"	"2-4"	641	758	1399	884	534	1418	885	535	1420
"SD"	2008	"Pennington"	"2-5"									
"SD"	2008	"Pennington"	"3-1"	484	604	1088	638	465	1103	645	450	1095
"SD"	2008	"Pennington"	"3-2"	163	278	441	183	255	438	212	227	439
"SD"	2008	"Pennington"	"3-3"	505	959	1464	691	776	1467	745	716	1461
"SD"	2008	"Pennington"	"3-4"									
"SD"	2008	"Pennington"	"3-4(Including:3-6)(08)"	705	1305	2010	874	1157	2031	967	1067	2034
"SD"	2008	"Pennington"	"3-5"	737	1224	1961	964	998	1962	1029	931	1960
"SD"	2008	"Pennington"	"3-6"									
"SD"	2008	"Pennington"	"3-7"	449	464	913	586	335	921	602	326	928
"SD"	2008	"Pennington"	"4-1"	287	270	557	384	185	569	384	181	565
"SD"	2008	"Pennington"	"4-2"	1209	1303	2512	1578	892	2470	1571	883	2454
"SD"	2008	"Pennington"	"4-3"									
"SD"	2008	"Pennington"	"4-3(Including:4-4)(08)"	655	816	1471	880	612	1492	939	559	1498
"SD"	2008	"Pennington"	"4-4"									
"SD"	2008	"Pennington"	"5-1"	713	1022	1735	968	794	1762	1035	730	1765
"SD"	2008	"Pennington"	"5-2"	307	370	677	416	268	684	413	269	682
"SD"	2008	"Pennington"	"5-3"	710	1220	1930	951	986	1937	998	936	1934
"SD"	2008	"Pennington"	"5-4"	659	634	1293	789	513	1302	787	507	1294
"SD"	2008	"Pennington"	"5-5"	349	393	742	475	289	764	484	279	763
"SD"	2008	"Pennington"	"BB5(06)"									
"SD"	2008	"Pennington"	"BE8(04)"									
"SD"	2008	"Pennington"	"BE30"	5	16	21	9	12	21	13	8	21
"SD"	2008	"Pennington"	"BE33"	450	673	1123	683	444	1127	692	430	1122
"SD"	2008	"Pennington"	"BE35"	76	81	157	106	54	160	119	41	160
"SD"	2008	"Pennington"	"CA19"	72	266	338	151	190	341	172	173	345
"SD"	2008	"Pennington"	"CL6"	173	284	457	220	243	463	231	228	459
"SD"	2008	"Pennington"	"CR14"	8	58	66	36	33	69	34	36	70
"SD"	2008	"Pennington"	"DG7"	136	292	428	218	208	426	236	189	425
"SD"	2008	"Pennington"	"DT24"	232	491	723	342	385	727	349	382	731
"SD"	2008	"Pennington"	"HC1"	408	696	1104	610	505	1115	615	491	1106
"SD"	2008	"Pennington"	"HR9"	64	231	295	129	166	295	138	161	299
"SD"	2008	"Pennington"	"JS5"	421	914	1335	584	760	1344	635	711	1346
"SD"	2008	"Pennington"	"K3"	205	313	518	282	245	527	285	240	525
"SD"	2008	"Pennington"	"NH18"	218	305	523	349	184	533	347	184	531
"SD"	2008	"Pennington"	"NU10"	133	360	493	280	224	504	295	206	501
"SD"	2008	"Pennington"	"Q17"	10	68	78	29	55	84	35	50	85
"SD"	2008	"Pennington"	"R13"	17	29	46	23	27	50	24	24	48
"SD"	2008	"Pennington"	"RK4"	409	1017	1426	529	869	1398	580	821	1401
"SD"	2008	"Pennington"	"RVE1"	327	554	881	518	373	891	510	376	886
"SD"	2008	"Pennington"	"RVFD"	292	506	798	449	355	804	466	339	805
"SD"	2008	"Pennington"	"RVF2(08)"	110	170	280	169	118	287	174	110	284
"SD"	2008	"Pennington"	"RVS1"	471	716	1187	735	473	1208	757	451	1208
"SD"	2008	"Pennington"	"RVV1"	401	714	1115	658	462	1120	692	431	1123
"SD"	2008	"Pennington"	"SC9(06)"									
"SD"	2008	"Pennington"	"SC11"	13	48	61	28	35	63	33	29	62
"SD"	2008	"Pennington"	"SIL2(04)"									
"SD"	2008	"Pennington"	"SL23(06)"									
"SD"	2008	"Pennington"	"VC37(06)"									
"SD"	2008	"Pennington"	"VD33(06)"									
"SD"	2008	"Pennington"	"VN34(06)"									
"SD"	2008	"Pennington"	"VS36(06)"									
"SD"	2008	"Pennington"	"VW35(06)"									
"SD"	2008	"Pennington"	"WA12"	12	61	73	31	45	76	30	44	74
"SD"	2008	"Pennington"	"WL15"	153	429	582	332	257	589	363	229	592
"SD"	2008	"Pennington"	"WP23"	514	1070	1584	722	880	1602	826	775	1601
"SD"	2008	"Perkins"	"1"	130	172	302	177	139	316	187	120	307
"SD"	2008	"Perkins"	"2"	35	76	111	63	60	123	68	53	121
"SD"	2008	"Perkins"	"3"	120	213	333	162	178	340	198	142	340
"SD"	2008	"Perkins"	"4"	26	52	78	39	38	77	41	36	77
"SD"	2008	"Perkins"	"5"	44	82	126	65	70	135	72	63	135
"SD"	2008	"Perkins"	"6"	27	78	105	74	53	127	83	42	125
"SD"	2008	"Perkins"	"7"	13	90	103	38	76	114	47	66	113
"SD"	2008	"Perkins"	"8"	13	36	49	27	23	50	30	20	50
"SD"	2008	"Perkins"	"9"	9	51	60	28	35	63	28	36	64
"SD"	2008	"Perkins"	"12"	82	252	334	152	205	357	198	157	355
"SD"	2008	"Potter"	"23"	97	205	302	176	131	307	184	116	300
"SD"	2008	"Potter"	"25"	40	71	111	65	48	113	70	41	111
"SD"	2008	"Potter"	"26"	97	162	259	160	97	257	179	72	251
"SD"	2008	"Potter"	"27"	117	232	349	201	156	357	223	133	356
"SD"	2008	"Potter"	"31(04)"									
"SD"	2008	"Potter"	"35"	117	217	334	214	126	340	219	118	337
"SD"	2008	"Potter"	"36"	14	50	64	30	35	65	41	24	65
"SD"	2008	"Potter"	"38(04)"									
"SD"	2008	"Roberts"	"1"	107	64	171	117	59	176	140	37	177
"SD"	2008	"Roberts"	"2"	195	233	428	268	172	440	298	145	443
"SD"	2008	"Roberts"	"3"	122	97	219	145	85	230	170	56	226
"SD"	2008	"Roberts"	"4"	65	23	88	72	19	91	78	11	89
"SD"	2008	"Roberts"	"5"	327	113	440	360	83	443	372	73	445
"SD"	2008	"Roberts"	"6"	143	163	306	199	114	313	207	97	304
"SD"	2008	"Roberts"	"7"	124	130	254	154	101	255	178	73	251
"SD"	2008	"Roberts"	"8"	69	41	110	90	25	115	96	20	116
"SD"	2008	"Roberts"	"9"	258	231	489	346	154	500	356	140	496
"SD"	2008	"Roberts"	"10"	238	59	297	262	41	303	270	33	303
"SD"	2008	"Roberts"	"11"	497	319	816	608	228	836	654	184	838
"SD"	2008	"Roberts"	"12"	168	113	281	208	78	286	220	68	288
"SD"	2008	"Roberts"	"13"	259	128	387	293	112	405	313	87	400
"SD"	2008	"Roberts"	"14"	100	67	167	125	50	175	129	48	177
"SD"	2008	"Sanborn"	"1"	36	78	114	73	47	120	84	35	119
"SD"	2008	"Sanborn"	"2"	70	78	148	112	38	150	119	31	150
"SD"	2008	"Sanborn"	"3"	116	158	274	203	78	281	215	67	282
"SD"	2008	"Sanborn"	"4"	22	34	56	43	13	56	48	8	56
"SD"	2008	"Sanborn"	"5"	49	73	122	90	38	128	91	37	128
"SD"	2008	"Sanborn"	"6(08)"	100	104	204	157	57	214	170	45	215
"SD"	2008	"Sanborn"	"7(08)"	107	144	251	169	96	265	192	71	263
"SD"	2008	"Shannon"	"Batesland"	90	37	127	102	27	129	104	26	130
"SD"	2008	"Shannon"	"Cuny Table"	45	13	58	54	4	58	53	5	58
"SD"	2008	"Shannon"	"Kyle"	546	49	595	577	28	605	579	24	603
"SD"	2008	"Shannon"	"Manderson"	258	30	288	280	13	293	282	11	293
"SD"	2008	"Shannon"	"Oglala"	356	56	412	379	41	420	382	35	417
"SD"	2008	"Shannon"	"Pine Ridge 1"	397	41	438	447	10	457	436	14	450
"SD"	2008	"Shannon"	"Pine Ridge 2"	396	33	429	421	12	433	418	15	433
"SD"	2008	"Shannon"	"Pine Ridge 3"	384	36	420	409	18	427	410	16	426
"SD"	2008	"Shannon"	"Porcupine"	293	17	310	302	12	314	300	10	310
"SD"	2008	"Shannon"	"Sharps Corner"	206	19	225	219	7	226	218	9	227
"SD"	2008	"Spink"	"1"	182	262	444	281	179	460	270	185	455
"SD"	2008	"Spink"	"3"	133	194	327	214	119	333	221	110	331
"SD"	2008	"Spink"	"4"	171	182	353	267	86	353	264	96	360
"SD"	2008	"Spink"	"5"	98	91	189	150	54	204	164	41	205
"SD"	2008	"Spink"	"6"	78	66	144	116	30	146	125	22	147
"SD"	2008	"Spink"	"7"	232	243	475	350	143	493	363	127	490
"SD"	2008	"Spink"	"8"	86	69	155	133	28	161	129	32	161
"SD"	2008	"Spink"	"9"	277	292	569	408	169	577	435	140	575
"SD"	2008	"Spink"	"10"	293	261	554	430	137	567	438	129	567
"SD"	2008	"Stanley"	"1 Orton"	6	22	28	14	14	28	19	9	28
"SD"	2008	"Stanley"	"2 Ft Pierre"	100	148	248	159	91	250	179	70	249
"SD"	2008	"Stanley"	"3 Sansarc"	15	48	63	39	28	67	43	24	67
"SD"	2008	"Stanley"	"4 Consolidated"	72	154	226	150	78	228	150	76	226
"SD"	2008	"Stanley"	"5 Oahe"	78	159	237	132	111	243	159	85	244
"SD"	2008	"Stanley"	"6 Ft Pierre"	138	297	435	231	206	437	272	164	436
"SD"	2008	"Stanley"	"9 Ft Pierre"	98	145	243	165	85	250	181	72	253
"SD"	2008	"Stanley"	"14 Hayes"	3	44	47	24	24	48	28	20	48
"SD"	2008	"Sully"	"1"	30	86	116	48	69	117	60	57	117
"SD"	2008	"Sully"	"2 (Including: 5)"	39	168	207	98	117	215	114	100	214
"SD"	2008	"Sully"	"2(06)"									
"SD"	2008	"Sully"	"3"									
"SD"	2008	"Sully"	"3 (Including: 4)(08)"	100	228	328	209	129	338	238	102	340
"SD"	2008	"Sully"	"4"									
"SD"	2008	"Sully"	"5(06)"									
"SD"	2008	"Sully"	"6"	64	99	163	102	64	166	109	55	164
"SD"	2008	"Todd"	"Absentee(04)"									
"SD"	2008	"Todd"	"Bordeaux"	56	16	72	62	9	71	62	9	71
"SD"	2008	"Todd"	"Jeanette"	29	51	80	46	34	80	46	35	81
"SD"	2008	"Todd"	"Lakeview"	29	103	132	52	85	137	65	71	136
"SD"	2008	"Todd"	"Mission-N. Antelope"	475	143	618	537	94	631	531	97	628
"SD"	2008	"Todd"	"O'Kreek"	107	47	154	123	37	160	128	31	159
"SD"	2008	"Todd"	"Parmelee"	316	51	367	341	36	377	347	31	378
"SD"	2008	"Todd"	"Rosebud"	504	52	556	539	33	572	533	43	576
"SD"	2008	"Todd"	"South Antelope"	273	74	347	295	60	355	307	52	359
"SD"	2008	"Todd"	"St. Francis"	419	34	453	424	27	451	428	23	451
"SD"	2008	"Tripp"	"Clearfield"	44	100	144	87	68	155	84	68	152
"SD"	2008	"Tripp"	"Colome"	130	278	408	237	181	418	254	162	416
"SD"	2008	"Tripp"	"Hamill"	13	77	90	41	50	91	46	46	92
"SD"	2008	"Tripp"	"Ideal"	21	65	86	38	50	88	45	42	87
"SD"	2008	"Tripp"	"Lake"	43	107	150	77	76	153	79	77	156
"SD"	2008	"Tripp"	"Lamro"	114	207	321	189	137	326	206	123	329
"SD"	2008	"Tripp"	"Sully"	35	68	103	64	42	106	73	31	104
"SD"	2008	"Tripp"	"Winner City E 2nd"	95	175	270	159	118	277	164	106	270
"SD"	2008	"Tripp"	"Winner City E 3rd"	123	245	368	250	125	375	266	100	366
"SD"	2008	"Tripp"	"Winner City SE 1st"	66	125	191	104	95	199	129	67	196
"SD"	2008	"Tripp"	"Winner City W 2nd"	136	236	372	208	172	380	248	132	380
"SD"	2008	"Tripp"	"Winner City W 3rd"	55	95	150	99	59	158	119	39	158
"SD"	2008	"Tripp"	"Witten"	39	81	120	67	61	128	80	48	128
"SD"	2008	"Turner"	"Brothersfield/Home/Parker"	340	548	888	559	344	903	628	266	894
"SD"	2008	"Turner"	"Centerville/Turner"	254	364	618	450	190	640	481	154	635
"SD"	2008	"Turner"	"Chancellor/Germantown"	118	209	327	221	116	337	230	103	333
"SD"	2008	"Turner"	"Childstown/Salem/Spring Valley"	100	174	274	175	111	286	197	91	288
"SD"	2008	"Turner"	"Dolton/Monroe/Marion/Rosefield"	304	592	896	515	414	929	568	348	916
"SD"	2008	"Turner"	"Irene/Daneville"	108	95	203	156	52	208	169	40	209
"SD"	2008	"Turner"	"Norway/Hurley/Davis/Middleton"	221	312	533	365	195	560	389	166	555
"SD"	2008	"Turner"	"Viborg/Swan Lake"	236	244	480	362	134	496	369	127	496
"SD"	2008	"Union"	"1"	121	140	261	184	85	269	205	62	267
"SD"	2008	"Union"	"2"	226	225	451	304	158	462	331	128	459
"SD"	2008	"Union"	"3"	111	195	306	186	129	315	198	118	316
"SD"	2008	"Union"	"4"	77	94	171	121	63	184	131	52	183
"SD"	2008	"Union"	"5"	251	237	488	352	149	501	360	135	495
"SD"	2008	"Union"	"6"	297	335	632	422	219	641	471	165	636
"SD"	2008	"Union"	"7"	161	134	295	216	89	305	212	88	300
"SD"	2008	"Union"	"8"	510	529	1039	709	357	1066	734	312	1046
"SD"	2008	"Union"	"9"	216	309	525	259	260	519	286	230	516
"SD"	2008	"Union"	"10"	188	211	399	248	150	398	263	126	389
"SD"	2008	"Union"	"11"	396	397	793	520	278	798	525	247	772
"SD"	2008	"Union"	"12"	221	333	554	264	287	551	302	240	542
"SD"	2008	"Union"	"13"	469	1171	1640	508	1113	1621	626	953	1579
"SD"	2008	"Walworth"	"2"	17	79	96	54	50	104	49	53	102
"SD"	2008	"Walworth"	"3"	19	95	114	46	69	115	59	56	115
"SD"	2008	"Walworth"	"4"	19	77	96	46	51	97	58	39	97
"SD"	2008	"Walworth"	"5"	36	95	131	68	65	133	75	57	132
"SD"	2008	"Walworth"	"9"	29	65	94	52	48	100	57	43	100
"SD"	2008	"Walworth"	"10"	47	75	122	79	46	125	87	35	122
"SD"	2008	"Walworth"	"11"	66	111	177	111	76	187	119	67	186
"SD"	2008	"Walworth"	"12"	67	129	196	129	73	202	143	60	203
"SD"	2008	"Walworth"	"13"	49	102	151	107	57	164	124	39	163
"SD"	2008	"Walworth"	"15"	98	157	255	150	105	255	159	96	255
"SD"	2008	"Walworth"	"16"	106	145	251	150	109	259	175	82	257
"SD"	2008	"Walworth"	"17"	64	65	129	94	36	130	102	30	132
"SD"	2008	"Walworth"	"18"	69	110	179	98	85	183	118	64	182
"SD"	2008	"Walworth"	"19"	109	153	262	154	113	267	179	86	265
"SD"	2008	"Walworth"	"20"	128	210	338	196	148	344	215	128	343
"SD"	2008	"Yankton"	"1"	466	361	827	596	252	848	660	186	846
"SD"	2008	"Yankton"	"2 (Including: 28)"	767	613	1380	988	438	1426	1097	321	1418
"SD"	2008	"Yankton"	"3"	547	543	1090	737	372	1109	836	265	1101
"SD"	2008	"Yankton"	"4"	704	647	1351	941	437	1378	1068	298	1366
"SD"	2008	"Yankton"	"5"	849	995	1844	1178	716	1894	1347	529	1876
"SD"	2008	"Yankton"	"9 (Including: 29)"	135	142	277	218	78	296	246	49	295
"SD"	2008	"Yankton"	"10 (Including: 22)"	101	114	215	159	72	231	171	57	228
"SD"	2008	"Yankton"	"11(08)"	53	34	87	75	18	93	75	18	93
"SD"	2008	"Yankton"	"Mis Hill 11&23"									
"SD"	2008	"Yankton"	"Utica/Zisk 12,24&25"	141	162	303	218	95	313	238	76	314
"SD"	2008	"Yankton"	"Lstrv/Zis 13,17/18"	82	128	210	157	68	225	168	58	226
"SD"	2008	"Yankton"	"14"	172	194	366	275	111	386	289	99	388
"SD"	2008	"Yankton"	"19 (Including: 16)"	70	91	161	124	47	171	131	40	171
"SD"	2008	"Yankton"	"23(08)"	102	118	220	136	87	223	157	66	223
"SD"	2008	"Yankton"	"26"	649	897	1546	892	660	1552	1081	475	1556
"SD"	2008	"Yankton"	"Mayf/Wal15&20(04)"									
"SD"	2008	"Yankton"	"Lake(04)"									
"SD"	2008	"Ziebach"	"Bridger"	48	6	54	52	3	55	49	4	53
"SD"	2008	"Ziebach"	"Cherry Creek"	104	7	111	109	3	112	110	4	114
"SD"	2008	"Ziebach"	"Davis"	133	53	186	162	29	191	162	27	189
"SD"	2008	"Ziebach"	"Glad Valley"	20	44	64	39	33	72	49	23	72
"SD"	2008	"Ziebach"	"North Dupree"	43	34	77	52	26	78	63	15	78
"SD"	2008	"Ziebach"	"Red Scaffold"	87	76	163	126	46	172	70	10	80
"SD"	2008	"Ziebach"	"Redelm"	61	18	79	74	6	80	127	41	168
"SD"	2008	"Ziebach"	"South Dupree"	58	74	132	90	51	141	106	35	141
