state	year	parish	ward	precinct	g2010_LTG_rv	g2010_LTG_dv	g2010_LTG_tv	g2010_USS_dv	g2010_USS_rv	g2010_USS_tv	g2010_USH_dv	g2010_USH_rv	g2010_USH_tv	cd	g2010_USH_dv2	g2010_USH_rv2	g2010_USH_tv2	cd2	g2010_USH_dv3	g2010_USH_rv3	g2010_USH_tv3	cd3
"LA"	2010	"St. Tammany"	"00"	"C03"	253	103	356	85	258	362	61	287	357	1								
"LA"	2010	"St. Tammany"	"00"	"S13"	156	49	205	39	160	204	34	164	201	1								
"LA"	2010	"Jefferson"	"00"	"K010"	260	112	372	86	271	372	63	287	356	1								
"LA"	2010	"Jefferson"	"00"	"023"	89	85	174	71	100	174	62	106	170	1								
"LA"	2010	"Jefferson"	"00"	"035"	201	75	276	55	213	279	37	231	270	1								
"LA"	2010	"Jefferson"	"00"	"079"	282	79	361	60	277	357	35	299	339	1								
"LA"	2010	"Jefferson"	"00"	"013"	483	133	616	103	488	616	73	506	583	1								
"LA"	2010	"St. Tammany"	"00"	"S19"	49	150	199	140	49	196	142	51	195	1								
"LA"	2010	"Tangipahoa"	"00"	"072"	174	210	384	208	165	389	168	169	360	1								
"LA"	2010	"St. Tammany"	"00"	"606"	273	94	367	46	307	370	37	321	366	1								
"LA"	2010	"Jefferson"	"00"	"070"	441	182	623	156	438	636	116	473	600	1								
"LA"	2010	"Orleans"	"04"	"23"	252	83	335	88	233	334	59	264	327	1								
"LA"	2010	"St. Tammany"	"00"	"918"	56	33	89	25	62	91	25	63	90	1								
"LA"	2010	"St. Tammany"	"00"	"912"	53	91	144	84	53	143	83	52	139	1								
"LA"	2010	"St. Tammany"	"00"	"901"	229	138	367	130	217	377	128	236	372	1								
"LA"	2010	"Orleans"	"14"	"05"	137	120	257	130	119	257	103	145	251	1								
"LA"	2010	"Orleans"	"14"	"09"	241	96	337	112	223	338	71	258	331	1								
"LA"	2010	"Jefferson"	"00"	"071"	633	159	792	117	646	796	64	676	752	1								
"LA"	2010	"Tangipahoa"	"00"	"137C"	526	120	646	83	544	651	51	529	602	1								
"LA"	2010	"Jefferson"	"00"	"056"	284	145	429	109	288	428	88	299	400	1								
"LA"	2010	"Tangipahoa"	"00"	"129A"	147	204	351	178	156	352	159	152	323	1								
"LA"	2010	"Jefferson"	"00"	"H009"	203	76	279	51	212	283	27	225	262	1								
"LA"	2010	"Jefferson"	"00"	"K019"	511	132	643	116	496	646	81	518	603	1								
"LA"	2010	"St. Tammany"	"00"	"S01"	396	119	515	96	397	524	82	421	512	1								
"LA"	2010	"Tangipahoa"	"00"	"133"	215	167	382	152	213	385	122	217	353	1								
"LA"	2010	"St. Tammany"	"00"	"422"	354	59	413	57	334	410	31	375	411	1								
"LA"	2010	"Tangipahoa"	"00"	"149"	702	177	879	110	734	876	68	732	830	1								
"LA"	2010	"Tangipahoa"	"00"	"112"	271	86	357	55	275	354	53	278	350	1								
"LA"	2010	"Tangipahoa"	"00"	"027"	72	77	149	50	83	146	44	96	147	1								
"LA"	2010	"Jefferson"	"00"	"H002"	285	66	351	38	287	357	20	299	329	1								
"LA"	2010	"Orleans"	"04"	"14"	330	164	494	145	333	500	83	388	484	1								
"LA"	2010	"St. Tammany"	"00"	"S18"	113	27	140	17	115	141	16	119	137	1								
"LA"	2010	"Jefferson"	"00"	"122"	451	94	545	84	442	551	55	467	525	1								
"LA"	2010	"Jefferson"	"00"	"132"	106	84	190	72	102	193	57	113	177	1								
"LA"	2010	"Tangipahoa"	"00"	"137B"	170	136	306	114	179	305	108	169	286	1								
"LA"	2010	"St. Tammany"	"00"	"S24"	30	130	160	123	33	161	112	40	159	1								
"LA"	2010	"Jefferson"	"00"	"H004"	471	121	592	85	473	586	44	507	559	1								
"LA"	2010	"St. Tammany"	"00"	"903"	354	125	479	92	360	493	73	390	476	1								
"LA"	2010	"Tangipahoa"	"00"	"116"	236	120	356	99	241	359	93	231	337	1								
"LA"	2010	"Jefferson"	"00"	"007"	310	108	418	101	308	426	64	332	403	1								
"LA"	2010	"St. Charles"	"03"	"4"	259	81	340	68	263	340	45	288	337	1								
"LA"	2010	"Orleans"	"05"	"15"	175	259	434	274	144	437	219	195	424	1								
"LA"	2010	"Tangipahoa"	"00"	"070A"	58	60	118	55	56	119	48	58	112	1								
"LA"	2010	"Tangipahoa"	"00"	"123"	257	208	465	152	277	461	134	277	433	1								
"LA"	2010	"Washington"	"06"	"01"	201	47	248	35	202	251	25	212	245	1								
"LA"	2010	"St. Tammany"	"00"	"427"	311	34	345	30	306	344	11	330	346	1								
"LA"	2010	"Orleans"	"05"	"18"	323	149	472	163	285	471	115	344	465	1								
"LA"	2010	"St. Charles"	"06"	"8"	75	53	128	38	82	128	31	93	126	1								
"LA"	2010	"St. Tammany"	"00"	"412"	539	67	606	44	527	603	24	570	603	1								
"LA"	2010	"Jefferson"	"00"	"085"	284	113	397	89	293	401	55	312	374	1								
"LA"	2010	"St. Tammany"	"00"	"810"	292	89	381	73	294	383	66	309	382	1								
"LA"	2010	"Orleans"	"05"	"12"	77	201	278	207	63	278	175	86	266	1								
"LA"	2010	"Orleans"	"04"	"11"	121	80	201	83	109	203	63	131	198	1								
"LA"	2010	"St. Tammany"	"00"	"426"	247	58	305	48	248	307	32	267	303	1								
"LA"	2010	"St. Tammany"	"00"	"417"	669	125	794	105	662	798	69	717	796	1								
"LA"	2010	"Jefferson"	"00"	"036"	188	50	238	35	193	245	21	196	228	1								
"LA"	2010	"Jefferson"	"00"	"H006"	108	43	151	24	114	151	19	127	148	1								
"LA"	2010	"Jefferson"	"00"	"103"	343	48	391	54	328	386	34	337	374	1								
"LA"	2010	"St. Tammany"	"00"	"S03"	342	107	449	78	345	446	60	378	441	1								
"LA"	2010	"Jefferson"	"00"	"026"	466	160	626	143	469	629	98	495	604	1								
"LA"	2010	"St. Tammany"	"00"	"805"	407	80	487	58	412	492	39	438	484	1								
"LA"	2010	"Jefferson"	"00"	"K012"	668	133	801	97	677	811	51	722	783	1								
"LA"	2010	"Tangipahoa"	"00"	"045"	240	137	377	110	257	378	94	254	355	1								
"LA"	2010	"St. Tammany"	"00"	"706"	494	142	636	110	497	635	98	523	631	1								
"LA"	2010	"St. Tammany"	"00"	"312"	425	134	559	92	428	560	85	457	559	1								
"LA"	2010	"Washington"	"04"	"01A"	113	298	411	272	106	413	263	117	388	1								
"LA"	2010	"Jefferson"	"00"	"228"	253	230	483	198	259	490	160	301	470	1								
"LA"	2010	"Tangipahoa"	"00"	"127A"	151	73	224	54	155	224	45	152	214	1								
"LA"	2010	"Jefferson"	"00"	"082"	310	136	446	120	296	445	89	324	423	1								
"LA"	2010	"St. Tammany"	"00"	"M09"	113	40	153	36	107	151	31	121	152	1								
"LA"	2010	"St. Tammany"	"00"	"106"	655	152	807	110	650	803	85	684	799	1								
"LA"	2010	"Jefferson"	"00"	"K035"	262	82	344	70	266	347	51	281	332	1								
"LA"	2010	"St. Tammany"	"00"	"816"	170	82	252	73	169	254	55	192	248	1								
"LA"	2010	"Washington"	"Provisional Votes"		0	0	0	0	0	0	0	0	0	1								
"LA"	2010	"St. Tammany"	"00"	"915"	378	193	571	167	384	576	138	419	568	1								
"LA"	2010	"Tangipahoa"	"00"	"047"	64	228	292	216	54	286	180	66	257	1								
"LA"	2010	"St. Tammany"	"00"	"806"	370	173	543	149	374	542	128	405	539	1								
"LA"	2010	"Washington"	"03"	"03C"	133	23	156	25	125	156	18	133	154	1								
"LA"	2010	"St. Tammany"	"00"	"C07"	59	78	137	77	48	133	66	63	129	1								
"LA"	2010	"Jefferson"	"00"	"027"	325	174	499	164	312	502	127	333	468	1								
"LA"	2010	"Tangipahoa"	"00"	"141A"	194	93	287	76	201	289	50	207	270	1								
"LA"	2010	"Tangipahoa"	"00"	"048"	49	95	144	85	48	144	74	50	133	1								
"LA"	2010	"Orleans"	"17"	"18A"	193	58	251	64	180	248	37	205	243	1								
"LA"	2010	"St. Tammany"	"00"	"S11"	279	92	371	77	276	374	58	309	372	1								
"LA"	2010	"Washington"	"04"	"09A"	106	64	170	55	112	173	48	114	166	1								
"LA"	2010	"St. Tammany"	"00"	"802"	368	177	545	138	379	545	127	401	538	1								
"LA"	2010	"Jefferson"	"00"	"136"	149	102	251	99	139	256	83	154	241	1								
"LA"	2010	"Orleans"	"04"	"21"	161	85	246	73	166	249	49	187	238	1								
"LA"	2010	"Washington"	"06"	"04"	173	25	198	15	171	199	9	184	199	1								
"LA"	2010	"Jefferson"	"00"	"097"	225	74	299	65	228	303	42	238	285	1								
"LA"	2010	"Tangipahoa"	"00"	"103"	28	59	87	55	25	86	42	24	73	1								
"LA"	2010	"St. Tammany"	"00"	"418"	396	94	490	83	382	497	58	425	496	1								
"LA"	2010	"Jefferson"	"00"	"118"	330	109	439	88	328	445	58	360	424	1								
"LA"	2010	"Jefferson"	"00"	"120"	261	51	312	43	258	312	24	273	299	1								
"LA"	2010	"Tangipahoa"	"00"	"110"	345	116	461	79	364	467	66	351	442	1								
"LA"	2010	"Tangipahoa"	"00"	"106B"	11	2	13	1	11	12	1	12	13	1								
"LA"	2010	"Jefferson"	"00"	"015"	181	42	223	39	180	226	19	195	215	1								
"LA"	2010	"St. Tammany"	"00"	"916"	112	53	165	37	116	167	37	124	164	1								
"LA"	2010	"Jefferson"	"00"	"059"	386	108	494	95	374	496	61	407	474	1								
"LA"	2010	"Jefferson"	"00"	"037"	272	100	372	86	266	375	41	295	345	1								
"LA"	2010	"St. Tammany"	"00"	"S02"	217	64	281	54	210	284	41	240	284	1								
"LA"	2010	"Jefferson"	"00"	"012"	480	120	600	106	469	598	57	510	574	1								
"LA"	2010	"Tangipahoa"	"00"	"137D"	356	71	427	43	364	430	31	366	407	1								
"LA"	2010	"Washington"	"07"	"01"	203	77	280	59	204	291	52	223	279	1								
"LA"	2010	"Orleans"	"04"	"20"	186	74	260	71	185	263	45	210	258	1								
"LA"	2010	"Jefferson"	"00"	"105"	162	47	209	37	159	210	29	168	200	1								
"LA"	2010	"Jefferson"	"00"	"121"	469	118	587	106	463	591	56	501	563	1								
"LA"	2010	"Jefferson"	"00"	"K034"	263	127	390	94	277	397	74	295	377	1								
"LA"	2010	"St. Tammany"	"00"	"602"	283	96	379	61	288	381	59	293	374	1								
"LA"	2010	"Jefferson"	"00"	"087"	283	97	380	70	295	387	42	313	364	1								
"LA"	2010	"Orleans"	"05"	"16"	83	109	192	105	78	194	86	92	186	1								
"LA"	2010	"Washington"	"08"	"02"	83	134	217	114	87	217	100	88	195	1								
"LA"	2010	"St. Tammany"	"00"	"907"	86	52	138	50	83	138	46	90	137	1								
"LA"	2010	"Jefferson"	"00"	"090"	287	69	356	64	289	364	33	302	338	1								
"LA"	2010	"St. Tammany"	"00"	"908"	109	22	131	19	105	130	20	109	130	1								
"LA"	2010	"Jefferson"	"00"	"067"	98	34	132	20	108	133	16	109	127	1								
"LA"	2010	"St. Tammany"	"00"	"406"	282	79	361	67	267	356	50	299	356	1								
"LA"	2010	"St. Tammany"	"00"	"M04"	259	114	373	111	238	373	78	282	369	1								
"LA"	2010	"Jefferson"	"00"	"058"	126	73	199	76	114	198	55	127	186	1								
"LA"	2010	"St. Tammany"	"00"	"M03"	207	63	270	63	193	270	52	211	268	1								
"LA"	2010	"Washington"	"04"	"08"	231	30	261	32	217	261	21	238	263	1								
"LA"	2010	"Jefferson"	"00"	"K020"	490	173	663	131	513	674	84	541	633	1								
"LA"	2010	"St. Tammany"	"00"	"905"	281	171	452	130	281	454	124	313	450	1								
"LA"	2010	"St. Tammany"	"00"	"704"	320	131	451	99	328	450	85	350	448	1								
"LA"	2010	"St. Tammany"	"00"	"C10"	46	30	76	22	48	77	14	59	77	1								
"LA"	2010	"Orleans"	"14"	"08"	172	104	276	129	138	279	88	181	270	1								
"LA"	2010	"St. Tammany"	"00"	"410"	505	109	614	93	492	617	68	535	612	1								
"LA"	2010	"Jefferson"	"00"	"K006"	450	276	726	237	459	727	188	481	681	1								
"LA"	2010	"Tangipahoa"	"00"	"033"	109	78	187	41	130	186	32	128	172	1								
"LA"	2010	"Jefferson"	"00"	"028"	151	51	202	50	146	202	36	154	194	1								
"LA"	2010	"Tangipahoa"	"00"	"120A"	504	120	624	75	511	622	57	502	593	1								
"LA"	2010	"Tangipahoa"	"00"	"151"	476	145	621	73	480	618	52	465	583	1								
"LA"	2010	"St. Charles"	"03"	"1 B"	269	77	346	53	273	347	40	296	346	1								
"LA"	2010	"St. Tammany"	"00"	"S09"	253	74	327	59	247	329	52	274	328	1								
"LA"	2010	"St. Charles"	"03"	"1 A"	291	85	376	81	283	380	63	306	374	1								
"LA"	2010	"Tangipahoa"	"00"	"129"	27	124	151	122	24	157	113	24	147	1								
"LA"	2010	"Jefferson"	"00"	"093"	279	52	331	49	273	330	23	296	321	1								
"LA"	2010	"Washington"	"03"	"02"	104	379	483	340	97	480	281	123	409	1								
"LA"	2010	"Jefferson"	"00"	"025"	648	195	843	191	638	851	118	681	810	1								
"LA"	2010	"St. Tammany"	"00"	"502"	531	108	639	91	521	643	59	562	640	1								
"LA"	2010	"Washington"	"04"	"05"	133	35	168	29	131	164	17	146	165	1								
"LA"	2010	"Washington"	"04"	"09"	137	23	160	19	130	156	13	140	154	1								
"LA"	2010	"St. Tammany"	"00"	"309"	236	61	297	44	230	296	40	244	294	1								
"LA"	2010	"St. Tammany"	"00"	"310"	606	89	695	78	593	693	51	630	687	1								
"LA"	2010	"St. Tammany"	"00"	"102"	557	96	653	71	559	653	49	590	647	1								
"LA"	2010	"Tangipahoa"	"00"	"120"	449	101	550	63	462	560	45	433	514	1								
"LA"	2010	"St. Tammany"	"00"	"101"	685	157	842	122	682	851	102	708	838	1								
"LA"	2010	"Jefferson"	"00"	"068"	335	140	475	90	357	480	67	370	447	1								
"LA"	2010	"Tangipahoa"	"00"	"143"	365	218	583	176	396	604	139	389	553	1								
"LA"	2010	"Jefferson"	"00"	"010"	265	79	344	65	265	346	46	280	326	1								
"LA"	2010	"Washington"	"02"	"01"	274	179	453	157	273	459	139	295	443	1								
"LA"	2010	"St. Tammany"	"00"	"202"	483	123	606	91	473	609	63	523	601	1								
"LA"	2010	"Tangipahoa"	"00"	"045A"	102	240	342	212	111	347	197	102	319	1								
"LA"	2010	"Tangipahoa"	"00"	"042"	76	83	159	80	73	162	71	72	148	1								
"LA"	2010	"Tangipahoa"	"00"	"028A"	112	56	168	37	118	163	24	125	160	1								
"LA"	2010	"St. Tammany"	"00"	"107"	487	116	603	94	486	601	78	512	599	1								
"LA"	2010	"Jefferson"	"00"	"008"	252	59	311	59	233	313	38	252	297	1								
"LA"	2010	"St. Tammany"	"00"	"913"	255	338	593	321	254	593	296	291	593	1								
"LA"	2010	"St. Tammany"	"00"	"S17"	474	158	632	129	482	636	102	518	628	1								
"LA"	2010	"St. Tammany"	"00"	"601"	224	49	273	31	225	273	27	236	268	1								
"LA"	2010	"St. Tammany"	"00"	"S10"	355	124	479	101	345	482	93	378	478	1								
"LA"	2010	"Washington"	"01"	"01"	441	82	523	29	459	529	32	479	522	1								
"LA"	2010	"Washington"	"09"	"01"	288	158	446	128	301	448	122	297	433	1								
"LA"	2010	"Jefferson"	"00"	"033"	312	98	410	88	303	410	57	326	387	1								
"LA"	2010	"Orleans"	"04"	"17A"	176	66	242	58	178	245	42	196	240	1								
"LA"	2010	"St. Tammany"	"00"	"817"	465	133	598	118	478	614	88	512	609	1								
"LA"	2010	"St. Tammany"	"00"	"504"	301	47	348	37	301	351	27	318	350	1								
"LA"	2010	"Tangipahoa"	"Provisional Votes"		0	0	0	0	2	2	0	2	2	1								
"LA"	2010	"St. Tammany"	"00"	"M02"	369	144	513	139	354	518	108	398	515	1								
"LA"	2010	"Jefferson"	"00"	"019"	205	59	264	38	215	265	31	219	251	1								
"LA"	2010	"St. Tammany"	"00"	"812"	444	128	572	107	438	570	77	486	574	1								
"LA"	2010	"Tangipahoa"	"00"	"149A"	77	27	104	12	85	103	10	86	103	1								
"LA"	2010	"Jefferson"	"00"	"018"	431	137	568	111	423	571	75	452	537	1								
"LA"	2010	"Jefferson"	"Early Voting"		5331	2665	7996	2357	5366	7993	572	3806	4431	1	1659	1179	2997	2	36	105	141	3
"LA"	2010	"Jefferson"	"00"	"H001"	342	99	441	57	359	437	34	373	411	1								
"LA"	2010	"St. Tammany"	"00"	"420"	316	86	402	53	322	404	40	344	398	1								
"LA"	2010	"Washington"	"04"	"07B"	107	38	145	28	107	144	18	117	138	1								
"LA"	2010	"Jefferson"	"00"	"003"	360	80	440	84	333	438	40	367	412	1								
"LA"	2010	"Jefferson"	"00"	"234"	443	324	767	265	460	771	239	494	740	1								
"LA"	2010	"St. Tammany"	"00"	"910"	578	155	733	111	583	737	86	634	726	1								
"LA"	2010	"St. Tammany"	"00"	"306"	357	36	393	26	352	397	12	381	399	1								
"LA"	2010	"Orleans"	"04"	"09"	263	212	475	196	250	474	150	305	463	1								
"LA"	2010	"Washington"	"03"	"03B"	32	123	155	115	29	156	102	34	137	1								
"LA"	2010	"Washington"	"04"	"01"	56	155	211	144	43	211	142	59	205	1								
"LA"	2010	"St. Tammany"	"00"	"M10"	574	123	697	97	557	702	80	599	697	1								
"LA"	2010	"Jefferson"	"00"	"024"	691	177	868	146	698	873	100	729	841	1								
"LA"	2010	"Jefferson"	"00"	"227"	274	211	485	179	279	492	154	312	475	1								
"LA"	2010	"Jefferson"	"00"	"001"	695	138	833	113	673	838	75	704	792	1								
"LA"	2010	"St. Tammany"	"00"	"M05"	195	122	317	133	171	313	100	205	313	1								
"LA"	2010	"St. Tammany"	"00"	"C08"	115	114	229	110	106	231	101	122	225	1								
"LA"	2010	"Tangipahoa"	"Early Voting"		2752	1036	3788	796	2812	3758	528	2721	3400	1								
"LA"	2010	"St. Tammany"	"00"	"308"	379	86	465	76	371	467	57	405	469	1								
"LA"	2010	"St. Tammany"	"00"	"S08"	253	99	352	85	259	356	62	280	349	1								
"LA"	2010	"St. Tammany"	"00"	"301"	687	194	881	139	698	890	111	733	860	1								
"LA"	2010	"St. Tammany"	"00"	"421"	299	83	382	82	284	382	64	310	380	1								
"LA"	2010	"Jefferson"	"00"	"066"	426	127	553	93	428	557	54	454	525	1								
"LA"	2010	"Jefferson"	"00"	"125"	235	192	427	168	243	430	133	269	409	1								
"LA"	2010	"Tangipahoa"	"00"	"026"	38	107	145	93	44	146	78	50	137	1								
"LA"	2010	"St. Tammany"	"00"	"206"	351	74	425	52	365	433	41	377	426	1								
"LA"	2010	"Washington"	"07"	"03"	63	23	86	19	62	84	18	62	82	1								
"LA"	2010	"Jefferson"	"00"	"091"	231	65	296	57	222	299	34	251	286	1								
"LA"	2010	"St. Tammany"	"00"	"C06"	107	140	247	127	101	243	117	116	240	1								
"LA"	2010	"Tangipahoa"	"00"	"018"	78	233	311	228	67	316	201	74	297	1								
"LA"	2010	"Orleans"	"04"	"17"	252	84	336	86	238	337	44	282	332	1								
"LA"	2010	"Jefferson"	"00"	"031"	338	75	413	68	328	415	40	358	402	1								
"LA"	2010	"Tangipahoa"	"00"	"104"	262	72	334	44	272	332	35	260	304	1								
"LA"	2010	"St. Tammany"	"00"	"917"	134	55	189	54	131	191	47	138	187	1								
"LA"	2010	"Washington"	"07"	"01A"	62	258	320	234	55	308	199	62	273	1								
"LA"	2010	"Jefferson"	"00"	"062"	238	61	299	43	243	303	30	251	288	1								
"LA"	2010	"St. Tammany"	"00"	"MD1"	337	97	434	75	328	434	64	355	432	1								
"LA"	2010	"Washington"	"04"	"11"	124	32	156	20	132	158	17	138	155	1								
"LA"	2010	"Jefferson"	"00"	"H003"	314	77	391	64	310	396	42	326	374	1								
"LA"	2010	"Jefferson"	"00"	"032"	404	103	507	102	392	515	50	417	476	1								
"LA"	2010	"Washington"	"04"	"03"	71	75	146	64	78	149	56	86	144	1								
"LA"	2010	"St. Tammany"	"Early Voting"		7533	2053	9586	1812	7547	9605	1248	7477	8855	1								
"LA"	2010	"Jefferson"	"00"	"231"	332	261	593	224	330	585	204	368	584	1								
"LA"	2010	"St. Tammany"	"00"	"M08"	328	70	398	61	328	402	43	351	398	1								
"LA"	2010	"St. Tammany"	"00"	"201"	277	191	468	151	279	465	138	305	468	1								
"LA"	2010	"Tangipahoa"	"00"	"105"	36	16	52	12	36	51	9	32	47	1								
"LA"	2010	"St. Tammany"	"00"	"M07"	454	95	549	93	432	549	59	481	550	1								
"LA"	2010	"Orleans"	"12"	"06"	79	143	222	148	69	221	90	134	227	2								
"LA"	2010	"Orleans"	"06"	"08"	45	190	235	193	30	235	122	107	230	2								
"LA"	2010	"Orleans"	"11"	"03"	24	127	151	122	17	149	108	41	152	2								
"LA"	2010	"Orleans"	"09"	"26"	11	148	159	146	1	158	153	6	160	2								
"LA"	2010	"Orleans"	"09"	"03A"	7	91	98	90	3	100	97	4	103	2								
"LA"	2010	"Jefferson"	"00"	"190"	460	232	692	179	485	695	117	541	678	2								
"LA"	2010	"Orleans"	"09"	"07"	8	169	177	161	7	173	162	12	177	2								
"LA"	2010	"Jefferson"	"00"	"K014"	389	340	729	295	408	746	228	476	726	2								
"LA"	2010	"Jefferson"	"00"	"138"	18	56	74	48	20	77	40	30	73	2								
"LA"	2010	"Jefferson"	"00"	"192"	444	308	752	236	466	753	154	543	740	2								
"LA"	2010	"Jefferson"	"00"	"150"	295	455	750	419	309	757	349	379	746	2								
"LA"	2010	"Jefferson"	"00"	"197B"	54	635	689	619	61	698	611	81	698	2								
"LA"	2010	"Orleans"	"07"	"16"	13	215	228	213	8	226	200	27	230	2								
"LA"	2010	"Orleans"	"09"	"39"	17	351	368	347	8	371	343	28	376	2								
"LA"	2010	"Orleans"	"09"	"43L"	16	208	224	204	16	225	206	18	226	2								
"LA"	2010	"Orleans"	"09"	"37"	17	254	271	245	11	273	254	19	274	2								
"LA"	2010	"Jefferson"	"00"	"212A"	22	424	446	428	10	455	448	10	464	2								
"LA"	2010	"Orleans"	"Early Voting"		2045	8095	10140	8022	1612	10017	7062	2276	9450	2	202	379	592	1				
"LA"	2010	"Orleans"	"12"	"09"	48	154	202	154	38	203	122	77	200	2								
"LA"	2010	"Orleans"	"08"	"25"	28	249	277	239	28	276	237	42	283	2								
"LA"	2010	"Orleans"	"13"	"10"	142	126	268	130	126	265	77	190	267	2								
"LA"	2010	"Orleans"	"09"	"43M"	9	205	214	201	1	214	205	5	211	2								
"LA"	2010	"Orleans"	"07"	"24"	7	147	154	143	3	153	133	22	156	2								
"LA"	2010	"Orleans"	"15"	"09"	12	174	186	162	13	186	162	21	187	2								
"LA"	2010	"Orleans"	"16"	"08"	115	149	264	162	94	265	68	192	264	2								
"LA"	2010	"Orleans"	"16"	"09"	19	117	136	113	18	137	113	25	139	2								
"LA"	2010	"Jefferson"	"00"	"202"	196	101	297	94	189	300	52	223	294	2								
"LA"	2010	"Jefferson"	"00"	"179A"	300	385	685	324	324	687	262	409	700	2								
"LA"	2010	"Jefferson"	"00"	"184"	555	254	809	184	577	807	99	677	799	2								
"LA"	2010	"Jefferson"	"00"	"154"	15	579	594	571	8	610	603	14	620	2								
"LA"	2010	"Orleans"	"08"	"06"	8	158	166	145	5	165	154	15	171	2								
"LA"	2010	"Jefferson"	"00"	"177"	203	84	287	68	203	291	17	252	280	2								
"LA"	2010	"Orleans"	"15"	"15A"	111	217	328	202	112	328	175	155	333	2								
"LA"	2010	"Orleans"	"09"	"01"	10	241	251	230	5	255	230	31	264	2								
"LA"	2010	"Orleans"	"03"	"20"	36	107	143	91	38	139	66	76	144	2								
"LA"	2010	"Orleans"	"17"	"11"	8	213	221	222	4	236	223	11	236	2								
"LA"	2010	"Orleans"	"15"	"02"	118	272	390	266	102	388	166	214	385	2								
"LA"	2010	"Orleans"	"14"	"14"	219	85	304	93	206	305	38	266	306	2								
"LA"	2010	"Orleans"	"06"	"01"	112	136	248	159	84	248	87	160	251	2								
"LA"	2010	"Orleans"	"15"	"17"	187	172	359	161	183	356	103	249	359	2								
"LA"	2010	"Orleans"	"05"	"09"	7	108	115	107	3	116	106	11	117	2								
"LA"	2010	"Orleans"	"09"	"44B"	8	227	235	223	2	239	228	12	241	2								
"LA"	2010	"Orleans"	"09"	"43K"	14	244	258	238	11	259	244	18	264	2								
"LA"	2010	"Orleans"	"09"	"06C"	3	75	78	78	0	80	79	1	81	2								
"LA"	2010	"Orleans"	"09"	"19"	17	168	185	160	12	185	163	25	191	2								
"LA"	2010	"Orleans"	"15"	"18A"	163	199	362	200	151	366	162	204	372	2								
"LA"	2010	"Orleans"	"07"	"27"	1	29	30	28	1	29	29	2	31	2								
"LA"	2010	"Orleans"	"17"	"07"	38	251	289	245	32	288	192	84	281	2								
"LA"	2010	"Jefferson"	"00"	"108"	11	187	198	187	4	205	195	6	203	2								
"LA"	2010	"Orleans"	"05"	"02"	62	87	149	84	60	149	33	111	148	2								
"LA"	2010	"Orleans"	"09"	"43F"	22	221	243	224	15	248	215	35	251	2								
"LA"	2010	"Orleans"	"08"	"26"	15	252	267	233	15	265	240	30	271	2								
"LA"	2010	"Jefferson"	"00"	"195"	87	651	738	620	91	746	622	107	747	2								
"LA"	2010	"Orleans"	"15"	"18F"	214	304	518	298	195	512	245	268	518	2								
"LA"	2010	"Orleans"	"08"	"19"	30	340	370	327	24	368	314	61	380	2								
"LA"	2010	"Orleans"	"06"	"02"	121	193	314	193	102	316	104	207	319	2								
"LA"	2010	"Jefferson"	"00"	"232A"	58	239	297	226	53	296	210	83	296	2								
"LA"	2010	"Jefferson"	"00"	"K031"	19	163	182	148	16	181	164	28	192	2								
"LA"	2010	"Orleans"	"09"	"43G"	16	245	261	239	12	257	241	25	266	2								
"LA"	2010	"Orleans"	"08"	"08"	11	130	141	123	8	139	132	11	145	2								
"LA"	2010	"Orleans"	"01"	"02"	34	101	135	100	30	136	71	62	137	2								
"LA"	2010	"Jefferson"	"00"	"216A"	115	690	805	667	98	801	649	147	817	2								
"LA"	2010	"Orleans"	"14"	"13A"	121	217	338	230	99	342	147	181	337	2								
"LA"	2010	"Orleans"	"04"	"06"	15	56	71	59	9	72	35	35	72	2								
"LA"	2010	"Orleans"	"07"	"08"	11	251	262	234	3	254	235	23	260	2								
"LA"	2010	"Orleans"	"17"	"15"	10	212	222	208	9	227	213	12	228	2								
"LA"	2010	"Orleans"	"16"	"01"	53	153	206	151	43	203	105	95	204	2								
"LA"	2010	"Orleans"	"09"	"36B"	6	302	308	278	3	300	303	10	315	2								
"LA"	2010	"Orleans"	"09"	"38"	16	174	190	171	14	191	166	26	194	2								
"LA"	2010	"Orleans"	"07"	"34"	8	48	56	52	2	54	47	8	56	2								
"LA"	2010	"Orleans"	"07"	"28A"	12	232	244	232	4	244	238	6	251	2								
"LA"	2010	"Orleans"	"07"	"21"	8	222	230	218	3	232	223	14	237	2								
"LA"	2010	"Orleans"	"09"	"41B"	90	331	421	293	98	418	272	206	482	2								
"LA"	2010	"Orleans"	"07"	"05"	6	180	186	169	1	183	172	13	188	2								
"LA"	2010	"Orleans"	"07"	"17"	52	197	249	200	42	251	143	106	252	2								
"LA"	2010	"Jefferson"	"00"	"131"	19	110	129	103	17	132	113	28	146	2								
"LA"	2010	"Orleans"	"09"	"28E"	8	146	154	137	2	157	150	4	160	2								
"LA"	2010	"Orleans"	"07"	"13"	8	171	179	163	6	179	170	14	185	2								
"LA"	2010	"Orleans"	"09"	"38A"	11	220	231	209	10	232	212	21	237	2								
"LA"	2010	"Orleans"	"10"	"14"	8	151	159	146	5	160	146	7	158	2								
"LA"	2010	"Orleans"	"08"	"21"	65	228	293	218	62	290	195	95	294	2								
"LA"	2010	"Orleans"	"09"	"44G"	12	234	246	224	9	246	232	13	249	2								
"LA"	2010	"Orleans"	"08"	"15"	29	378	407	361	24	409	358	45	411	2								
