state	year	county	precinct	g2004_USP_tv	g2004_USP_dv	g2004_USP_rv	ld	g2004_STH_tv	g2004_STH_dv	g2004_STH_rv	ld10	g2004_STH_tv10	g2004_STH_dv10	g2004_STH_rv10	ld11	g2004_STH_tv11	g2004_STH_dv11	g2004_STH_rv11	ld12	g2004_STH_tv12	g2004_STH_dv12	g2004_STH_rv12	ld13	g2004_STH_tv13	g2004_STH_dv13	g2004_STH_rv13	ld14	g2004_STH_tv14	g2004_STH_dv14	g2004_STH_rv14	ld15	g2004_STH_tv15	g2004_STH_dv15	g2004_STH_rv15	ld16	g2004_STH_tv16	g2004_STH_dv16	g2004_STH_rv16	ld2	g2004_STH_tv2	g2004_STH_dv2	g2004_STH_rv2	ld3	g2004_STH_tv3	g2004_STH_dv3	g2004_STH_rv3	ld4	g2004_STH_tv4	g2004_STH_dv4	g2004_STH_rv4	ld5	g2004_STH_tv5	g2004_STH_dv5	g2004_STH_rv5	ld6	g2004_STH_tv6	g2004_STH_dv6	g2004_STH_rv6	ld7	g2004_STH_tv7	g2004_STH_dv7	g2004_STH_rv7	ld8	g2004_STH_tv8	g2004_STH_dv8	g2004_STH_rv8	ld9	g2004_STH_tv9	g2004_STH_dv9	g2004_STH_rv9	sd	g2004_STS_tv	g2004_STS_dv	g2004_STS_rv	sd2	g2004_STS_tv2	g2004_STS_dv2	g2004_STS_rv2	sd3	g2004_STS_tv3	g2004_STS_dv3	g2004_STS_rv3	cd	g2004_USH_tv	g2004_USH_dv	g2004_USH_rv	cd2	g2004_USH_tv2	g2004_USH_dv2	g2004_USH_rv2	cd3	g2004_USH_tv3	g2004_USH_dv3	g2004_USH_rv3
"TN"	2004	"SUMNER"	"03B Castalian Spgs"	883.0	356.0	520.0	44	801	543	258																																																													18	856.0	484	372.0									6	835.0	558.0	256.0								
"TN"	2004	"SUMNER"	"03C Civic Center"	986.0	401.0	580.0	44	915	666	249																																																													18	957.0	567	390.0									6	923.0	642.0	254.0								
"TN"	2004	"SUMNER"	"03D Bushes Chapel"	611.0	223.0	382.0	44	566	411	155																																																													18	592.0	323	269.0									6	559.0	371.0	171.0								
"TN"	2004	"SUMNER"	"04A Cnty Admin Bldg"	903.0	380.0	520.0	45	844	444	385																																																													18	881.0	465	416.0									6	841.0	524.0	300.0								
"TN"	2004	"SUMNER"	"04B Salem"	346.0	143.0	199.0	44	321	222	99																																																													18	333.0	184	149.0									6	317.0	212.0	94.0								
"TN"	2004	"SUMNER"	"04C Cottontown"	613.0	230.0	380.0	44	561	356	205																																																													18	596.0	318	278.0									6	569.0	364.0	195.0								
"TN"	2004	"SUMNER"	"04D Union Elementary"	502.0	434.0	67.0	44	427	390	37																																																													18	470.0	412	58.0									6	429.0	390.0	34.0								
"TN"	2004	"SUMNER"	"05A Gallatin City"	980.0	414.0	559.0	45	806	494	300																													44	91	75	16																													18	957.0	561	396.0									6	909.0	642.0	241.0								
"TN"	2004	"SUMNER"	"05B South Water"	1164.0	546.0	608.0	45	1031	637	366																													44	54	39	15																													18	1137.0	714	423.0									6	1096.0	793.0	279.0								
"TN"	2004	"SUMNER"	"06A Vol State"	1419.0	393.0	1012.0	45	1071	411	634																													44	271	184	87																													18	1391.0	607	784.0									6	1324.0	703.0	586.0								
"TN"	2004	"SUMNER"	"06B Gallatin High"	619.0	228.0	388.0	45	582	328	246																																																													18	614.0	340	274.0									6	585.0	369.0	200.0								
"TN"	2004	"SUMNER"	"06C Bluegrass"	1287.0	322.0	953.0	57	1028		1028																																																													18	1245.0	375	870.0									6	1204.0	544.0	620.0								
"TN"	2004	"SUMNER"	"07A Magnet School"	1682.0	620.0	1053.0	45	1575	647	871																																																													18	1637.0	759	878.0									6	1577.0	983.0	557.0								
"TN"	2004	"SUMNER"	"07B Saundersville"	1278.0	255.0	1019.0	57	1014		1014																																																													18	1247.0	356	891.0									6	1199.0	507.0	670.0								
"TN"	2004	"SUMNER"	"07C Long Hollow"	997.0	217.0	773.0	45	942	264	650																																																													18	975.0	315	660.0									6	933.0	442.0	478.0								
"TN"	2004	"SUMNER"	"08A Brown Elem"	1569.0	611.0	946.0	45	1422	617	761																																																													18	1499.0	700	799.0									6	1445.0	898.0	498.0								
"TN"	2004	"SUMNER"	"08B Lakeside"	1836.0	606.0	1222.0	45	1726	654	1034																																																													18	1784.0	748	1036.0									6	1697.0	971.0	684.0								
"TN"	2004	"SUMNER"	"09A Nannie Berry"	1502.0	476.0	1017.0	45	638	225	397																													57	634		634																													18	1454.0	561	893.0									6	1393.0	775.0	586.0								
"TN"	2004	"SUMNER"	"09B Indian Lake"	1236.0	299.0	930.0	45	1084	339	728																													57	82		82																													18	1231.0	393	838.0									6	1184.0	541.0	620.0								
"TN"	2004	"SUMNER"	"09C Rock Castle"	1457.0	361.0	1087.0	57	971		971																													45	275	93	179																																									6	1386.0	698.0	663.0								
"TN"	2004	"SUMNER"	"10A Walton Ferry"	1297.0	405.0	887.0	45	1193	427	728																																																													18	1258.0	521	737.0									6	1212.0	675.0	507.0								
"TN"	2004	"SUMNER"	"10B Good Shepherd"	2461.0	751.0	1697.0	45	2303	784	1438																																																													18	2378.0	959	1419.0									6	2312.0	1175.0	1086.0								
"TN"	2004	"SUMNER"	"11A Hunter Middle"	872.0	263.0	601.0	44	519	231	288																													45	295	97	176																													18	844.0	330	514.0									6	823.0	444.0	358.0								
"TN"	2004	"SUMNER"	"11B Madison Creek"	1840.0	552.0	1276.0	45	1475	454	897																													44	209	94	115																													18	1749.0	702	1047.0									6	1692.0	869.0	774.0								
"TN"	2004	"SUMNER"	"11C Millersville"	1302.0	460.0	833.0	44	1168	608	560																																																													18	1237.0	576	661.0									6	1210.0	662.0	513.0								
"TN"	2004	"SUMNER"	"12A Oakmont"	1298.0	511.0	783.0	44	1216	832	384																																																													18	1257.0	659	598.0									6	1201.0	793.0	378.0								
"TN"	2004	"SUMNER"	"12B White House"	2178.0	650.0	1509.0	44	1997	1094	903																																																													18	2090.0	909	1181.0									6	2013.0	1086.0	884.0								
"TN"	2004	"SUMNER"	"ABS & SATELLITE"	5896.0	2099.0	3782.0	44	2672	1701	971																													45	2295	858	1391	57	499		499																									18	5578.0	2506	3072.0									6	5631.0	3163.0	2404.0								
"TN"	2004	"SUMNER"	"EARLY A"	5018.0	1843.0	3155.0	44	3469	2219	1250																													45	951	315	604	57	237		237																									18	4873.0	2230	2643.0									6	4735.0	2683.0	1953.0								
"TN"	2004	"SUMNER"	"EARLY B"	5881.0	2163.0	3689.0	45	4035	1897	2072																													44	1207	751	456	57	231		231																									18	5801.0	2783	3018.0									6	5608.0	3250.0	2251.0								
"TN"	2004	"SUMNER"	"EARLY C"	4063.0	1114.0	2936.0	45	2135	728	1371																													57	1434		1434																													18	3332.0	1193	2139.0									6	3842.0	1784.0	2000.0								
"TN"	2004	"SUMNER"	"EARLY D"	1186.0	424.0	759.0	45	861	335	504																													44	190	107	83	57	32		32																									18	1154.0	499	655.0									6	1129.0	624.0	484.0								
"TN"	2004	"TIPTON"	"01 Fire Sta North #1"	506.0	389.0	112.0	81	533	370	163																																																													32	508.0	381	127.0									8	503.0	456.0	47.0								
"TN"	2004	"TIPTON"	"02 East Covington"	272.0	179.0	93.0	81	279	192	87																																																													32	261.0	175	86.0									8	270.0	231.0	39.0								
"TN"	2004	"TIPTON"	"03 SE Covington"	383.0	174.0	205.0	81	395	274	121																																																													32	366.0	183	183.0									8	372.0	271.0	98.0								
"TN"	2004	"TIPTON"	"04 Fire Sta South #2"	263.0	129.0	132.0	81	268	167	101																																																													32	252.0	122	130.0									8	258.0	185.0	73.0								
"TN"	2004	"TIPTON"	"05 Charleston"	276.0	130.0	143.0	81	279	191	88																																																													32	259.0	135	124.0									8	268.0	207.0	61.0								
"TN"	2004	"TIPTON"	"06 W. Covington"	186.0	77.0	107.0	81	188	101	87																																																													32	180.0	70	110.0									8	182.0	124.0	58.0								
"TN"	2004	"TIPTON"	"07 Garland"	392.0	119.0	271.0	81	397	234	163																																																													32	380.0	117	263.0									8	384.0	261.0	123.0								
"TN"	2004	"TIPTON"	"08 Burlison"	367.0	112.0	253.0	81	371	199	172																																																													32	353.0	123	230.0									8	354.0	219.0	135.0								
"TN"	2004	"TIPTON"	"09 Gilt Edge"	314.0	87.0	224.0	81	314	130	184																																																													32	295.0	91	204.0									8	295.0	160.0	135.0								
"TN"	2004	"TIPTON"	"10 West Atoka"	874.0	212.0	657.0	94	724		724																																																													32	849.0	218	631.0									8	850.0	410.0	440.0								
"TN"	2004	"TIPTON"	"11 East Atoka"	1337.0	303.0	1030.0	94	1141		1141																																																													32	1307.0	292	1015.0									8	1317.0	554.0	763.0								
"TN"	2004	"TIPTON"	"12 West Munford"	910.0	190.0	712.0	81	916	355	561																																																													32	879.0	187	692.0									8	880.0	436.0	444.0								
"TN"	2004	"TIPTON"	"13 East Munford"	975.0	211.0	759.0	94	825		825																																																													32	937.0	217	720.0									8	942.0	410.0	532.0								
"TN"	2004	"TIPTON"	"14 Drummonds"	603.0	214.0	379.0	81	613	279	334																																																													32	581.0	217	364.0									8	593.0	360.0	233.0								
"TN"	2004	"TIPTON"	"15 Quito"	658.0	198.0	456.0	94	496		496																													81	0	0	0																													32	630.0	204	426.0									8	648.0	364.0	284.0								
"TN"	2004	"TIPTON"	"16 Corona"	12.0	5.0	7.0	81	13	8	5																																																													32	12.0	5	7.0									8	13.0	9.0	4.0								
"TN"	2004	"TIPTON"	"17 Reverie"	17.0	16.0	1.0	81	18	17	1																																																													32	17.0	16	1.0									8	18.0	17.0	1.0								
"TN"	2004	"TIPTON"	"18 Randolph"	424.0	126.0	295.0	81	428	186	242																																																													32	402.0	111	291.0									8	409.0	234.0	175.0								
"TN"	2004	"TIPTON"	"19 Clopton"	1394.0	377.0	1010.0	94	735		735																													81	448	209	239																													32	1334.0	338	996.0									8	1346.0	739.0	607.0								
"TN"	2004	"TIPTON"	"20 Mason"	580.0	397.0	181.0	81	591	443	148																																																													32	551.0	388	163.0									8	543.0	450.0	93.0								
"TN"	2004	"TIPTON"	"21 West Wilkinsville"	1399.0	506.0	886.0	81	877	428	449																													94	403		403																													32	1340.0	494	846.0									8	1338.0	723.0	615.0								
"TN"	2004	"TIPTON"	"22 Brighton"	1351.0	424.0	922.0	81	1281	581	700																													94	58		58																													32	1303.0	405	898.0									8	1308.0	742.0	566.0								
"TN"	2004	"TIPTON"	"ABSENTEE"	8184.0	2804.0	5343.0	81	6318	3441	2877																													94	1494		1494																													32	7775.0	2707	5068.0									8	7798.0	4830.0	2968.0								
"TN"	2004	"TIPTON"	"EARLY"	0.0	0.0	0.0	94	0		0																													81	0	0	0																													32	0.0	0	0.0									8	0.0	0.0	0.0								
"TN"	2004	"TROUSDALE"	"01 Elementary Sch"	99.0	59.0	39.0	46	88	88																																																																										6	98.0	84.0	12.0								
"TN"	2004	"TROUSDALE"	"02 Cato"	107.0	52.0	54.0	46	83	83																																																																										6	98.0	72.0	24.0								
"TN"	2004	"TROUSDALE"	"03 Beech Grove"	116.0	46.0	66.0	46	77	77																																																																										6	102.0	64.0	33.0								
"TN"	2004	"TROUSDALE"	"04 City Hall"	103.0	69.0	32.0	46	95	95																																																																										6	96.0	74.0	17.0								
"TN"	2004	"TROUSDALE"	"05 Templow"	114.0	63.0	51.0	46	96	96																																																																										6	106.0	81.0	24.0								
"TN"	2004	"TROUSDALE"	"06 Walnut Grove"	132.0	59.0	70.0	46	95	95																																																																										6	120.0	87.0	31.0								
"TN"	2004	"TROUSDALE"	"07 Court House"	104.0	73.0	31.0	46	88	88																																																																										6	101.0	83.0	17.0								
"TN"	2004	"TROUSDALE"	"08 Willard"	141.0	89.0	51.0	46	118	118																																																																										6	134.0	112.0	21.0								
"TN"	2004	"TROUSDALE"	"09 High School"	69.0	43.0	23.0	46	59	59																																																																										6	66.0	57.0	8.0								
"TN"	2004	"TROUSDALE"	"10 Providence"	133.0	64.0	68.0	46	98	98																																																																										6	117.0	79.0	35.0								
"TN"	2004	"TROUSDALE"	"ABSENTEE"	0.0	0.0	0.0	46	0	0																																																																										6	0.0	0.0	0.0								
"TN"	2004	"TROUSDALE"	"EARLY"	2073.0	1234.0	829.0	46	1602	1602																																																																										6	1965.0	1574.0	365.0								
"TN"	2004	"UNICOI"	"Fishery"	291.0	77.0	212.0	5	245	57	188																																																																									1	238.0	46.0	188.0								
"TN"	2004	"UNICOI"	"Flag Pond"	235.0	58.0	176.0	5	201	44	157																																																																									1	199.0	36.0	154.0								
"TN"	2004	"UNICOI"	"Limestone Cove"	335.0	103.0	229.0	5	298	94	204																																																																									1	303.0	70.0	223.0								
"TN"	2004	"UNICOI"	"Love Chapel"	615.0	224.0	390.0	5	527	169	358																																																																									1	519.0	121.0	387.0								
"TN"	2004	"UNICOI"	"Middle School"	550.0	179.0	367.0	5	436	143	293																																																																									1	446.0	109.0	330.0								
"TN"	2004	"UNICOI"	"Rock Creek"	630.0	177.0	444.0	5	506	139	367																																																																									1	507.0	105.0	395.0								
"TN"	2004	"UNICOI"	"Temple Hill"	386.0	86.0	298.0	5	345	62	283																																																																									1	347.0	54.0	289.0								
"TN"	2004	"UNICOI"	"Unicoi"	882.0	242.0	626.0	5	726	186	540																																																																									1	753.0	132.0	611.0								
"TN"	2004	"UNICOI"	"z-ABSENTEE"	3539.0	1228.0	2288.0	5	3227	1066	2161																																																																									1	3256.0	800.0	2396.0								
"TN"	2004	"UNICOI"	"z-EARLY"	0.0	0.0	0.0	5	0	0	0																																																																									1	0.0	0.0	0.0								
"TN"	2004	"UNION"	"1-1 Union Co HS"	874.0	325.0	544.0	36	799	376	423																																																													4	605.0		605.0									3	766.0	240.0	509.0								
"TN"	2004	"UNION"	"2-2 Luttrell Elem"	617.0	220.0	395.0	36	544	313	231																																																													4	381.0		381.0									3	510.0	178.0	323.0								
"TN"	2004	"UNION"	"3-2 Cedar Grove CC"	275.0	106.0	166.0	36	224	111	113																																																													4	172.0		172.0									3	211.0	70.0	139.0								
"TN"	2004	"UNION"	"3-3 Brock CC"	331.0	148.0	182.0	36	288	159	129																																																													4	214.0		214.0									3	278.0	109.0	165.0								
"TN"	2004	"UNION"	"4-7 Big Ridge Elem"	676.0	268.0	399.0	36	609	341	268																																																													4	381.0		381.0									3	557.0	210.0	339.0								
"TN"	2004	"UNION"	"5-10 Sharps Chapel"	625.0	203.0	418.0	36	528	216	312																																																													4	427.0		427.0									3	524.0	151.0	358.0								
"TN"	2004	"UNION"	"5-13 Bradens School"	83.0	34.0	49.0	36	70	36	34																																																													4	40.0		40.0									3	69.0	25.0	43.0								
"TN"	2004	"UNION"	"6-6 Paulette CC"	819.0	295.0	520.0	36	732	359	373																																																													4	536.0		536.0									3	711.0	246.0	448.0								
"TN"	2004	"UNION"	"7-1 Plainview CC"	698.0	247.0	447.0	36	625	251	374																																																													4	473.0		473.0									3	604.0	172.0	412.0								
"TN"	2004	"UNION"	"ABSENTEE"	1712.0	678.0	1025.0	36	1572	770	802																																																													4	1173.0		1173.0									3	1563.0	553.0	997.0								
"TN"	2004	"UNION"	"EARLY"	0.0	0.0	0.0	36	0	0	0																																																													4	0.0		0.0									3	0.0	0.0	0.0								
"TN"	2004	"VAN BUREN"	"Cedar Grove CC"	232.0	120.0	108.0	37	130	130																																																														14	126.0	126										4	224.0	139.0	84.0								
"TN"	2004	"VAN BUREN"	"Cummingsville CC"	137.0	50.0	87.0	37	64	64																																																														14	64.0	64										4	137.0	69.0	66.0								
"TN"	2004	"VAN BUREN"	"Fall Crk Falls CC"	336.0	158.0	178.0	37	204	204																																																														14	178.0	178										4	310.0	194.0	114.0								
"TN"	2004	"VAN BUREN"	"Piney Fire Hall"	276.0	127.0	145.0	37	171	171																																																														14	152.0	152										4	264.0	160.0	103.0								
"TN"	2004	"VAN BUREN"	"Spencer 5"	241.0	134.0	106.0	37	162	162																																																														14	144.0	144										4	223.0	153.0	69.0								
"TN"	2004	"VAN BUREN"	"Spencer Elementary"	256.0	148.0	107.0	37	168	168																																																														14	144.0	144										4	248.0	159.0	86.0								
"TN"	2004	"VAN BUREN"	"White Hill CC"	76.0	31.0	45.0	37	39	39																																																														14	42.0	42										4	70.0	37.0	33.0								
"TN"	2004	"VAN BUREN"	"z-ABSENTEE"	0.0	0.0	0.0	37	0	0																																																														14	0.0	0										4	0.0	0.0	0.0								
"TN"	2004	"VAN BUREN"	"z-EARLY"	793.0	441.0	344.0	37	466	466																																																														14	442.0	442										4	770.0	471.0	293.0								
"TN"	2004	"WARREN"	"01-1 McMinnville Civ"	391.0	168.0	222.0	43	306	306																																																														14	311.0	311										4	381.0	202.0	166.0								
"TN"	2004	"WARREN"	"02-1 Courthouse"	289.0	100.0	186.0	47	267	100	167																																																													14	230.0	230										4	283.0	139.0	141.0								
"TN"	2004	"WARREN"	"02-2 Warren Airport"	312.0	151.0	158.0	47	298	142	156																																																													14	259.0	259										4	306.0	189.0	104.0								
"TN"	2004	"WARREN"	"03-1 Westwood Church"	186.0	91.0	95.0	47	181	92	89																																																													14	145.0	145										4	191.0	117.0	62.0								
"TN"	2004	"WARREN"	"03-2 Smartt Sta Fire"	363.0	134.0	224.0	47	355	124	231																																																													14	273.0	273										4	363.0	178.0	170.0								
"TN"	2004	"WARREN"	"04-1 TSU Nursery Res"	367.0	183.0	183.0	43	279	279																																																														14	283.0	283										4	350.0	216.0	117.0								
"TN"	2004	"WARREN"	"05-1 Three Star Mall"	309.0	159.0	145.0	43	222	222																																																														14	234.0	234										4	292.0	175.0	92.0								
"TN"	2004	"WARREN"	"05-2 Beersheba Tower"	128.0	79.0	48.0	43	92	92																																																														14	95.0	95										4	115.0	88.0	22.0								
"TN"	2004	"WARREN"	"06-1 Warren Co Mid"	296.0	145.0	148.0	43	237	237																																																														14	238.0	238										4	285.0	173.0	97.0								
"TN"	2004	"WARREN"	"07-1 East Side Sch"	568.0	298.0	263.0	43	457	457																																																														14	460.0	460										4	558.0	384.0	165.0								
"TN"	2004	"WARREN"	"08-1 Fairview CC"	334.0	150.0	182.0	43	240	240																																																														14	247.0	247										4	315.0	199.0	101.0								
"TN"	2004	"WARREN"	"08-2 Irving College"	174.0	75.0	99.0	43	135	135																																																														14	142.0	142										4	172.0	102.0	62.0								
"TN"	2004	"WARREN"	"08-3 LBJ & C Head"	154.0	79.0	74.0	47	146	68	78																																																													14	121.0	121										4	143.0	86.0	52.0								
"TN"	2004	"WARREN"	"09-1 Morrison Rur"	527.0	261.0	264.0	47	506	268	238																																																													14	409.0	409										4	515.0	312.0	185.0								
"TN"	2004	"WARREN"	"09-2 Viola Valley CC"	258.0	108.0	148.0	47	253	117	136																																																													14	181.0	181										4	257.0	140.0	116.0								
"TN"	2004	"WARREN"	"10-1 Centertown Sch"	446.0	212.0	228.0	43	319	319																																																														14	336.0	336										4	431.0	269.0	152.0								
"TN"	2004	"WARREN"	"10-2 Centertown CC"	240.0	117.0	120.0	47	225	117	108																																																													14	173.0	173										4	233.0	152.0	77.0								
"TN"	2004	"WARREN"	"11-1 Midway CC"	265.0	130.0	133.0	43	201	201																																																														14	206.0	206										4	255.0	175.0	74.0								
"TN"	2004	"WARREN"	"11-2 No Warren Fire"	436.0	215.0	221.0	43	299	299																																																														14	304.0	304										4	418.0	268.0	137.0								
"TN"	2004	"WARREN"	"12-1 Northside Bapt"	258.0	113.0	144.0	43	187	187																																																														14	198.0	198										4	246.0	149.0	93.0								
"TN"	2004	"WARREN"	"12-2 Lucky CC"	315.0	152.0	163.0	43	224	224																																																														14	228.0	228										4	296.0	192.0	96.0								
"TN"	2004	"WARREN"	"ABSENTEE"	0.0	0.0	0.0	47	0	0	0																													43	0	0																														14	0.0	0										4	7564.0	4395.0	2990.0								
"TN"	2004	"WARREN"	"EARLY"	7784.0	3688.0	4055.0	43	3731	3731																														47	2436	881	1555																													14	5852.0	5852										4	0.0	0.0	0.0								
"TN"	2004	"WASHINGTON"	"01 South Central Sch"	568.0	187.0	377.0	6	384		384																																																																									1	514.0	133.0	373.0								
"TN"	2004	"WASHINGTON"	"02 Conklin Ruritan"	341.0	108.0	231.0	6	240		240																																																																									1	306.0	72.0	231.0								
"TN"	2004	"WASHINGTON"	"03 West View School"	370.0	99.0	269.0	6	274		274																																																																									1	348.0	70.0	266.0								
"TN"	2004	"WASHINGTON"	"04 Lamar School"	469.0	137.0	328.0	6	359		359																																																																									1	438.0	95.0	330.0								
"TN"	2004	"WASHINGTON"	"05 Telford Ruritan"	882.0	287.0	588.0	7	818	261	557																																																																									1	824.0	215.0	585.0								
"TN"	2004	"WASHINGTON"	"06 Embreeville"	261.0	65.0	194.0	6	195		195																																																																									1	232.0	47.0	181.0								
"TN"	2004	"WASHINGTON"	"07 Fall Branch"	606.0	179.0	422.0	6	463		463																																																																									1	570.0	135.0	422.0								
"TN"	2004	"WASHINGTON"	"08-1 Midway Out"	409.0	135.0	270.0	7	384	126	258																																																																									1	382.0	109.0	262.0								
"TN"	2004	"WASHINGTON"	"08-14 Cherokee In"	1079.0	467.0	600.0	7	1014	494	520																																																																									1	1007.0	370.0	607.0								
"TN"	2004	"WASHINGTON"	"08-15 Midway In"	784.0	299.0	477.0	7	719	306	413																																																																									1	725.0	228.0	473.0								
"TN"	2004	"WASHINGTON"	"08-16 Fire Training"	186.0	53.0	133.0	7	178	61	117																																																																									1	181.0	51.0	129.0								
"TN"	2004	"WASHINGTON"	"08-2 Cherokee Out"	439.0	129.0	308.0	6	317		317																													7	7	3	4																																									1	403.0	104.0	289.0								
"TN"	2004	"WASHINGTON"	"09-1 South Side Sch"	899.0	457.0	421.0	7	841	453	388																													6	0		0																																									1	827.0	379.0	415.0								
"TN"	2004	"WASHINGTON"	"09-10 Fairmont Sch"	860.0	283.0	567.0	6	650		650																													7	12	3	9																																									1	815.0	225.0	569.0								
"TN"	2004	"WASHINGTON"	"09-3 Keystone School"	496.0	254.0	239.0	7	460	223	237																																																																									1	454.0	184.0	257.0								
"TN"	2004	"WASHINGTON"	"09-5 North Side Sch"	872.0	450.0	417.0	7	805	428	377																																																																									1	804.0	345.0	426.0								
"TN"	2004	"WASHINGTON"	"09-6 Stratton School"	992.0	384.0	597.0	7	905	378	527																																																																									1	908.0	299.0	585.0								
"TN"	2004	"WASHINGTON"	"09-7A Asbury Sch"	237.0	53.0	182.0	6	185		185																																																																									1	223.0	42.0	175.0								
"TN"	2004	"WASHINGTON"	"09-7W Woodland Sch"	538.0	170.0	363.0	7	456	149	307																													6	21		21																																									1	491.0	131.0	347.0								
"TN"	2004	"WASHINGTON"	"09-8 Millennium Pk"	634.0	316.0	307.0	7	585	326	259																													6	0		0																																									1	585.0	242.0	308.0								
"TN"	2004	"WASHINGTON"	"09-9 Henry Johnson"	1363.0	626.0	722.0	7	1253	579	674																													6	10		10																																									1	1277.0	467.0	769.0								
"TN"	2004	"WASHINGTON"	"10I Indian Trail"	795.0	288.0	501.0	6	598		598																													7	2	1	1																																									1	734.0	247.0	475.0								
"TN"	2004	"WASHINGTON"	"10P Princeton Arts"	344.0	95.0	246.0	7	312	92	220																																																																									1	319.0	72.0	227.0								
"TN"	2004	"WASHINGTON"	"10S Town Acres South"	542.0	160.0	380.0	6	403		403																																																																									1	507.0	116.0	377.0								
"TN"	2004	"WASHINGTON"	"10T Town Acres North"	698.0	243.0	445.0	6	523		523																																																																									1	652.0	178.0	462.0								
"TN"	2004	"WASHINGTON"	"11E Boones Crk MS"	845.0	264.0	573.0	6	705		705																																																																									1	801.0	198.0	577.0								
"TN"	2004	"WASHINGTON"	"11I Boones Christian"	519.0	135.0	384.0	6	409		409																																																																									1	489.0	116.0	365.0								
"TN"	2004	"WASHINGTON"	"11L Lake Ridge Sch"	1089.0	300.0	787.0	6	856		856																																																																									1	1015.0	243.0	753.0								
"TN"	2004	"WASHINGTON"	"11M Marvin Chapel"	260.0	40.0	220.0	7	138	57	81																													6	104		104																																									1	248.0	31.0	214.0								
"TN"	2004	"WASHINGTON"	"11W Boones Crk West"	761.0	202.0	551.0	6	583		583																																																																									1	693.0	150.0	532.0								
"TN"	2004	"WASHINGTON"	"12C Gray City"	14.0	4.0	10.0	6	12		12																																																																									1	14.0	4.0	10.0								
"TN"	2004	"WASHINGTON"	"12E East Gray Fair"	1264.0	323.0	930.0	6	1020		1020																																																																									1	1196.0	261.0	913.0								
"TN"	2004	"WASHINGTON"	"12W West Gray Fair"	689.0	182.0	504.0	6	549		549																																																																									1	652.0	141.0	495.0								
"TN"	2004	"WASHINGTON"	"13 Harmony School"	770.0	227.0	531.0	6	579		579																																																																									1	717.0	186.0	514.0								
"TN"	2004	"WASHINGTON"	"14 Sulphur Springs"	1251.0	295.0	944.0	6	998		998																																																																									1	1176.0	233.0	918.0								
"TN"	2004	"WASHINGTON"	"15-1 Jonesborough To"	723.0	257.0	460.0	7	657	256	401																																																																									1	656.0	183.0	459.0								
"TN"	2004	"WASHINGTON"	"15-2 Jonesborough Co"	890.0	232.0	650.0	7	850	251	599																																																																									1	847.0	178.0	644.0								
"TN"	2004	"WASHINGTON"	"16 Leesburg Ruritan"	400.0	139.0	258.0	7	369	144	225																																																																									1	375.0	113.0	255.0								
"TN"	2004	"WASHINGTON"	"17 Bowmantown Rur"	576.0	160.0	413.0	6	464		464																																																																									1	547.0	114.0	421.0								
"TN"	2004	"WASHINGTON"	"18 Limestone Ruritan"	270.0	71.0	198.0	6	200		200																																																																									1	242.0	46.0	192.0								
"TN"	2004	"WASHINGTON"	"ABSENTEE"	1419.0	495.0	913.0	7	647	251	396																													6	502		502																																									1	1306.0	371.0	923.0								
"TN"	2004	"WASHINGTON"	"EARLY"	17602.0	5694.0	11825.0	7	7787	2986	4801																													6	6741		6741																																									1	16363.0	4123.0	11863.0								
"TN"	2004	"WAYNE"	"1 Waynesboro City"	527.0	158.0	367.0	72	434	112	322																																																													26	456.0	228	228.0									7	298.0		298.0								
"TN"	2004	"WAYNE"	"2 Clifton"	189.0	97.0	91.0	72	140	47	93																													70	0	0	0																													26	165.0	116	49.0									7	74.0		74.0								
"TN"	2004	"WAYNE"	"3 Beech Creek Fire"	171.0	88.0	83.0	70	158	77	80																																																													26	155.0	99	56.0									7	67.0		67.0								
"TN"	2004	"WAYNE"	"3 Crazy Horse"	173.0	77.0	95.0	70	158	72	84																																																													26	161.0	87	74.0									7	80.0		80.0								
"TN"	2004	"WAYNE"	"3 Eagle Creek Fire"	264.0	113.0	149.0	72	171	49	122																													70	45	21	24																													26	241.0	139	102.0									7	129.0		129.0								
"TN"	2004	"WAYNE"	"4 Collinwood City"	432.0	123.0	306.0	72	353	89	264																																																													26	384.0	172	212.0									7	265.0		265.0								
"TN"	2004	"WAYNE"	"4 Shawnatee"	273.0	46.0	224.0	72	236	33	203																																																													26	240.0	75	165.0									7	200.0		200.0								
"TN"	2004	"WAYNE"	"5 Big Cypress"	305.0	75.0	228.0	72	274	68	206																																																													26	267.0	109	158.0									7	196.0		196.0								
"TN"	2004	"WAYNE"	"5 Lutts"	282.0	64.0	214.0	72	233	45	188																																																													26	253.0	81	172.0									7	191.0		191.0								
"TN"	2004	"WAYNE"	"5 Wayne Co High"	118.0	44.0	73.0	72	102	31	71																																																													26	114.0	57	57.0									7	70.0		70.0								
"TN"	2004	"WAYNE"	"6 Holly Crk Fire"	284.0	70.0	213.0	72	247	55	192																																																													26	258.0	95	163.0									7	186.0		186.0								
"TN"	2004	"WAYNE"	"6 Southgate Fire"	510.0	93.0	417.0	72	430	81	349																																																													26	425.0	124	301.0									7	348.0		348.0								
"TN"	2004	"WAYNE"	"7 Buffalo River Fire"	219.0	89.0	129.0	70	199	59	137																																																													26	193.0	100	93.0									7	121.0		121.0								
