state	year	county	precinct	g2008_REG_tv	g2008_USP_tv	g2008_USP_rv	g2008_USP_dv	g2008_USS_tv	g2008_USS_rv	g2008_USS_dv
"GA"	2008	"DeKalb County"	"HAWTHORNE ELEM"	2108	936	381	535	914	359	503
"GA"	2008	"DeKalb County"	"HENDERSON MILL ELEM"	2598	1056	463	560	1032	474	503
"GA"	2008	"DeKalb County"	"HERITAGE ED"	1852	760	288	454	743	268	440
"GA"	2008	"DeKalb County"	"HUGH HOWELL"	1590	610	367	234	599	359	225
"GA"	2008	"DeKalb County"	"HUNTLEY HILLS ELEM"	1898	874	366	496	837	332	433
"GA"	2008	"DeKalb County"	"IDLEWOOD ELEM"	1935	705	222	465	684	207	440
"GA"	2008	"DeKalb County"	"INDIAN CREEK ELEM"	1974	620	78	535	584	77	486
"GA"	2008	"DeKalb County"	"JOHNSON ESTATES"	1025	570	210	350	565	208	341
"GA"	2008	"DeKalb County"	"JOLLY ELEM"	2565	800	62	732	776	62	687
"GA"	2008	"DeKalb County"	"KELLEY CHAPEL ROAD"	1175	319	25	292	302	28	271
"GA"	2008	"DeKalb County"	"KELLEY LAKE ELEM"	2893	846	25	813	797	40	746
"GA"	2008	"DeKalb County"	"KING-ML KING JR HIGH"	3070	554	9	544	533	18	507
"GA"	2008	"DeKalb County"	"KINGSLEY ELEM"	2190	930	644	273	911	633	228
"GA"	2008	"DeKalb County"	"KNOLLWOOD ELEM"	1940	699	48	641	670	50	599
"GA"	2008	"DeKalb County"	"LAKESIDE HIGH"	1871	831	454	364	814	438	340
"GA"	2008	"DeKalb County"	"LAVISTA"	1946	788	312	463	756	283	433
"GA"	2008	"DeKalb County"	"LAVISTA ROAD"	1826	857	361	480	836	335	448
"GA"	2008	"DeKalb County"	"LAWRENCEVILLE HWY"	2394	991	509	461	968	465	446
"GA"	2008	"DeKalb County"	"LIN-MARY LIN ELEM"	2591	1188	312	850	1161	316	771
"GA"	2008	"DeKalb County"	"LITHONIA"	1051	318	43	272	301	39	256
"GA"	2008	"DeKalb County"	"LITHONIA HIGH"	2544	647	16	627	599	28	561
"GA"	2008	"DeKalb County"	"MARBUT ELEM"	3435	804	10	793	764	17	734
"GA"	2008	"DeKalb County"	"MATHIS-BOB MATHIS ELEM"	2514	636	30	600	608	38	561
"GA"	2008	"DeKalb County"	"MCLENDON ELEM"	1916	787	197	574	757	172	535
"GA"	2008	"DeKalb County"	"MCNAIR MIDDLE"	1662	453	36	410	422	41	356
"GA"	2008	"DeKalb County"	"MCWILLIAMS"	1716	416	8	408	402	17	382
"GA"	2008	"DeKalb County"	"MEADOWVIEW ELEM"	2903	910	42	865	844	67	759
"GA"	2008	"DeKalb County"	"MEDLOCK ELEM"	1980	933	339	571	910	302	546
"GA"	2008	"DeKalb County"	"MEMORIAL NORTH"	2929	849	101	746	760	100	637
"GA"	2008	"DeKalb County"	"MEMORIAL SOUTH"	1730	546	60	484	509	54	441
"GA"	2008	"DeKalb County"	"METROPOLITAN"	1682	735	84	633	709	74	598
"GA"	2008	"DeKalb County"	"MIDVALE ELEM"	1800	745	455	281	731	420	275
"GA"	2008	"DeKalb County"	"MIDVALE ROAD"	2019	888	443	429	873	428	397
"GA"	2008	"DeKalb County"	"MIDWAY ELEM"	2391	764	59	699	721	72	631
"GA"	2008	"DeKalb County"	"MILLER GROVE HIGH"	3358	642	14	628	612	24	582
"GA"	2008	"DeKalb County"	"MILLER GROVE MIDDLE"	1823	916	12	903	869	22	841
"GA"	2008	"DeKalb County"	"MILLER GROVE ROAD"	2719	436	11	424	415	14	395
"GA"	2008	"DeKalb County"	"MILLER-ELDRIDGE L. MILLER ELEM"	2491	710	44	662	685	50	618
"GA"	2008	"DeKalb County"	"MONTCLAIR ELEM"	1948	696	176	516	671	182	459
"GA"	2008	"DeKalb County"	"MONTGOMERY ELEM"	3237	1296	782	486	1271	763	432
"GA"	2008	"DeKalb County"	"MONTREAL"	1415	624	303	309	605	262	298
"GA"	2008	"DeKalb County"	"MT. VERNON EAST"	2263	1030	705	308	1010	701	267
"GA"	2008	"DeKalb County"	"MT. VERNON WEST"	2178	898	540	346	874	536	292
"GA"	2008	"DeKalb County"	"NANCY CREEK ELEM"	1673	724	397	311	707	373	290
"GA"	2008	"DeKalb County"	"NORTH DECATUR"	1577	501	128	370	484	118	335
"GA"	2008	"DeKalb County"	"NORTH HAIRSTON"	1763	549	96	444	516	93	407
"GA"	2008	"DeKalb County"	"NORTH PEACHTREE"	2134	835	293	526	810	286	475
"GA"	2008	"DeKalb County"	"NORTHLAKE"	1214	655	337	299	640	307	293
"GA"	2008	"DeKalb County"	"OAK GROVE ELEM"	1842	866	435	414	849	437	370
"GA"	2008	"DeKalb County"	"OAK VIEW ELEM"	3677	910	23	884	867	33	820
"GA"	2008	"DeKalb County"	"OAKCLIFF ELEM"	1261	597	243	346	558	196	319
"GA"	2008	"DeKalb County"	"OAKHURST"	2394	1053	169	861	1022	180	790
"GA"	2008	"DeKalb County"	"PANOLA"	1293	294	22	272	280	22	251
"GA"	2008	"DeKalb County"	"PANOLA ROAD"	1567	344	12	331	323	16	299
"GA"	2008	"DeKalb County"	"PANOLA WAY ELEM"	1639	514	16	493	486	30	449
"GA"	2008	"DeKalb County"	"PEACHCREST ELEM"	1772	624	58	559	589	65	500
"GA"	2008	"DeKalb County"	"PEACHTREE MIDDLE"	2183	687	277	395	664	280	347
"GA"	2008	"DeKalb County"	"PINE LAKE"	570	349	74	267	340	61	251
"GA"	2008	"DeKalb County"	"PINEY GROVE"	1408	484	30	449	458	38	408
"GA"	2008	"DeKalb County"	"PLEASANTDALE ELEM"	1500	667	311	345	654	287	331
"GA"	2008	"DeKalb County"	"PLEASANTDALE ROAD"	2627	954	153	780	922	144	735
"GA"	2008	"DeKalb County"	"PONCE DE LEON"	2024	747	172	561	715	177	501
"GA"	2008	"DeKalb County"	"PRINCETON ELEM"	1689	405	12	391	385	20	360
"GA"	2008	"DeKalb County"	"RAINBOW ELEM"	3022	746	13	729	719	23	679
"GA"	2008	"DeKalb County"	"REDAN ELEM"	2253	523	17	504	501	29	467
"GA"	2008	"DeKalb County"	"REDAN MIDDLE"	2002	455	23	431	434	20	405
"GA"	2008	"DeKalb County"	"REDAN ROAD"	2267	613	31	581	586	37	539
"GA"	2008	"DeKalb County"	"REDAN-TROTTI LIBRARY"	3100	668	18	648	627	31	588
"GA"	2008	"DeKalb County"	"REHOBOTH"	1722	722	312	384	698	289	361
"GA"	2008	"DeKalb County"	"RENFROE MIDDLE"	1301	476	92	372	471	97	349
"GA"	2008	"DeKalb County"	"ROCK CHAPEL ELEM"	1985	411	9	400	400	13	384
"GA"	2008	"DeKalb County"	"ROCK CHAPEL ROAD"	2644	657	59	597	630	57	559
"GA"	2008	"DeKalb County"	"ROCKBRIDGE ELEM"	2718	771	68	696	734	72	644
"GA"	2008	"DeKalb County"	"ROCKBRIDGE ROAD"	2854	616	36	580	592	46	530
"GA"	2008	"DeKalb County"	"ROWLAND ELEM"	2716	706	46	655	663	55	592
"GA"	2008	"DeKalb County"	"ROWLAND ROAD"	1693	534	86	446	516	82	423
"GA"	2008	"DeKalb County"	"SAGAMORE HILLS ELEM"	2500	1067	521	530	1052	501	513
"GA"	2008	"DeKalb County"	"SALEM MIDDLE"	2764	618	18	598	588	25	553
"GA"	2008	"DeKalb County"	"SCOTT"	2179	909	288	600	884	270	561
"GA"	2008	"DeKalb County"	"SCOTTDALE"	2944	1027	195	808	961	185	715
"GA"	2008	"DeKalb County"	"SHADOW ROCK ELEM"	3295	644	23	616	622	42	568
"GA"	2008	"DeKalb County"	"SHAMROCK MIDDLE"	1382	594	260	318	579	251	293
"GA"	2008	"DeKalb County"	"SILVER LAKE"	2827	1138	671	460	1118	665	411
"GA"	2008	"DeKalb County"	"SKYLAND"	1594	891	451	421	853	439	363
"GA"	2008	"DeKalb County"	"SMOKE RISE ELEM"	1905	723	439	276	707	424	260
"GA"	2008	"DeKalb County"	"SNAPFINGER ELEM"	1638	417	17	399	398	18	372
"GA"	2008	"DeKalb County"	"SNAPFINGER ROAD NORTH"	2098	595	34	559	574	35	530
"GA"	2008	"DeKalb County"	"SNAPFINGER ROAD SOUTH"	1669	410	22	385	384	23	356
"GA"	2008	"DeKalb County"	"SOUTH DESHON"	2668	653	26	626	623	37	582
"GA"	2008	"DeKalb County"	"SOUTH HAIRSTON"	2841	743	26	713	720	49	659
"GA"	2008	"DeKalb County"	"STEPHENSON HIGH"	2911	620	44	573	593	55	522
"GA"	2008	"DeKalb County"	"STEPHENSON MIDDLE"	2964	660	33	620	641	51	572
"GA"	2008	"DeKalb County"	"STONE MILL ELEM"	2343	1028	67	956	946	59	864
"GA"	2008	"DeKalb County"	"STONE MOUNTAIN CHAMPION"	3194	705	96	606	675	91	565
"GA"	2008	"DeKalb County"	"STONE MOUNTAIN ELEM"	1969	464	121	336	439	128	297
"GA"	2008	"DeKalb County"	"STONE MOUNTAIN LIBRARY"	1388	510	114	387	487	109	361
"GA"	2008	"DeKalb County"	"STONE MOUNTAIN MIDDLE"	2367	665	60	604	640	57	568
"GA"	2008	"DeKalb County"	"STONEVIEW ELEM"	1562	356	26	330	336	23	307
"GA"	2008	"DeKalb County"	"TERRY MILL ELEM"	2258	675	27	644	643	44	577
"GA"	2008	"DeKalb County"	"TILLY MILL ROAD"	1351	643	431	197	625	410	181
"GA"	2008	"DeKalb County"	"TILSON ELEM"	1686	468	19	445	448	25	417
"GA"	2008	"DeKalb County"	"TONEY ELEM"	1465	428	11	415	395	22	367
"GA"	2008	"DeKalb County"	"TUCKER"	981	475	270	196	460	246	186
"GA"	2008	"DeKalb County"	"TUCKER LIBRARY"	1439	551	320	217	534	304	195
"GA"	2008	"DeKalb County"	"VALLEY BROOK"	738	390	146	234	374	134	217
"GA"	2008	"DeKalb County"	"WADSWORTH ELEM"	2522	771	21	746	737	28	699
"GA"	2008	"DeKalb County"	"WARREN TECH"	1862	773	357	405	752	338	383
"GA"	2008	"DeKalb County"	"WESLEY CHAPEL SOUTH"	2602	639	21	615	610	37	558
"GA"	2008	"DeKalb County"	"WHITE OAK"	2249	655	15	640	632	20	605
"GA"	2008	"DeKalb County"	"WHITEFOORD ELEM"	2180	857	97	744	830	109	669
"GA"	2008	"DeKalb County"	"WINNONA PARK ELEM"	1682	709	125	569	694	125	539
"GA"	2008	"DeKalb County"	"WINTERS CHAPEL"	1194	580	359	209	573	360	187
"GA"	2008	"DeKalb County"	"WOODRIDGE ELEM"	2778	700	50	646	670	57	600
"GA"	2008	"DeKalb County"	"WOODROW ROAD"	4276	999	51	946	954	53	886
"GA"	2008	"DeKalb County"	"WOODWARD ELEM"	1860	764	267	486	741	262	437
"GA"	2008	"DeKalb County"	"WYNBROOKE ELEM"	2648	646	51	587	630	62	553
"GA"	2008	"DeKalb County"	"YOUNG ROAD"	1553	313	13	299	303	17	277
"GA"	2008	"Decatur County"	"Attapulgus"	878	367	139	224	331	117	210
"GA"	2008	"Decatur County"	"Bainbridge-Coliseum"	4790	1112	702	400	1029	647	359
"GA"	2008	"Decatur County"	"Bdge-Fairgrounds"	2823	672	321	343	632	296	322
"GA"	2008	"Decatur County"	"Belcher"	330	153	127	26	151	120	27
"GA"	2008	"Decatur County"	"Bell"	232	110	39	70	99	36	62
"GA"	2008	"Decatur County"	"Brinson"	526	232	133	95	217	127	85
"GA"	2008	"Decatur County"	"Climax"	869	359	265	92	333	238	84
"GA"	2008	"Decatur County"	"Faceville"	324	148	78	70	136	71	65
"GA"	2008	"Decatur County"	"Fowlstown"	361	172	22	149	160	31	128
"GA"	2008	"Decatur County"	"Kendrick"	362	172	124	47	157	104	51
"GA"	2008	"Decatur County"	"Parker"	281	138	104	33	131	102	26
"GA"	2008	"Decatur County"	"Pine Hill"	419	178	124	53	162	112	47
"GA"	2008	"Decatur County"	"Recovery"	421	214	156	57	200	152	40
"GA"	2008	"Decatur County"	"West Bainbridge"	1874	507	237	268	480	231	241
"GA"	2008	"Dodge County"	"Chauncey"	409	225	146	74	188	110	74
"GA"	2008	"Dodge County"	"Clarks"	109	72	63	8	66	37	27
"GA"	2008	"Dodge County"	"Eddins"	979	442	290	144	403	248	149
"GA"	2008	"Dodge County"	"Empire"	429	220	183	35	219	150	62
"GA"	2008	"Dodge County"	"Jaybird"	191	113	73	40	109	51	58
"GA"	2008	"Dodge County"	"Jones"	474	255	201	52	250	146	100
"GA"	2008	"Dodge County"	"Lee"	5094	1280	764	501	1206	637	542
"GA"	2008	"Dodge County"	"McCranie"	270	151	123	26	143	103	39
"GA"	2008	"Dodge County"	"Milan"	407	242	191	47	235	169	60
"GA"	2008	"Dodge County"	"Mitchell"	318	166	121	42	160	92	60
"GA"	2008	"Dodge County"	"Mullis"	611	347	249	92	330	211	114
"GA"	2008	"Dodge County"	"Plain Field"	403	229	178	49	220	140	74
"GA"	2008	"Dodge County"	"Pond Town"	734	379	267	109	352	192	150
"GA"	2008	"Dodge County"	"Rawlins"	710	294	226	66	282	188	86
"GA"	2008	"Dodge County"	"Vilula"	196	122	111	11	123	95	23
"GA"	2008	"Dodge County"	"Yonker"	191	112	95	16	110	73	35
"GA"	2008	"Dooly County"	"BYROMVILLE"	649	328	137	190	302	125	173
"GA"	2008	"Dooly County"	"LILLY"	451	220	88	128	206	88	114
"GA"	2008	"Dooly County"	"PINEHURST"	503	243	155	85	235	131	97
"GA"	2008	"Dooly County"	"UNADILLA"	1570	741	308	427	695	285	396
"GA"	2008	"Dooly County"	"VIENNA"	2360	620	239	375	581	233	339
"GA"	2008	"Dougherty County"	"1st Baptist Church of Putney"	2287	944	570	366	915	491	407
"GA"	2008	"Dougherty County"	"2nd Mt Zion Church"	1259	562	344	212	539	305	227
"GA"	2008	"Dougherty County"	"ASU Hper Gym"	1535	748	11	736	722	37	681
"GA"	2008	"Dougherty County"	"Albany Middle School"	1507	505	36	466	469	59	403
"GA"	2008	"Dougherty County"	"Beattie Rd Church"	3547	1320	965	349	1301	898	377
"GA"	2008	"Dougherty County"	"Bill Miller Center"	1835	641	76	564	603	86	511
"GA"	2008	"Dougherty County"	"Branch Road Building"	1878	702	277	415	661	236	406
"GA"	2008	"Dougherty County"	"Carver Comm. Center"	1499	571	1	569	502	36	462
"GA"	2008	"Dougherty County"	"Carver Gym"	1332	446	4	440	407	25	377
"GA"	2008	"Dougherty County"	"Christ Church"	1547	685	543	138	663	499	153
"GA"	2008	"Dougherty County"	"Coachman Elementary"	722	260	5	252	253	20	232
"GA"	2008	"Dougherty County"	"Covenant Pres Church"	2052	827	556	265	803	483	301
"GA"	2008	"Dougherty County"	"Darton College"	3167	958	366	587	929	345	571
"GA"	2008	"Dougherty County"	"Harvest Temple"	1480	598	426	166	582	403	170
"GA"	2008	"Dougherty County"	"Jackson Heights Elem"	2214	736	7	725	676	49	619
"GA"	2008	"Dougherty County"	"Lamar Reese Elem School"	991	283	12	268	262	22	237
"GA"	2008	"Dougherty County"	"Merry Acres Middle School"	2273	891	639	242	863	557	273
"GA"	2008	"Dougherty County"	"Mock Road Elem"	891	303	134	166	286	107	169
"GA"	2008	"Dougherty County"	"Mt. Zion Center"	3098	1057	17	1038	995	76	913
"GA"	2008	"Dougherty County"	"Palmyra Rd Meth Church"	1941	788	510	268	763	449	294
"GA"	2008	"Dougherty County"	"Phoebe East"	2601	854	116	736	810	134	664
"GA"	2008	"Dougherty County"	"Phoebe Education Bldg."	1444	399	95	299	378	87	272
"GA"	2008	"Dougherty County"	"Radium Middle School"	721	298	131	164	282	115	160
"GA"	2008	"Dougherty County"	"Saints/Christ Church"	1143	466	28	433	435	48	379
"GA"	2008	"Dougherty County"	"Sherwood Elem School"	2716	959	515	440	927	458	443
"GA"	2008	"Dougherty County"	"Turner Elem School"	1174	270	15	255	258	27	231
"GA"	2008	"Dougherty County"	"Westover High School"	2986	1037	673	354	1011	620	362
"GA"	2008	"Dougherty County"	"Westown Elem School"	2800	844	50	790	814	78	727
"GA"	2008	"Douglas County"	"ANNETTE WINN"	1651	391	235	141	368	192	142
"GA"	2008	"Douglas County"	"ARBOR STATION"	2345	634	332	293	605	306	275
"GA"	2008	"Douglas County"	"BEULAH"	2701	733	487	232	708	436	239
"GA"	2008	"Douglas County"	"BILL ARP"	4090	909	633	260	882	581	263
"GA"	2008	"Douglas County"	"BOUNDARY WATERS AQUATIC CENTER"	2731	476	106	364	459	108	338
"GA"	2008	"Douglas County"	"BRIGHT STAR"	2067	675	444	220	657	391	237
"GA"	2008	"Douglas County"	"CHAPEL HILL"	2663	583	321	255	557	285	250
"GA"	2008	"Douglas County"	"CHESTNUT LOG"	2293	543	247	287	516	214	281
"GA"	2008	"Douglas County"	"COLONIAL HILLS"	2767	832	102	722	800	98	675
"GA"	2008	"Douglas County"	"DEER LICK"	2360	501	258	231	474	238	213
"GA"	2008	"Douglas County"	"DORSETT SHOALS"	2976	832	545	269	797	463	276
"GA"	2008	"Douglas County"	"DOUGLASVILLE"	4046	814	339	464	781	290	455
"GA"	2008	"Douglas County"	"EPHESUS BAPTIST"	3670	1209	962	231	1175	878	238
"GA"	2008	"Douglas County"	"FACTORY SHOALS"	2776	544	247	283	526	236	262
"GA"	2008	"Douglas County"	"FAIRPLAY MS"	3300	1120	954	146	1098	873	169
"GA"	2008	"Douglas County"	"FIRST BAPTIST CHURCH DOUGLASVILLE"	1740	358	258	95	348	241	95
"GA"	2008	"Douglas County"	"GOLDEN"	3137	698	128	567	655	118	514
"GA"	2008	"Douglas County"	"HOLLY SPRINGS"	4323	841	395	434	805	374	417
"GA"	2008	"Douglas County"	"LITHIA SPRINGS"	3975	855	264	580	821	235	549
"GA"	2008	"Douglas County"	"LUTHERAN"	3026	674	419	243	657	405	215
"GA"	2008	"Douglas County"	"MIRROR LAKE ELE"	3625	1118	620	485	1074	567	454
"GA"	2008	"Douglas County"	"ST. JULIANS"	1786	571	409	156	553	363	164
"GA"	2008	"Douglas County"	"STEWART"	2194	419	58	358	391	55	323
"GA"	2008	"Douglas County"	"TURNER"	3014	831	454	358	803	397	373
"GA"	2008	"Douglas County"	"WINSTON"	1330	360	172	183	345	158	173
"GA"	2008	"Early County"	"Arlington"	394	215	105	110	201	97	104
"GA"	2008	"Early County"	"Blakely"	3471	993	330	662	911	336	563
"GA"	2008	"Early County"	"Cedar Springs"	298	175	126	47	168	118	47
"GA"	2008	"Early County"	"Colomokee"	266	122	80	39	116	74	41
"GA"	2008	"Early County"	"Cuba"	666	262	195	64	249	160	84
"GA"	2008	"Early County"	"Damascus"	621	310	104	204	291	110	179
"GA"	2008	"Early County"	"Freeman"	242	124	104	20	113	89	23
"GA"	2008	"Early County"	"Hilton"	345	179	119	59	167	103	62
"GA"	2008	"Early County"	"Jakin"	550	327	208	117	302	179	117
"GA"	2008	"Early County"	"Lucille"	551	250	141	107	232	134	96
"GA"	2008	"Early County"	"Urquhart"	242	144	115	28	138	108	27
"GA"	2008	"Echols County"	"Statenville"	1609	623	511	111	552	382	149
"GA"	2008	"Effingham County"	"1A"	1257	700	578	118	681	492	153
"GA"	2008	"Effingham County"	"1B"	587	317	241	75	296	191	93
"GA"	2008	"Effingham County"	"1C"	932	476	370	100	457	306	125
"GA"	2008	"Effingham County"	"1D"	1392	787	657	118	751	552	162
"GA"	2008	"Effingham County"	"1E"	945	543	468	71	526	413	92
"GA"	2008	"Effingham County"	"2A"	1108	475	380	94	460	323	122
"GA"	2008	"Effingham County"	"2B"	2208	1045	848	182	1005	720	222
"GA"	2008	"Effingham County"	"2C"	1538	750	653	93	720	540	148
"GA"	2008	"Effingham County"	"2D"	1286	628	548	74	611	487	108
"GA"	2008	"Effingham County"	"3A"	706	320	218	97	297	185	102
"GA"	2008	"Effingham County"	"3B"	1131	548	298	245	521	250	253
"GA"	2008	"Effingham County"	"3C"	649	273	99	172	256	80	168
"GA"	2008	"Effingham County"	"3D"	848	317	189	127	299	163	123
"GA"	2008	"Effingham County"	"3E"	1091	528	434	87	506	378	110
"GA"	2008	"Effingham County"	"4A"	2244	780	588	183	735	494	195
"GA"	2008	"Effingham County"	"4B"	1765	760	535	217	731	470	232
"GA"	2008	"Effingham County"	"4C"	2337	997	803	188	968	670	253
"GA"	2008	"Effingham County"	"5A"	1737	784	598	177	755	488	237
"GA"	2008	"Effingham County"	"5B"	2292	993	708	272	957	622	299
"GA"	2008	"Effingham County"	"5C"	1085	524	421	93	506	378	106
"GA"	2008	"Effingham County"	"5D"	1446	698	536	155	675	446	207
"GA"	2008	"Elbert County"	"Centerville"	855	351	250	96	330	207	110
"GA"	2008	"Elbert County"	"Elberton"	3721	553	251	298	501	237	250
"GA"	2008	"Elbert County"	"Eliam"	752	269	209	57	255	195	57
"GA"	2008	"Elbert County"	"Gaines"	427	249	184	60	210	132	68
"GA"	2008	"Elbert County"	"Goshen"	1426	603	431	163	556	375	160
"GA"	2008	"Elbert County"	"Longstreet"	595	223	149	71	212	130	76
"GA"	2008	"Elbert County"	"Moss-Ruckersville"	387	151	89	56	138	77	56
"GA"	2008	"Elbert County"	"Petersburg"	346	194	142	48	173	120	51
"GA"	2008	"Elbert County"	"Pike"	1402	388	257	125	362	221	136
"GA"	2008	"Elbert County"	"Webbsboro"	370	160	117	42	150	102	44
"GA"	2008	"Elbert County"	"Wyche"	1041	284	213	70	260	173	78
"GA"	2008	"Emanuel County"	"Adrian"	670	310	243	63	289	204	81
"GA"	2008	"Emanuel County"	"Blundale"	227	116	109	7	113	93	19
"GA"	2008	"Emanuel County"	"Canoochee"	556	290	192	95	256	154	94
"GA"	2008	"Emanuel County"	"Cowford"	369	193	179	8	184	160	21
"GA"	2008	"Emanuel County"	"Cross-Green"	240	146	25	119	131	26	102
"GA"	2008	"Emanuel County"	"Garfield"	419	250	201	48	243	174	67
"GA"	2008	"Emanuel County"	"Nunez"	372	192	130	56	176	117	56
"GA"	2008	"Emanuel County"	"Oak Park"	446	258	222	36	236	178	52
"GA"	2008	"Emanuel County"	"Stillmore"	557	281	133	144	261	117	138
"GA"	2008	"Emanuel County"	"Summertown"	441	210	143	67	195	127	66
"GA"	2008	"Emanuel County"	"Swainsboro"	5929	1527	719	792	1383	652	702
"GA"	2008	"Emanuel County"	"Twin City"	1461	655	359	292	620	294	304
"GA"	2008	"Evans County"	"Bacon Ford Park"	361	125	5	119	115	8	107
"GA"	2008	"Evans County"	"Bellville"	1024	383	321	61	370	277	88
"GA"	2008	"Evans County"	"Canoochee Courthouse"	640	257	168	83	241	134	95
"GA"	2008	"Evans County"	"Claxton"	715	221	163	56	208	146	59
"GA"	2008	"Evans County"	"Cleo Griffin Center"	265	99	64	35	95	56	36
"GA"	2008	"Evans County"	"Daisy City Hall"	709	298	213	84	285	173	105
"GA"	2008	"Evans County"	"Evans Co CtHouse Anx"	593	163	37	125	153	34	117
"GA"	2008	"Evans County"	"Hagan City Hall"	434	194	147	46	187	117	63
"GA"	2008	"Evans County"	"Neder Center"	191	72	35	37	67	32	34
"GA"	2008	"Evans County"	"Undine Courthouse"	301	159	133	25	154	109	38
"GA"	2008	"Fannin County"	"COLWELL"	0	302	249	39	290	199	75
"GA"	2008	"Fannin County"	"FAIRPLAY"	0	325	252	66	306	211	78
"GA"	2008	"Fannin County"	"FLINTHILL"	0	911	674	209	863	548	274
"GA"	2008	"Fannin County"	"HEMPTOWN"	0	338	271	57	317	239	58
"GA"	2008	"Fannin County"	"HOTHOUSE"	0	456	355	83	428	283	109
"GA"	2008	"Fannin County"	"MINERAL BLUFF"	0	256	197	57	253	160	78
"GA"	2008	"Fannin County"	"MOBILE"	0	339	263	72	323	229	83
"GA"	2008	"Fannin County"	"MORGANTON"	0	551	432	108	529	372	130
"GA"	2008	"Fannin County"	"NOONTOOTLA"	0	246	184	56	236	150	70
"GA"	2008	"Fannin County"	"SKENIAH"	0	104	68	34	100	56	41
"GA"	2008	"Fannin County"	"SUGAR CREEK"	0	512	401	100	489	327	136
"GA"	2008	"Fannin County"	"TOCCOA"	0	653	482	161	610	397	187
"GA"	2008	"Fayette County"	"Aberdeen"	1602	472	343	120	460	313	113
"GA"	2008	"Fayette County"	"Antioch"	1739	493	351	124	474	314	131
"GA"	2008	"Fayette County"	"Banks"	1491	337	220	107	325	200	99
"GA"	2008	"Fayette County"	"Blackrock"	2157	288	134	147	286	130	146
"GA"	2008	"Fayette County"	"Braelinn"	1809	591	480	103	570	423	111
"GA"	2008	"Fayette County"	"Brooks"	1804	725	650	67	709	595	81
"GA"	2008	"Fayette County"	"Camp Creek"	1740	547	405	133	534	373	128
"GA"	2008	"Fayette County"	"Dogwood"	2335	546	411	129	535	389	117
"GA"	2008	"Fayette County"	"Europe"	2445	314	66	238	298	63	222
"GA"	2008	"Fayette County"	"Fayetteville East"	1671	313	184	125	307	166	117
"GA"	2008	"Fayette County"	"Fayetteville West"	1322	252	171	73	245	147	76
"GA"	2008	"Fayette County"	"Fielding Ridge"	3044	988	721	248	951	685	212
"GA"	2008	"Fayette County"	"Flat Creek"	1842	578	385	181	554	362	165
"GA"	2008	"Fayette County"	"Flint"	1290	295	205	86	283	177	88
"GA"	2008	"Fayette County"	"Harps Crossing"	1451	325	249	73	318	230	73
"GA"	2008	"Fayette County"	"Hopeful"	1626	389	236	149	380	213	151
"GA"	2008	"Fayette County"	"Jeff Davis"	2155	391	200	183	367	172	173
"GA"	2008	"Fayette County"	"Kedron"	2806	916	593	313	888	566	275
"GA"	2008	"Fayette County"	"Kenwood"	879	186	87	95	181	73	96
"GA"	2008	"Fayette County"	"McIntosh"	2675	735	571	150	712	541	128
"GA"	2008	"Fayette County"	"Morning Creek"	2491	401	255	142	394	232	142
"GA"	2008	"Fayette County"	"Murphy"	2467	480	366	109	462	328	115
"GA"	2008	"Fayette County"	"Oak Grove"	1275	465	346	109	444	320	101
"GA"	2008	"Fayette County"	"Oak Ridge"	1811	451	266	179	440	245	173
"GA"	2008	"Fayette County"	"Rareover"	2305	494	366	119	479	340	110
"GA"	2008	"Fayette County"	"Rising Star"	2819	899	680	204	877	637	201
"GA"	2008	"Fayette County"	"Sandy Creek"	3323	599	360	229	573	318	221
"GA"	2008	"Fayette County"	"Shakerag East"	1450	501	363	131	476	311	135
"GA"	2008	"Fayette County"	"Shakerag West"	1165	351	270	79	340	258	65
"GA"	2008	"Fayette County"	"Spring Hill"	2622	445	301	139	434	275	137
"GA"	2008	"Fayette County"	"Starrsmill"	2968	724	610	106	711	570	107
"GA"	2008	"Fayette County"	"Whitewater"	2416	696	583	97	681	567	91
"GA"	2008	"Fayette County"	"Willow Pond"	2035	484	356	117	465	318	118
"GA"	2008	"Fayette County"	"Willowbend"	1765	615	473	138	599	432	134
"GA"	2008	"Fayette County"	"Windgate"	920	393	289	97	379	261	90
"GA"	2008	"Fayette County"	"Woolsey"	1797	485	427	53	478	396	61
"GA"	2008	"Floyd County"	"ALTO PARK"	2536	616	477	125	598	402	168
"GA"	2008	"Floyd County"	"ARMUCHEE"	883	325	274	46	316	232	68
"GA"	2008	"Floyd County"	"BARKERS"	1814	572	438	120	549	336	170
"GA"	2008	"Floyd County"	"CAVE SPRING"	1373	702	484	198	672	387	252
"GA"	2008	"Floyd County"	"CHULIO"	914	344	275	64	332	230	80
"GA"	2008	"Floyd County"	"EAST LINDALE"	2881	856	622	209	819	535	243
